"nodes","name","%ppp","matched","mie","ao","pod"
"6071","ACTIVATION JNK","5.78","yes","n","n","1.01e+00"
"8592","TGFBETA EXPRESSION","5.78","n","n","n",NA
"5843","DECLINE POPULATION","5.01","n","n","yes",NA
"5831","PULMONARY FIBROSIS","4.81","n","n","yes",NA
"7393","INHIBITION PENDRIN","4.75","n","yes","n",NA
"6332","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN","4.51","yes","n","n","1.00e+00"
"5685","DECREASE POPULATION TRAJECTORY","4.31","n","n","yes",NA
"6362","REDUCED PRESYNAPTIC RELEASE OF GLUTAMATE","4.17","n","n","n",NA
"6365","DOWN REGULATION K-CL CO-TRANSPORTER 2 KCC2 ","4.17","n","n","n",NA
"6426","DELAY DEVELOPMENTAL GABA SHIFT ","4.17","n","n","n",NA
"7605","COLLAGEN DEPOSITION","4.13","n","n","n",NA
"6989","LUNG CANCER","4.07","n","n","yes",NA
"6359","ABERRANT DENDRITIC MORPHOLOGY","3.88","yes","n","n","1.02e+00"
"6308","DECREASE FERTILITY","3.77","n","n","yes",NA
"6171","ALKYLATION PROTEIN","3.77","n","yes","n",NA
"7787","INCREASE ROS","3.75","n","n","n",NA
"6749","INHIBITION PYRUVATE DEHYDROGENASE KINASE PDK ENZYME","3.5","yes","yes","n","1.00e+00"
"6750","INCREASED INDUCTION OF PYRUVATE DEHYDROGENASE PDH","3.5","yes","n","n","1.00e+00"
"6752","INCREASE OXIDATIVE METABOLISM","3.5","yes","n","n","1.00e+00"
"5794","ACTIVATION STELLATE CELLS","3.49","n","n","n",NA
"7387","INHIBITION IODOTYROSINE DEIODINASE IYD","3.4","yes","yes","n","1.03e+00"
"6530","REDUCED BROOD CARE","3.33","yes","n","n","1.01e+00"
"7641","AP-1 ACTIVATION","2.89","n","n","n",NA
"7643","PIN-1 ACTIVATION","2.89","n","n","n",NA
"6513","ACTIVATION NICOTINIC ACETYLCHOLINE RECEPTOR","2.82","n","yes","n",NA
"6335","ALTERATION FOOD-WEB STRUCTURES","2.5","n","n","yes",NA
"7395","INHIBITION DUAL OXIDASE","2.35","yes","yes","n","1.03e+00"
"5946","EXPRESSION OF COLLAGEN","2.28","yes","n","n","1.02e+00"
"5926","UP REGULATION TGFBETA1 EXPRESSION","1.77","yes","n","n","1.04e+00"
"7458","N/A BREAST CANCER","1.68","yes","n","yes","1.02e+00"
"6525","ABNORMAL ROLE CHANGE WITHIN CASTE","1.66","n","n","n",NA
"5860","INCREASE INFLAMMATION","1.43","yes","n","n","1.05e+00"
"7442","INCREASED DUCTAL HYPERPLASIA ","1.12","n","n","n",NA
"8408","FRUSTRATED PHAGOYTOSIS","1","n","yes","n",NA
"5999","ALTERED CA2+-CALMODULIN ACTIVATED SIGNAL TRANSDUCTION","0.94","n","n","n",NA
"7851","ACTIVATION OF CYP2E1","0.91","n","yes","n",NA
"8193","INCREASE CELL PROLIFERATION","0.91","n","n","n",NA
"7446","ALTERED GENE EXPRESSION","0.9","yes","n","n","1.00e+00"
"7535","ALTERED DIFFERENTIATION","0.9","n","n","n",NA
"8203","NEURAL TUBE DEFECTS","0.9","n","n","yes",NA
"6164","INCREASE MORTALITY","0.73","yes","n","n","2.69e-01"
"6089","INCREASE ADENOMAS/CARCINOMAS HEPATOCELLULAR","0.63","yes","n","yes","1.06e+00"
"5942","FIBROPROLIFERATIVE AIRWAY LESIONS","0.62","n","n","n",NA
"8252","BRONCHIOLITIS OBLITERANS","0.62","n","n","yes",NA
"7326","UNKNOWN MIE","0.5","n","yes","n",NA
"8071","INCREASED PROINFLAMMATORY MEDIATORS","0.5","n","n","n",NA
"8502","ENHANCED VIRAL ENTRY AND GENE EXPRESSION","0.5","n","n","n",NA
"8504","BINDING OF S PROTEIN TO ACE RECEPTOR","0.5","n","yes","n",NA
"6084","INCREASE ACTIVATION NUCLEAR FACTOR KAPPA B NF-KB","0.42","n","n","n",NA
"6091","INCREASE CYTOTOXICITY","0.42","yes","n","n","1.01e+00"
"6138","MODULATION GENES/PROTEINS THAT REGULATE HEPATOCYTE FATE","0.42","n","n","n",NA
"6736","INCREASE CLONAL EXPANSION / CELL PROLIFERATIN TO FORM PRE-NEOPLASTIC ALTERED HEPATIC FOCI","0.42","n","n","n",NA
"6817","INCREASE TISSUE DEGENERATION NECROSIS & ATROPHY ","0.42","n","n","n",NA
"6982","INCREASE RESPIRATORY OR SQUAMOUS METAPLASIA","0.42","n","n","n",NA
"5935","INHIBITION NUCLEAR FACTOR KAPPA B NF-KB","0.26","yes","n","n","1.32e+00"
"6062","ACTIVATION CASPASE 8 PATHWAY","0.26","n","n","n",NA
"7040","UNCOUPLING ENOS","0.26","n","n","n",NA
"7042","DEPLETION NITRIC OXIDE","0.26","n","n","n",NA
"7044","IMPAIRED VASODILATION","0.26","n","n","n",NA
"7049","INCREASE VASCULAR RESISTANCE","0.26","n","n","n",NA
"7065","HYPERTENSION","0.26","n","n","yes",NA
"7792","REDUCE SPERM COUNT","0.22","n","n","yes",NA
"6730","INCREASE MITOGENIC CELL PROLIFERATION HEPATOCYTES","0.21","n","n","n",NA
"6082","DECREASE GTPCH-1","0.21","yes","n","n","1.03e+00"
"7046","DECREASE TETRAHYDROBIOPTERIN","0.21","n","n","n",NA
"6478","ACTIVATION FXR","0.18","n","n","n",NA
"5779","DECREASED CALCIUM INFLUX","0.16","yes","n","n","2.07e+00"
"5910","ACTIVATION GLUCOCORTICOID RECEPTOR","0.16","yes","yes","n","1.32e+00"
"5913","INDUCTION IKB INHIBITORY PROTEIN","0.16","n","n","n",NA
"6055","INHIBITION NMDARS","0.16","n","n","n",NA
"6059","BINDING OF ANTAGONIST NMDA RECEPTORS","0.16","n","yes","n",NA
"7861","LIVER CANCER","0.16","n","n","yes",NA
"5818","REDUCTION IONOTROPIC GABA RECEPTOR CHLORIDE CHANNEL CONDUCTANCE","0.13","n","n","n",NA
"5819","REDUCTION NEURONAL SYNAPTIC INHIBITION","0.13","n","n","n",NA
"6376","OVERACTIVATION NMDARS","0.13","n","n","n",NA
"6378","INCREASED INTRACELLULAR CALCIUM OVERLOAD","0.13","n","n","n",NA
"6380","OCCURRENCE EPILEPTIC SEIZURE","0.13","yes","n","n","2.01e+00"
"6597","OCCURRENCE A PAROXYSMAL DEPOLARIZING SHIFT","0.13","yes","n","n","2.01e+00"
"6674","BINDING AT PICROTOXIN SITE IGABAR CHLORIDE CHANNEL","0.13","n","yes","n",NA
"6676","GENERATION AMPLIFIED EXCITATORY POSTSYNAPTIC POTENTIAL EPSP","0.13","n","n","n",NA
"5692","ACTIVATION AHR","0.12","yes","yes","n","1.48e+00"
"5690","UP REGULATION CYP1A1","0.12","yes","n","n","1.48e+00"
"6321","DECREASED POPULATION 1","0.1","n","n","yes",NA
"7853","HEPATOCYTOTOXICITY","0.1","n","n","n",NA
"7334","INCREASED DNA DAMAGE AND MUTATION","0.1","n","n","n",NA
"6144","DEMETHYLATION PPARG PROMOTER","0.1","n","n","n",NA
"6445","SUPPRESSION CONSTITUTIVE ANDROSTANE RECEPTOR NR1L3","0.1","yes","yes","n","1.58e+00"
"5655","REDUCTION PLASMA 17BETA-ESTRADIOL CONCENTRATIONS","0.1","yes","n","n","1.25e+00"
"6113","IRREGULARITIES OVARIAN CYCLE","0.1","yes","n","yes","1.25e+00"
"6273","REDUCTION TESTOSTERONE SYNTHESIS IN LEYDIG CELLS","0.09","n","n","n",NA
"5788","NECROTIC TISSUE","0.09","n","n","yes",NA
"6148","ACTIVATION SREBP-1","0.09","n","n","n",NA
"6475","ACTIVATION NRF2","0.09","yes","yes","n","1.60e+00"
"6134","DECREASE TRANSLOCATOR PROTEIN TSPO","0.08","n","n","n",NA
"7009","PARKINSONIAN MOTOR DEFICITS","0.07","n","n","yes",NA
"6517","DESENSITIZATION NICOTINIC ACETYLCHOLINE RECEPTOR","0.07","yes","n","n","1.27e+00"
"6594","INCREASED GLUTAMATE","0.07","n","n","n",NA
"8455","INHIBITION OF IL-1 BINDING TO IL-1 RECEPTOR","0.07","n","yes","n",NA
"6403","REDUCTION TESTOSTERONE LEVELS ","0.06","n","n","n",NA
"6213","REDUCTION CHOLESTEROL TRANSPORT IN MITOCHONDRIA","0.06","yes","n","n","1.16e+00"
"5687","ALTERED REGULATION AHR NUCLEAR TRANSLOCATOR ARNT-DEPENDENT PATHWAYS","0.06","n","n","n",NA
"8303","DECREASE DHT LEVEL","0.06","n","n","n",NA
"7863","SUSTAINED PROLIFERATION","0.05","n","n","n",NA
"5940","INCREASE REGENERATIVE CELL PROLIFERATION FORESTOMACH EPITHELIAL CELLS","0.05","n","n","n",NA
"6832","INCREASE PAPILLOMAS/CARCINOMAS SQUAMOUS CELLS","0.05","n","n","yes",NA
"6836","INCREASE HYPERPLASIA FORESTOMACH EPITHELIAL CELLS","0.05","n","n","n",NA
"6075","S-GLUTATHIONYLATION ENOS","0.05","n","n","n",NA
"5796","NEURODEGENERATION","0.05","n","n","yes",NA
"7576","LIVER INJURY","0.05","n","n","yes",NA
"6317","IMPAIRED FERTILITY","0.04","yes","n","yes","1.16e+00"
"6663","DECREASE HISTAMINERGIC NEURON EXCITATION","0.03","yes","n","n","1.25e+00"
"6669","ANTAGONISM HISTAMINE RECEPTOR H2","0.03","n","yes","n",NA
"6069","SUPPRESSION OF T CELL ACTIVATION","0.03","n","n","n",NA
"8234","INHIBITION IKK COMPLEX","0.03","n","yes","n",NA
"6405","REDUCTION TESTOSTERONE LEVEL","0.03","n","n","n",NA
"5654","REDUCTION 17BETA-ESTRADIOL SYNTHESIS BY OVARIAN GRANULOSA CELLS","0.03","n","n","n",NA
"6242","REDUCED ANTERIOR SWIM BLADDER INFLATION","0.03","yes","n","n","2.71e-01"
"6128","DECREASED CHOLESTEROL","0.02","yes","n","n","1.34e+00"
"7124","REDUCED SWIMMING PERFORMANCE","0.02","yes","n","n","2.71e-01"
"6881","DECREASED TESTOSTERONE","0.02","yes","n","n","1.34e+00"
"6883","MALFORMED MALE REPRODUCTIVE TRACT","0.02","n","n","n",NA
"7127","REDUCED YOUNG OF YEAR SURVIVAL","0.01","yes","n","n","7.59e-01"
"5717","AGONISM ANDROGEN RECEPTOR","0.01","yes","yes","n","1.77e+00"
"5836","ACTIVATION DENDRITIC CELLS","0.01","yes","n","n","1.43e+00"
"6219","ACTIVATION/PROLIFERATION T-CELLS","0.01","n","n","n",NA
"6277","ACCUMULATION LIVER LIPID","0.01","n","n","yes",NA
"6316","MALFORMATION MALE REPRODUCTIVE TRACT","0.01","n","n","n",NA
"6407","INCREASE LUTEINIZING HORMONE LH ","0.01","n","n","n",NA
"6408","INCREASE PROLIFERATION LEYDIG CELL ","0.01","n","n","n",NA
"6410","HYPERPLASIA LEYDIG CELL","0.01","n","n","n",NA
"6436","DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY ","0.01","n","n","n",NA
"5705","INHIBITION MITOCHONDRIAL FATTY ACID BETA-OXIDATION","0.01","yes","n","n","1.16e+00"
"5720","REDUCTION TESTOSTERONE SYNTHESIS BY OVARIAN THECA CELLS","0.01","n","n","n",NA
"6024","ACCUMULATION FATTY ACID","0.01","n","n","n",NA
"6130","DECREASED 11KT","0.01","n","n","n",NA
"6132","DECREASE STEROIDOGENIC ACUTE REGULATORY PROTEIN STAR","0.01","yes","n","n","1.16e+00"
"6260","DECREASED THYROXINE T4 IN TISSUES","0.01","yes","n","n","6.36e-01"
"6262","ALTERED AMPHIBIAN METAMORPHOSIS","0.01","n","n","yes",NA
"6387","COVALENT BINDING PROTEIN","0.01","yes","yes","n","1.48e+00"
"7120","DECREASED TRIIODOTHYRONINE T3 IN TISSUES","0.01","yes","n","n","6.36e-01"
"7593","INACTIVATION OF PPARΓ","0.01","n","yes","n",NA
"8530","DECREASED SIZE AND SPERM VOLUME","0.01","n","n","n",NA
"5868","ACCUMULATION TRIGLYCERIDE","0.01","yes","n","n","1.16e+00"
"8077","LOSS OF ALVEOLAR CAPILLARY MEMBRANE INTEGRITY","0.01","n","n","n",NA
"8080","ACTIVATION OF TH2 CELLS","0.01","n","n","n",NA
"8082","INCREASED CELLULAR PROLIFERATION AND DIFFERENTIATION","0.01","n","n","n",NA
"8084","INCREASED EXTRACELLULAR MATRIX DEPOSITION","0.01","n","n","n",NA
"5728","DECREASE AR ACTIVATION","0.01","n","n","n",NA
"5733","DECREASED TRANSCRIPTION OF GENES BY AR","0.01","yes","n","n","8.69e-01"
"5987","INHIBITION PPAR ALPHA","0.01","yes","yes","n","1.16e+00"
"6167","FEMINISATION OR INCOMPLETE DEVELOPMENT PRIMARY AND ACCESSORY MALE SEX ORGANS","0.01","n","n","n",NA
"6168","N/A IMPAIRMENT OF REPRODUCTIVE CAPACITY","0.01","yes","n","yes","8.69e-01"
"6222","SENSITISATION SKIN","0.01","yes","n","yes","1.43e+00"
"6224","INCREASE ALLERGIC RESPIRATORY HYPERSENSITIVITY RESPONSE","0.01","yes","n","yes","1.43e+00"
"6834","INCREASE CYTOTOXICITY EPITHELIAL CELLS","0.01","n","yes","n",NA
"7594","ACTIVATION OF TGF-Β SIGNALING","0.01","n","n","n",NA
"8246","INTERACTION OF Α-DIKETONES WITH ARGININE RESIDUES","0.01","n","yes","n",NA
"8247","PROTEASOMAL DYSFUNCTION","0.01","n","n","n",NA
"8249","AIRWAY EPITHELIAL INJURY","0.01","n","n","n",NA
"5699","INCREASE DNMT EXPRESSION","0","n","n","n",NA
"5718","REDUCTION GONADOTROPINS CIRCULATING CONCENTRATIONS","0","n","n","n",NA
"5723","REDUCTION VITELLOGENIN SYNTHESIS IN LIVER","0","yes","n","n","1.27e+00"
"5740","DECREASE AROMATASE CYP19A1","0","n","n","n",NA
"5841","REDUCTION CUMULATIVE FECUNDITY AND SPAWNING","0","yes","n","n","1.27e+00"
"5901","ANTAGONISM ESTROGEN RECEPTOR","0","n","yes","n",NA
"6111","REDUCTION PLASMA VITELLOGENIN CONCENTRATIONS","0","n","n","n",NA
"6116","REDUCTION VITELLOGENIN ACCUMULATION INTO OOCYTES AND OOCYTE GROWTH/DEVELOPMENT","0","yes","n","n","1.27e+00"
"6151","REDUCTION IN OVARIAN GRANULOSA CELLS AROMATASE CYP19A1","0","n","n","n",NA
"6486","INHIBITION LXR","0","n","n","n",NA
"6578","DECREASED SURVIVAL","0","n","n","yes",NA
"7131","GROWTH REDUCTION","0","n","n","yes",NA
"7135","REDUCED HEARING","0","n","n","n",NA
"8450","INCREASE HYPERMETHYLATION OF THE PROMOTOR REGION OF GNRHR","0","n","n","n",NA
"8452","DECEASE EXPRESSION OF GNRHR","0","n","n","n",NA
"5833","N/A COVALENT BINDING TO PROTEIN POSSIBLY LYSINE RESIDUE","0","yes","yes","n","1.43e+00"
"5845","INHIBITION CYCLOOXYGENASE ACTIVITY","0","yes","yes","n","1.42e+00"
"5852","REDUCED PROSTAGLANDINS OVARY","0","yes","n","n","1.42e+00"
"5995","DAMAGING MITOCHONDRIA","0","yes","n","n","7.22e-01"
"5996","APOPTOSIS","0","n","n","n",NA
"6015","IMPAIRED THORACIC SHIVERING","0","n","n","n",NA
"6136","ACTIVATION HSD17B4","0","n","n","n",NA
"6388","ACTIVATION KERATINOCYTES","0","n","n","n",NA
"6390","RESPONSE KERATINOCYTES","0","n","n","n",NA
"7421","ROS FORMATION","0","n","n","n",NA
"7578","REPRODUCTIVE FAILURE","0","yes","n","yes","7.22e-01"
"7610","INCREASE OXIDATIVE STRESS / ACTIVATION PMK-1 P38 MAPK","0","yes","n","n","7.22e-01"
"5658","DECREASED MITOCHONDRIAL FATTY ACID BETA-OXIDATION","0","yes","n","n","1.25e+00"
"5928","N/A HEPATOTOXICITY HEPATOPATHY INCLUDING A CONSTELLATION OF OBSERVABLE EFFECTS","0","yes","n","n","9.49e-01"
"5929","ALTERATIONS CELLULAR PROLIFERATION / HYPERPLASIA","0","n","n","n",NA
"5965","ACTIVATION LONG TERM AHR RECEPTOR DRIVEN DIRECT AND INDIRECT GENE EXPRESSION CHANGES","0","n","yes","n",NA
"5966","CHANGES/INHIBITION CELLULAR HOMEOSTASIS AND APOPTOSIS","0","yes","n","n","9.49e-01"
"5969","FORMATION HEPATOCELLULAR AND BILE DUCT TUMORS","0","yes","n","yes","9.49e-01"
"6176","ACTIVATION PXR/SXR","0","yes","yes","n","1.25e+00"
"6177","INHIBITION FOXA2","0","n","n","n",NA
"6467","DOWN REGULATION CPT1A","0","n","n","n",NA
"6866","INHIBITION PROLYL HYDROXYLASES","0","yes","yes","n","1.35e+00"
"6867","INCREASED HIF-1 HETERODIMER","0","n","n","n",NA
"6869","DECREASED AROMATASE CYP19A1 MRNA","0","n","n","n",NA
"7482","TRPA1 ACTIVATION TRPA1 RECEPTOR","0","n","yes","n",NA
"7483","NON-NEURONAL PRODUCTION OF IL-8/CXCL1 EPITHELIAL IRRITATION","0","yes","n","n","1.90e+00"
"7487","OPENING OF CALCIUM CHANNEL CALCIUM INFLUX","0","yes","n","n","1.90e+00"
"7495","EXCITATION TRIGEMINAL NERVE EXCITATION","0","n","n","n",NA
"7498","INCREASED CGRP","0","n","n","n",NA
"7751","INCREASE HYPERTENSION","0","yes","n","yes","1.90e+00"
