"nodes","name","%ppp","matched","mie","ao","pod"
"6017","INCREASED REACTIVE OXYGEN SPECIES IN THE MITOCHONDRIA","14.06","n","n","n",NA
"6528","IMPAIRED LARVAL DEVELOPMENT","12.88","n","n","yes",NA
"6445","SUPPRESSION CONSTITUTIVE ANDROSTANE RECEPTOR NR1L3","12.58","n","yes","n",NA
"5824","INCREASED DE NOVO FA SYNTHESIS","11.39","yes","n","n","1.88e-01"
"6497","DECREASE OVULATION","11.32","n","n","n",NA
"7001","DECREASE IN MITOCHONDRIAL OXIDATIVE PHOSPHORYLATION","11.03","n","n","n",NA
"6162","DECREASE FECUNDITY","10.68","n","n","yes",NA
"6349","INCREASED INDUCED MUTATIONS IN CRITICAL GENES","10.01","yes","n","n","1.02e-01"
"6234","T4 IN SERUM DECREASED","10.01","n","n","n",NA
"6249","T4 IN NEURONAL TISSUE DECREASED","10.01","n","n","n",NA
"7463","INCREASE MUTATIONS","9.87","yes","n","n","1.00e-01"
"8176","MITOCHONDRIAL INJURY","8.81","n","n","n",NA
"6144","DEMETHYLATION PPARG PROMOTER","8.77","n","n","n",NA
"6354","INCREASE SITE OF CONTACT NASAL TUMORS","8.35","yes","n","yes","1.02e-01"
"7794","INCREASE FOLLICULAR ATRESIA","8.31","n","n","n",NA
"6007","IMPAIRED PROTEOSTASIS","8.16","yes","n","n","1.12e-01"
"6148","ACTIVATION SREBP-1","8.14","n","n","n",NA
"7289","INCREASED OXIDATIVE STRESS","7.87","n","n","n",NA
"5972","ACTIVATION LXR","7.63","yes","yes","n","1.88e-01"
"5843","DECLINE POPULATION","7.55","n","n","yes",NA
"8164","MITOCHONDRIAL COMPLEX III INHIBITION","7.37","n","yes","n",NA
"6024","ACCUMULATION FATTY ACID","7.01","n","n","n",NA
"6345","TUMORIGENESIS HEPATOCELLULAR CARCINOMA","7","n","n","yes",NA
"6413","INHIBITION NA+/I- SYMPORTER NIS","6.83","n","yes","n",NA
"6376","OVERACTIVATION NMDARS","6.67","n","n","n",NA
"6378","INCREASED INTRACELLULAR CALCIUM OVERLOAD","6.67","n","n","n",NA
"5806","RELEASE CYTOKINE","6.58","n","n","n",NA
"6415","THYROIDAL IODIDE DECREASED","6.48","n","n","n",NA
"6126","ACTIVATION LXR ALPHA","5.7","yes","n","n","1.88e-01"
"6332","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN","5.53","yes","n","n","2.79e-01"
"5864","RECRUITMENT OF INFLAMMATORY CELLS","5.5","n","n","n",NA
"8169","MITOCHONDRIAL COMPLEX IV INHIBITION","5.43","n","yes","n",NA
"8172","MITOCHONDRIAL COMPLEX V INHIBITION","5.43","n","yes","n",NA
"5685","DECREASE POPULATION TRAJECTORY","5.13","n","n","yes",NA
"6362","REDUCED PRESYNAPTIC RELEASE OF GLUTAMATE","4.88","yes","n","n","1.10e-01"
"5818","REDUCTION IONOTROPIC GABA RECEPTOR CHLORIDE CHANNEL CONDUCTANCE","4.45","n","n","n",NA
"5819","REDUCTION NEURONAL SYNAPTIC INHIBITION","4.45","n","n","n",NA
"6380","OCCURRENCE EPILEPTIC SEIZURE","4.45","n","n","n",NA
"6597","OCCURRENCE A PAROXYSMAL DEPOLARIZING SHIFT","4.45","n","n","n",NA
"6674","BINDING AT PICROTOXIN SITE IGABAR CHLORIDE CHANNEL","4.45","n","yes","n",NA
"6676","GENERATION AMPLIFIED EXCITATORY POSTSYNAPTIC POTENTIAL EPSP","4.45","n","n","n",NA
"6530","REDUCED BROOD CARE","4.34","n","n","n",NA
"6241","THYROPEROXIDASE INHIBITION","4.06","n","yes","n",NA
"6335","ALTERATION FOOD-WEB STRUCTURES","3.78","n","n","yes",NA
"5826","ACCUMULATION COLLAGEN","3.67","n","n","n",NA
"6237","GABAERGIC INTERNEURONS DECREASED","3.57","n","n","n",NA
"5690","UP REGULATION CYP1A1","3.43","n","n","n",NA
"5692","ACTIVATION AHR","3.43","n","yes","n",NA
"5841","REDUCTION CUMULATIVE FECUNDITY AND SPAWNING","3.32","yes","n","n","1.43e-01"
"6986","INCREASE MUTATIONS IN CRITICAL GENES","3.01","yes","n","n","1.02e-01"
"7393","INHIBITION PENDRIN","2.77","n","yes","n",NA
"6308","DECREASE FERTILITY","2.71","n","n","yes",NA
"5999","ALTERED CA2+-CALMODULIN ACTIVATED SIGNAL TRANSDUCTION","2.58","n","n","n",NA
"6365","DOWN REGULATION K-CL CO-TRANSPORTER 2 KCC2 ","2.55","n","n","n",NA
"6426","DELAY DEVELOPMENTAL GABA SHIFT ","2.55","n","n","n",NA
"5982","ACTIVATION SREBF1","2.52","n","n","n",NA
"7387","INHIBITION IODOTYROSINE DEIODINASE IYD","2.42","yes","yes","n","1.47e-01"
"5794","ACTIVATION STELLATE CELLS","2.4","n","n","n",NA
"6343","INCREASED PROLIFERATION/CLONAL EXPANSION OF MUTANT CELLS PRE-NEOPLASTIC LESIONS/ALTERED H","2.33","n","n","n",NA
"6347","INCREASED CLONAL EXPANSION / CELL PROLIFERATIN TO FORM PRE-NEOPLASTIC ALTERED HEPATIC FOCI","2.33","n","n","n",NA
"5871","INCREASE HERITABLE MUTATIONS IN OFFSPRING","2.33","yes","n","yes","1.11e-01"
"6594","INCREASED GLUTAMATE","2.22","n","n","n",NA
"6992","BINDING OF AGONIST IONOTROPIC GLUTAMATE RECEPTORS","2.22","n","yes","n",NA
"6525","ABNORMAL ROLE CHANGE WITHIN CASTE","2.1","n","n","n",NA
"6171","ALKYLATION PROTEIN","1.99","n","yes","n",NA
"7787","INCREASE ROS","1.95","n","n","n",NA
"6513","ACTIVATION NICOTINIC ACETYLCHOLINE RECEPTOR","1.93","n","yes","n",NA
"5687","ALTERED REGULATION AHR NUCLEAR TRANSLOCATOR ARNT-DEPENDENT PATHWAYS","1.71","n","n","n",NA
"6038","INCREASE LUNG CANCER","1.7","n","n","yes",NA
"5935","INHIBITION NUCLEAR FACTOR KAPPA B NF-KB","1.67","yes","n","n","1.02e-01"
"7395","INHIBITION DUAL OXIDASE","1.67","yes","yes","n","1.47e-01"
"6062","ACTIVATION CASPASE 8 PATHWAY","1.57","n","n","n",NA
"5827","N/A LIVER FIBROSIS","1.42","yes","n","yes","1.02e-01"
"7312","INHIBITION CYCLOOXYGENASE 1 ACTIVITY","1.41","n","yes","n",NA
"7313","DECREASED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA ","1.41","n","n","n",NA
"7315","OCCURRENCE RENAL ISCHEMIA","1.41","yes","n","n","1.02e-01"
"5831","PULMONARY FIBROSIS","1.4","n","n","yes",NA
"7458","N/A BREAST CANCER","1.34","yes","n","yes","1.00e-01"
"7442","INCREASED DUCTAL HYPERPLASIA ","1.33","n","n","n",NA
"5821","ACTIVATION CHREBP","1.28","n","n","n",NA
"5973","UP REGULATION ACETYL-COA CARBOXYLASE-1 ACC-1","1.27","n","n","n",NA
"5984","UP REGULATION FAS","1.27","n","n","n",NA
"5906","INCREASED LIPOGENESIS","1.25","n","n","n",NA
"7668","INCREASE CYTOSOLIC FATTY ACID","1.25","n","n","n",NA
"5829","LUNG FIBROSIS","1.13","n","n","yes",NA
"5860","INCREASE INFLAMMATION","1.09","yes","n","n","1.04e-01"
"6989","LUNG CANCER","1.03","n","n","yes",NA
"6996","INCREASED BLOOD URIC ACID CONCENTRATION","1","n","n","n",NA
"5707","UP REGULATION CD36","0.95","n","n","n",NA
"5709","INCREASED FA INFLUX","0.94","n","n","n",NA
"8455","INHIBITION OF IL-1 BINDING TO IL-1 RECEPTOR","0.84","n","yes","n",NA
"5948","EMT","0.83","n","n","n",NA
"7605","COLLAGEN DEPOSITION","0.82","n","n","n",NA
"7294","OCCURRENCE RENAL PROXIMAL TUBULAR NECROSIS","0.77","yes","n","n","1.02e-01"
"7861","LIVER CANCER","0.68","n","n","yes",NA
"5877","INCREASE CANCER","0.67","n","n","yes",NA
"7792","REDUCE SPERM COUNT","0.67","n","n","yes",NA
"5904","ACTIVATION FAS","0.64","n","n","n",NA
"5978","ACTIVATION SCD-1","0.64","n","n","n",NA
"6176","ACTIVATION PXR/SXR","0.63","yes","yes","n","2.39e-01"
"5946","EXPRESSION OF COLLAGEN","0.55","n","n","n",NA
"6089","INCREASE ADENOMAS/CARCINOMAS HEPATOCELLULAR","0.55","n","n","yes",NA
"6091","INCREASE CYTOTOXICITY","0.55","n","n","n",NA
"7851","ACTIVATION OF CYP2E1","0.5","n","yes","n",NA
"7853","HEPATOCYTOTOXICITY","0.45","n","n","n",NA
"7334","INCREASED DNA DAMAGE AND MUTATION","0.45","n","n","n",NA
"7009","PARKINSONIAN MOTOR DEFICITS","0.44","n","n","yes",NA
"5910","ACTIVATION GLUCOCORTICOID RECEPTOR","0.42","n","yes","n",NA
"5913","INDUCTION IKB INHIBITORY PROTEIN","0.42","n","n","n",NA
"6069","SUPPRESSION OF T CELL ACTIVATION","0.42","n","n","n",NA
"8234","INHIBITION IKK COMPLEX","0.42","n","yes","n",NA
"6817","INCREASE TISSUE DEGENERATION NECROSIS & ATROPHY ","0.41","n","n","n",NA
"6982","INCREASE RESPIRATORY OR SQUAMOUS METAPLASIA","0.41","n","n","n",NA
"5926","UP REGULATION TGFBETA1 EXPRESSION","0.36","yes","n","n","1.13e-01"
"6177","INHIBITION FOXA2","0.31","n","n","n",NA
"6469","DOWN REGULATION HMGCS2","0.31","n","n","n",NA
"6472","DECREASED KETOGENESIS","0.31","n","n","n",NA
"5788","NECROTIC TISSUE","0.28","n","n","yes",NA
"6084","INCREASE ACTIVATION NUCLEAR FACTOR KAPPA B NF-KB","0.27","n","n","n",NA
"6138","MODULATION GENES/PROTEINS THAT REGULATE HEPATOCYTE FATE","0.27","n","n","n",NA
"6736","INCREASE CLONAL EXPANSION / CELL PROLIFERATIN TO FORM PRE-NEOPLASTIC ALTERED HEPATIC FOCI","0.27","n","n","n",NA
"8077","LOSS OF ALVEOLAR CAPILLARY MEMBRANE INTEGRITY","0.27","n","n","n",NA
"8080","ACTIVATION OF TH2 CELLS","0.27","n","n","n",NA
"8082","INCREASED CELLULAR PROLIFERATION AND DIFFERENTIATION","0.27","n","n","n",NA
"8084","INCREASED EXTRACELLULAR MATRIX DEPOSITION","0.27","n","n","n",NA
"5768","INHIBITION BILE SALT EXPORT PUMP ABCB11","0.26","yes","yes","n","1.35e-01"
"5769","BILE ACCUMULATION PATHOLOGICAL CONDITION","0.26","n","n","n",NA
"6106","PRODUCTION REACTIVE OXYGEN SPECIES","0.25","yes","n","n","2.46e-01"
"6995","INHIBITION ORGANIC ANION TRANSPORTER 1 OAT1","0.23","n","yes","n",NA
"7863","SUSTAINED PROLIFERATION","0.23","n","n","n",NA
"7576","LIVER INJURY","0.19","n","n","yes",NA
"6048","N/A NEURONAL DYSFUNCTION","0.18","yes","n","n","1.46e-01"
"6055","INHIBITION NMDARS","0.18","n","n","n",NA
"6059","BINDING OF ANTAGONIST NMDA RECEPTORS","0.18","n","yes","n",NA
"5868","ACCUMULATION TRIGLYCERIDE","0.17","n","n","n",NA
"5995","DAMAGING MITOCHONDRIA","0.16","yes","n","n","5.93e-02"
"5996","APOPTOSIS","0.16","n","n","yes",NA
"5796","NEURODEGENERATION","0.14","n","n","yes",NA
"6730","INCREASE MITOGENIC CELL PROLIFERATION HEPATOCYTES","0.14","n","n","n",NA
"7446","ALTERED GENE EXPRESSION","0.14","yes","n","n","1.03e-01"
"7537","ALTERED PROTEIN PRODUCTION","0.13","yes","n","n","2.77e-01"
"7432","ACTIVATION ESTROGEN RECEPTOR","0.13","n","yes","n",NA
"7439","INCREASED ER BINDING TO TF TO DNA NON-CLASSICAL PATHWAY","0.11","yes","n","n","2.77e-01"
"5951","SUPPRESSION INFLAMMATORY CYTOKINES","0.1","n","n","n",NA
"5952","DECREASED LYMPHOCYTES","0.1","n","n","n",NA
"5991","SUPPRESSION IMMUNE SYSTEM","0.1","yes","n","n","4.75e-01"
"6396","INCREASED VIRAL SUSCEPTIBILITY","0.1","n","n","n",NA
"6910","INHIBITION PHOSPHOLIPASE A","0.08","n","yes","n",NA
"6913","DISTURBANCE LYSOSOMAL FUNCTION","0.08","n","n","n",NA
"6929","DISRUPTION LYSOSOME","0.08","yes","n","n","1.73e-01"
"6020","INCREASE ROS PRODUCTION","0.08","yes","n","n","2.72e-01"
"7433","INCREASED NON-GENOMIC SIGNALING","0.06","n","n","n",NA
"6132","DECREASE STEROIDOGENIC ACUTE REGULATORY PROTEIN STAR","0.05","yes","n","n","2.38e-01"
"6213","REDUCTION CHOLESTEROL TRANSPORT IN MITOCHONDRIA","0.05","yes","n","n","2.38e-01"
"6273","REDUCTION TESTOSTERONE SYNTHESIS IN LEYDIG CELLS","0.05","n","n","n",NA
"5822","SYNTHESIS DE NOVO FA","0.05","yes","n","n","5.93e-02"
"7580","TESTICULAR ATROPHY","0.05","n","n","yes",NA
"7578","REPRODUCTIVE FAILURE","0.04","yes","n","yes","7.02e-02"
"5755","DECREASE MITOCHONDRIAL ATP PRODUCTION","0.04","n","n","n",NA
"5655","REDUCTION PLASMA 17BETA-ESTRADIOL CONCENTRATIONS","0.03","yes","n","n","2.83e-01"
"6113","IRREGULARITIES OVARIAN CYCLE","0.03","n","n","yes",NA
"6202","INCREASED SECRETION OF LOCAL GROWTH FACTORS","0.03","yes","n","n","1.02e-01"
"6403","REDUCTION TESTOSTERONE LEVELS ","0.03","n","n","n",NA
"6405","REDUCTION TESTOSTERONE LEVEL","0.03","n","n","n",NA
"8303","DECREASE DHT LEVEL","0.03","n","n","n",NA
"7574","ACTIVATION HEPATIC STELLATE CELLS","0.02","n","n","n",NA
"7582","SPERMATOCYTE DEPLETION","0.02","n","n","n",NA
"6205","INCREASE UNCOUPLING OF OXPHOS","0.02","n","n","n",NA
"6128","DECREASED CHOLESTEROL","0.02","yes","n","n","2.44e-01"
"6881","DECREASED TESTOSTERONE","0.02","yes","n","n","2.44e-01"
"6883","MALFORMED MALE REPRODUCTIVE TRACT","0.02","yes","n","n","2.44e-01"
"6195","DECREASE MMP","0.02","n","n","n",NA
"6197","INCREASEOXIDATIVE DNA DAMAGE","0.02","n","n","n",NA
"6200","INCREASE LPO","0.02","n","n","n",NA
"6317","IMPAIRED FERTILITY","0.02","yes","n","yes","2.38e-01"
"6999","DECREASE OXPHOS","0.02","n","n","n",NA
"8289","INCREASE OVARIAN FOLLICLE BREAKDOWN","0.02","n","n","n",NA
"5758","INCREASE NECROSIS","0.01","n","n","n",NA
"5980","ACTIVATION SREBP-1C","0.01","n","n","n",NA
"7437","INCREASED ER BINDING TO DNA CLASSICAL PATHWAY ","0.01","n","n","n",NA
"8033","DECREASE ATP PRODUCTION","0.01","n","n","n",NA
"8292","INCREASE DNA DSB","0.01","n","n","n",NA
"8087","HISTONE DEACETYLASE INHIBITION","0.01","n","yes","n",NA
"8092","HISTONE ACETYLATION INCREASE","0.01","n","n","n",NA
"5723","REDUCTION VITELLOGENIN SYNTHESIS IN LIVER","0.01","yes","n","n","1.84e-01"
"6111","REDUCTION PLASMA VITELLOGENIN CONCENTRATIONS","0.01","n","n","n",NA
"6316","MALFORMATION MALE REPRODUCTIVE TRACT","0.01","yes","n","yes","2.43e-01"
"6407","INCREASE LUTEINIZING HORMONE LH ","0.01","n","n","n",NA
"6408","INCREASE PROLIFERATION LEYDIG CELL ","0.01","n","n","n",NA
"6410","HYPERPLASIA LEYDIG CELL","0.01","n","n","n",NA
"6436","DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY ","0.01","n","n","n",NA
"7185","DIFFERENTIATION OF FIBROBLASTS","0.01","n","n","n",NA
"8552","INCREASE OOCYTE APOPTOSIS","0.01","n","n","n",NA
"5657","DECREASED 3-HYDROXYACYL-COA DEHYDROGENASE TYPE-2 ACTIVITY","0.01","yes","n","n","1.61e-01"
"5658","DECREASED MITOCHONDRIAL FATTY ACID BETA-OXIDATION","0.01","yes","n","n","1.61e-01"
"5931","DECREASED HSD17B10 EXPRESSION","0.01","yes","n","n","1.61e-01"
"6277","ACCUMULATION LIVER LIPID","0.01","n","n","yes",NA
"5717","AGONISM ANDROGEN RECEPTOR","0.01","yes","yes","n","1.84e-01"
"5870","ALKYLATION DNA","0.01","n","yes","n",NA
"6116","REDUCTION VITELLOGENIN ACCUMULATION INTO OOCYTES AND OOCYTE GROWTH/DEVELOPMENT","0.01","yes","n","n","1.87e-01"
"7964","DECREASE NEUTRAL LIPIDS","0.01","n","n","n",NA
"8543","INCREASE CASP TRANSCRIPTION","0.01","n","n","n",NA
"5697","UP REGULATION SCD-1","0","n","n","n",NA
"5942","FIBROPROLIFERATIVE AIRWAY LESIONS","0","n","n","n",NA
"8252","BRONCHIOLITIS OBLITERANS","0","n","n","yes",NA
"5873","N/A INADEQUATE DNA REPAIR","0","n","n","n",NA
"5919","DECREASED PPAR-ALPHA ACTIVATION","0","n","yes","n",NA
"6499","REDUCED REPRODUCTIVE SUCCESS","0","yes","n","yes","6.81e-02"
"5784","INCREASE FA INFLUX","0","n","n","n",NA
"5901","ANTAGONISM ESTROGEN RECEPTOR","0","n","yes","n",NA
"8560","INCREASE OVARIAN SOMATIC CELL APOPTOSIS","0","n","n","n",NA
"5833","N/A COVALENT BINDING TO PROTEIN POSSIBLY LYSINE RESIDUE","0","yes","yes","n","1.40e-01"
"5836","ACTIVATION DENDRITIC CELLS","0","yes","n","n","1.40e-01"
"5940","INCREASE REGENERATIVE CELL PROLIFERATION FORESTOMACH EPITHELIAL CELLS","0","n","n","n",NA
"5954","INCREASE DNA STRAND BREAKS","0","n","n","n",NA
"6015","IMPAIRED THORACIC SHIVERING","0","n","n","n",NA
"6158","DECREASED PPAR-BETA ACTIVATION","0","n","yes","n",NA
"6160","DECREASED PPAR-GAMMA ACTIVATION","0","n","yes","n",NA
"6219","ACTIVATION/PROLIFERATION T-CELLS","0","n","n","n",NA
"6222","SENSITISATION SKIN","0","yes","n","yes","1.40e-01"
"6832","INCREASE PAPILLOMAS/CARCINOMAS SQUAMOUS CELLS","0","n","n","yes",NA
"6836","INCREASE HYPERPLASIA FORESTOMACH EPITHELIAL CELLS","0","n","n","n",NA
"6876","INHIBITION HMG-COA REDUCTASE","0","n","yes","n",NA
"6877","DECREASED MEVALONATE","0","n","n","n",NA
"5834","ACTIVATION INFLAMMATORY CYTOKINES CHEMOKINES CYTOPROTECTIVE GENE PATHWAYS","0","n","n","n",NA
"5944","CHOLESTASIS PATHOLOGY","0","yes","n","yes","5.77e-02"
"6734","INCREASE PRENEOPLASTIC FOCI HEPATOCYTES","0","yes","n","n","5.55e-02"
"7188","INCREASED CELL PROLIFERATION MESOTHELIUM","0","n","n","n",NA
"7296","INCREASED MESOTHELIOMAS","0","n","n","yes",NA
"7535","ALTERED DIFFERENTIATION","0","n","n","n",NA
"8193","INCREASE CELL PROLIFERATION","0","n","n","n",NA
"8203","NEURAL TUBE DEFECTS","0","n","n","yes",NA
