"nodes","name","%ppp","matched","mie","ao","pod"
"8164","MITOCHONDRIAL COMPLEX III INHIBITION","7.29","n","yes","n",NA
"5972","ACTIVATION LXR","6.85","n","yes","n",NA
"6142","ACTIVATION NADPH OXIDASE","6.76","n","yes","n",NA
"6162","DECREASE FECUNDITY","6.66","n","n","yes",NA
"7395","INHIBITION DUAL OXIDASE","6.61","yes","yes","n","1.00e+01"
"6314","DECREASED LOCOMOTION","5.97","yes","n","n","5.58e+00"
"6572","INCREASED PREDATION","5.97","n","n","yes",NA
"6998","INHIBITION NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I","5.93","n","n","n",NA
"7004","BINDING OF INHIBITOR NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I","5.93","n","yes","n",NA
"8169","MITOCHONDRIAL COMPLEX IV INHIBITION","5.59","n","yes","n",NA
"8172","MITOCHONDRIAL COMPLEX V INHIBITION","5.59","n","yes","n",NA
"5685","DECREASE POPULATION TRAJECTORY","5.27","n","n","yes",NA
"6335","ALTERATION FOOD-WEB STRUCTURES","5.16","n","n","yes",NA
"7419","INCREASE PEROXISOMAL FATTY ACID BETA OXIDATION OF FATTY ACIDS","5.12","n","n","n",NA
"6536","DEATH/FAILURE COLONY","5.1","n","n","yes",NA
"6519","DECREASE NUMBER OF WORKER BEES","4.89","n","n","yes",NA
"5831","PULMONARY FIBROSIS","4.75","n","n","yes",NA
"6312","ABNORMAL FORAGING ACTIVITY AND BEHAVIOR","4.69","n","n","n",NA
"6237","GABAERGIC INTERNEURONS DECREASED","4.58","n","n","n",NA
"6310","ABNORMAL ROLL CHANGE WITHIN CASTE","4.48","n","n","n",NA
"5697","UP REGULATION SCD-1","3.73","n","n","n",NA
"6521","REDUCED FOOD STORAGE","3.67","n","n","n",NA
"5690","UP REGULATION CYP1A1","3.3","n","n","n",NA
"6365","DOWN REGULATION K-CL CO-TRANSPORTER 2 KCC2 ","3.27","n","n","n",NA
"6426","DELAY DEVELOPMENTAL GABA SHIFT ","3.27","n","n","n",NA
"5999","ALTERED CA2+-CALMODULIN ACTIVATED SIGNAL TRANSDUCTION","3.05","n","n","n",NA
"6486","INHIBITION LXR","2.8","n","n","n",NA
"6362","REDUCED PRESYNAPTIC RELEASE OF GLUTAMATE","2.63","yes","n","n","1.00e+01"
"6359","ABERRANT DENDRITIC MORPHOLOGY","2.61","yes","n","n","1.01e+01"
"6003","IMPAIRED HIVE THERMOREGULATION","2.45","n","n","n",NA
"7446","ALTERED GENE EXPRESSION","2.28","yes","n","n","1.09e+01"
"7535","ALTERED DIFFERENTIATION","2.28","n","n","n",NA
"8193","INCREASE CELL PROLIFERATION","2.28","n","n","n",NA
"8203","NEURAL TUBE DEFECTS","2.28","n","n","yes",NA
"6413","INHIBITION NA+/I- SYMPORTER NIS","2.21","n","yes","n",NA
"6513","ACTIVATION NICOTINIC ACETYLCHOLINE RECEPTOR","2.11","n","yes","n",NA
"6005","WEAKENED COLONY","2.04","n","n","n",NA
"6575","REDUCED SURVIVAL","1.99","n","n","yes",NA
"6578","DECREASED SURVIVAL","1.99","n","n","yes",NA
"7458","N/A BREAST CANCER","1.97","yes","n","yes","1.01e+01"
"5926","UP REGULATION TGFBETA1 EXPRESSION","1.95","yes","n","n","1.54e+01"
"5711","DECREASED PCK1 EXPRESSION CONTROL POINT FOR GLYCOLYSIS/GLUCONEOGENESIS PATHWAY","1.87","yes","n","n","1.01e+01"
"5800","N/A NEURODEGENERATION","1.76","yes","n","yes","1.00e+01"
"6171","ALKYLATION PROTEIN","1.71","n","yes","n",NA
"7787","INCREASE ROS","1.7","n","n","n",NA
"5687","ALTERED REGULATION AHR NUCLEAR TRANSLOCATOR ARNT-DEPENDENT PATHWAYS","1.65","n","n","n",NA
"5906","INCREASED LIPOGENESIS","1.55","n","n","n",NA
"5910","ACTIVATION GLUCOCORTICOID RECEPTOR","1.55","n","yes","n",NA
"5982","ACTIVATION SREBF1","1.55","n","n","n",NA
"7668","INCREASE CYTOSOLIC FATTY ACID","1.55","n","n","n",NA
"6241","THYROPEROXIDASE INHIBITION","1.31","n","yes","n",NA
"7442","INCREASED DUCTAL HYPERPLASIA ","1.31","n","n","n",NA
"5919","DECREASED PPAR-ALPHA ACTIVATION","1.24","n","yes","n",NA
"6528","IMPAIRED LARVAL DEVELOPMENT","1.22","n","n","yes",NA
"5864","RECRUITMENT OF INFLAMMATORY CELLS","1.04","n","n","n",NA
"5904","ACTIVATION FAS","0.94","yes","n","n","1.06e+01"
"6176","ACTIVATION PXR/SXR","0.94","yes","yes","n","1.07e+01"
"5917","DECREASED MITOCHONDRIAL FATTY ACID BETA OXIDATION","0.93","yes","n","n","1.02e+01"
"7393","INHIBITION PENDRIN","0.89","n","yes","n",NA
"7792","REDUCE SPERM COUNT","0.83","n","n","yes",NA
"5806","RELEASE CYTOKINE","0.82","yes","n","n","1.16e+01"
"8077","LOSS OF ALVEOLAR CAPILLARY MEMBRANE INTEGRITY","0.82","n","n","n",NA
"8080","ACTIVATION OF TH2 CELLS","0.82","n","n","n",NA
"8082","INCREASED CELLULAR PROLIFERATION AND DIFFERENTIATION","0.82","n","n","n",NA
"8084","INCREASED EXTRACELLULAR MATRIX DEPOSITION","0.82","n","n","n",NA
"7009","PARKINSONIAN MOTOR DEFICITS","0.79","n","n","yes",NA
"5978","ACTIVATION SCD-1","0.62","n","n","n",NA
"6475","ACTIVATION NRF2","0.34","yes","yes","n","2.65e+01"
"6478","ACTIVATION FXR","0.34","n","n","n",NA
"5788","NECROTIC TISSUE","0.33","n","n","yes",NA
"6091","INCREASE CYTOTOXICITY","0.33","n","n","n",NA
"6817","INCREASE TISSUE DEGENERATION NECROSIS & ATROPHY ","0.33","n","n","n",NA
"6982","INCREASE RESPIRATORY OR SQUAMOUS METAPLASIA","0.33","n","n","n",NA
"7042","DEPLETION NITRIC OXIDE","0.29","n","n","n",NA
"7044","IMPAIRED VASODILATION","0.29","yes","n","n","2.90e+00"
"7049","INCREASE VASCULAR RESISTANCE","0.29","n","n","n",NA
"7065","HYPERTENSION","0.29","n","n","yes",NA
"7289","INCREASED OXIDATIVE STRESS","0.28","yes","n","n","1.08e+01"
"7861","LIVER CANCER","0.25","n","n","yes",NA
"5655","REDUCTION PLASMA 17BETA-ESTRADIOL CONCENTRATIONS","0.23","n","n","n",NA
"6075","S-GLUTATHIONYLATION ENOS","0.23","n","n","n",NA
"7040","UNCOUPLING ENOS","0.23","n","n","n",NA
"7326","UNKNOWN MIE","0.22","n","yes","n",NA
"8071","INCREASED PROINFLAMMATORY MEDIATORS","0.22","n","n","n",NA
"8502","ENHANCED VIRAL ENTRY AND GENE EXPRESSION","0.22","n","n","n",NA
"8504","BINDING OF S PROTEIN TO ACE RECEPTOR","0.22","n","yes","n",NA
"6078","OXIDATION GLUTATHIONE","0.22","yes","n","n","3.50e+00"
"6996","INCREASED BLOOD URIC ACID CONCENTRATION","0.22","n","n","n",NA
"7312","INHIBITION CYCLOOXYGENASE 1 ACTIVITY","0.22","n","yes","n",NA
"7313","DECREASED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA ","0.22","n","n","n",NA
"7315","OCCURRENCE RENAL ISCHEMIA","0.22","n","n","n",NA
"6111","REDUCTION PLASMA VITELLOGENIN CONCENTRATIONS","0.21","n","n","n",NA
"6525","ABNORMAL ROLE CHANGE WITHIN CASTE","0.2","n","n","n",NA
"6116","REDUCTION VITELLOGENIN ACCUMULATION INTO OOCYTES AND OOCYTE GROWTH/DEVELOPMENT","0.17","yes","n","n","1.16e+01"
"6144","DEMETHYLATION PPARG PROMOTER","0.17","n","n","n",NA
"6148","ACTIVATION SREBP-1","0.17","n","n","n",NA
"6445","SUPPRESSION CONSTITUTIVE ANDROSTANE RECEPTOR NR1L3","0.17","yes","yes","n","2.58e+01"
"5796","NEURODEGENERATION","0.17","n","n","yes",NA
"7334","INCREASED DNA DAMAGE AND MUTATION","0.17","n","n","n",NA
"7576","LIVER INJURY","0.17","n","n","yes",NA
"7853","HEPATOCYTOTOXICITY","0.17","n","n","n",NA
"7605","COLLAGEN DEPOSITION","0.16","n","n","n",NA
"7294","OCCURRENCE RENAL PROXIMAL TUBULAR NECROSIS","0.15","yes","n","n","1.08e+01"
"5948","EMT","0.14","n","n","n",NA
"5723","REDUCTION VITELLOGENIN SYNTHESIS IN LIVER","0.14","yes","n","n","1.01e+01"
"6202","INCREASED SECRETION OF LOCAL GROWTH FACTORS","0.13","yes","n","n","1.66e+01"
"5946","EXPRESSION OF COLLAGEN","0.12","yes","n","n","2.16e+01"
"7851","ACTIVATION OF CYP2E1","0.1","n","yes","n",NA
"6749","INHIBITION PYRUVATE DEHYDROGENASE KINASE PDK ENZYME","0.1","n","yes","n",NA
"6750","INCREASED INDUCTION OF PYRUVATE DEHYDROGENASE PDH","0.1","n","n","n",NA
"6752","INCREASE OXIDATIVE METABOLISM","0.1","yes","n","n","1.01e+01"
"7127","REDUCED YOUNG OF YEAR SURVIVAL","0.1","n","n","n",NA
"6273","REDUCTION TESTOSTERONE SYNTHESIS IN LEYDIG CELLS","0.09","n","n","n",NA
"6242","REDUCED ANTERIOR SWIM BLADDER INFLATION","0.08","yes","n","n","1.98e+01"
"7135","REDUCED HEARING","0.08","yes","n","n","1.98e+01"
"7863","SUSTAINED PROLIFERATION","0.08","n","n","n",NA
"6265","DECREASED TRIIODOTHYRONINE T3 IN SERUM","0.08","yes","n","n","1.98e+01"
"5860","INCREASE INFLAMMATION","0.07","yes","n","n","3.83e+01"
"6995","INHIBITION ORGANIC ANION TRANSPORTER 1 OAT1","0.07","n","yes","n",NA
"8303","DECREASE DHT LEVEL","0.07","n","n","n",NA
"6086","DECREASE AKT/ENOS ACTIVITY","0.06","yes","n","n","2.90e+00"
"5654","REDUCTION 17BETA-ESTRADIOL SYNTHESIS BY OVARIAN GRANULOSA CELLS","0.06","n","n","n",NA
"6132","DECREASE STEROIDOGENIC ACUTE REGULATORY PROTEIN STAR","0.06","yes","n","n","1.55e+01"
"6213","REDUCTION CHOLESTEROL TRANSPORT IN MITOCHONDRIA","0.06","yes","n","n","1.55e+01"
"6403","REDUCTION TESTOSTERONE LEVELS ","0.06","n","n","n",NA
"7117","REDUCED POSTERIOR SWIM BLADDER INFLATION","0.05","yes","n","n","1.98e+01"
"7185","DIFFERENTIATION OF FIBROBLASTS","0.04","n","n","n",NA
"7593","INACTIVATION OF PPARΓ","0.04","n","yes","n",NA
"5768","INHIBITION BILE SALT EXPORT PUMP ABCB11","0.03","n","yes","n",NA
"5769","BILE ACCUMULATION PATHOLOGICAL CONDITION","0.03","n","n","n",NA
"6106","PRODUCTION REACTIVE OXYGEN SPECIES","0.03","yes","n","n","2.39e+01"
"7594","ACTIVATION OF TGF-Β SIGNALING","0.03","n","n","n",NA
"5699","INCREASE DNMT EXPRESSION","0.03","n","n","n",NA
"6134","DECREASE TRANSLOCATOR PROTEIN TSPO","0.03","n","n","n",NA
"6317","IMPAIRED FERTILITY","0.03","yes","n","yes","1.55e+01"
"6405","REDUCTION TESTOSTERONE LEVEL","0.03","n","n","n",NA
"8450","INCREASE HYPERMETHYLATION OF THE PROMOTOR REGION OF GNRHR","0.03","n","n","n",NA
"8452","DECEASE EXPRESSION OF GNRHR","0.03","n","n","n",NA
"5701","DIMERIZATION AHR/ARNT","0.02","yes","n","n","1.36e+01"
"6128","DECREASED CHOLESTEROL","0.02","yes","n","n","2.34e+01"
"6308","DECREASE FERTILITY","0.02","n","n","yes",NA
"6834","INCREASE CYTOTOXICITY EPITHELIAL CELLS","0.02","n","yes","n",NA
"6881","DECREASED TESTOSTERONE","0.02","yes","n","n","2.34e+01"
"6883","MALFORMED MALE REPRODUCTIVE TRACT","0.02","yes","n","n","2.34e+01"
"8246","INTERACTION OF Α-DIKETONES WITH ARGININE RESIDUES","0.02","n","yes","n",NA
"8247","PROTEASOMAL DYSFUNCTION","0.02","n","n","n",NA
"8249","AIRWAY EPITHELIAL INJURY","0.02","n","n","n",NA
"6517","DESENSITIZATION NICOTINIC ACETYLCHOLINE RECEPTOR","0.02","yes","n","n","7.58e+00"
"6867","INCREASED HIF-1 HETERODIMER","0.02","yes","n","n","1.22e+01"
"6869","DECREASED AROMATASE CYP19A1 MRNA","0.02","n","n","n",NA
"7115","INHIBITION DEIODINASE 2","0.01","yes","yes","n","1.98e+01"
"7139","INHIBITION DEIODINASE 1","0.01","yes","yes","n","1.98e+01"
"7596","ACTIVATION TGF-BETA PATHWAY","0.01","yes","n","n","2.89e+01"
"5845","INHIBITION CYCLOOXYGENASE ACTIVITY","0.01","n","yes","n",NA
"6499","REDUCED REPRODUCTIVE SUCCESS","0.01","yes","n","yes","1.72e+00"
"6678","REDUCED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA ","0.01","n","n","n",NA
"6679","REDUCED SPAWNING BEHAVIOR","0.01","yes","n","n","1.72e+00"
"6684","REDUCED ABILITY TO ATTRACT SPAWNING MATES","0.01","yes","n","n","1.72e+00"
"5742","INHIBITION AROMATASE","0.01","n","yes","n",NA
"5901","ANTAGONISM ESTROGEN RECEPTOR","0.01","n","yes","n",NA
"6113","IRREGULARITIES OVARIAN CYCLE","0.01","n","n","n",NA
"6151","REDUCTION IN OVARIAN GRANULOSA CELLS AROMATASE CYP19A1","0.01","n","yes","n",NA
"6316","MALFORMATION MALE REPRODUCTIVE TRACT","0.01","yes","n","yes","2.63e+01"
"6407","INCREASE LUTEINIZING HORMONE LH ","0.01","n","n","n",NA
"6408","INCREASE PROLIFERATION LEYDIG CELL ","0.01","n","n","n",NA
"6410","HYPERPLASIA LEYDIG CELL","0.01","n","n","n",NA
"6436","DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY ","0.01","n","n","n",NA
"6866","INHIBITION PROLYL HYDROXYLASES","0.01","yes","yes","n","1.22e+01"
"6872","MODULATION UNKNOWN","0.01","n","yes","n",NA
"6873","INCREASED HIF-1 ALPHA TRANSCRIPTION","0.01","yes","n","n","1.51e+01"
"8315","5Α-REDUCTASE INHIBITION","0.01","n","yes","n",NA
"5738","IMPAIRMENT ENDOTHELIAL NETWORK","0.01","n","n","n",NA
"5848","REDUCED PROSTAGLANDIN F2ALPHA SYNTHESIS OVARY ","0.01","n","n","n",NA
"5850","DECREASED PROSTAGLANDIN F2ALPHA SYNTHESIS OVARY ","0.01","n","n","n",NA
"5868","ACCUMULATION TRIGLYCERIDE","0.01","yes","n","n","1.31e+01"
"5891","INSUFFICIENCY VASCULAR","0.01","n","n","n",NA
"6027","INCREASED DEVELOPMENTAL DEFECTS","0.01","n","n","yes",NA
"6232","INCREASED SERUM CREATININE","0.01","n","n","n",NA
"6277","ACCUMULATION LIVER LIPID","0.01","n","n","yes",NA
"6424","OCCURRENCE CYTOPLASMIC VACUOLIZATION PODOCYTE","0.01","yes","n","n","1.53e+00"
"6719","OCCURRENCE KIDNEY TOXICITY","0.01","yes","n","yes","1.53e+00"
"6876","INHIBITION HMG-COA REDUCTASE","0.01","yes","yes","n","2.34e+01"
"6877","DECREASED MEVALONATE","0.01","n","n","n",NA
"6895","DECREASED RENAL ABILITY TO DILUTE URINE","0.01","yes","n","n","1.53e+00"
"7060","REDUCED DIMERIZATION ARNT/HIF1-ALPHA","0.01","yes","n","n","2.25e+01"
"7062","REDUCED PRODUCTION VEGF","0.01","yes","n","n","2.25e+01"
"5822","SYNTHESIS DE NOVO FA","0","yes","n","n","1.31e+01"
"5824","INCREASED DE NOVO FA SYNTHESIS","0","yes","n","n","1.31e+01"
"5942","FIBROPROLIFERATIVE AIRWAY LESIONS","0","n","n","n",NA
"5984","UP REGULATION FAS","0","yes","n","n","1.31e+01"
"6026","ABNORMAL MORPHOGENESIS","0","n","n","n",NA
"6778","INCREASE DOPAMINERGIC ACTIVITY","0","yes","yes","n","1.36e+01"
"6779","INCREASE ENDOMETRIAL ADENOCARCINOMAS","0","yes","n","yes","1.36e+01"
"6781","DECREASED PROLACTIN","0","n","n","n",NA
"6783","INCREASED ESTROGEN RECEPTOR ER ACTIVITY","0","n","n","n",NA
"6785","DECREASED PROGESTERONE FROM CORPUS LUTEUM","0","yes","n","n","1.36e+01"
"6787","INCREASE HYPERPLASIA GLANDULAR EPITHELIAL CELLS OF ENDOMETRIUM","0","n","n","n",NA
"7188","INCREASED CELL PROLIFERATION MESOTHELIUM","0","n","n","n",NA
"7296","INCREASED MESOTHELIOMAS","0","n","n","yes",NA
"8252","BRONCHIOLITIS OBLITERANS","0","n","n","yes",NA
