"nodes","name","%ppp","matched","mie","ao","pod"
"6142","ACTIVATION NADPH OXIDASE","17.81","n","yes","n",NA
"6003","IMPAIRED HIVE THERMOREGULATION","17.63","n","n","n",NA
"8060","INCREASE IN RONS","17.62","n","n","n",NA
"6530","REDUCED BROOD CARE","16.35","yes","n","n","1.01e-04"
"7419","INCREASE PEROXISOMAL FATTY ACID BETA OXIDATION OF FATTY ACIDS","16.03","n","n","n",NA
"6013","OXIDATIVE STRESS ","14.43","n","n","n",NA
"7001","DECREASE IN MITOCHONDRIAL OXIDATIVE PHOSPHORYLATION","14.42","n","n","n",NA
"6005","WEAKENED COLONY","13.22","n","n","n",NA
"5808","TISSUE RESIDENT CELL ACTIVATION","13","n","n","n",NA
"6144","DEMETHYLATION PPARG PROMOTER","10.69","n","n","n",NA
"6445","SUPPRESSION CONSTITUTIVE ANDROSTANE RECEPTOR NR1L3","10.69","n","yes","n",NA
"6148","ACTIVATION SREBP-1","10.69","n","n","n",NA
"8065","LEUKOCYTE RECRUITMENT/ACTIVATION","10.13","n","n","n",NA
"6164","INCREASE MORTALITY","9.82","yes","n","n","1.65e-05"
"5756","DECREASE OOGENESIS","9.38","n","n","n",NA
"6162","DECREASE FECUNDITY","9.25","n","n","yes",NA
"5792","INCREASED ACTIVATION AND RECRUITMENT OF HEPATIC MACROPHAGES KUPFFER CELLS","8.96","yes","n","n","1.09e-04"
"5692","ACTIVATION AHR","8.93","yes","yes","n","1.08e-04"
"5690","UP REGULATION CYP1A1","8.91","yes","n","n","1.08e-04"
"6910","INHIBITION PHOSPHOLIPASE A","7.85","n","yes","n",NA
"6913","DISTURBANCE LYSOSOMAL FUNCTION","7.85","n","n","n",NA
"6929","DISRUPTION LYSOSOME","7.85","yes","n","n","1.23e-05"
"6497","DECREASE OVULATION","7.57","n","n","n",NA
"5843","DECLINE POPULATION","7.43","n","n","yes",NA
"7855","GLUTAMATE DYSHOMEOSTASIS","7.32","n","n","n",NA
"8164","MITOCHONDRIAL COMPLEX III INHIBITION","6.92","n","yes","n",NA
"5826","ACCUMULATION COLLAGEN","6.91","n","n","n",NA
"6998","INHIBITION NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I","5.69","n","n","n",NA
"7004","BINDING OF INHIBITOR NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I","5.69","n","yes","n",NA
"5685","DECREASE POPULATION TRAJECTORY","5.2","n","n","yes",NA
"8169","MITOCHONDRIAL COMPLEX IV INHIBITION","5.12","n","yes","n",NA
"8172","MITOCHONDRIAL COMPLEX V INHIBITION","5.12","n","yes","n",NA
"6499","REDUCED REPRODUCTIVE SUCCESS","4.84","yes","n","yes","1.28e-05"
"7794","INCREASE FOLLICULAR ATRESIA","4.69","n","n","n",NA
"5794","ACTIVATION STELLATE CELLS","4.61","n","n","n",NA
"5687","ALTERED REGULATION AHR NUCLEAR TRANSLOCATOR ARNT-DEPENDENT PATHWAYS","4.46","n","n","n",NA
"5926","UP REGULATION TGFBETA1 EXPRESSION","4.04","yes","n","n","1.69e-05"
"5827","N/A LIVER FIBROSIS","3.78","yes","n","yes","1.85e-05"
"6335","ALTERATION FOOD-WEB STRUCTURES","3.71","n","n","yes",NA
"6376","OVERACTIVATION NMDARS","2.35","n","n","n",NA
"6378","INCREASED INTRACELLULAR CALCIUM OVERLOAD","2.35","n","n","n",NA
"5782","BDNF REDUCED","2.22","n","n","n",NA
"6992","BINDING OF AGONIST IONOTROPIC GLUTAMATE RECEPTORS","2.11","n","yes","n",NA
"6513","ACTIVATION NICOTINIC ACETYLCHOLINE RECEPTOR","2.09","n","yes","n",NA
"5831","PULMONARY FIBROSIS","2.07","n","n","yes",NA
"6229","TH SYNTHESIS DECREASED","1.93","n","n","n",NA
"6171","ALKYLATION PROTEIN","1.8","n","yes","n",NA
"7787","INCREASE ROS","1.8","n","n","n",NA
"5829","LUNG FIBROSIS","1.57","n","n","yes",NA
"7446","ALTERED GENE EXPRESSION","1.41","yes","n","n","2.06e-05"
"7535","ALTERED DIFFERENTIATION","1.41","n","n","n",NA
"8203","NEURAL TUBE DEFECTS","1.41","n","n","yes",NA
"6321","DECREASED POPULATION 1","1.4","n","n","yes",NA
"6234","T4 IN SERUM DECREASED","1.29","n","n","n",NA
"6249","T4 IN NEURONAL TISSUE DECREASED","1.29","n","n","n",NA
"6415","THYROIDAL IODIDE DECREASED","1.16","n","n","n",NA
"6308","DECREASE FERTILITY","0.93","n","n","yes",NA
"7387","INHIBITION IODOTYROSINE DEIODINASE IYD","0.92","yes","yes","n","1.09e-04"
"5864","RECRUITMENT OF INFLAMMATORY CELLS","0.8","n","n","n",NA
"6237","GABAERGIC INTERNEURONS DECREASED","0.69","n","n","n",NA
"7042","DEPLETION NITRIC OXIDE","0.68","n","n","n",NA
"7044","IMPAIRED VASODILATION","0.68","yes","n","n","1.08e-04"
"7049","INCREASE VASCULAR RESISTANCE","0.68","n","n","n",NA
"7065","HYPERTENSION","0.68","n","n","yes",NA
"7395","INHIBITION DUAL OXIDASE","0.64","yes","yes","n","1.09e-04"
"7458","N/A BREAST CANCER","0.61","yes","n","yes","1.30e-05"
"6454","INCREASED REACTIVE OXYGEN SPECIES","0.58","yes","n","n","1.01e-04"
"6020","INCREASE ROS PRODUCTION","0.57","yes","n","n","3.44e-05"
"5935","INHIBITION NUCLEAR FACTOR KAPPA B NF-KB","0.52","yes","n","n","1.09e-04"
"6062","ACTIVATION CASPASE 8 PATHWAY","0.52","n","n","n",NA
"5806","RELEASE CYTOKINE","0.5","yes","n","n","2.20e-05"
"8077","LOSS OF ALVEOLAR CAPILLARY MEMBRANE INTEGRITY","0.5","n","n","n",NA
"8080","ACTIVATION OF TH2 CELLS","0.5","n","n","n",NA
"8082","INCREASED CELLULAR PROLIFERATION AND DIFFERENTIATION","0.5","n","n","n",NA
"8084","INCREASED EXTRACELLULAR MATRIX DEPOSITION","0.5","n","n","n",NA
"6365","DOWN REGULATION K-CL CO-TRANSPORTER 2 KCC2 ","0.5","n","n","n",NA
"6426","DELAY DEVELOPMENTAL GABA SHIFT ","0.5","n","n","n",NA
"5875","INCREASE MUTATIONS","0.44","yes","n","n","3.42e-05"
"5877","INCREASE CANCER","0.44","yes","n","yes","3.42e-05"
"6033","INCREASE CELL PROLIFERATION EPITHELIAL CELLS","0.44","yes","n","n","3.42e-05"
"6413","INHIBITION NA+/I- SYMPORTER NIS","0.4","n","yes","n",NA
"6075","S-GLUTATHIONYLATION ENOS","0.39","n","n","n",NA
"7040","UNCOUPLING ENOS","0.39","n","n","n",NA
"7289","INCREASED OXIDATIVE STRESS","0.33","n","n","n",NA
"7326","UNKNOWN MIE","0.29","n","yes","n",NA
"8071","INCREASED PROINFLAMMATORY MEDIATORS","0.29","n","n","n",NA
"8502","ENHANCED VIRAL ENTRY AND GENE EXPRESSION","0.29","n","n","n",NA
"8504","BINDING OF S PROTEIN TO ACE RECEPTOR","0.29","n","yes","n",NA
"5774","INCREASE CA++ INTRACELLULAR","0.29","n","n","n",NA
"5775","DISRUPTION MITOCHONDRIAL ELECTRON TRANSPORT CHAIN","0.29","yes","n","n","3.44e-05"
"5777","INHIBITION CA++ ATPASE","0.29","n","yes","n",NA
"6086","DECREASE AKT/ENOS ACTIVITY","0.29","yes","n","n","1.08e-04"
"5948","EMT","0.28","n","n","n",NA
"6071","ACTIVATION JNK","0.28","yes","n","n","3.01e-05"
"7596","ACTIVATION TGF-BETA PATHWAY","0.28","yes","n","n","3.01e-05"
"8592","TGFBETA EXPRESSION","0.28","n","n","n",NA
"8455","INHIBITION OF IL-1 BINDING TO IL-1 RECEPTOR","0.26","n","yes","n",NA
"6036","INCREASE CELL PROLIFERATION","0.25","yes","n","n","1.52e-05"
"5818","REDUCTION IONOTROPIC GABA RECEPTOR CHLORIDE CHANNEL CONDUCTANCE","0.24","n","n","n",NA
"5819","REDUCTION NEURONAL SYNAPTIC INHIBITION","0.24","yes","n","n","1.05e-04"
"6380","OCCURRENCE EPILEPTIC SEIZURE","0.24","n","n","n",NA
"6597","OCCURRENCE A PAROXYSMAL DEPOLARIZING SHIFT","0.24","n","n","n",NA
"6674","BINDING AT PICROTOXIN SITE IGABAR CHLORIDE CHANNEL","0.24","n","yes","n",NA
"6676","GENERATION AMPLIFIED EXCITATORY POSTSYNAPTIC POTENTIAL EPSP","0.24","n","n","n",NA
"6091","INCREASE CYTOTOXICITY","0.23","n","n","n",NA
"6817","INCREASE TISSUE DEGENERATION NECROSIS & ATROPHY ","0.23","n","n","n",NA
"6982","INCREASE RESPIRATORY OR SQUAMOUS METAPLASIA","0.23","n","n","n",NA
"6241","THYROPEROXIDASE INHIBITION","0.23","n","yes","n",NA
"5999","ALTERED CA2+-CALMODULIN ACTIVATED SIGNAL TRANSDUCTION","0.23","n","n","n",NA
"7792","REDUCE SPERM COUNT","0.23","n","n","yes",NA
"6349","INCREASED INDUCED MUTATIONS IN CRITICAL GENES","0.2","yes","n","n","1.52e-05"
"5944","CHOLESTASIS PATHOLOGY","0.2","yes","n","yes","2.01e-05"
"6078","OXIDATION GLUTATHIONE","0.2","n","n","n",NA
"7605","COLLAGEN DEPOSITION","0.19","n","n","n",NA
"7393","INHIBITION PENDRIN","0.16","n","yes","n",NA
"6345","TUMORIGENESIS HEPATOCELLULAR CARCINOMA","0.15","yes","n","yes","7.22e-06"
"7641","AP-1 ACTIVATION","0.14","n","n","n",NA
"7643","PIN-1 ACTIVATION","0.14","n","n","n",NA
"5910","ACTIVATION GLUCOCORTICOID RECEPTOR","0.13","n","yes","n",NA
"5913","INDUCTION IKB INHIBITORY PROTEIN","0.13","n","n","n",NA
"6069","SUPPRESSION OF T CELL ACTIVATION","0.13","n","n","n",NA
"8234","INHIBITION IKK COMPLEX","0.13","n","yes","n",NA
"6996","INCREASED BLOOD URIC ACID CONCENTRATION","0.12","n","n","n",NA
"7312","INHIBITION CYCLOOXYGENASE 1 ACTIVITY","0.12","n","yes","n",NA
"7313","DECREASED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA ","0.12","n","n","n",NA
"7315","OCCURRENCE RENAL ISCHEMIA","0.12","n","n","n",NA
"6594","INCREASED GLUTAMATE","0.12","n","n","n",NA
"7294","OCCURRENCE RENAL PROXIMAL TUBULAR NECROSIS","0.1","yes","n","n","3.30e-05"
"6354","INCREASE SITE OF CONTACT NASAL TUMORS","0.1","yes","n","yes","1.52e-05"
"5768","INHIBITION BILE SALT EXPORT PUMP ABCB11","0.1","n","yes","n",NA
"5769","BILE ACCUMULATION PATHOLOGICAL CONDITION","0.1","n","n","n",NA
"6106","PRODUCTION REACTIVE OXYGEN SPECIES","0.1","yes","n","n","1.05e-04"
"6749","INHIBITION PYRUVATE DEHYDROGENASE KINASE PDK ENZYME","0.1","n","yes","n",NA
"6750","INCREASED INDUCTION OF PYRUVATE DEHYDROGENASE PDH","0.1","n","n","n",NA
"6752","INCREASE OXIDATIVE METABOLISM","0.1","yes","n","n","1.42e-04"
"5946","EXPRESSION OF COLLAGEN","0.1","n","n","n",NA
"6055","INHIBITION NMDARS","0.09","n","n","n",NA
"6059","BINDING OF ANTAGONIST NMDA RECEPTORS","0.09","n","yes","n",NA
"7009","PARKINSONIAN MOTOR DEFICITS","0.08","n","n","yes",NA
"5788","NECROTIC TISSUE","0.07","n","n","yes",NA
"5779","DECREASED CALCIUM INFLUX","0.07","n","n","n",NA
"6343","INCREASED PROLIFERATION/CLONAL EXPANSION OF MUTANT CELLS PRE-NEOPLASTIC LESIONS/ALTERED H","0.05","n","n","n",NA
"6347","INCREASED CLONAL EXPANSION / CELL PROLIFERATIN TO FORM PRE-NEOPLASTIC ALTERED HEPATIC FOCI","0.05","n","n","n",NA
"6986","INCREASE MUTATIONS IN CRITICAL GENES","0.05","yes","n","n","1.52e-05"
"7851","ACTIVATION OF CYP2E1","0.04","n","yes","n",NA
"5796","NEURODEGENERATION","0.04","n","n","yes",NA
"7576","LIVER INJURY","0.04","n","n","yes",NA
"5654","REDUCTION 17BETA-ESTRADIOL SYNTHESIS BY OVARIAN GRANULOSA CELLS","0.02","n","n","n",NA
"5655","REDUCTION PLASMA 17BETA-ESTRADIOL CONCENTRATIONS","0.02","yes","n","n","2.87e-05"
"6113","IRREGULARITIES OVARIAN CYCLE","0.02","yes","n","yes","2.87e-05"
"6048","N/A NEURONAL DYSFUNCTION","0.02","n","n","n",NA
"6995","INHIBITION ORGANIC ANION TRANSPORTER 1 OAT1","0.02","n","yes","n",NA
"5870","ALKYLATION DNA","0.02","n","yes","n",NA
"5873","N/A INADEQUATE DNA REPAIR","0.02","n","n","n",NA
"5956","INCREASE CHROMOSOMAL ABERRATIONS","0.02","n","n","n",NA
"6719","OCCURRENCE KIDNEY TOXICITY","0.01","yes","n","yes","5.16e-05"
"5709","INCREASED FA INFLUX","0.01","yes","n","n","2.17e-05"
"5717","AGONISM ANDROGEN RECEPTOR","0.01","yes","yes","n","2.87e-05"
"6022","INCREASED LIVER STEATOSIS","0.01","yes","n","yes","2.17e-05"
"6024","ACCUMULATION FATTY ACID","0.01","n","n","n",NA
"6895","DECREASED RENAL ABILITY TO DILUTE URINE","0.01","yes","n","n","8.41e-05"
"7861","LIVER CANCER","0.01","n","n","yes",NA
"5954","INCREASE DNA STRAND BREAKS","0.01","n","n","n",NA
"6202","INCREASED SECRETION OF LOCAL GROWTH FACTORS","0.01","yes","n","n","3.30e-05"
"5707","UP REGULATION CD36","0.01","n","n","n",NA
"5868","ACCUMULATION TRIGLYCERIDE","0.01","n","n","n",NA
"5995","DAMAGING MITOCHONDRIA","0.01","yes","n","n","1.31e-05"
"5996","APOPTOSIS","0.01","n","n","n",NA
"6015","IMPAIRED THORACIC SHIVERING","0.01","n","n","n",NA
"6151","REDUCTION IN OVARIAN GRANULOSA CELLS AROMATASE CYP19A1","0.01","yes","yes","n","3.07e-05"
"6230","DECREASED THYROXINE T4 IN SERUM","0.01","yes","n","n","9.94e-05"
"6301","INCREASED TRIGLYCERIDE FORMATION","0.01","n","n","n",NA
"6517","DESENSITIZATION NICOTINIC ACETYLCHOLINE RECEPTOR","0.01","yes","n","n","9.17e-05"
"7578","REPRODUCTIVE FAILURE","0.01","yes","n","yes","1.31e-05"
"7853","HEPATOCYTOTOXICITY","0.01","n","n","n",NA
"5699","INCREASE DNMT EXPRESSION","0","n","n","n",NA
"5720","REDUCTION TESTOSTERONE SYNTHESIS BY OVARIAN THECA CELLS","0","n","n","n",NA
"6338","FORMATION PRO-MUTAGENIC DNA ADDUCTS","0","n","yes","n",NA
"6339","INCREASED INSUFFICIENT REPAIR OR MIS-REPAIR OF PRO-MUTAGENIC DNA ADDUCTS","0","yes","n","n","7.45e-06"
"7432","ACTIVATION ESTROGEN RECEPTOR","0","n","yes","n",NA
"8450","INCREASE HYPERMETHYLATION OF THE PROMOTOR REGION OF GNRHR","0","n","n","n",NA
"8452","DECEASE EXPRESSION OF GNRHR","0","n","n","n",NA
"5762","INCREASE CYTOTOXICITY RENAL TUBULAR CELL","0","yes","n","n","5.16e-05"
"6232","INCREASED SERUM CREATININE","0","n","n","n",NA
"6420","OCCURRENCE CYTOPLASMIC VACUOLIZATION RENAL TUBULE","0","n","n","n",NA
"6422","OCCURRENCE CYSTIC DILATATION RENAL TUBULE","0","n","n","n",NA
"6424","OCCURRENCE CYTOPLASMIC VACUOLIZATION PODOCYTE","0","yes","n","n","8.41e-05"
"6663","DECREASE HISTAMINERGIC NEURON EXCITATION","0","yes","n","n","9.47e-05"
"6669","ANTAGONISM HISTAMINE RECEPTOR H2","0","n","yes","n",NA
"7185","DIFFERENTIATION OF FIBROBLASTS","0","n","n","n",NA
"7439","INCREASED ER BINDING TO TF TO DNA NON-CLASSICAL PATHWAY","0","n","n","n",NA
"7863","SUSTAINED PROLIFERATION","0","n","n","n",NA
"5697","UP REGULATION SCD-1","0","n","n","n",NA
"5705","INHIBITION MITOCHONDRIAL FATTY ACID BETA-OXIDATION","0","n","n","n",NA
"5711","DECREASED PCK1 EXPRESSION CONTROL POINT FOR GLYCOLYSIS/GLUCONEOGENESIS PATHWAY","0","n","n","n",NA
"5732","N/A ANDROGEN RECEPTOR ANTAGONISM","0","yes","yes","n","1.24e-05"
"5735","ALTERATION WNT PATHWAY","0","yes","n","n","1.24e-05"
"5742","INHIBITION AROMATASE","0","yes","yes","n","3.07e-05"
"5755","DECREASE MITOCHONDRIAL ATP PRODUCTION","0","n","n","n",NA
"5784","INCREASE FA INFLUX","0","n","n","n",NA
"6167","FEMINISATION OR INCOMPLETE DEVELOPMENT PRIMARY AND ACCESSORY MALE SEX ORGANS","0","n","n","n",NA
"6168","N/A IMPAIRMENT OF REPRODUCTIVE CAPACITY","0","yes","n","yes","1.24e-05"
"6867","INCREASED HIF-1 HETERODIMER","0","n","n","n",NA
"6869","DECREASED AROMATASE CYP19A1 MRNA","0","yes","n","n","3.07e-05"
"6872","MODULATION UNKNOWN","0","n","yes","n",NA
"6873","INCREASED HIF-1 ALPHA TRANSCRIPTION","0","n","n","n",NA
"7433","INCREASED NON-GENOMIC SIGNALING","0","n","n","n",NA
"7437","INCREASED ER BINDING TO DNA CLASSICAL PATHWAY ","0","n","n","n",NA
