"nodes","name","%ppp","matched","mie","ao","pod"
"5999","ALTERED CA2+-CALMODULIN ACTIVATED SIGNAL TRANSDUCTION","0.08","n","n","n",NA
"5926","UP REGULATION TGFBETA1 EXPRESSION","0.06","yes","n","n","2.27e+00"
"7861","LIVER CANCER","0.06","n","n","yes",NA
"7334","INCREASED DNA DAMAGE AND MUTATION","0.05","n","n","n",NA
"5690","UP REGULATION CYP1A1","0.05","yes","n","n","2.87e+00"
"5692","ACTIVATION AHR","0.05","yes","yes","n","2.87e+00"
"6359","ABERRANT DENDRITIC MORPHOLOGY","0.04","yes","n","n","2.20e+00"
"5677","INCREASED MORTALITY","0.04","yes","n","yes","1.47e+00"
"5679","DECREASED POPULATION TRAJECTORY","0.04","n","n","n",NA
"6600","INHIBITION 5-HYDROXYTRYPTAMINE TRANSPORTER 5-HTT; SERT","0.04","n","yes","n",NA
"6601","INCREASED MUSCULAR WAVES IN FOOT","0.04","yes","n","n","1.47e+00"
"6622","INCREASED LOCOMOTION","0.04","yes","n","n","1.47e+00"
"6639","DEPLETION ENERGY RESERVES","0.04","n","n","n",NA
"7358","DELAYED SEXUAL MATURITY","0.04","n","n","n",NA
"7359","DECREASED REPRODUCTIVE SUCCESS","0.04","n","n","n",NA
"7853","HEPATOCYTOTOXICITY","0.04","n","n","n",NA
"8408","FRUSTRATED PHAGOYTOSIS","0.03","n","yes","n",NA
"8455","INHIBITION OF IL-1 BINDING TO IL-1 RECEPTOR","0.03","n","yes","n",NA
"5687","ALTERED REGULATION AHR NUCLEAR TRANSLOCATOR ARNT-DEPENDENT PATHWAYS","0.02","n","n","n",NA
"7863","SUSTAINED PROLIFERATION","0.02","n","n","n",NA
"5870","ALKYLATION DNA","0.02","n","yes","n",NA
"7593","INACTIVATION OF PPARΓ","0.02","n","yes","n",NA
"6069","SUPPRESSION OF T CELL ACTIVATION","0.01","n","n","n",NA
"6611","INCREASED SEROTONIN 5-HT 1","0.01","n","n","n",NA
"6613","INCREASED SEROTONIN 5-HT ","0.01","n","n","n",NA
"5873","N/A INADEQUATE DNA REPAIR","0.01","n","n","n",NA
"6834","INCREASE CYTOTOXICITY EPITHELIAL CELLS","0.01","n","yes","n",NA
"7594","ACTIVATION OF TGF-Β SIGNALING","0.01","n","n","n",NA
"8234","INHIBITION IKK COMPLEX","0.01","n","yes","n",NA
"8246","INTERACTION OF Α-DIKETONES WITH ARGININE RESIDUES","0.01","n","yes","n",NA
"8247","PROTEASOMAL DYSFUNCTION","0.01","n","n","n",NA
"8249","AIRWAY EPITHELIAL INJURY","0.01","n","n","n",NA
"5836","ACTIVATION DENDRITIC CELLS","0.01","yes","n","n","2.18e+00"
"6219","ACTIVATION/PROLIFERATION T-CELLS","0.01","n","n","n",NA
"6222","SENSITISATION SKIN","0.01","yes","n","yes","2.18e+00"
"6387","COVALENT BINDING PROTEIN","0.01","yes","yes","n","2.18e+00"
"5951","SUPPRESSION INFLAMMATORY CYTOKINES","0.01","n","n","n",NA
"5952","DECREASED LYMPHOCYTES","0.01","yes","n","n","1.96e+00"
"5954","INCREASE DNA STRAND BREAKS","0.01","n","n","n",NA
"5989","INCREASED DISEASE SUSCEPTIBILITY","0.01","yes","n","yes","1.96e+00"
"6388","ACTIVATION KERATINOCYTES","0","n","n","n",NA
"6390","RESPONSE KERATINOCYTES","0","n","n","n",NA
