"nodes","name","%ppp","matched","mie","ao","pod"
"6513","ACTIVATION NICOTINIC ACETYLCHOLINE RECEPTOR","1.32","n","yes","n",NA
"6237","GABAERGIC INTERNEURONS DECREASED","1.23","n","n","n",NA
"5982","ACTIVATION SREBF1","1.16","n","n","n",NA
"5871","INCREASE HERITABLE MUTATIONS IN OFFSPRING","1.09","n","n","yes",NA
"8455","INHIBITION OF IL-1 BINDING TO IL-1 RECEPTOR","1.09","n","yes","n",NA
"5942","FIBROPROLIFERATIVE AIRWAY LESIONS","0.97","n","n","n",NA
"8252","BRONCHIOLITIS OBLITERANS","0.97","n","n","yes",NA
"6171","ALKYLATION PROTEIN","0.96","n","yes","n",NA
"7446","ALTERED GENE EXPRESSION","0.95","yes","n","n","1.09e+01"
"6241","THYROPEROXIDASE INHIBITION","0.95","n","yes","n",NA
"7387","INHIBITION IODOTYROSINE DEIODINASE IYD","0.95","n","yes","n",NA
"7787","INCREASE ROS","0.91","n","n","n",NA
"6362","REDUCED PRESYNAPTIC RELEASE OF GLUTAMATE","0.89","n","n","n",NA
"6365","DOWN REGULATION K-CL CO-TRANSPORTER 2 KCC2 ","0.89","n","n","n",NA
"6426","DELAY DEVELOPMENTAL GABA SHIFT ","0.89","n","n","n",NA
"6525","ABNORMAL ROLE CHANGE WITHIN CASTE","0.85","n","n","n",NA
"6321","DECREASED POPULATION 1","0.84","n","n","yes",NA
"7535","ALTERED DIFFERENTIATION","0.84","n","n","n",NA
"8203","NEURAL TUBE DEFECTS","0.84","n","n","yes",NA
"5709","INCREASED FA INFLUX","0.78","n","n","n",NA
"6486","INHIBITION LXR","0.78","n","n","n",NA
"5910","ACTIVATION GLUCOCORTICOID RECEPTOR","0.67","n","yes","n",NA
"7393","INHIBITION PENDRIN","0.65","n","yes","n",NA
"7395","INHIBITION DUAL OXIDASE","0.65","n","yes","n",NA
"5707","UP REGULATION CD36","0.58","n","n","n",NA
"5913","INDUCTION IKB INHIBITORY PROTEIN","0.54","n","n","n",NA
"6069","SUPPRESSION OF T CELL ACTIVATION","0.54","n","n","n",NA
"8234","INHIBITION IKK COMPLEX","0.54","n","yes","n",NA
"5821","ACTIVATION CHREBP","0.52","n","n","n",NA
"5973","UP REGULATION ACETYL-COA CARBOXYLASE-1 ACC-1","0.52","n","n","n",NA
"5984","UP REGULATION FAS","0.52","n","n","n",NA
"7792","REDUCE SPERM COUNT","0.49","n","n","yes",NA
"7334","INCREASED DNA DAMAGE AND MUTATION","0.48","n","n","n",NA
"7861","LIVER CANCER","0.41","n","n","yes",NA
"5906","INCREASED LIPOGENESIS","0.39","n","n","n",NA
"7668","INCREASE CYTOSOLIC FATTY ACID","0.39","n","n","n",NA
"6055","INHIBITION NMDARS","0.35","n","n","n",NA
"6059","BINDING OF ANTAGONIST NMDA RECEPTORS","0.35","n","yes","n",NA
"5697","UP REGULATION SCD-1","0.32","n","n","n",NA
"5926","UP REGULATION TGFBETA1 EXPRESSION","0.3","n","n","n",NA
"5779","DECREASED CALCIUM INFLUX","0.3","n","n","n",NA
"7853","HEPATOCYTOTOXICITY","0.27","n","n","n",NA
"5818","REDUCTION IONOTROPIC GABA RECEPTOR CHLORIDE CHANNEL CONDUCTANCE","0.22","n","n","n",NA
"5819","REDUCTION NEURONAL SYNAPTIC INHIBITION","0.22","n","n","n",NA
"6376","OVERACTIVATION NMDARS","0.22","n","n","n",NA
"6378","INCREASED INTRACELLULAR CALCIUM OVERLOAD","0.22","yes","n","n","4.81e+00"
"6380","OCCURRENCE EPILEPTIC SEIZURE","0.22","n","n","n",NA
"6597","OCCURRENCE A PAROXYSMAL DEPOLARIZING SHIFT","0.22","yes","n","n","4.81e+00"
"6674","BINDING AT PICROTOXIN SITE IGABAR CHLORIDE CHANNEL","0.22","n","yes","n",NA
"6676","GENERATION AMPLIFIED EXCITATORY POSTSYNAPTIC POTENTIAL EPSP","0.22","n","n","n",NA
"5904","ACTIVATION FAS","0.19","n","n","n",NA
"5917","DECREASED MITOCHONDRIAL FATTY ACID BETA OXIDATION","0.19","n","n","n",NA
"5978","ACTIVATION SCD-1","0.19","n","n","n",NA
"7009","PARKINSONIAN MOTOR DEFICITS","0.19","n","n","yes",NA
"8193","INCREASE CELL PROLIFERATION","0.17","n","n","n",NA
"5788","NECROTIC TISSUE","0.15","n","n","yes",NA
"7851","ACTIVATION OF CYP2E1","0.15","n","yes","n",NA
"7863","SUSTAINED PROLIFERATION","0.14","n","n","n",NA
"5919","DECREASED PPAR-ALPHA ACTIVATION","0.13","n","yes","n",NA
"6962","DECREASED PPARALPHA TRANSACTIVATION OF GENE EXPRESSION","0.13","n","n","n",NA
"7111","BINDING OF ANTAGONIST PPAR ALPHA","0.13","n","yes","n",NA
"7112","STABILIZATION PPAR ALPHA CO-REPRESSOR","0.13","n","n","n",NA
"6332","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN","0.12","yes","n","n","3.14e+00"
"6091","INCREASE CYTOTOXICITY","0.12","n","n","n",NA
"6817","INCREASE TISSUE DEGENERATION NECROSIS & ATROPHY ","0.12","n","n","n",NA
"6982","INCREASE RESPIRATORY OR SQUAMOUS METAPLASIA","0.12","n","n","n",NA
"6594","INCREASED GLUTAMATE","0.11","n","n","n",NA
"7537","ALTERED PROTEIN PRODUCTION","0.11","yes","n","n","1.09e+01"
"7432","ACTIVATION ESTROGEN RECEPTOR","0.09","n","yes","n",NA
"5796","NEURODEGENERATION","0.08","n","n","yes",NA
"7576","LIVER INJURY","0.08","n","n","yes",NA
"6964","DECREASED PEROXISOMAL FATTY ACID BETA OXIDATION OF FATTY ACIDS","0.06","n","n","n",NA
"8408","FRUSTRATED PHAGOYTOSIS","0.06","n","yes","n",NA
"6996","INCREASED BLOOD URIC ACID CONCENTRATION","0.06","n","n","n",NA
"7312","INHIBITION CYCLOOXYGENASE 1 ACTIVITY","0.06","n","yes","n",NA
"7313","DECREASED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA ","0.06","n","n","n",NA
"7315","OCCURRENCE RENAL ISCHEMIA","0.06","n","n","n",NA
"6048","N/A NEURONAL DYSFUNCTION","0.06","n","n","n",NA
"7439","INCREASED ER BINDING TO TF TO DNA NON-CLASSICAL PATHWAY","0.05","n","n","n",NA
"7433","INCREASED NON-GENOMIC SIGNALING","0.05","n","n","n",NA
"5999","ALTERED CA2+-CALMODULIN ACTIVATED SIGNAL TRANSDUCTION","0.04","n","n","n",NA
"8077","LOSS OF ALVEOLAR CAPILLARY MEMBRANE INTEGRITY","0.04","n","n","n",NA
"8080","ACTIVATION OF TH2 CELLS","0.04","n","n","n",NA
"8082","INCREASED CELLULAR PROLIFERATION AND DIFFERENTIATION","0.04","n","n","n",NA
"8084","INCREASED EXTRACELLULAR MATRIX DEPOSITION","0.04","n","n","n",NA
"6995","INHIBITION ORGANIC ANION TRANSPORTER 1 OAT1","0.03","n","yes","n",NA
"7294","OCCURRENCE RENAL PROXIMAL TUBULAR NECROSIS","0.03","n","n","n",NA
"5996","APOPTOSIS","0.02","n","n","n",NA
"7437","INCREASED ER BINDING TO DNA CLASSICAL PATHWAY ","0.02","n","n","n",NA
"7578","REPRODUCTIVE FAILURE","0.02","yes","n","yes","3.68e+00"
"8087","HISTONE DEACETYLASE INHIBITION","0.02","n","yes","n",NA
"8092","HISTONE ACETYLATION INCREASE","0.02","n","n","n",NA
"7421","ROS FORMATION","0.02","n","n","n",NA
"7610","INCREASE OXIDATIVE STRESS / ACTIVATION PMK-1 P38 MAPK","0.02","n","n","n",NA
"5677","INCREASED MORTALITY","0.01","yes","n","yes","6.29e+00"
"5679","DECREASED POPULATION TRAJECTORY","0.01","n","n","n",NA
"6600","INHIBITION 5-HYDROXYTRYPTAMINE TRANSPORTER 5-HTT; SERT","0.01","n","yes","n",NA
"6601","INCREASED MUSCULAR WAVES IN FOOT","0.01","yes","n","n","6.29e+00"
"6622","INCREASED LOCOMOTION","0.01","yes","n","n","6.29e+00"
"6639","DEPLETION ENERGY RESERVES","0.01","n","n","n",NA
"7358","DELAYED SEXUAL MATURITY","0.01","n","n","n",NA
"7359","DECREASED REPRODUCTIVE SUCCESS","0.01","n","n","n",NA
"5995","DAMAGING MITOCHONDRIA","0.01","yes","n","n","3.68e+00"
"7612","INCREASED DNA DAMAGE-REPAIR","0.01","yes","n","n","3.79e+00"
"5870","ALKYLATION DNA","0.01","n","yes","n",NA
"6611","INCREASED SEROTONIN 5-HT 1","0","n","n","n",NA
"6613","INCREASED SEROTONIN 5-HT ","0","n","n","n",NA
"5657","DECREASED 3-HYDROXYACYL-COA DEHYDROGENASE TYPE-2 ACTIVITY","0","n","n","n",NA
"5658","DECREASED MITOCHONDRIAL FATTY ACID BETA-OXIDATION","0","n","n","n",NA
"5868","ACCUMULATION TRIGLYCERIDE","0","n","n","n",NA
"5873","N/A INADEQUATE DNA REPAIR","0","n","n","n",NA
"5931","DECREASED HSD17B10 EXPRESSION","0","yes","n","n","3.91e+00"
"5954","INCREASE DNA STRAND BREAKS","0","n","n","n",NA
"6158","DECREASED PPAR-BETA ACTIVATION","0","n","yes","n",NA
"6160","DECREASED PPAR-GAMMA ACTIVATION","0","n","yes","n",NA
