"nodes","name","%ppp","matched","mie","ao","pod"
"6229","TH SYNTHESIS DECREASED","0.44","n","n","n",NA
"6015","IMPAIRED THORACIC SHIVERING","0.44","n","n","n",NA
"6234","T4 IN SERUM DECREASED","0.3","n","n","n",NA
"6249","T4 IN NEURONAL TISSUE DECREASED","0.3","n","n","n",NA
"5768","INHIBITION BILE SALT EXPORT PUMP ABCB11","0.29","n","yes","n",NA
"5769","BILE ACCUMULATION PATHOLOGICAL CONDITION","0.29","n","n","n",NA
"7326","UNKNOWN MIE","0.29","n","yes","n",NA
"8071","INCREASED PROINFLAMMATORY MEDIATORS","0.29","n","n","n",NA
"8408","FRUSTRATED PHAGOYTOSIS","0.29","n","yes","n",NA
"8502","ENHANCED VIRAL ENTRY AND GENE EXPRESSION","0.29","n","n","n",NA
"8504","BINDING OF S PROTEIN TO ACE RECEPTOR","0.29","n","yes","n",NA
"6359","ABERRANT DENDRITIC MORPHOLOGY","0.27","yes","n","n","1.43e+01"
"6413","INHIBITION NA+/I- SYMPORTER NIS","0.27","n","yes","n",NA
"6086","DECREASE AKT/ENOS ACTIVITY","0.26","yes","n","n","1.43e+01"
"7042","DEPLETION NITRIC OXIDE","0.26","n","n","n",NA
"7044","IMPAIRED VASODILATION","0.26","n","n","n",NA
"7049","INCREASE VASCULAR RESISTANCE","0.26","n","n","n",NA
"7065","HYPERTENSION","0.26","n","n","yes",NA
"6237","GABAERGIC INTERNEURONS DECREASED","0.26","n","n","n",NA
"7861","LIVER CANCER","0.23","n","n","yes",NA
"7009","PARKINSONIAN MOTOR DEFICITS","0.22","n","n","yes",NA
"6365","DOWN REGULATION K-CL CO-TRANSPORTER 2 KCC2 ","0.21","n","n","n",NA
"6426","DELAY DEVELOPMENTAL GABA SHIFT ","0.21","n","n","n",NA
"8164","MITOCHONDRIAL COMPLEX III INHIBITION","0.2","n","yes","n",NA
"6362","REDUCED PRESYNAPTIC RELEASE OF GLUTAMATE","0.19","yes","n","n","1.44e+01"
"8169","MITOCHONDRIAL COMPLEX IV INHIBITION","0.19","n","yes","n",NA
"8172","MITOCHONDRIAL COMPLEX V INHIBITION","0.19","n","yes","n",NA
"6241","THYROPEROXIDASE INHIBITION","0.16","n","yes","n",NA
"6415","THYROIDAL IODIDE DECREASED","0.16","n","n","n",NA
"7853","HEPATOCYTOTOXICITY","0.15","n","n","n",NA
"7393","INHIBITION PENDRIN","0.11","n","yes","n",NA
"6996","INCREASED BLOOD URIC ACID CONCENTRATION","0.1","n","n","n",NA
"7312","INHIBITION CYCLOOXYGENASE 1 ACTIVITY","0.1","n","yes","n",NA
"7313","DECREASED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA ","0.1","n","n","n",NA
"7315","OCCURRENCE RENAL ISCHEMIA","0.1","n","n","n",NA
"7294","OCCURRENCE RENAL PROXIMAL TUBULAR NECROSIS","0.1","yes","n","n","1.99e-02"
"7863","SUSTAINED PROLIFERATION","0.08","n","n","n",NA
"6140","INCREASE GENES INVOLVED IN FATTY ACID OXIDATION","0.04","n","n","n",NA
"5868","ACCUMULATION TRIGLYCERIDE","0.04","n","n","n",NA
"5995","DAMAGING MITOCHONDRIA","0.04","yes","n","n","5.73e-02"
"5996","APOPTOSIS","0.04","n","n","yes",NA
"6024","ACCUMULATION FATTY ACID","0.04","yes","n","n","5.73e-02"
"6176","ACTIVATION PXR/SXR","0.04","yes","yes","n","5.73e-02"
"6376","OVERACTIVATION NMDARS","0.04","n","n","n",NA
"6378","INCREASED INTRACELLULAR CALCIUM OVERLOAD","0.04","n","n","n",NA
"5818","REDUCTION IONOTROPIC GABA RECEPTOR CHLORIDE CHANNEL CONDUCTANCE","0.02","n","n","n",NA
"5819","REDUCTION NEURONAL SYNAPTIC INHIBITION","0.02","n","n","n",NA
"6142","ACTIVATION NADPH OXIDASE","0.02","n","yes","n",NA
"6177","INHIBITION FOXA2","0.02","n","n","n",NA
"6380","OCCURRENCE EPILEPTIC SEIZURE","0.02","n","n","n",NA
"6597","OCCURRENCE A PAROXYSMAL DEPOLARIZING SHIFT","0.02","n","n","n",NA
"6674","BINDING AT PICROTOXIN SITE IGABAR CHLORIDE CHANNEL","0.02","n","yes","n",NA
"6676","GENERATION AMPLIFIED EXCITATORY POSTSYNAPTIC POTENTIAL EPSP","0.02","n","n","n",NA
"7851","ACTIVATION OF CYP2E1","0.02","n","yes","n",NA
"7419","INCREASE PEROXISOMAL FATTY ACID BETA OXIDATION OF FATTY ACIDS","0.02","n","n","n",NA
"6171","ALKYLATION PROTEIN","0.01","n","yes","n",NA
"7576","LIVER INJURY","0.01","n","n","yes",NA
"7580","TESTICULAR ATROPHY","0.01","n","n","yes",NA
"5658","DECREASED MITOCHONDRIAL FATTY ACID BETA-OXIDATION","0.01","n","n","n",NA
"5707","UP REGULATION CD36","0.01","n","n","n",NA
"5709","INCREASED FA INFLUX","0.01","n","n","n",NA
"6048","N/A NEURONAL DYSFUNCTION","0.01","n","n","n",NA
"6091","INCREASE CYTOTOXICITY","0.01","n","n","n",NA
"6467","DOWN REGULATION CPT1A","0.01","n","n","n",NA
"6469","DOWN REGULATION HMGCS2","0.01","n","n","n",NA
"6472","DECREASED KETOGENESIS","0.01","n","n","n",NA
"6594","INCREASED GLUTAMATE","0.01","n","n","n",NA
"6817","INCREASE TISSUE DEGENERATION NECROSIS & ATROPHY ","0.01","n","n","n",NA
"6982","INCREASE RESPIRATORY OR SQUAMOUS METAPLASIA","0.01","n","n","n",NA
"6992","BINDING OF AGONIST IONOTROPIC GLUTAMATE RECEPTORS","0.01","n","yes","n",NA
"5870","ALKYLATION DNA","0.01","n","yes","n",NA
"7574","ACTIVATION HEPATIC STELLATE CELLS","0.01","n","n","n",NA
"7582","SPERMATOCYTE DEPLETION","0.01","n","n","n",NA
"5690","UP REGULATION CYP1A1","0","n","n","n",NA
"5701","DIMERIZATION AHR/ARNT","0","yes","n","n","7.12e-01"
"5738","IMPAIRMENT ENDOTHELIAL NETWORK","0","yes","n","n","7.12e-01"
"5873","N/A INADEQUATE DNA REPAIR","0","n","n","n",NA
"5891","INSUFFICIENCY VASCULAR","0","n","n","n",NA
"6027","INCREASED DEVELOPMENTAL DEFECTS","0","n","n","yes",NA
"6910","INHIBITION PHOSPHOLIPASE A","0","n","yes","n",NA
"6913","DISTURBANCE LYSOSOMAL FUNCTION","0","n","n","n",NA
"6929","DISRUPTION LYSOSOME","0","n","n","n",NA
"7060","REDUCED DIMERIZATION ARNT/HIF1-ALPHA","0","yes","n","n","7.12e-01"
"7062","REDUCED PRODUCTION VEGF","0","n","n","n",NA
"7787","INCREASE ROS","0","n","n","n",NA
"5687","ALTERED REGULATION AHR NUCLEAR TRANSLOCATOR ARNT-DEPENDENT PATHWAYS","0","n","n","n",NA
"5954","INCREASE DNA STRAND BREAKS","0","n","n","n",NA
"6026","ABNORMAL MORPHOGENESIS","0","n","n","n",NA
"6106","PRODUCTION REACTIVE OXYGEN SPECIES","0","n","n","n",NA
"6995","INHIBITION ORGANIC ANION TRANSPORTER 1 OAT1","0","n","yes","n",NA
