"nodes","name","%ppp","matched","mie","ao","pod"
"7596","ACTIVATION TGF-BETA PATHWAY","9.91","yes","n","n","3.14e+00"
"8592","TGFBETA EXPRESSION","9.91","n","n","n",NA
"6003","IMPAIRED HIVE THERMOREGULATION","9.47","n","n","n",NA
"6017","INCREASED REACTIVE OXYGEN SPECIES IN THE MITOCHONDRIA","9.36","n","n","n",NA
"5987","INHIBITION PPAR ALPHA","8.94","n","yes","n",NA
"8176","MITOCHONDRIAL INJURY","8.75","n","n","n",NA
"5829","LUNG FIBROSIS","8.55","n","n","yes",NA
"8065","LEUKOCYTE RECRUITMENT/ACTIVATION","8.26","n","n","n",NA
"6005","WEAKENED COLONY","7.56","n","n","n",NA
"5831","PULMONARY FIBROSIS","7.36","n","n","yes",NA
"6497","DECREASE OVULATION","7.18","n","n","n",NA
"6144","DEMETHYLATION PPARG PROMOTER","6.87","n","n","n",NA
"6486","INHIBITION LXR","6.84","n","n","n",NA
"5843","DECLINE POPULATION","6.63","n","n","yes",NA
"7605","COLLAGEN DEPOSITION","6.6","n","n","n",NA
"6578","DECREASED SURVIVAL","5.8","n","n","yes",NA
"6575","REDUCED SURVIVAL","5.8","n","n","yes",NA
"7794","INCREASE FOLLICULAR ATRESIA","5.79","n","n","n",NA
"6176","ACTIVATION PXR/SXR","5.44","yes","yes","n","1.79e+00"
"6148","ACTIVATION SREBP-1","5.24","n","n","n",NA
"7641","AP-1 ACTIVATION","4.96","n","n","n",NA
"7643","PIN-1 ACTIVATION","4.96","n","n","n",NA
"6177","INHIBITION FOXA2","4.53","n","n","n",NA
"5982","ACTIVATION SREBF1","4.2","n","n","n",NA
"5685","DECREASE POPULATION TRAJECTORY","4.15","n","n","yes",NA
"6164","INCREASE MORTALITY","3.86","n","n","n",NA
"5692","ACTIVATION AHR","3.74","n","yes","n",NA
"5782","BDNF REDUCED","3.51","n","n","n",NA
"5946","EXPRESSION OF COLLAGEN","3.5","n","n","n",NA
"6335","ALTERATION FOOD-WEB STRUCTURES","3.31","n","n","yes",NA
"6376","OVERACTIVATION NMDARS","2.96","n","n","n",NA
"6378","INCREASED INTRACELLULAR CALCIUM OVERLOAD","2.96","n","n","n",NA
"6992","BINDING OF AGONIST IONOTROPIC GLUTAMATE RECEPTORS","2.96","yes","yes","n","1.03e+00"
"5794","ACTIVATION STELLATE CELLS","2.95","n","n","n",NA
"7446","ALTERED GENE EXPRESSION","2.75","yes","n","n","2.22e+00"
"5658","DECREASED MITOCHONDRIAL FATTY ACID BETA-OXIDATION","2.72","n","n","n",NA
"6467","DOWN REGULATION CPT1A","2.72","n","n","n",NA
"6229","TH SYNTHESIS DECREASED","2.69","n","n","n",NA
"6749","INHIBITION PYRUVATE DEHYDROGENASE KINASE PDK ENZYME","2.32","n","yes","n",NA
"6750","INCREASED INDUCTION OF PYRUVATE DEHYDROGENASE PDH","2.32","n","n","n",NA
"6752","INCREASE OXIDATIVE METABOLISM","2.32","yes","n","n","1.10e+00"
"5697","UP REGULATION SCD-1","2.31","n","n","n",NA
"6362","REDUCED PRESYNAPTIC RELEASE OF GLUTAMATE","2.3","yes","n","n","1.89e+00"
"5926","UP REGULATION TGFBETA1 EXPRESSION","2.28","yes","n","n","3.14e+00"
"6308","DECREASE FERTILITY","2.2","n","n","yes",NA
"7535","ALTERED DIFFERENTIATION","2.17","n","n","n",NA
"8203","NEURAL TUBE DEFECTS","2.17","n","n","yes",NA
"7001","DECREASE IN MITOCHONDRIAL OXIDATIVE PHOSPHORYLATION","2.15","n","n","n",NA
"6202","INCREASED SECRETION OF LOCAL GROWTH FACTORS","2.12","yes","n","n","2.79e+00"
"6332","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN","2.05","yes","n","n","1.47e+00"
"6234","T4 IN SERUM DECREASED","1.97","n","n","n",NA
"6249","T4 IN NEURONAL TISSUE DECREASED","1.97","n","n","n",NA
"5821","ACTIVATION CHREBP","1.87","n","n","n",NA
"5973","UP REGULATION ACETYL-COA CARBOXYLASE-1 ACC-1","1.87","n","n","n",NA
"5984","UP REGULATION FAS","1.87","n","n","n",NA
"5713","UP REGULATION LDLR LOW DENSITY LIPOPROTEIN RECEPTOR","1.81","n","n","n",NA
"6462","INCREASED LDL UPTAKE","1.81","yes","n","n","1.51e+00"
"6469","DOWN REGULATION HMGCS2","1.81","n","n","n",NA
"6472","DECREASED KETOGENESIS","1.81","n","n","n",NA
"5906","INCREASED LIPOGENESIS","1.4","n","n","n",NA
"7668","INCREASE CYTOSOLIC FATTY ACID","1.4","n","n","n",NA
"6415","THYROIDAL IODIDE DECREASED","1.34","n","n","n",NA
"6413","INHIBITION NA+/I- SYMPORTER NIS","1.12","n","yes","n",NA
"8164","MITOCHONDRIAL COMPLEX III INHIBITION","1.04","n","yes","n",NA
"5942","FIBROPROLIFERATIVE AIRWAY LESIONS","1.03","n","n","n",NA
"8252","BRONCHIOLITIS OBLITERANS","1.03","n","n","yes",NA
"5806","RELEASE CYTOKINE","1.01","yes","n","n","2.07e+00"
"5864","RECRUITMENT OF INFLAMMATORY CELLS","1.01","n","n","n",NA
"8077","LOSS OF ALVEOLAR CAPILLARY MEMBRANE INTEGRITY","1.01","n","n","n",NA
"8080","ACTIVATION OF TH2 CELLS","1.01","n","n","n",NA
"8082","INCREASED CELLULAR PROLIFERATION AND DIFFERENTIATION","1.01","n","n","n",NA
"8084","INCREASED EXTRACELLULAR MATRIX DEPOSITION","1.01","n","n","n",NA
"6910","INHIBITION PHOSPHOLIPASE A","0.97","n","yes","n",NA
"6913","DISTURBANCE LYSOSOMAL FUNCTION","0.97","n","n","n",NA
"6929","DISRUPTION LYSOSOME","0.97","n","n","n",NA
"5999","ALTERED CA2+-CALMODULIN ACTIVATED SIGNAL TRANSDUCTION","0.9","n","n","n",NA
"6998","INHIBITION NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I","0.87","n","n","n",NA
"7004","BINDING OF INHIBITOR NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I","0.87","n","yes","n",NA
"8169","MITOCHONDRIAL COMPLEX IV INHIBITION","0.74","n","yes","n",NA
"8172","MITOCHONDRIAL COMPLEX V INHIBITION","0.74","n","yes","n",NA
"5904","ACTIVATION FAS","0.7","n","n","n",NA
"5978","ACTIVATION SCD-1","0.7","n","n","n",NA
"6241","THYROPEROXIDASE INHIBITION","0.67","n","yes","n",NA
"7387","INHIBITION IODOTYROSINE DEIODINASE IYD","0.67","n","yes","n",NA
"7185","DIFFERENTIATION OF FIBROBLASTS","0.66","n","n","n",NA
"7537","ALTERED PROTEIN PRODUCTION","0.58","yes","n","n","5.03e+00"
"6499","REDUCED REPRODUCTIVE SUCCESS","0.58","yes","n","yes","1.38e+00"
"6321","DECREASED POPULATION 1","0.55","n","n","yes",NA
"7792","REDUCE SPERM COUNT","0.55","n","n","yes",NA
"7432","ACTIVATION ESTROGEN RECEPTOR","0.54","n","yes","n",NA
"5690","UP REGULATION CYP1A1","0.52","n","n","n",NA
"5711","DECREASED PCK1 EXPRESSION CONTROL POINT FOR GLYCOLYSIS/GLUCONEOGENESIS PATHWAY","0.47","n","n","n",NA
"5910","ACTIVATION GLUCOCORTICOID RECEPTOR","0.47","n","yes","n",NA
"5919","DECREASED PPAR-ALPHA ACTIVATION","0.47","n","yes","n",NA
"7042","DEPLETION NITRIC OXIDE","0.46","n","n","n",NA
"7044","IMPAIRED VASODILATION","0.46","n","n","n",NA
"7049","INCREASE VASCULAR RESISTANCE","0.46","n","n","n",NA
"7065","HYPERTENSION","0.46","n","n","yes",NA
"7433","INCREASED NON-GENOMIC SIGNALING","0.46","n","n","n",NA
"6525","ABNORMAL ROLE CHANGE WITHIN CASTE","0.45","n","n","n",NA
"5875","INCREASE MUTATIONS","0.45","yes","n","n","1.03e+00"
"7393","INHIBITION PENDRIN","0.45","n","yes","n",NA
"7395","INHIBITION DUAL OXIDASE","0.45","n","yes","n",NA
"7009","PARKINSONIAN MOTOR DEFICITS","0.44","n","n","yes",NA
"7435","INCREASED SECOND MESSENGER PRODUCTION","0.38","yes","n","n","5.03e+00"
"6020","INCREASE ROS PRODUCTION","0.38","n","n","n",NA
"6089","INCREASE ADENOMAS/CARCINOMAS HEPATOCELLULAR","0.35","n","n","yes",NA
"7040","UNCOUPLING ENOS","0.35","n","n","n",NA
"6513","ACTIVATION NICOTINIC ACETYLCHOLINE RECEPTOR","0.33","n","yes","n",NA
"6171","ALKYLATION PROTEIN","0.3","n","yes","n",NA
"7787","INCREASE ROS","0.3","n","n","n",NA
"5788","NECROTIC TISSUE","0.29","n","n","yes",NA
"6038","INCREASE LUNG CANCER","0.29","n","n","yes",NA
"7439","INCREASED ER BINDING TO TF TO DNA NON-CLASSICAL PATHWAY","0.27","n","n","n",NA
"5687","ALTERED REGULATION AHR NUCLEAR TRANSLOCATOR ARNT-DEPENDENT PATHWAYS","0.26","n","n","n",NA
"5768","INHIBITION BILE SALT EXPORT PUMP ABCB11","0.26","n","yes","n",NA
"5769","BILE ACCUMULATION PATHOLOGICAL CONDITION","0.26","n","n","n",NA
"6106","PRODUCTION REACTIVE OXYGEN SPECIES","0.26","n","n","n",NA
"5917","DECREASED MITOCHONDRIAL FATTY ACID BETA OXIDATION","0.23","n","n","n",NA
"6075","S-GLUTATHIONYLATION ENOS","0.23","n","n","n",NA
"6237","GABAERGIC INTERNEURONS DECREASED","0.23","n","n","n",NA
"6055","INHIBITION NMDARS","0.23","n","n","n",NA
"6059","BINDING OF ANTAGONIST NMDA RECEPTORS","0.23","n","yes","n",NA
"5779","DECREASED CALCIUM INFLUX","0.22","n","n","n",NA
"6091","INCREASE CYTOTOXICITY","0.21","n","n","n",NA
"5827","N/A LIVER FIBROSIS","0.18","yes","n","yes","1.28e+00"
"6365","DOWN REGULATION K-CL CO-TRANSPORTER 2 KCC2 ","0.17","n","n","n",NA
"6426","DELAY DEVELOPMENTAL GABA SHIFT ","0.17","n","n","n",NA
"5871","INCREASE HERITABLE MUTATIONS IN OFFSPRING","0.15","n","n","yes",NA
"5877","INCREASE CANCER","0.15","n","n","yes",NA
"5796","NEURODEGENERATION","0.15","n","n","yes",NA
"7576","LIVER INJURY","0.15","n","n","yes",NA
"7463","INCREASE MUTATIONS","0.14","yes","n","n","1.22e+00"
"5944","CHOLESTASIS PATHOLOGY","0.12","n","n","yes",NA
"6078","OXIDATION GLUTATHIONE","0.12","n","n","n",NA
"6082","DECREASE GTPCH-1","0.12","n","n","n",NA
"6084","INCREASE ACTIVATION NUCLEAR FACTOR KAPPA B NF-KB","0.12","n","n","n",NA
"6086","DECREASE AKT/ENOS ACTIVITY","0.12","n","n","n",NA
"6138","MODULATION GENES/PROTEINS THAT REGULATE HEPATOCYTE FATE","0.12","n","n","n",NA
"6736","INCREASE CLONAL EXPANSION / CELL PROLIFERATIN TO FORM PRE-NEOPLASTIC ALTERED HEPATIC FOCI","0.12","n","n","n",NA
"7046","DECREASE TETRAHYDROBIOPTERIN","0.12","n","n","n",NA
"7861","LIVER CANCER","0.11","n","n","yes",NA
"7578","REPRODUCTIVE FAILURE","0.1","yes","n","yes","1.05e+00"
"6345","TUMORIGENESIS HEPATOCELLULAR CARCINOMA","0.09","n","n","yes",NA
"6349","INCREASED INDUCED MUTATIONS IN CRITICAL GENES","0.09","yes","n","n","1.03e+00"
"6036","INCREASE CELL PROLIFERATION","0.09","yes","n","n","1.03e+00"
"6817","INCREASE TISSUE DEGENERATION NECROSIS & ATROPHY ","0.09","n","n","n",NA
"6982","INCREASE RESPIRATORY OR SQUAMOUS METAPLASIA","0.09","n","n","n",NA
"6341","CLONAL EXPANSION/CELL PROLIFERATION TO FORM ALTERED HEPATIC FOCI AHF","0.09","yes","n","n","2.52e+00"
"7851","ACTIVATION OF CYP2E1","0.08","n","yes","n",NA
"7639","ACTIVATION FOXO","0.08","n","n","n",NA
"7645","INHIBITION WNT PATHWAY","0.08","yes","n","n","1.05e+00"
"7647","DEFECT OF EMBRYOGENESIS","0.08","yes","n","n","1.05e+00"
"7458","N/A BREAST CANCER","0.08","yes","n","yes","1.29e+00"
"7853","HEPATOCYTOTOXICITY","0.07","n","n","n",NA
"7312","INHIBITION CYCLOOXYGENASE 1 ACTIVITY","0.06","n","yes","n",NA
"7313","DECREASED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA ","0.06","n","n","n",NA
"7315","OCCURRENCE RENAL ISCHEMIA","0.06","n","n","n",NA
"6996","INCREASED BLOOD URIC ACID CONCENTRATION","0.06","n","n","n",NA
"6995","INHIBITION ORGANIC ANION TRANSPORTER 1 OAT1","0.04","n","yes","n",NA
"7437","INCREASED ER BINDING TO DNA CLASSICAL PATHWAY ","0.04","n","n","n",NA
"8087","HISTONE DEACETYLASE INHIBITION","0.04","n","yes","n",NA
"8092","HISTONE ACETYLATION INCREASE","0.04","n","n","n",NA
"7863","SUSTAINED PROLIFERATION","0.04","n","n","n",NA
"6134","DECREASE TRANSLOCATOR PROTEIN TSPO","0.03","n","n","n",NA
"6213","REDUCTION CHOLESTEROL TRANSPORT IN MITOCHONDRIA","0.03","yes","n","n","6.34e-01"
"6273","REDUCTION TESTOSTERONE SYNTHESIS IN LEYDIG CELLS","0.03","n","n","n",NA
"6033","INCREASE CELL PROLIFERATION EPITHELIAL CELLS","0.03","yes","n","n","1.03e+00"
"5655","REDUCTION PLASMA 17BETA-ESTRADIOL CONCENTRATIONS","0.03","n","n","n",NA
"5841","REDUCTION CUMULATIVE FECUNDITY AND SPAWNING","0.03","yes","n","n","6.34e-01"
"6116","REDUCTION VITELLOGENIN ACCUMULATION INTO OOCYTES AND OOCYTE GROWTH/DEVELOPMENT","0.03","yes","n","n","6.34e-01"
"6403","REDUCTION TESTOSTERONE LEVELS ","0.03","n","n","n",NA
"8303","DECREASE DHT LEVEL","0.03","n","n","n",NA
"7294","OCCURRENCE RENAL PROXIMAL TUBULAR NECROSIS","0.02","yes","n","n","3.90e+00"
"5868","ACCUMULATION TRIGLYCERIDE","0.01","n","n","n",NA
"5995","DAMAGING MITOCHONDRIA","0.01","yes","n","n","1.51e+00"
"5996","APOPTOSIS","0.01","n","n","n",NA
"6111","REDUCTION PLASMA VITELLOGENIN CONCENTRATIONS","0.01","n","n","n",NA
"6048","N/A NEURONAL DYSFUNCTION","0.01","n","n","n",NA
"5701","DIMERIZATION AHR/ARNT","0.01","yes","n","n","3.52e+00"
"5738","IMPAIRMENT ENDOTHELIAL NETWORK","0.01","yes","n","n","3.52e+00"
"7060","REDUCED DIMERIZATION ARNT/HIF1-ALPHA","0.01","yes","n","n","3.52e+00"
"7062","REDUCED PRODUCTION VEGF","0.01","n","n","n",NA
"6242","REDUCED ANTERIOR SWIM BLADDER INFLATION","0.01","yes","n","n","3.85e+00"
"7117","REDUCED POSTERIOR SWIM BLADDER INFLATION","0.01","yes","n","n","3.85e+00"
"7124","REDUCED SWIMMING PERFORMANCE","0.01","yes","n","n","3.85e+00"
"7442","INCREASED DUCTAL HYPERPLASIA ","0.01","n","n","n",NA
"5688","ALTERED CARDIOVASCULAR DEVELOPMENT/FUNCTION","0.01","yes","n","n","4.25e+00"
"6316","MALFORMATION MALE REPRODUCTIVE TRACT","0","yes","n","n","8.79e-01"
"6317","IMPAIRED FERTILITY","0","yes","n","yes","8.79e-01"
"6405","REDUCTION TESTOSTERONE LEVEL","0","n","n","n",NA
"7115","INHIBITION DEIODINASE 2","0","n","yes","n",NA
"7139","INHIBITION DEIODINASE 1","0","n","yes","n",NA
"5870","ALKYLATION DNA","0","n","yes","n",NA
"5873","N/A INADEQUATE DNA REPAIR","0","n","n","n",NA
"5891","INSUFFICIENCY VASCULAR","0","n","n","n",NA
"5956","INCREASE CHROMOSOMAL ABERRATIONS","0","n","n","n",NA
"6027","INCREASED DEVELOPMENTAL DEFECTS","0","n","n","yes",NA
"6343","INCREASED PROLIFERATION/CLONAL EXPANSION OF MUTANT CELLS PRE-NEOPLASTIC LESIONS/ALTERED H","0","n","n","n",NA
"6347","INCREASED CLONAL EXPANSION / CELL PROLIFERATIN TO FORM PRE-NEOPLASTIC ALTERED HEPATIC FOCI","0","n","n","n",NA
"6663","DECREASE HISTAMINERGIC NEURON EXCITATION","0","yes","n","n","3.79e+00"
"6669","ANTAGONISM HISTAMINE RECEPTOR H2","0","n","yes","n",NA
"7127","REDUCED YOUNG OF YEAR SURVIVAL","0","n","n","n",NA
"7131","GROWTH REDUCTION","0","n","n","yes",NA
"5707","UP REGULATION CD36","0","n","n","n",NA
"5784","INCREASE FA INFLUX","0","n","n","n",NA
"5954","INCREASE DNA STRAND BREAKS","0","n","n","n",NA
"6026","ABNORMAL MORPHOGENESIS","0","n","n","n",NA
"6338","FORMATION PRO-MUTAGENIC DNA ADDUCTS","0","n","yes","n",NA
"6339","INCREASED INSUFFICIENT REPAIR OR MIS-REPAIR OF PRO-MUTAGENIC DNA ADDUCTS","0","yes","n","n","3.32e+00"
"6980","DECREASE INTRACELLULAR PH","0","n","yes","n",NA
