"nodes","name","%ppp","matched","mie","ao","pod"
"6308","DECREASE FERTILITY","6.28","n","n","yes",NA
"5906","INCREASED LIPOGENESIS","6.05","n","n","n",NA
"7668","INCREASE CYTOSOLIC FATTY ACID","6.05","n","n","n",NA
"6513","ACTIVATION NICOTINIC ACETYLCHOLINE RECEPTOR","6","yes","yes","n","1.78e+00"
"5806","RELEASE CYTOKINE","5.94","yes","n","n","1.30e+00"
"5864","RECRUITMENT OF INFLAMMATORY CELLS","5.94","n","n","n",NA
"6055","INHIBITION NMDARS","5.6","n","n","n",NA
"6059","BINDING OF ANTAGONIST NMDA RECEPTORS","5.6","n","yes","n",NA
"6033","INCREASE CELL PROLIFERATION EPITHELIAL CELLS","4.9","yes","n","n","1.12e+00"
"8164","MITOCHONDRIAL COMPLEX III INHIBITION","4.9","n","yes","n",NA
"5780","IMPAIRMENT LEARNING AND MEMORY","4.89","yes","n","n","1.78e+00"
"5707","UP REGULATION CD36","4.84","n","n","n",NA
"5904","ACTIVATION FAS","4.81","yes","n","n","1.13e+00"
"5779","DECREASED CALCIUM INFLUX","4.61","yes","n","n","1.15e+00"
"5826","ACCUMULATION COLLAGEN","4.35","n","n","n",NA
"6312","ABNORMAL FORAGING ACTIVITY AND BEHAVIOR","4.33","yes","n","n","1.62e+00"
"6321","DECREASED POPULATION 1","4.32","n","n","yes",NA
"5794","ACTIVATION STELLATE CELLS","4.31","n","n","n",NA
"7463","INCREASE MUTATIONS","4.22","yes","n","n","1.03e+00"
"5800","N/A NEURODEGENERATION","4.21","n","n","yes",NA
"8169","MITOCHONDRIAL COMPLEX IV INHIBITION","3.42","n","yes","n",NA
"8172","MITOCHONDRIAL COMPLEX V INHIBITION","3.42","n","yes","n",NA
"6536","DEATH/FAILURE COLONY","3.38","n","n","yes",NA
"5804","NEURONAL NETWORK FUNCTION DECREASED","3.09","n","n","n",NA
"6519","DECREASE NUMBER OF WORKER BEES","3.01","n","n","yes",NA
"6229","TH SYNTHESIS DECREASED","2.92","n","n","n",NA
"6310","ABNORMAL ROLL CHANGE WITHIN CASTE","2.42","n","n","n",NA
"6234","T4 IN SERUM DECREASED","2.32","n","n","n",NA
"6521","REDUCED FOOD STORAGE","2.26","n","n","n",NA
"5831","PULMONARY FIBROSIS","2.17","n","n","yes",NA
"5829","LUNG FIBROSIS","2.14","n","n","yes",NA
"6415","THYROIDAL IODIDE DECREASED","1.99","n","n","n",NA
"6249","T4 IN NEURONAL TISSUE DECREASED","1.9","n","n","n",NA
"7387","INHIBITION IODOTYROSINE DEIODINASE IYD","1.75","yes","yes","n","1.33e+00"
"7792","REDUCE SPERM COUNT","1.54","n","n","yes",NA
"7861","LIVER CANCER","1.53","n","n","yes",NA
"6003","IMPAIRED HIVE THERMOREGULATION","1.51","n","n","n",NA
"6171","ALKYLATION PROTEIN","1.48","n","yes","n",NA
"7787","INCREASE ROS","1.48","n","n","n",NA
"7042","DEPLETION NITRIC OXIDE","1.43","yes","n","n","1.95e+00"
"7044","IMPAIRED VASODILATION","1.43","yes","n","n","1.95e+00"
"7049","INCREASE VASCULAR RESISTANCE","1.43","n","n","n",NA
"7065","HYPERTENSION","1.43","n","n","yes",NA
"6005","WEAKENED COLONY","1.32","n","n","n",NA
"5774","INCREASE CA++ INTRACELLULAR","1.28","n","n","n",NA
"5775","DISRUPTION MITOCHONDRIAL ELECTRON TRANSPORT CHAIN","1.28","yes","n","n","1.42e+00"
"5777","INHIBITION CA++ ATPASE","1.28","yes","yes","n","1.42e+00"
"5978","ACTIVATION SCD-1","1.24","n","n","n",NA
"6237","GABAERGIC INTERNEURONS DECREASED","1.24","n","n","n",NA
"6359","ABERRANT DENDRITIC MORPHOLOGY","1.24","yes","n","n","1.40e+00"
"6362","REDUCED PRESYNAPTIC RELEASE OF GLUTAMATE","1.24","yes","n","n","1.24e+00"
"6020","INCREASE ROS PRODUCTION","1.21","yes","n","n","2.27e+00"
"7395","INHIBITION DUAL OXIDASE","1.18","yes","yes","n","1.33e+00"
"6365","DOWN REGULATION K-CL CO-TRANSPORTER 2 KCC2 ","1.13","n","n","n",NA
"6426","DELAY DEVELOPMENTAL GABA SHIFT ","1.13","n","n","n",NA
"6528","IMPAIRED LARVAL DEVELOPMENT","1.1","n","n","yes",NA
"7853","HEPATOCYTOTOXICITY","1.02","n","n","n",NA
"6048","N/A NEURONAL DYSFUNCTION","0.98","yes","n","n","1.12e+00"
"7009","PARKINSONIAN MOTOR DEFICITS","0.98","n","n","yes",NA
"5919","DECREASED PPAR-ALPHA ACTIVATION","0.83","n","yes","n",NA
"7040","UNCOUPLING ENOS","0.83","n","n","n",NA
"5755","DECREASE MITOCHONDRIAL ATP PRODUCTION","0.64","n","n","n",NA
"5788","NECROTIC TISSUE","0.62","n","n","yes",NA
"5935","INHIBITION NUCLEAR FACTOR KAPPA B NF-KB","0.6","yes","n","n","1.16e+00"
"6086","DECREASE AKT/ENOS ACTIVITY","0.6","yes","n","n","1.95e+00"
"5841","REDUCTION CUMULATIVE FECUNDITY AND SPAWNING","0.55","yes","n","n","3.52e-01"
"6075","S-GLUTATHIONYLATION ENOS","0.55","n","n","n",NA
"6314","DECREASED LOCOMOTION","0.52","yes","n","n","3.82e-01"
"6572","INCREASED PREDATION","0.52","n","n","yes",NA
"5677","INCREASED MORTALITY","0.52","yes","n","yes","1.29e+00"
"7863","SUSTAINED PROLIFERATION","0.51","n","n","n",NA
"7124","REDUCED SWIMMING PERFORMANCE","0.5","yes","n","n","8.25e-01"
"5768","INHIBITION BILE SALT EXPORT PUMP ABCB11","0.41","n","yes","n",NA
"5769","BILE ACCUMULATION PATHOLOGICAL CONDITION","0.41","n","n","n",NA
"5910","ACTIVATION GLUCOCORTICOID RECEPTOR","0.41","n","yes","n",NA
"8408","FRUSTRATED PHAGOYTOSIS","0.41","n","yes","n",NA
"8455","INHIBITION OF IL-1 BINDING TO IL-1 RECEPTOR","0.4","n","yes","n",NA
"6205","INCREASE UNCOUPLING OF OXPHOS","0.39","n","n","n",NA
"6242","REDUCED ANTERIOR SWIM BLADDER INFLATION","0.39","yes","n","n","7.76e-01"
"6413","INHIBITION NA+/I- SYMPORTER NIS","0.38","n","yes","n",NA
"6265","DECREASED TRIIODOTHYRONINE T3 IN SERUM","0.36","yes","n","n","7.76e-01"
"6530","REDUCED BROOD CARE","0.35","yes","n","n","6.47e-01"
"7117","REDUCED POSTERIOR SWIM BLADDER INFLATION","0.33","yes","n","n","7.76e-01"
"5951","SUPPRESSION INFLAMMATORY CYTOKINES","0.33","n","n","n",NA
"5952","DECREASED LYMPHOCYTES","0.33","yes","n","n","1.62e+00"
"5991","SUPPRESSION IMMUNE SYSTEM","0.32","yes","n","n","1.62e+00"
"6396","INCREASED VIRAL SUSCEPTIBILITY","0.32","n","n","n",NA
"5796","NEURODEGENERATION","0.31","n","n","yes",NA
"7576","LIVER INJURY","0.31","n","n","yes",NA
"6578","DECREASED SURVIVAL","0.3","n","n","yes",NA
"6195","DECREASE MMP","0.28","n","n","n",NA
"6197","INCREASEOXIDATIVE DNA DAMAGE","0.28","n","n","n",NA
"6200","INCREASE LPO","0.28","n","n","n",NA
"6999","DECREASE OXPHOS","0.28","n","n","n",NA
"6062","ACTIVATION CASPASE 8 PATHWAY","0.28","n","n","n",NA
"6082","DECREASE GTPCH-1","0.28","yes","n","n","2.31e+00"
"6797","INCREASED CHLORIDE CONDUCTANCE","0.28","yes","n","n","8.81e-01"
"6799","INCREASED NEURONAL SYNAPTIC INHIBITION","0.28","n","n","n",NA
"7046","DECREASE TETRAHYDROBIOPTERIN","0.28","yes","n","n","2.31e+00"
"7145","INCREASED INHIBITORY POSTSYNAPTIC POTENTIAL","0.28","n","n","n",NA
"8289","INCREASE OVARIAN FOLLICLE BREAKDOWN","0.28","n","n","n",NA
"5758","INCREASE NECROSIS","0.26","n","n","n",NA
"6241","THYROPEROXIDASE INHIBITION","0.24","n","yes","n",NA
"7149","INDUCTION SOMATIC MUSCLE PARALYSIS","0.22","yes","n","n","8.81e-01"
"6069","SUPPRESSION OF T CELL ACTIVATION","0.2","n","n","n",NA
"8234","INHIBITION IKK COMPLEX","0.2","n","yes","n",NA
"6525","ABNORMAL ROLE CHANGE WITHIN CASTE","0.19","n","n","n",NA
"8292","INCREASE DNA DSB","0.19","n","n","n",NA
"8033","DECREASE ATP PRODUCTION","0.18","n","n","n",NA
"6575","REDUCED SURVIVAL","0.17","n","n","yes",NA
"7155","INHIBITION FEEDING","0.17","yes","n","n","9.24e-01"
"7127","REDUCED YOUNG OF YEAR SURVIVAL","0.16","n","n","n",NA
"5944","CHOLESTASIS PATHOLOGY","0.15","yes","n","yes","6.25e-01"
"7393","INHIBITION PENDRIN","0.14","n","yes","n",NA
"5679","DECREASED POPULATION TRAJECTORY","0.14","n","n","yes",NA
"6796","ACTIVATION GLUTAMATE-GATED CHLORIDE CHANNEL","0.14","yes","yes","n","8.81e-01"
"7159","ACTIVATION GLUTAMATE-GATED CHLORIDE CHANNELS","0.14","yes","yes","n","8.81e-01"
"8552","INCREASE OOCYTE APOPTOSIS","0.14","n","n","n",NA
"7131","GROWTH REDUCTION","0.12","n","n","yes",NA
"5666","INCREASED ATRIOVENTRICULAR BLOCK AND BRADYCARDIA","0.11","yes","n","n","1.54e+00"
"6561","INHIBITION SODIUM CHANNEL","0.11","yes","yes","n","1.54e+00"
"7147","INHIBITION MOTOR NEURON ACTIVITY","0.11","n","n","n",NA
"7289","INCREASED OXIDATIVE STRESS","0.1","yes","n","n","1.21e+00"
"7446","ALTERED GENE EXPRESSION","0.09","yes","n","n","3.96e-01"
"7535","ALTERED DIFFERENTIATION","0.09","n","n","n",NA
"7964","DECREASE NEUTRAL LIPIDS","0.09","n","n","n",NA
"8203","NEURAL TUBE DEFECTS","0.09","n","n","yes",NA
"8543","INCREASE CASP TRANSCRIPTION","0.09","n","n","n",NA
"6995","INHIBITION ORGANIC ANION TRANSPORTER 1 OAT1","0.09","n","yes","n",NA
"6996","INCREASED BLOOD URIC ACID CONCENTRATION","0.09","yes","n","n","1.21e+00"
"6142","ACTIVATION NADPH OXIDASE","0.08","yes","yes","n","1.37e+00"
"6277","ACCUMULATION LIVER LIPID","0.08","n","n","yes",NA
"5827","N/A LIVER FIBROSIS","0.07","yes","n","yes","3.38e-01"
"5868","ACCUMULATION TRIGLYCERIDE","0.07","yes","n","n","4.16e-01"
"5926","UP REGULATION TGFBETA1 EXPRESSION","0.07","yes","n","n","3.38e-01"
"6600","INHIBITION 5-HYDROXYTRYPTAMINE TRANSPORTER 5-HTT; SERT","0.07","n","yes","n",NA
"6601","INCREASED MUSCULAR WAVES IN FOOT","0.07","yes","n","n","1.29e+00"
"6622","INCREASED LOCOMOTION","0.07","yes","n","n","1.29e+00"
"6639","DEPLETION ENERGY RESERVES","0.07","n","n","n",NA
"7358","DELAYED SEXUAL MATURITY","0.07","n","n","n",NA
"7359","DECREASED REPRODUCTIVE SUCCESS","0.07","n","n","n",NA
"7294","OCCURRENCE RENAL PROXIMAL TUBULAR NECROSIS","0.06","yes","n","n","1.37e+00"
"7303","INCREASED BLOOD POTASSIUM CONCENTRATION","0.06","n","n","n",NA
"7306","OCCURRENCE CARDIAC ARRTHYMIA","0.06","n","n","n",NA
"7115","INHIBITION DEIODINASE 2","0.06","yes","yes","n","7.91e-01"
"7139","INHIBITION DEIODINASE 1","0.06","yes","yes","n","7.91e-01"
"5674","RESPIRATORY DISTRESS/ARREST","0.06","n","n","n",NA
"6089","INCREASE ADENOMAS/CARCINOMAS HEPATOCELLULAR","0.06","yes","n","yes","3.84e-01"
"6562","DECREASED SODIUM CONDUCTANCE 1","0.06","n","n","n",NA
"7151","INDUCTION PHARYNGEAL MUSCLE PARALYSIS","0.06","yes","n","n","9.24e-01"
"7458","N/A BREAST CANCER","0.06","yes","n","yes","3.53e-01"
"8560","INCREASE OVARIAN SOMATIC CELL APOPTOSIS","0.05","n","n","n",NA
"6376","OVERACTIVATION NMDARS","0.04","n","n","n",NA
"6378","INCREASED INTRACELLULAR CALCIUM OVERLOAD","0.04","n","n","n",NA
"6992","BINDING OF AGONIST IONOTROPIC GLUTAMATE RECEPTORS","0.04","yes","yes","n","1.26e+00"
"7135","REDUCED HEARING","0.04","n","n","n",NA
"8077","LOSS OF ALVEOLAR CAPILLARY MEMBRANE INTEGRITY","0.04","n","n","n",NA
"8080","ACTIVATION OF TH2 CELLS","0.04","n","n","n",NA
"8082","INCREASED CELLULAR PROLIFERATION AND DIFFERENTIATION","0.04","n","n","n",NA
"8084","INCREASED EXTRACELLULAR MATRIX DEPOSITION","0.04","n","n","n",NA
"7312","INHIBITION CYCLOOXYGENASE 1 ACTIVITY","0.03","n","yes","n",NA
"7313","DECREASED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA ","0.03","n","n","n",NA
"7315","OCCURRENCE RENAL ISCHEMIA","0.03","n","n","n",NA
"6219","ACTIVATION/PROLIFERATION T-CELLS","0.03","yes","n","n","1.04e+00"
"6222","SENSITISATION SKIN","0.03","yes","n","yes","1.04e+00"
"5836","ACTIVATION DENDRITIC CELLS","0.02","yes","n","n","1.04e+00"
"6132","DECREASE STEROIDOGENIC ACUTE REGULATORY PROTEIN STAR","0.02","yes","n","n","8.03e-01"
"6213","REDUCTION CHOLESTEROL TRANSPORT IN MITOCHONDRIA","0.02","yes","n","n","8.03e-01"
"6273","REDUCTION TESTOSTERONE SYNTHESIS IN LEYDIG CELLS","0.02","n","n","n",NA
"6316","MALFORMATION MALE REPRODUCTIVE TRACT","0.02","yes","n","yes","8.03e-01"
"6405","REDUCTION TESTOSTERONE LEVEL","0.02","n","n","n",NA
"6611","INCREASED SEROTONIN 5-HT 1","0.02","n","n","n",NA
"6613","INCREASED SEROTONIN 5-HT ","0.02","n","n","n",NA
"5845","INHIBITION CYCLOOXYGENASE ACTIVITY","0.02","n","yes","n",NA
"6084","INCREASE ACTIVATION NUCLEAR FACTOR KAPPA B NF-KB","0.02","n","n","n",NA
"6091","INCREASE CYTOTOXICITY","0.02","n","n","n",NA
"6138","MODULATION GENES/PROTEINS THAT REGULATE HEPATOCYTE FATE","0.02","n","n","n",NA
"6387","COVALENT BINDING PROTEIN","0.02","yes","yes","n","1.04e+00"
"6678","REDUCED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA ","0.02","n","n","n",NA
"6679","REDUCED SPAWNING BEHAVIOR","0.02","yes","n","n","8.60e-01"
"6684","REDUCED ABILITY TO ATTRACT SPAWNING MATES","0.02","yes","n","n","8.60e-01"
"6736","INCREASE CLONAL EXPANSION / CELL PROLIFERATIN TO FORM PRE-NEOPLASTIC ALTERED HEPATIC FOCI","0.02","n","n","n",NA
"7300","OCCURRENCE TOPHI URATE DEPOSITION","0.02","n","n","n",NA
"7851","ACTIVATION OF CYP2E1","0.02","n","yes","n",NA
"5760","DECREASE LEAF CELL MITOSIS","0.01","n","n","n",NA
"6910","INHIBITION PHOSPHOLIPASE A","0.01","n","yes","n",NA
"6913","DISTURBANCE LYSOSOMAL FUNCTION","0.01","n","n","n",NA
"6929","DISRUPTION LYSOSOME","0.01","yes","n","n","1.33e+00"
"8036","DECREASE LEAF DEVELOPMENT","0.01","n","n","n",NA
"8038","INCREASE GROWTH INHIBITION","0.01","n","n","yes",NA
"5833","N/A COVALENT BINDING TO PROTEIN POSSIBLY LYSINE RESIDUE","0.01","yes","yes","n","8.15e-01"
"5848","REDUCED PROSTAGLANDIN F2ALPHA SYNTHESIS OVARY ","0.01","n","n","n",NA
"5850","DECREASED PROSTAGLANDIN F2ALPHA SYNTHESIS OVARY ","0.01","n","n","n",NA
"5989","INCREASED DISEASE SUSCEPTIBILITY","0.01","yes","n","yes","4.64e-01"
"6390","RESPONSE KERATINOCYTES","0.01","n","n","n",NA
"7432","ACTIVATION ESTROGEN RECEPTOR","0.01","n","yes","n",NA
"7439","INCREASED ER BINDING TO TF TO DNA NON-CLASSICAL PATHWAY","0.01","yes","n","n","1.16e+00"
"5834","ACTIVATION INFLAMMATORY CYTOKINES CHEMOKINES CYTOPROTECTIVE GENE PATHWAYS","0","yes","n","n","8.15e-01"
"6388","ACTIVATION KERATINOCYTES","0","n","n","n",NA
"7433","INCREASED NON-GENOMIC SIGNALING","0","n","n","n",NA
