"nodes","name","%ppp","matched","mie","ao","pod"
"6126","ACTIVATION LXR ALPHA","24.04","n","n","n",NA
"6528","IMPAIRED LARVAL DEVELOPMENT","20.65","n","n","yes",NA
"6005","WEAKENED COLONY","20.36","n","n","n",NA
"6009","DEGENERATION OF DOPAMINERGIC NEURONS OF THE NIGROSTRIATAL PATHWAY","17.03","n","n","n",NA
"5982","ACTIVATION SREBF1","16.03","n","n","n",NA
"6144","DEMETHYLATION PPARG PROMOTER","13.75","n","n","n",NA
"5782","BDNF REDUCED","12.72","n","n","n",NA
"6480","ACTIVATION SHP","11.46","n","n","n",NA
"6475","ACTIVATION NRF2","11.45","n","yes","n",NA
"6476","ACTIVATION NR1H4","11.45","n","yes","n",NA
"6478","ACTIVATION FXR","11.45","n","n","n",NA
"6229","TH SYNTHESIS DECREASED","10.5","n","n","n",NA
"5999","ALTERED CA2+-CALMODULIN ACTIVATED SIGNAL TRANSDUCTION","9.4","n","n","n",NA
"5806","RELEASE CYTOKINE","8.63","n","n","n",NA
"6530","REDUCED BROOD CARE","8.6","n","n","n",NA
"5697","UP REGULATION SCD-1","8.01","n","n","n",NA
"5906","INCREASED LIPOGENESIS","8.01","n","n","n",NA
"7668","INCREASE CYTOSOLIC FATTY ACID","8.01","n","n","n",NA
"5864","RECRUITMENT OF INFLAMMATORY CELLS","7.33","n","n","n",NA
"6234","T4 IN SERUM DECREASED","7.24","n","n","n",NA
"6249","T4 IN NEURONAL TISSUE DECREASED","7.24","n","n","n",NA
"6148","ACTIVATION SREBP-1","7.06","n","n","n",NA
"8060","INCREASE IN RONS","6.33","n","n","n",NA
"7446","ALTERED GENE EXPRESSION","5.95","yes","n","n","1.03e+01"
"7537","ALTERED PROTEIN PRODUCTION","5.95","yes","n","n","1.03e+01"
"5948","EMT","5.6","n","n","n",NA
"6415","THYROIDAL IODIDE DECREASED","5.58","n","n","n",NA
"5841","REDUCTION CUMULATIVE FECUNDITY AND SPAWNING","5.46","yes","n","n","1.43e+01"
"5821","ACTIVATION CHREBP","5.34","n","n","n",NA
"5973","UP REGULATION ACETYL-COA CARBOXYLASE-1 ACC-1","5.34","n","n","n",NA
"5984","UP REGULATION FAS","5.34","n","n","n",NA
"5766","INCREASE APOPTOSIS","5.14","n","n","n",NA
"5756","DECREASE OOGENESIS","5.1","n","n","n",NA
"6497","DECREASE OVULATION","5.06","n","n","n",NA
"8065","LEUKOCYTE RECRUITMENT/ACTIVATION","4.38","n","n","n",NA
"5875","INCREASE MUTATIONS","4.31","n","n","n",NA
"6033","INCREASE CELL PROLIFERATION EPITHELIAL CELLS","4.31","yes","n","n","2.92e+01"
"6036","INCREASE CELL PROLIFERATION","4.31","yes","n","n","2.92e+01"
"5904","ACTIVATION FAS","4.01","n","n","n",NA
"5978","ACTIVATION SCD-1","4.01","n","n","n",NA
"5843","DECLINE POPULATION","3.71","n","n","yes",NA
"6413","INHIBITION NA+/I- SYMPORTER NIS","3.54","n","yes","n",NA
"7605","COLLAGEN DEPOSITION","3.52","n","n","n",NA
"7387","INHIBITION IODOTYROSINE DEIODINASE IYD","3.48","yes","yes","n","3.50e+01"
"5829","LUNG FIBROSIS","3.39","n","n","yes",NA
"6007","IMPAIRED PROTEOSTASIS","3.29","yes","n","n","1.91e+01"
"8176","MITOCHONDRIAL INJURY","3.29","n","n","n",NA
"6354","INCREASE SITE OF CONTACT NASAL TUMORS","3.23","yes","n","yes","6.94e+00"
"5826","ACCUMULATION COLLAGEN","3.19","yes","n","n","1.41e+01"
"6237","GABAERGIC INTERNEURONS DECREASED","2.85","n","n","n",NA
"7432","ACTIVATION ESTROGEN RECEPTOR","2.84","yes","yes","n","1.03e+01"
"6202","INCREASED SECRETION OF LOCAL GROWTH FACTORS","2.75","yes","n","n","1.86e+01"
"5919","DECREASED PPAR-ALPHA ACTIVATION","2.68","n","yes","n",NA
"7794","INCREASE FOLLICULAR ATRESIA","2.55","n","n","n",NA
"7395","INHIBITION DUAL OXIDASE","2.38","yes","yes","n","3.50e+01"
"5831","PULMONARY FIBROSIS","2.31","n","n","yes",NA
"5946","EXPRESSION OF COLLAGEN","2.17","yes","n","n","1.41e+01"
"6349","INCREASED INDUCED MUTATIONS IN CRITICAL GENES","2.15","n","n","n",NA
"7596","ACTIVATION TGF-BETA PATHWAY","2.14","yes","n","n","1.04e+01"
"6071","ACTIVATION JNK","2.14","yes","n","n","1.04e+01"
"8592","TGFBETA EXPRESSION","2.14","n","n","n",NA
"6241","THYROPEROXIDASE INHIBITION","2.09","n","yes","n",NA
"6359","ABERRANT DENDRITIC MORPHOLOGY","2.07","n","n","n",NA
"6362","REDUCED PRESYNAPTIC RELEASE OF GLUTAMATE","2.07","n","n","n",NA
"6365","DOWN REGULATION K-CL CO-TRANSPORTER 2 KCC2 ","2.07","n","n","n",NA
"6426","DELAY DEVELOPMENTAL GABA SHIFT ","2.07","n","n","n",NA
"5768","INHIBITION BILE SALT EXPORT PUMP ABCB11","2.06","n","yes","n",NA
"5769","BILE ACCUMULATION PATHOLOGICAL CONDITION","2.06","n","n","n",NA
"7463","INCREASE MUTATIONS","1.9","n","n","n",NA
"7001","DECREASE IN MITOCHONDRIAL OXIDATIVE PHOSPHORYLATION","1.88","n","n","n",NA
"5685","DECREASE POPULATION TRAJECTORY","1.88","n","n","yes",NA
"6335","ALTERATION FOOD-WEB STRUCTURES","1.85","n","n","yes",NA
"6525","ABNORMAL ROLE CHANGE WITHIN CASTE","1.72","n","n","n",NA
"5860","INCREASE INFLAMMATION","1.72","yes","n","n","1.21e+01"
"5910","ACTIVATION GLUCOCORTICOID RECEPTOR","1.66","n","yes","n",NA
"6106","PRODUCTION REACTIVE OXYGEN SPECIES","1.65","yes","n","n","2.44e+01"
"6749","INHIBITION PYRUVATE DEHYDROGENASE KINASE PDK ENZYME","1.63","n","yes","n",NA
"6750","INCREASED INDUCTION OF PYRUVATE DEHYDROGENASE PDH","1.63","n","n","n",NA
"6752","INCREASE OXIDATIVE METABOLISM","1.63","yes","n","n","3.42e+01"
"5692","ACTIVATION AHR","1.46","n","yes","n",NA
"7393","INHIBITION PENDRIN","1.43","n","yes","n",NA
"7433","INCREASED NON-GENOMIC SIGNALING","1.42","n","n","n",NA
"7439","INCREASED ER BINDING TO TF TO DNA NON-CLASSICAL PATHWAY","1.42","n","n","n",NA
"6017","INCREASED REACTIVE OXYGEN SPECIES IN THE MITOCHONDRIA","1.41","n","n","n",NA
"5935","INHIBITION NUCLEAR FACTOR KAPPA B NF-KB","1.3","yes","n","n","1.04e+01"
"6062","ACTIVATION CASPASE 8 PATHWAY","1.3","n","n","n",NA
"6341","CLONAL EXPANSION/CELL PROLIFERATION TO FORM ALTERED HEPATIC FOCI AHF","1.08","yes","n","n","2.92e+01"
"6345","TUMORIGENESIS HEPATOCELLULAR CARCINOMA","1.08","n","n","yes",NA
"6986","INCREASE MUTATIONS IN CRITICAL GENES","1.08","n","n","n",NA
"7641","AP-1 ACTIVATION","1.07","n","n","n",NA
"7643","PIN-1 ACTIVATION","1.07","n","n","n",NA
"8164","MITOCHONDRIAL COMPLEX III INHIBITION","1.04","n","yes","n",NA
"8169","MITOCHONDRIAL COMPLEX IV INHIBITION","0.94","n","yes","n",NA
"8172","MITOCHONDRIAL COMPLEX V INHIBITION","0.94","n","yes","n",NA
"6140","INCREASE GENES INVOLVED IN FATTY ACID OXIDATION","0.87","n","n","n",NA
"6055","INHIBITION NMDARS","0.77","n","n","n",NA
"6059","BINDING OF ANTAGONIST NMDA RECEPTORS","0.77","n","yes","n",NA
"5942","FIBROPROLIFERATIVE AIRWAY LESIONS","0.72","n","n","n",NA
"8252","BRONCHIOLITIS OBLITERANS","0.72","n","n","yes",NA
"7437","INCREASED ER BINDING TO DNA CLASSICAL PATHWAY ","0.71","n","n","n",NA
"5779","DECREASED CALCIUM INFLUX","0.66","n","n","n",NA
"8455","INHIBITION OF IL-1 BINDING TO IL-1 RECEPTOR","0.65","n","yes","n",NA
"8087","HISTONE DEACETYLASE INHIBITION","0.62","n","yes","n",NA
"8092","HISTONE ACETYLATION INCREASE","0.62","n","n","n",NA
"7042","DEPLETION NITRIC OXIDE","0.53","n","n","n",NA
"7044","IMPAIRED VASODILATION","0.53","yes","n","n","2.80e+01"
"7049","INCREASE VASCULAR RESISTANCE","0.53","n","n","n",NA
"7065","HYPERTENSION","0.53","n","n","yes",NA
"7458","N/A BREAST CANCER","0.51","yes","n","yes","1.03e+01"
"7442","INCREASED DUCTAL HYPERPLASIA ","0.5","n","n","n",NA
"7444","DECREASED APOPTOSIS EPITHELIAL CELLS","0.5","n","n","n",NA
"5655","REDUCTION PLASMA 17BETA-ESTRADIOL CONCENTRATIONS","0.48","n","n","n",NA
"6142","ACTIVATION NADPH OXIDASE","0.48","n","yes","n",NA
"6111","REDUCTION PLASMA VITELLOGENIN CONCENTRATIONS","0.47","yes","n","n","2.00e+01"
"6998","INHIBITION NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I","0.47","n","n","n",NA
"7004","BINDING OF INHIBITOR NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I","0.47","n","yes","n",NA
"7040","UNCOUPLING ENOS","0.46","n","n","n",NA
"7419","INCREASE PEROXISOMAL FATTY ACID BETA OXIDATION OF FATTY ACIDS","0.43","n","n","n",NA
"7009","PARKINSONIAN MOTOR DEFICITS","0.41","n","n","yes",NA
"8408","FRUSTRATED PHAGOYTOSIS","0.4","n","yes","n",NA
"7326","UNKNOWN MIE","0.4","n","yes","n",NA
"8071","INCREASED PROINFLAMMATORY MEDIATORS","0.4","n","n","n",NA
"8502","ENHANCED VIRAL ENTRY AND GENE EXPRESSION","0.4","n","n","n",NA
"8504","BINDING OF S PROTEIN TO ACE RECEPTOR","0.4","n","yes","n",NA
"6015","IMPAIRED THORACIC SHIVERING","0.39","n","n","n",NA
"8303","DECREASE DHT LEVEL","0.35","n","n","n",NA
"6273","REDUCTION TESTOSTERONE SYNTHESIS IN LEYDIG CELLS","0.34","n","n","n",NA
"6403","REDUCTION TESTOSTERONE LEVELS ","0.34","n","n","n",NA
"5913","INDUCTION IKB INHIBITORY PROTEIN","0.32","n","n","n",NA
"6069","SUPPRESSION OF T CELL ACTIVATION","0.32","n","n","n",NA
"8234","INHIBITION IKK COMPLEX","0.32","n","yes","n",NA
"5723","REDUCTION VITELLOGENIN SYNTHESIS IN LIVER","0.3","yes","n","n","2.00e+01"
"6213","REDUCTION CHOLESTEROL TRANSPORT IN MITOCHONDRIA","0.28","yes","n","n","1.56e+01"
"6082","DECREASE GTPCH-1","0.27","yes","n","n","3.43e+01"
"7046","DECREASE TETRAHYDROBIOPTERIN","0.27","n","n","n",NA
"7578","REPRODUCTIVE FAILURE","0.26","yes","n","yes","1.04e+01"
"5944","CHOLESTASIS PATHOLOGY","0.25","yes","n","yes","3.24e+01"
"6116","REDUCTION VITELLOGENIN ACCUMULATION INTO OOCYTES AND OOCYTE GROWTH/DEVELOPMENT","0.24","n","n","n",NA
"7861","LIVER CANCER","0.24","n","n","yes",NA
"7851","ACTIVATION OF CYP2E1","0.22","n","yes","n",NA
"6089","INCREASE ADENOMAS/CARCINOMAS HEPATOCELLULAR","0.2","n","n","yes",NA
"6134","DECREASE TRANSLOCATOR PROTEIN TSPO","0.2","n","n","n",NA
"6075","S-GLUTATHIONYLATION ENOS","0.19","n","n","n",NA
"6091","INCREASE CYTOTOXICITY","0.19","yes","n","n","1.67e+01"
"7853","HEPATOCYTOTOXICITY","0.16","n","n","n",NA
"6171","ALKYLATION PROTEIN","0.16","n","yes","n",NA
"5868","ACCUMULATION TRIGLYCERIDE","0.14","n","n","n",NA
"5995","DAMAGING MITOCHONDRIA","0.14","yes","n","n","3.91e+01"
"5996","APOPTOSIS","0.14","n","n","yes",NA
"6024","ACCUMULATION FATTY ACID","0.14","yes","n","n","3.91e+01"
"6132","DECREASE STEROIDOGENIC ACUTE REGULATORY PROTEIN STAR","0.14","n","n","n",NA
"6048","N/A NEURONAL DYSFUNCTION","0.11","n","n","n",NA
"5705","INHIBITION MITOCHONDRIAL FATTY ACID BETA-OXIDATION","0.1","yes","n","n","5.08e+01"
"6162","DECREASE FECUNDITY","0.1","n","n","yes",NA
"5654","REDUCTION 17BETA-ESTRADIOL SYNTHESIS BY OVARIAN GRANULOSA CELLS","0.1","n","n","n",NA
"5690","UP REGULATION CYP1A1","0.1","n","n","n",NA
"7787","INCREASE ROS","0.1","n","n","n",NA
"5926","UP REGULATION TGFBETA1 EXPRESSION","0.08","yes","n","n","1.74e+01"
"7863","SUSTAINED PROLIFERATION","0.08","n","n","n",NA
"5794","ACTIVATION STELLATE CELLS","0.08","n","n","n",NA
"6086","DECREASE AKT/ENOS ACTIVITY","0.07","yes","n","n","2.80e+01"
"7576","LIVER INJURY","0.06","n","n","yes",NA
"7580","TESTICULAR ATROPHY","0.06","n","n","yes",NA
"6136","ACTIVATION HSD17B4","0.05","n","n","n",NA
"6314","DECREASED LOCOMOTION","0.05","yes","n","n","1.04e+01"
"6572","INCREASED PREDATION","0.05","n","n","yes",NA
"5687","ALTERED REGULATION AHR NUCLEAR TRANSLOCATOR ARNT-DEPENDENT PATHWAYS","0.05","n","n","n",NA
"6164","INCREASE MORTALITY","0.04","yes","n","n","1.17e+01"
"6995","INHIBITION ORGANIC ANION TRANSPORTER 1 OAT1","0.04","n","yes","n",NA
"6996","INCREASED BLOOD URIC ACID CONCENTRATION","0.04","n","n","n",NA
"5987","INHIBITION PPAR ALPHA","0.04","n","yes","n",NA
"5717","AGONISM ANDROGEN RECEPTOR","0.04","yes","yes","n","2.72e+01"
"7574","ACTIVATION HEPATIC STELLATE CELLS","0.03","n","n","n",NA
"7582","SPERMATOCYTE DEPLETION","0.03","n","n","n",NA
"5658","DECREASED MITOCHONDRIAL FATTY ACID BETA-OXIDATION","0.03","yes","n","n","4.07e+01"
"6486","INHIBITION LXR","0.02","n","n","n",NA
"6499","REDUCED REPRODUCTIVE SUCCESS","0.02","yes","n","yes","1.21e+01"
"6719","OCCURRENCE KIDNEY TOXICITY","0.02","yes","n","yes","3.00e+01"
"6113","IRREGULARITIES OVARIAN CYCLE","0.02","yes","n","n","1.56e+01"
"5699","INCREASE DNMT EXPRESSION","0.02","n","n","n",NA
"6317","IMPAIRED FERTILITY","0.02","yes","n","yes","1.56e+01"
"8450","INCREASE HYPERMETHYLATION OF THE PROMOTOR REGION OF GNRHR","0.02","n","n","n",NA
"8452","DECEASE EXPRESSION OF GNRHR","0.02","n","n","n",NA
"6176","ACTIVATION PXR/SXR","0.02","yes","yes","n","4.07e+01"
"6308","DECREASE FERTILITY","0.02","n","n","yes",NA
"5657","DECREASED 3-HYDROXYACYL-COA DEHYDROGENASE TYPE-2 ACTIVITY","0.02","n","n","n",NA
"5931","DECREASED HSD17B10 EXPRESSION","0.02","n","n","n",NA
"6230","DECREASED THYROXINE T4 IN SERUM","0.02","yes","n","n","3.00e+01"
"6867","INCREASED HIF-1 HETERODIMER","0.02","yes","n","n","1.43e+01"
"6869","DECREASED AROMATASE CYP19A1 MRNA","0.02","n","n","n",NA
"6872","MODULATION UNKNOWN","0.02","n","yes","n",NA
"6873","INCREASED HIF-1 ALPHA TRANSCRIPTION","0.02","yes","n","n","1.43e+01"
"5677","INCREASED MORTALITY","0.02","yes","n","yes","1.81e+01"
"5679","DECREASED POPULATION TRAJECTORY","0.02","n","n","n",NA
"6575","REDUCED SURVIVAL","0.02","n","n","yes",NA
"6578","DECREASED SURVIVAL","0.02","n","n","yes",NA
"6600","INHIBITION 5-HYDROXYTRYPTAMINE TRANSPORTER 5-HTT; SERT","0.02","n","yes","n",NA
"6601","INCREASED MUSCULAR WAVES IN FOOT","0.02","yes","n","n","1.81e+01"
"6622","INCREASED LOCOMOTION","0.02","yes","n","n","1.81e+01"
"6639","DEPLETION ENERGY RESERVES","0.02","n","n","n",NA
"7358","DELAYED SEXUAL MATURITY","0.02","n","n","n",NA
"7359","DECREASED REPRODUCTIVE SUCCESS","0.02","n","n","n",NA
"5701","DIMERIZATION AHR/ARNT","0.01","yes","n","n","2.90e+01"
"5720","REDUCTION TESTOSTERONE SYNTHESIS BY OVARIAN THECA CELLS","0.01","n","n","n",NA
"6151","REDUCTION IN OVARIAN GRANULOSA CELLS AROMATASE CYP19A1","0.01","n","yes","n",NA
"6177","INHIBITION FOXA2","0.01","n","n","n",NA
"6424","OCCURRENCE CYTOPLASMIC VACUOLIZATION PODOCYTE","0.01","yes","n","n","3.00e+01"
"5788","NECROTIC TISSUE","0.01","n","n","yes",NA
"6038","INCREASE LUNG CANCER","0.01","n","n","yes",NA
"6242","REDUCED ANTERIOR SWIM BLADDER INFLATION","0.01","yes","n","n","5.12e+01"
"6321","DECREASED POPULATION 1","0.01","n","n","yes",NA
"6891","DECREASED RENAL PLASMA FLOW","0.01","yes","n","n","3.21e+01"
"6895","DECREASED RENAL ABILITY TO DILUTE URINE","0.01","yes","n","n","4.31e+01"
"7117","REDUCED POSTERIOR SWIM BLADDER INFLATION","0.01","yes","n","n","5.12e+01"
"7127","REDUCED YOUNG OF YEAR SURVIVAL","0.01","n","n","n",NA
"7135","REDUCED HEARING","0.01","n","n","n",NA
"8077","LOSS OF ALVEOLAR CAPILLARY MEMBRANE INTEGRITY","0.01","n","n","n",NA
"8080","ACTIVATION OF TH2 CELLS","0.01","n","n","n",NA
"8082","INCREASED CELLULAR PROLIFERATION AND DIFFERENTIATION","0.01","n","n","n",NA
"8084","INCREASED EXTRACELLULAR MATRIX DEPOSITION","0.01","n","n","n",NA
"6467","DOWN REGULATION CPT1A","0.01","n","n","n",NA
"5740","DECREASE AROMATASE CYP19A1","0.01","n","n","n",NA
"5742","INHIBITION AROMATASE","0.01","n","yes","n",NA
"5901","ANTAGONISM ESTROGEN RECEPTOR","0.01","n","yes","n",NA
"6265","DECREASED TRIIODOTHYRONINE T3 IN SERUM","0.01","yes","n","n","5.12e+01"
"7593","INACTIVATION OF PPARΓ","0.01","n","yes","n",NA
"8315","5Α-REDUCTASE INHIBITION","0.01","n","yes","n",NA
"5707","UP REGULATION CD36","0.01","n","n","n",NA
"5709","INCREASED FA INFLUX","0.01","yes","n","n","5.36e+01"
"5711","DECREASED PCK1 EXPRESSION CONTROL POINT FOR GLYCOLYSIS/GLUCONEOGENESIS PATHWAY","0.01","yes","n","n","3.91e+01"
"6469","DOWN REGULATION HMGCS2","0.01","n","n","n",NA
"6472","DECREASED KETOGENESIS","0.01","n","n","n",NA
"6611","INCREASED SEROTONIN 5-HT 1","0.01","n","n","n",NA
"6613","INCREASED SEROTONIN 5-HT ","0.01","n","n","n",NA
"5796","NEURODEGENERATION","0","n","n","yes",NA
"6084","INCREASE ACTIVATION NUCLEAR FACTOR KAPPA B NF-KB","0","n","n","n",NA
"6138","MODULATION GENES/PROTEINS THAT REGULATE HEPATOCYTE FATE","0","n","n","n",NA
"6158","DECREASED PPAR-BETA ACTIVATION","0","n","yes","n",NA
"6160","DECREASED PPAR-GAMMA ACTIVATION","0","n","yes","n",NA
"6232","INCREASED SERUM CREATININE","0","n","n","n",NA
"6420","OCCURRENCE CYTOPLASMIC VACUOLIZATION RENAL TUBULE","0","n","n","n",NA
"6422","OCCURRENCE CYSTIC DILATATION RENAL TUBULE","0","n","n","n",NA
"6736","INCREASE CLONAL EXPANSION / CELL PROLIFERATIN TO FORM PRE-NEOPLASTIC ALTERED HEPATIC FOCI","0","n","n","n",NA
"6834","INCREASE CYTOTOXICITY EPITHELIAL CELLS","0","n","yes","n",NA
"7594","ACTIVATION OF TGF-Β SIGNALING","0","n","n","n",NA
"7792","REDUCE SPERM COUNT","0","n","n","yes",NA
"8246","INTERACTION OF Α-DIKETONES WITH ARGININE RESIDUES","0","n","yes","n",NA
"8247","PROTEASOMAL DYSFUNCTION","0","n","n","n",NA
"8249","AIRWAY EPITHELIAL INJURY","0","n","n","n",NA
"6277","ACCUMULATION LIVER LIPID","0","n","n","yes",NA
"6889","DECREASED GLOMERULAR FILTRATION","0","n","n","n",NA
"6893","DECREASED SODIUM REABSORPTION","0","n","n","n",NA
"7115","INHIBITION DEIODINASE 2","0","yes","yes","n","5.91e+01"
"7139","INHIBITION DEIODINASE 1","0","yes","yes","n","5.91e+01"
