"nodes","name","%ppp","matched","mie","ao","pod"
"5843","DECLINE POPULATION","8.15","n","n","yes",NA
"6415","THYROIDAL IODIDE DECREASED","7.59","n","n","n",NA
"6038","INCREASE LUNG CANCER","7.25","n","n","yes",NA
"5982","ACTIVATION SREBF1","6.96","n","n","n",NA
"8176","MITOCHONDRIAL INJURY","6.94","n","n","n",NA
"6007","IMPAIRED PROTEOSTASIS","6.65","yes","n","n","5.54e+00"
"5685","DECREASE POPULATION TRAJECTORY","6.56","n","n","yes",NA
"5875","INCREASE MUTATIONS","5.81","yes","n","n","3.77e+00"
"5692","ACTIVATION AHR","5.67","yes","yes","n","1.76e+00"
"5690","UP REGULATION CYP1A1","5.63","yes","n","n","1.76e+00"
"6009","DEGENERATION OF DOPAMINERGIC NEURONS OF THE NIGROSTRIATAL PATHWAY","5.52","n","n","n",NA
"6241","THYROPEROXIDASE INHIBITION","5.25","n","yes","n",NA
"6126","ACTIVATION LXR ALPHA","5.12","yes","n","n","3.18e+00"
"6036","INCREASE CELL PROLIFERATION","5.05","yes","n","n","4.32e+00"
"6308","DECREASE FERTILITY","4.92","n","n","yes",NA
"6237","GABAERGIC INTERNEURONS DECREASED","4.59","n","n","n",NA
"8164","MITOCHONDRIAL COMPLEX III INHIBITION","4.21","n","yes","n",NA
"6335","ALTERATION FOOD-WEB STRUCTURES","4.08","n","n","yes",NA
"6359","ABERRANT DENDRITIC MORPHOLOGY","4.01","yes","n","n","5.57e+00"
"6017","INCREASED REACTIVE OXYGEN SPECIES IN THE MITOCHONDRIA","3.91","n","n","n",NA
"7001","DECREASE IN MITOCHONDRIAL OXIDATIVE PHOSPHORYLATION","3.91","n","n","n",NA
"7393","INHIBITION PENDRIN","3.59","n","yes","n",NA
"7463","INCREASE MUTATIONS","3.51","yes","n","n","3.77e+00"
"6365","DOWN REGULATION K-CL CO-TRANSPORTER 2 KCC2 ","3.28","n","n","n",NA
"6426","DELAY DEVELOPMENTAL GABA SHIFT ","3.28","n","n","n",NA
"5935","INHIBITION NUCLEAR FACTOR KAPPA B NF-KB","2.93","yes","n","n","3.27e+00"
"6062","ACTIVATION CASPASE 8 PATHWAY","2.93","n","n","n",NA
"5978","ACTIVATION SCD-1","2.87","n","n","n",NA
"5906","INCREASED LIPOGENESIS","2.87","n","n","n",NA
"7668","INCREASE CYTOSOLIC FATTY ACID","2.87","n","n","n",NA
"5687","ALTERED REGULATION AHR NUCLEAR TRANSLOCATOR ARNT-DEPENDENT PATHWAYS","2.83","n","n","n",NA
"6989","LUNG CANCER","2.52","n","n","yes",NA
"8169","MITOCHONDRIAL COMPLEX IV INHIBITION","2.51","n","yes","n",NA
"8172","MITOCHONDRIAL COMPLEX V INHIBITION","2.51","n","yes","n",NA
"7387","INHIBITION IODOTYROSINE DEIODINASE IYD","2.33","yes","yes","n","1.08e+01"
"8193","INCREASE CELL PROLIFERATION","2.29","yes","n","n","4.95e+00"
"6525","ABNORMAL ROLE CHANGE WITHIN CASTE","2.16","n","n","n",NA
"5821","ACTIVATION CHREBP","2.05","n","n","n",NA
"5919","DECREASED PPAR-ALPHA ACTIVATION","2.04","yes","yes","n","3.15e+00"
"5973","UP REGULATION ACETYL-COA CARBOXYLASE-1 ACC-1","2.04","n","n","n",NA
"5697","UP REGULATION SCD-1","2.04","n","n","n",NA
"6301","INCREASED TRIGLYCERIDE FORMATION","2.04","yes","n","n","3.49e+00"
"5910","ACTIVATION GLUCOCORTICOID RECEPTOR","1.97","yes","yes","n","3.15e+00"
"7787","INCREASE ROS","1.7","n","n","n",NA
"7395","INHIBITION DUAL OXIDASE","1.61","yes","yes","n","1.08e+01"
"5826","ACCUMULATION COLLAGEN","1.32","n","n","n",NA
"8455","INHIBITION OF IL-1 BINDING TO IL-1 RECEPTOR","1.32","n","yes","n",NA
"5831","PULMONARY FIBROSIS","1.28","n","n","yes",NA
"5792","INCREASED ACTIVATION AND RECRUITMENT OF HEPATIC MACROPHAGES KUPFFER CELLS","1.16","yes","n","n","1.08e+01"
"6362","REDUCED PRESYNAPTIC RELEASE OF GLUTAMATE","1.04","yes","n","n","1.08e+01"
"5794","ACTIVATION STELLATE CELLS","1.01","n","n","n",NA
"5913","INDUCTION IKB INHIBITORY PROTEIN","0.95","n","n","n",NA
"8408","FRUSTRATED PHAGOYTOSIS","0.83","n","yes","n",NA
"7458","N/A BREAST CANCER","0.79","yes","n","yes","3.34e+00"
"7792","REDUCE SPERM COUNT","0.73","n","n","yes",NA
"7851","ACTIVATION OF CYP2E1","0.68","n","yes","n",NA
"6069","SUPPRESSION OF T CELL ACTIVATION","0.66","n","n","n",NA
"8234","INHIBITION IKK COMPLEX","0.66","n","yes","n",NA
"7334","INCREASED DNA DAMAGE AND MUTATION","0.45","n","n","n",NA
"7446","ALTERED GENE EXPRESSION","0.43","yes","n","n","2.32e+00"
"7442","INCREASED DUCTAL HYPERPLASIA ","0.43","n","n","n",NA
"7444","DECREASED APOPTOSIS EPITHELIAL CELLS","0.43","yes","n","n","3.98e+00"
"7537","ALTERED PROTEIN PRODUCTION","0.43","yes","n","n","3.98e+00"
"5860","INCREASE INFLAMMATION","0.4","yes","n","n","3.04e+00"
"7326","UNKNOWN MIE","0.37","n","yes","n",NA
"8071","INCREASED PROINFLAMMATORY MEDIATORS","0.37","n","n","n",NA
"8502","ENHANCED VIRAL ENTRY AND GENE EXPRESSION","0.37","n","n","n",NA
"8504","BINDING OF S PROTEIN TO ACE RECEPTOR","0.37","n","yes","n",NA
"5948","EMT","0.37","n","n","n",NA
"5655","REDUCTION PLASMA 17BETA-ESTRADIOL CONCENTRATIONS","0.37","yes","n","n","3.51e+00"
"7009","PARKINSONIAN MOTOR DEFICITS","0.31","n","n","yes",NA
"5788","NECROTIC TISSUE","0.31","n","n","yes",NA
"7861","LIVER CANCER","0.3","n","n","yes",NA
"5841","REDUCTION CUMULATIVE FECUNDITY AND SPAWNING","0.28","yes","n","n","4.12e+00"
"6111","REDUCTION PLASMA VITELLOGENIN CONCENTRATIONS","0.28","yes","n","n","4.12e+00"
"5774","INCREASE CA++ INTRACELLULAR","0.23","n","n","n",NA
"5775","DISRUPTION MITOCHONDRIAL ELECTRON TRANSPORT CHAIN","0.23","yes","n","n","8.06e+00"
"5777","INHIBITION CA++ ATPASE","0.23","yes","yes","n","8.06e+00"
"6020","INCREASE ROS PRODUCTION","0.23","yes","n","n","8.06e+00"
"7605","COLLAGEN DEPOSITION","0.23","n","n","n",NA
"7853","HEPATOCYTOTOXICITY","0.2","n","n","n",NA
"6273","REDUCTION TESTOSTERONE SYNTHESIS IN LEYDIG CELLS","0.2","n","n","n",NA
"6513","ACTIVATION NICOTINIC ACETYLCHOLINE RECEPTOR","0.19","n","yes","n",NA
"6134","DECREASE TRANSLOCATOR PROTEIN TSPO","0.19","n","n","n",NA
"8303","DECREASE DHT LEVEL","0.18","n","n","n",NA
"6403","REDUCTION TESTOSTERONE LEVELS ","0.16","n","n","n",NA
"5796","NEURODEGENERATION","0.16","n","n","yes",NA
"7576","LIVER INJURY","0.16","n","n","yes",NA
"5723","REDUCTION VITELLOGENIN SYNTHESIS IN LIVER","0.15","yes","n","n","4.12e+00"
"5946","EXPRESSION OF COLLAGEN","0.14","n","n","n",NA
"5677","INCREASED MORTALITY","0.14","yes","n","yes","4.52e+00"
"5654","REDUCTION 17BETA-ESTRADIOL SYNTHESIS BY OVARIAN GRANULOSA CELLS","0.14","n","n","n",NA
"5942","FIBROPROLIFERATIVE AIRWAY LESIONS","0.11","n","n","n",NA
"6071","ACTIVATION JNK","0.11","yes","n","n","2.95e+00"
"7596","ACTIVATION TGF-BETA PATHWAY","0.11","yes","n","n","2.95e+00"
"8252","BRONCHIOLITIS OBLITERANS","0.11","n","n","yes",NA
"8592","TGFBETA EXPRESSION","0.11","n","n","n",NA
"5755","DECREASE MITOCHONDRIAL ATP PRODUCTION","0.11","n","n","n",NA
"6265","DECREASED TRIIODOTHYRONINE T3 IN SERUM","0.11","yes","n","n","5.49e+00"
"6797","INCREASED CHLORIDE CONDUCTANCE","0.11","n","n","n",NA
"7124","REDUCED SWIMMING PERFORMANCE","0.11","yes","n","n","5.49e+00"
"5827","N/A LIVER FIBROSIS","0.11","yes","n","yes","2.38e+00"
"7863","SUSTAINED PROLIFERATION","0.1","n","n","n",NA
"6113","IRREGULARITIES OVARIAN CYCLE","0.1","yes","n","yes","3.51e+00"
"6164","INCREASE MORTALITY","0.1","yes","n","n","3.02e+00"
"6517","DESENSITIZATION NICOTINIC ACETYLCHOLINE RECEPTOR","0.09","yes","n","n","6.48e+00"
"6205","INCREASE UNCOUPLING OF OXPHOS","0.07","n","n","n",NA
"6242","REDUCED ANTERIOR SWIM BLADDER INFLATION","0.07","yes","n","n","5.49e+00"
"6799","INCREASED NEURONAL SYNAPTIC INHIBITION","0.07","yes","n","n","4.52e+00"
"7117","REDUCED POSTERIOR SWIM BLADDER INFLATION","0.07","yes","n","n","5.49e+00"
"7145","INCREASED INHIBITORY POSTSYNAPTIC POTENTIAL","0.07","n","n","n",NA
"7149","INDUCTION SOMATIC MUSCLE PARALYSIS","0.07","yes","n","n","4.52e+00"
"6317","IMPAIRED FERTILITY","0.07","yes","n","yes","3.32e+00"
"7641","AP-1 ACTIVATION","0.06","n","n","n",NA
"7643","PIN-1 ACTIVATION","0.06","n","n","n",NA
"6195","DECREASE MMP","0.05","n","n","n",NA
"6197","INCREASEOXIDATIVE DNA DAMAGE","0.05","n","n","n",NA
"6200","INCREASE LPO","0.05","n","n","n",NA
"6999","DECREASE OXPHOS","0.05","n","n","n",NA
"5679","DECREASED POPULATION TRAJECTORY","0.05","n","n","yes",NA
"8289","INCREASE OVARIAN FOLLICLE BREAKDOWN","0.05","n","n","n",NA
"5717","AGONISM ANDROGEN RECEPTOR","0.05","yes","yes","n","4.13e+00"
"5999","ALTERED CA2+-CALMODULIN ACTIVATED SIGNAL TRANSDUCTION","0.05","n","n","n",NA
"6663","DECREASE HISTAMINERGIC NEURON EXCITATION","0.05","yes","n","n","6.05e+00"
"6669","ANTAGONISM HISTAMINE RECEPTOR H2","0.05","n","yes","n",NA
"5758","INCREASE NECROSIS","0.04","n","n","n",NA
"6321","DECREASED POPULATION 1","0.04","n","n","yes",NA
"6578","DECREASED SURVIVAL","0.04","n","n","yes",NA
"6796","ACTIVATION GLUTAMATE-GATED CHLORIDE CHANNEL","0.04","n","yes","n",NA
"6801","HYPERPOLARISATION NEURON","0.04","yes","n","n","5.34e+00"
"6803","ACTIVATION IONOTROPIC GABA RECEPTOR CHLORIDE CHANNEL","0.04","n","yes","n",NA
"6809","N/A ATAXIA PARALYSIS OR HYPERACTIVITY","0.04","yes","n","n","5.34e+00"
"7131","GROWTH REDUCTION","0.04","n","n","yes",NA
"7147","INHIBITION MOTOR NEURON ACTIVITY","0.04","n","n","n",NA
"7159","ACTIVATION GLUTAMATE-GATED CHLORIDE CHANNELS","0.04","n","yes","n",NA
"6405","REDUCTION TESTOSTERONE LEVEL","0.03","n","n","n",NA
"8292","INCREASE DNA DSB","0.03","n","n","n",NA
"6151","REDUCTION IN OVARIAN GRANULOSA CELLS AROMATASE CYP19A1","0.03","n","yes","n",NA
"8033","DECREASE ATP PRODUCTION","0.03","n","n","n",NA
"6600","INHIBITION 5-HYDROXYTRYPTAMINE TRANSPORTER 5-HTT; SERT","0.03","n","yes","n",NA
"6601","INCREASED MUSCULAR WAVES IN FOOT","0.03","yes","n","n","5.14e+00"
"6622","INCREASED LOCOMOTION","0.03","yes","n","n","5.14e+00"
"6639","DEPLETION ENERGY RESERVES","0.03","n","n","n",NA
"7358","DELAYED SEXUAL MATURITY","0.03","n","n","n",NA
"7359","DECREASED REPRODUCTIVE SUCCESS","0.03","n","n","n",NA
"7578","REPRODUCTIVE FAILURE","0.03","yes","n","yes","3.10e+00"
"6277","ACCUMULATION LIVER LIPID","0.02","n","n","yes",NA
"8552","INCREASE OOCYTE APOPTOSIS","0.02","n","n","n",NA
"6213","REDUCTION CHOLESTEROL TRANSPORT IN MITOCHONDRIA","0.02","yes","n","n","3.32e+00"
"6436","DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY ","0.02","n","n","n",NA
"5699","INCREASE DNMT EXPRESSION","0.02","n","n","n",NA
"5720","REDUCTION TESTOSTERONE SYNTHESIS BY OVARIAN THECA CELLS","0.02","n","n","n",NA
"5740","DECREASE AROMATASE CYP19A1","0.02","n","n","n",NA
"5868","ACCUMULATION TRIGLYCERIDE","0.02","yes","n","n","4.49e+00"
"8450","INCREASE HYPERMETHYLATION OF THE PROMOTOR REGION OF GNRHR","0.02","n","n","n",NA
"8452","DECEASE EXPRESSION OF GNRHR","0.02","n","n","n",NA
"6232","INCREASED SERUM CREATININE","0.02","yes","n","n","2.46e+00"
"6719","OCCURRENCE KIDNEY TOXICITY","0.02","yes","n","yes","2.46e+00"
"7964","DECREASE NEUTRAL LIPIDS","0.02","n","n","n",NA
"8543","INCREASE CASP TRANSCRIPTION","0.02","n","n","n",NA
"5688","ALTERED CARDIOVASCULAR DEVELOPMENT/FUNCTION","0.01","yes","n","n","3.65e+00"
"5709","INCREASED FA INFLUX","0.01","yes","n","n","4.71e+00"
"5742","INHIBITION AROMATASE","0.01","n","yes","n",NA
"5870","ALKYLATION DNA","0.01","yes","yes","n","6.06e+00"
"6316","MALFORMATION MALE REPRODUCTIVE TRACT","0.01","yes","n","n","3.82e+00"
"6867","INCREASED HIF-1 HETERODIMER","0.01","n","n","n",NA
"6869","DECREASED AROMATASE CYP19A1 MRNA","0.01","n","n","n",NA
"6872","MODULATION UNKNOWN","0.01","n","yes","n",NA
"6873","INCREASED HIF-1 ALPHA TRANSCRIPTION","0.01","n","n","n",NA
"8315","5Α-REDUCTASE INHIBITION","0.01","n","yes","n",NA
"6132","DECREASE STEROIDOGENIC ACUTE REGULATORY PROTEIN STAR","0.01","yes","n","n","3.32e+00"
"6611","INCREASED SEROTONIN 5-HT 1","0.01","n","n","n",NA
"6613","INCREASED SEROTONIN 5-HT ","0.01","n","n","n",NA
"7432","ACTIVATION ESTROGEN RECEPTOR","0.01","n","yes","n",NA
"5707","UP REGULATION CD36","0.01","n","n","n",NA
"5822","SYNTHESIS DE NOVO FA","0.01","yes","n","n","4.49e+00"
"5845","INHIBITION CYCLOOXYGENASE ACTIVITY","0.01","n","yes","n",NA
"5873","N/A INADEQUATE DNA REPAIR","0.01","n","n","n",NA
"6015","IMPAIRED THORACIC SHIVERING","0.01","n","n","n",NA
"6089","INCREASE ADENOMAS/CARCINOMAS HEPATOCELLULAR","0.01","yes","n","yes","2.84e+00"
"6420","OCCURRENCE CYTOPLASMIC VACUOLIZATION RENAL TUBULE","0.01","yes","n","n","2.46e+00"
"6422","OCCURRENCE CYSTIC DILATATION RENAL TUBULE","0.01","yes","n","n","2.46e+00"
"6499","REDUCED REPRODUCTIVE SUCCESS","0.01","yes","n","yes","2.60e+00"
"6678","REDUCED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA ","0.01","n","n","n",NA
"6679","REDUCED SPAWNING BEHAVIOR","0.01","yes","n","n","2.60e+00"
"6684","REDUCED ABILITY TO ATTRACT SPAWNING MATES","0.01","yes","n","n","2.60e+00"
"6893","DECREASED SODIUM REABSORPTION","0.01","n","n","n",NA
"6895","DECREASED RENAL ABILITY TO DILUTE URINE","0.01","yes","n","n","2.82e+00"
"8077","LOSS OF ALVEOLAR CAPILLARY MEMBRANE INTEGRITY","0.01","n","n","n",NA
"8080","ACTIVATION OF TH2 CELLS","0.01","n","n","n",NA
"8082","INCREASED CELLULAR PROLIFERATION AND DIFFERENTIATION","0.01","n","n","n",NA
"8084","INCREASED EXTRACELLULAR MATRIX DEPOSITION","0.01","n","n","n",NA
"8560","INCREASE OVARIAN SOMATIC CELL APOPTOSIS","0.01","n","n","n",NA
"5760","DECREASE LEAF CELL MITOSIS","0.01","n","n","n",NA
"5901","ANTAGONISM ESTROGEN RECEPTOR","0.01","n","yes","n",NA
"6749","INHIBITION PYRUVATE DEHYDROGENASE KINASE PDK ENZYME","0.01","n","yes","n",NA
"6750","INCREASED INDUCTION OF PYRUVATE DEHYDROGENASE PDH","0.01","n","n","n",NA
"6752","INCREASE OXIDATIVE METABOLISM","0.01","yes","n","n","8.05e+00"
"7433","INCREASED NON-GENOMIC SIGNALING","0.01","n","n","n",NA
"8036","DECREASE LEAF DEVELOPMENT","0.01","n","n","n",NA
"8038","INCREASE GROWTH INHIBITION","0.01","n","n","yes",NA
"5705","INHIBITION MITOCHONDRIAL FATTY ACID BETA-OXIDATION","0","yes","n","n","4.14e+00"
"5848","REDUCED PROSTAGLANDIN F2ALPHA SYNTHESIS OVARY ","0","n","n","n",NA
"5850","DECREASED PROSTAGLANDIN F2ALPHA SYNTHESIS OVARY ","0","n","n","n",NA
"5944","CHOLESTASIS PATHOLOGY","0","yes","n","yes","2.05e+00"
"5954","INCREASE DNA STRAND BREAKS","0","n","n","n",NA
"5987","INHIBITION PPAR ALPHA","0","yes","n","n","4.14e+00"
"6075","S-GLUTATHIONYLATION ENOS","0","n","n","n",NA
"6084","INCREASE ACTIVATION NUCLEAR FACTOR KAPPA B NF-KB","0","n","n","n",NA
"6128","DECREASED CHOLESTEROL","0","yes","n","n","3.35e+00"
"6130","DECREASED 11KT","0","n","n","n",NA
"6138","MODULATION GENES/PROTEINS THAT REGULATE HEPATOCYTE FATE","0","n","n","n",NA
"6736","INCREASE CLONAL EXPANSION / CELL PROLIFERATIN TO FORM PRE-NEOPLASTIC ALTERED HEPATIC FOCI","0","n","n","n",NA
"6769","DECREASED ANDROGEN RECEPTOR ACTIVITY","0","yes","yes","n","5.86e+00"
"6770","DECREASED TESTOSTERONE BINDING TO ANDROGEN RECEPTOR HYPOTHALAMUS","0","yes","n","n","5.86e+00"
"6772","INCREASE HYPERPLASIA LEYDIG CELLS","0","n","n","n",NA
"6776","INCREASE LEYDIG CELL TUMORS","0","yes","n","yes","5.86e+00"
"7040","UNCOUPLING ENOS","0","n","n","n",NA
"7042","DEPLETION NITRIC OXIDE","0","n","n","n",NA
"7044","IMPAIRED VASODILATION","0","yes","n","n","1.76e+00"
"7049","INCREASE VASCULAR RESISTANCE","0","n","n","n",NA
"7065","HYPERTENSION","0","n","n","yes",NA
"7439","INCREASED ER BINDING TO TF TO DNA NON-CLASSICAL PATHWAY","0","yes","n","n","4.34e+00"
"7535","ALTERED DIFFERENTIATION","0","n","n","n",NA
"8203","NEURAL TUBE DEFECTS","0","n","n","yes",NA
"8530","DECREASED SIZE AND SPERM VOLUME","0","n","n","n",NA
"5980","ACTIVATION SREBP-1C","0","n","n","n",NA
"6176","ACTIVATION PXR/SXR","0","yes","yes","n","5.30e+00"
"6486","INHIBITION LXR","0","n","n","n",NA
"6774","INCREASED LUTEINIZING HORMONE LH ","0","n","n","n",NA
"7435","INCREASED SECOND MESSENGER PRODUCTION","0","yes","n","n","4.54e+00"
"7437","INCREASED ER BINDING TO DNA CLASSICAL PATHWAY ","0","n","n","n",NA
"8087","HISTONE DEACETYLASE INHIBITION","0","n","yes","n",NA
"8092","HISTONE ACETYLATION INCREASE","0","n","n","n",NA
