"nodes","name","%ppp","matched","mie","ao","pod"
"5780","IMPAIRMENT LEARNING AND MEMORY","16.56","n","n","yes",NA
"7001","DECREASE IN MITOCHONDRIAL OXIDATIVE PHOSPHORYLATION","16.41","n","n","n",NA
"6142","ACTIVATION NADPH OXIDASE","15.53","n","yes","n",NA
"5798","SYNAPTOGENESIS DECREASED ","14.05","n","n","n",NA
"7419","INCREASE PEROXISOMAL FATTY ACID BETA OXIDATION OF FATTY ACIDS","13.98","n","n","n",NA
"6202","INCREASED SECRETION OF LOCAL GROWTH FACTORS","13.94","yes","n","n","2.08e-01"
"5804","NEURONAL NETWORK FUNCTION DECREASED","13.92","n","n","n",NA
"5782","BDNF REDUCED","12.97","n","n","n",NA
"5826","ACCUMULATION COLLAGEN","12.46","n","n","n",NA
"6229","TH SYNTHESIS DECREASED","11.12","n","n","n",NA
"6038","INCREASE LUNG CANCER","10.24","n","n","yes",NA
"6144","DEMETHYLATION PPARG PROMOTER","9.32","n","n","n",NA
"6445","SUPPRESSION CONSTITUTIVE ANDROSTANE RECEPTOR NR1L3","9.32","n","yes","n",NA
"6148","ACTIVATION SREBP-1","9.32","n","n","n",NA
"5948","EMT","8.87","n","n","n",NA
"6341","CLONAL EXPANSION/CELL PROLIFERATION TO FORM ALTERED HEPATIC FOCI AHF","7.8","n","n","n",NA
"6343","INCREASED PROLIFERATION/CLONAL EXPANSION OF MUTANT CELLS PRE-NEOPLASTIC LESIONS/ALTERED H","7.8","n","n","n",NA
"6347","INCREASED CLONAL EXPANSION / CELL PROLIFERATIN TO FORM PRE-NEOPLASTIC ALTERED HEPATIC FOCI","7.8","n","n","n",NA
"6234","T4 IN SERUM DECREASED","7.8","n","n","n",NA
"6249","T4 IN NEURONAL TISSUE DECREASED","7.78","n","n","n",NA
"8164","MITOCHONDRIAL COMPLEX III INHIBITION","7.77","n","yes","n",NA
"7605","COLLAGEN DEPOSITION","7.6","n","n","n",NA
"6536","DEATH/FAILURE COLONY","7.33","n","n","yes",NA
"5766","INCREASE APOPTOSIS","7.13","n","n","n",NA
"6310","ABNORMAL ROLL CHANGE WITHIN CASTE","7.06","n","n","n",NA
"6312","ABNORMAL FORAGING ACTIVITY AND BEHAVIOR","6.79","n","n","n",NA
"6519","DECREASE NUMBER OF WORKER BEES","6.52","n","n","yes",NA
"5829","LUNG FIBROSIS","6.39","n","n","yes",NA
"8169","MITOCHONDRIAL COMPLEX IV INHIBITION","6.16","n","yes","n",NA
"8172","MITOCHONDRIAL COMPLEX V INHIBITION","6.16","n","yes","n",NA
"6998","INHIBITION NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I","6.15","n","n","n",NA
"7004","BINDING OF INHIBITOR NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I","6.15","n","yes","n",NA
"6314","DECREASED LOCOMOTION","5.97","yes","n","n","1.37e-01"
"6572","INCREASED PREDATION","5.97","n","n","yes",NA
"6413","INHIBITION NA+/I- SYMPORTER NIS","5.78","n","yes","n",NA
"6162","DECREASE FECUNDITY","5.1","n","n","yes",NA
"5756","DECREASE OOGENESIS","5.09","n","n","n",NA
"6910","INHIBITION PHOSPHOLIPASE A","5.07","n","yes","n",NA
"6913","DISTURBANCE LYSOSOMAL FUNCTION","5.07","n","n","n",NA
"6929","DISRUPTION LYSOSOME","5.07","n","n","n",NA
"5946","EXPRESSION OF COLLAGEN","5.07","n","n","n",NA
"6521","REDUCED FOOD STORAGE","4.89","n","n","n",NA
"5827","N/A LIVER FIBROSIS","4.74","yes","n","yes","2.13e-01"
"6415","THYROIDAL IODIDE DECREASED","4.72","n","n","n",NA
"5831","PULMONARY FIBROSIS","4.49","n","n","yes",NA
"7185","DIFFERENTIATION OF FIBROBLASTS","4.44","n","n","n",NA
"6989","LUNG CANCER","4.39","n","n","yes",NA
"5800","N/A NEURODEGENERATION","4.23","n","n","yes",NA
"5871","INCREASE HERITABLE MUTATIONS IN OFFSPRING","4.14","n","n","yes",NA
"5877","INCREASE CANCER","4.14","n","n","yes",NA
"5843","DECLINE POPULATION","4.06","n","n","yes",NA
"6362","REDUCED PRESYNAPTIC RELEASE OF GLUTAMATE","3.69","yes","n","n","1.22e-01"
"7334","INCREASED DNA DAMAGE AND MUTATION","3.69","n","n","n",NA
"6241","THYROPEROXIDASE INHIBITION","3.44","n","yes","n",NA
"6003","IMPAIRED HIVE THERMOREGULATION","3.26","n","n","n",NA
"5692","ACTIVATION AHR","3.12","n","yes","n",NA
"5690","UP REGULATION CYP1A1","3.11","n","n","n",NA
"5768","INHIBITION BILE SALT EXPORT PUMP ABCB11","3.08","n","yes","n",NA
"5769","BILE ACCUMULATION PATHOLOGICAL CONDITION","3.08","n","n","n",NA
"6497","DECREASE OVULATION","3.06","n","n","n",NA
"7294","OCCURRENCE RENAL PROXIMAL TUBULAR NECROSIS","3.03","n","n","n",NA
"5677","INCREASED MORTALITY","3","n","n","yes",NA
"7303","INCREASED BLOOD POTASSIUM CONCENTRATION","3","n","n","n",NA
"5794","ACTIVATION STELLATE CELLS","2.76","n","n","n",NA
"6005","WEAKENED COLONY","2.72","n","n","n",NA
"6528","IMPAIRED LARVAL DEVELOPMENT","2.72","n","n","yes",NA
"6237","GABAERGIC INTERNEURONS DECREASED","2.58","n","n","n",NA
"6106","PRODUCTION REACTIVE OXYGEN SPECIES","2.57","yes","n","n","1.37e+00"
"7794","INCREASE FOLLICULAR ATRESIA","2.55","n","n","n",NA
"7393","INHIBITION PENDRIN","2.34","n","yes","n",NA
"5685","DECREASE POPULATION TRAJECTORY","2.3","n","n","yes",NA
"6513","ACTIVATION NICOTINIC ACETYLCHOLINE RECEPTOR","2.05","n","yes","n",NA
"6335","ALTERATION FOOD-WEB STRUCTURES","2.03","n","n","yes",NA
"6578","DECREASED SURVIVAL","1.99","n","n","yes",NA
"6575","REDUCED SURVIVAL","1.99","n","n","yes",NA
"6359","ABERRANT DENDRITIC MORPHOLOGY","1.85","n","n","n",NA
"6365","DOWN REGULATION K-CL CO-TRANSPORTER 2 KCC2 ","1.85","n","n","n",NA
"6426","DELAY DEVELOPMENTAL GABA SHIFT ","1.85","n","n","n",NA
"6164","INCREASE MORTALITY","1.79","n","n","n",NA
"6171","ALKYLATION PROTEIN","1.7","n","yes","n",NA
"7787","INCREASE ROS","1.62","n","n","n",NA
"5687","ALTERED REGULATION AHR NUCLEAR TRANSLOCATOR ARNT-DEPENDENT PATHWAYS","1.55","n","n","n",NA
"7306","OCCURRENCE CARDIAC ARRTHYMIA","1.5","n","n","n",NA
"7308","OCCURRENCE CARDIAC ARRHYTHMIA","1.5","n","n","n",NA
"6020","INCREASE ROS PRODUCTION","1.47","yes","n","n","1.37e+00"
"6332","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN","1.42","yes","n","n","1.37e-01"
"7387","INHIBITION IODOTYROSINE DEIODINASE IYD","1.28","yes","yes","n","1.08e+00"
"6530","REDUCED BROOD CARE","1.09","n","n","n",NA
"6308","DECREASE FERTILITY","1.02","n","n","yes",NA
"7395","INHIBITION DUAL OXIDASE","0.88","yes","yes","n","1.08e+00"
"7446","ALTERED GENE EXPRESSION","0.86","yes","n","n","1.72e-01"
"7535","ALTERED DIFFERENTIATION","0.86","n","n","n",NA
"8193","INCREASE CELL PROLIFERATION","0.86","n","n","n",NA
"8203","NEURAL TUBE DEFECTS","0.86","n","n","yes",NA
"6321","DECREASED POPULATION 1","0.76","n","n","yes",NA
"7861","LIVER CANCER","0.73","n","n","yes",NA
"6354","INCREASE SITE OF CONTACT NASAL TUMORS","0.64","yes","n","yes","1.86e-01"
"5942","FIBROPROLIFERATIVE AIRWAY LESIONS","0.63","n","n","n",NA
"7188","INCREASED CELL PROLIFERATION MESOTHELIUM","0.63","n","n","n",NA
"7296","INCREASED MESOTHELIOMAS","0.63","n","n","yes",NA
"8252","BRONCHIOLITIS OBLITERANS","0.63","n","n","yes",NA
"8408","FRUSTRATED PHAGOYTOSIS","0.51","n","yes","n",NA
"5679","DECREASED POPULATION TRAJECTORY","0.5","n","n","yes",NA
"7853","HEPATOCYTOTOXICITY","0.49","n","n","n",NA
"5926","UP REGULATION TGFBETA1 EXPRESSION","0.39","yes","n","n","6.24e-01"
"7851","ACTIVATION OF CYP2E1","0.29","n","yes","n",NA
"6525","ABNORMAL ROLE CHANGE WITHIN CASTE","0.27","n","n","n",NA
"6749","INHIBITION PYRUVATE DEHYDROGENASE KINASE PDK ENZYME","0.26","n","yes","n",NA
"6750","INCREASED INDUCTION OF PYRUVATE DEHYDROGENASE PDH","0.26","n","n","n",NA
"6752","INCREASE OXIDATIVE METABOLISM","0.26","yes","n","n","2.35e+00"
"7792","REDUCE SPERM COUNT","0.25","n","n","yes",NA
"7863","SUSTAINED PROLIFERATION","0.24","n","n","n",NA
"7326","UNKNOWN MIE","0.18","n","yes","n",NA
"8071","INCREASED PROINFLAMMATORY MEDIATORS","0.18","n","n","n",NA
"8502","ENHANCED VIRAL ENTRY AND GENE EXPRESSION","0.18","n","n","n",NA
"8504","BINDING OF S PROTEIN TO ACE RECEPTOR","0.18","n","yes","n",NA
"6996","INCREASED BLOOD URIC ACID CONCENTRATION","0.05","n","n","n",NA
"7312","INHIBITION CYCLOOXYGENASE 1 ACTIVITY","0.05","n","yes","n",NA
"7313","DECREASED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA ","0.05","n","n","n",NA
"7315","OCCURRENCE RENAL ISCHEMIA","0.05","n","n","n",NA
"6242","REDUCED ANTERIOR SWIM BLADDER INFLATION","0.03","yes","n","n","1.08e+00"
"7117","REDUCED POSTERIOR SWIM BLADDER INFLATION","0.03","yes","n","n","1.08e+00"
"6091","INCREASE CYTOTOXICITY","0.03","n","n","n",NA
"6817","INCREASE TISSUE DEGENERATION NECROSIS & ATROPHY ","0.03","n","n","n",NA
"6982","INCREASE RESPIRATORY OR SQUAMOUS METAPLASIA","0.03","n","n","n",NA
"7124","REDUCED SWIMMING PERFORMANCE","0.03","n","n","n",NA
"6995","INHIBITION ORGANIC ANION TRANSPORTER 1 OAT1","0.02","n","yes","n",NA
"6265","DECREASED TRIIODOTHYRONINE T3 IN SERUM","0.02","n","n","n",NA
"5999","ALTERED CA2+-CALMODULIN ACTIVATED SIGNAL TRANSDUCTION","0.02","n","n","n",NA
"7127","REDUCED YOUNG OF YEAR SURVIVAL","0.01","n","n","n",NA
"6024","ACCUMULATION FATTY ACID","0.01","yes","n","n","2.19e-01"
"7115","INHIBITION DEIODINASE 2","0.01","yes","yes","n","1.08e+00"
"7139","INHIBITION DEIODINASE 1","0.01","yes","yes","n","1.08e+00"
"6176","ACTIVATION PXR/SXR","0.01","yes","yes","n","2.26e-01"
"7009","PARKINSONIAN MOTOR DEFICITS","0.01","n","n","yes",NA
"6022","INCREASED LIVER STEATOSIS","0.01","yes","n","yes","2.19e-01"
"5688","ALTERED CARDIOVASCULAR DEVELOPMENT/FUNCTION","0.01","yes","n","n","8.41e-01"
"5701","DIMERIZATION AHR/ARNT","0.01","yes","n","n","8.41e-01"
"5738","IMPAIRMENT ENDOTHELIAL NETWORK","0.01","n","n","n",NA
"7060","REDUCED DIMERIZATION ARNT/HIF1-ALPHA","0.01","yes","n","n","8.41e-01"
"7062","REDUCED PRODUCTION VEGF","0.01","n","n","n",NA
"7131","GROWTH REDUCTION","0.01","n","n","yes",NA
"7135","REDUCED HEARING","0.01","n","n","n",NA
"5788","NECROTIC TISSUE","0.01","n","n","yes",NA
"6086","DECREASE AKT/ENOS ACTIVITY","0.01","yes","n","n","2.64e-01"
"6177","INHIBITION FOXA2","0.01","n","n","n",NA
"7042","DEPLETION NITRIC OXIDE","0.01","n","n","n",NA
"7044","IMPAIRED VASODILATION","0.01","n","n","n",NA
"7049","INCREASE VASCULAR RESISTANCE","0.01","n","n","n",NA
"7065","HYPERTENSION","0.01","n","n","yes",NA
"6146","ACTIVATION OF SPECIFIC NUCLEAR RECEPTORS PPAR-GAMMA ACTIVATION","0","n","n","n",NA
"7175","INCREASED ADIPOGENESIS","0","yes","n","n","3.53e-01"
"5868","ACCUMULATION TRIGLYCERIDE","0","n","n","n",NA
"5995","DAMAGING MITOCHONDRIA","0","n","n","n",NA
"5996","APOPTOSIS","0","n","n","n",NA
"6301","INCREASED TRIGLYCERIDE FORMATION","0","n","n","n",NA
"7578","REPRODUCTIVE FAILURE","0","yes","n","yes","6.29e-02"
"5658","DECREASED MITOCHONDRIAL FATTY ACID BETA-OXIDATION","0","n","n","n",NA
"5707","UP REGULATION CD36","0","n","n","n",NA
"5709","INCREASED FA INFLUX","0","n","n","n",NA
"5713","UP REGULATION LDLR LOW DENSITY LIPOPROTEIN RECEPTOR","0","n","n","n",NA
"5796","NEURODEGENERATION","0","n","n","yes",NA
"6462","INCREASED LDL UPTAKE","0","yes","n","n","2.19e-01"
"6467","DOWN REGULATION CPT1A","0","n","n","n",NA
"6469","DOWN REGULATION HMGCS2","0","n","n","n",NA
"6472","DECREASED KETOGENESIS","0","n","n","n",NA
"7576","LIVER INJURY","0","n","n","yes",NA
