"nodes","name","%ppp","matched","mie","ao","pod"
"6036","INCREASE CELL PROLIFERATION","6.22","n","n","n",NA
"6499","REDUCED REPRODUCTIVE SUCCESS","6.1","yes","n","yes","5.81e-05"
"6910","INHIBITION PHOSPHOLIPASE A","6.07","n","yes","n",NA
"6913","DISTURBANCE LYSOSOMAL FUNCTION","6.07","n","n","n",NA
"6929","DISRUPTION LYSOSOME","6.07","n","n","n",NA
"6033","INCREASE CELL PROLIFERATION EPITHELIAL CELLS","5.47","n","n","n",NA
"6234","T4 IN SERUM DECREASED","5.42","n","n","n",NA
"6249","T4 IN NEURONAL TISSUE DECREASED","5.36","n","n","n",NA
"5826","ACCUMULATION COLLAGEN","5.05","n","n","n",NA
"6413","INHIBITION NA+/I- SYMPORTER NIS","4.96","yes","yes","n","1.29e-04"
"7001","DECREASE IN MITOCHONDRIAL OXIDATIVE PHOSPHORYLATION","4.89","n","n","n",NA
"6335","ALTERATION FOOD-WEB STRUCTURES","4.51","n","n","yes",NA
"6349","INCREASED INDUCED MUTATIONS IN CRITICAL GENES","4.47","yes","n","n","4.41e-05"
"5687","ALTERED REGULATION AHR NUCLEAR TRANSLOCATOR ARNT-DEPENDENT PATHWAYS","4.32","n","n","n",NA
"6020","INCREASE ROS PRODUCTION","4.08","yes","n","n","1.00e-04"
"6164","INCREASE MORTALITY","3.92","n","n","n",NA
"5841","REDUCTION CUMULATIVE FECUNDITY AND SPAWNING","3.44","n","n","n",NA
"6415","THYROIDAL IODIDE DECREASED","3.37","n","n","n",NA
"6345","TUMORIGENESIS HEPATOCELLULAR CARCINOMA","3.35","yes","n","yes","5.27e-05"
"6454","INCREASED REACTIVE OXYGEN SPECIES","3.3","yes","n","n","1.19e-04"
"8164","MITOCHONDRIAL COMPLEX III INHIBITION","3.25","n","yes","n",NA
"6749","INHIBITION PYRUVATE DEHYDROGENASE KINASE PDK ENZYME","2.99","n","yes","n",NA
"6750","INCREASED INDUCTION OF PYRUVATE DEHYDROGENASE PDH","2.99","n","n","n",NA
"6752","INCREASE OXIDATIVE METABOLISM","2.99","yes","n","n","1.28e-04"
"5829","LUNG FIBROSIS","2.95","n","n","yes",NA
"5794","ACTIVATION STELLATE CELLS","2.81","n","n","n",NA
"6332","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN","2.78","yes","n","n","1.13e-04"
"6354","INCREASE SITE OF CONTACT NASAL TUMORS","2.72","yes","n","yes","4.41e-05"
"7463","INCREASE MUTATIONS","2.56","yes","n","n","3.57e-05"
"5948","EMT","2.46","n","n","n",NA
"5831","PULMONARY FIBROSIS","2.43","n","n","yes",NA
"7289","INCREASED OXIDATIVE STRESS","2.33","n","n","n",NA
"6241","THYROPEROXIDASE INHIBITION","2.29","n","yes","n",NA
"6308","DECREASE FERTILITY","2.24","n","n","yes",NA
"8169","MITOCHONDRIAL COMPLEX IV INHIBITION","2.18","n","yes","n",NA
"8172","MITOCHONDRIAL COMPLEX V INHIBITION","2.18","n","yes","n",NA
"6237","GABAERGIC INTERNEURONS DECREASED","1.95","n","n","n",NA
"5864","RECRUITMENT OF INFLAMMATORY CELLS","1.66","n","n","n",NA
"6071","ACTIVATION JNK","1.66","n","n","n",NA
"7326","UNKNOWN MIE","1.65","n","yes","n",NA
"8071","INCREASED PROINFLAMMATORY MEDIATORS","1.65","n","n","n",NA
"8502","ENHANCED VIRAL ENTRY AND GENE EXPRESSION","1.65","n","n","n",NA
"8504","BINDING OF S PROTEIN TO ACE RECEPTOR","1.65","n","yes","n",NA
"7596","ACTIVATION TGF-BETA PATHWAY","1.58","yes","n","n","6.78e-05"
"8592","TGFBETA EXPRESSION","1.58","n","n","n",NA
"7605","COLLAGEN DEPOSITION","1.58","n","n","n",NA
"7393","INHIBITION PENDRIN","1.57","n","yes","n",NA
"5926","UP REGULATION TGFBETA1 EXPRESSION","1.48","yes","n","n","6.02e-05"
"6365","DOWN REGULATION K-CL CO-TRANSPORTER 2 KCC2 ","1.43","n","n","n",NA
"6426","DELAY DEVELOPMENTAL GABA SHIFT ","1.43","n","n","n",NA
"6376","OVERACTIVATION NMDARS","1.36","n","n","n",NA
"6378","INCREASED INTRACELLULAR CALCIUM OVERLOAD","1.36","n","n","n",NA
"6992","BINDING OF AGONIST IONOTROPIC GLUTAMATE RECEPTORS","1.36","n","yes","n",NA
"7446","ALTERED GENE EXPRESSION","1.34","yes","n","n","1.11e-04"
"6362","REDUCED PRESYNAPTIC RELEASE OF GLUTAMATE","1.31","yes","n","n","1.90e-04"
"5806","RELEASE CYTOKINE","1.26","yes","n","n","5.22e-05"
"5860","INCREASE INFLAMMATION","1.25","yes","n","n","5.43e-05"
"6171","ALKYLATION PROTEIN","1.18","n","yes","n",NA
"6343","INCREASED PROLIFERATION/CLONAL EXPANSION OF MUTANT CELLS PRE-NEOPLASTIC LESIONS/ALTERED H","1.12","n","n","n",NA
"6347","INCREASED CLONAL EXPANSION / CELL PROLIFERATIN TO FORM PRE-NEOPLASTIC ALTERED HEPATIC FOCI","1.12","n","n","n",NA
"6986","INCREASE MUTATIONS IN CRITICAL GENES","1.12","yes","n","n","4.41e-05"
"5999","ALTERED CA2+-CALMODULIN ACTIVATED SIGNAL TRANSDUCTION","1.09","n","n","n",NA
"6513","ACTIVATION NICOTINIC ACETYLCHOLINE RECEPTOR","1.08","n","yes","n",NA
"7787","INCREASE ROS","1.07","n","n","n",NA
"5946","EXPRESSION OF COLLAGEN","0.91","n","n","n",NA
"7458","N/A BREAST CANCER","0.9","yes","n","yes","4.71e-05"
"6055","INHIBITION NMDARS","0.84","n","n","n",NA
"6059","BINDING OF ANTAGONIST NMDA RECEPTORS","0.84","n","yes","n",NA
"7537","ALTERED PROTEIN PRODUCTION","0.83","yes","n","n","1.11e-04"
"7641","AP-1 ACTIVATION","0.79","n","n","n",NA
"7643","PIN-1 ACTIVATION","0.79","n","n","n",NA
"5779","DECREASED CALCIUM INFLUX","0.7","n","n","n",NA
"6359","ABERRANT DENDRITIC MORPHOLOGY","0.69","yes","n","n","1.31e-04"
"5827","N/A LIVER FIBROSIS","0.65","yes","n","yes","5.77e-05"
"7442","INCREASED DUCTAL HYPERPLASIA ","0.64","n","n","n",NA
"7432","ACTIVATION ESTROGEN RECEPTOR","0.62","yes","yes","n","1.11e-04"
"6321","DECREASED POPULATION 1","0.56","n","n","yes",NA
"7792","REDUCE SPERM COUNT","0.56","n","n","yes",NA
"7851","ACTIVATION OF CYP2E1","0.55","n","yes","n",NA
"7535","ALTERED DIFFERENTIATION","0.51","n","n","n",NA
"8203","NEURAL TUBE DEFECTS","0.51","n","n","yes",NA
"5871","INCREASE HERITABLE MUTATIONS IN OFFSPRING","0.48","yes","n","yes","5.84e-05"
"7042","DEPLETION NITRIC OXIDE","0.47","n","n","n",NA
"7044","IMPAIRED VASODILATION","0.47","yes","n","n","1.00e-04"
"7049","INCREASE VASCULAR RESISTANCE","0.47","n","n","n",NA
"7065","HYPERTENSION","0.47","n","n","yes",NA
"7312","INHIBITION CYCLOOXYGENASE 1 ACTIVITY","0.44","n","yes","n",NA
"7313","DECREASED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA ","0.44","n","n","n",NA
"7315","OCCURRENCE RENAL ISCHEMIA","0.44","n","n","n",NA
"6996","INCREASED BLOOD URIC ACID CONCENTRATION","0.44","n","n","n",NA
"7387","INHIBITION IODOTYROSINE DEIODINASE IYD","0.41","yes","yes","n","1.80e-04"
"7009","PARKINSONIAN MOTOR DEFICITS","0.38","n","n","yes",NA
"6089","INCREASE ADENOMAS/CARCINOMAS HEPATOCELLULAR","0.34","yes","n","yes","5.00e-05"
"7437","INCREASED ER BINDING TO DNA CLASSICAL PATHWAY ","0.31","n","n","n",NA
"7433","INCREASED NON-GENOMIC SIGNALING","0.3","n","n","n",NA
"5942","FIBROPROLIFERATIVE AIRWAY LESIONS","0.3","n","n","n",NA
"6086","DECREASE AKT/ENOS ACTIVITY","0.3","yes","n","n","1.14e-04"
"8252","BRONCHIOLITIS OBLITERANS","0.3","n","n","yes",NA
"6091","INCREASE CYTOTOXICITY","0.29","n","n","n",NA
"5788","NECROTIC TISSUE","0.28","n","n","yes",NA
"7395","INHIBITION DUAL OXIDASE","0.28","yes","yes","n","1.80e-04"
"7294","OCCURRENCE RENAL PROXIMAL TUBULAR NECROSIS","0.27","yes","n","n","1.29e-04"
"8087","HISTONE DEACETYLASE INHIBITION","0.22","n","yes","n",NA
"8092","HISTONE ACETYLATION INCREASE","0.22","n","n","n",NA
"6817","INCREASE TISSUE DEGENERATION NECROSIS & ATROPHY ","0.22","n","n","n",NA
"6982","INCREASE RESPIRATORY OR SQUAMOUS METAPLASIA","0.22","n","n","n",NA
"6138","MODULATION GENES/PROTEINS THAT REGULATE HEPATOCYTE FATE","0.19","n","n","n",NA
"6084","INCREASE ACTIVATION NUCLEAR FACTOR KAPPA B NF-KB","0.18","n","n","n",NA
"6075","S-GLUTATHIONYLATION ENOS","0.17","n","n","n",NA
"7040","UNCOUPLING ENOS","0.17","n","n","n",NA
"6995","INHIBITION ORGANIC ANION TRANSPORTER 1 OAT1","0.17","n","yes","n",NA
"6736","INCREASE CLONAL EXPANSION / CELL PROLIFERATIN TO FORM PRE-NEOPLASTIC ALTERED HEPATIC FOCI","0.14","n","n","n",NA
"6048","N/A NEURONAL DYSFUNCTION","0.14","n","n","n",NA
"5796","NEURODEGENERATION","0.14","n","n","yes",NA
"7576","LIVER INJURY","0.14","n","n","yes",NA
"6038","INCREASE LUNG CANCER","0.13","n","n","yes",NA
"6730","INCREASE MITOGENIC CELL PROLIFERATION HEPATOCYTES","0.12","n","n","n",NA
"7578","REPRODUCTIVE FAILURE","0.12","yes","n","yes","4.89e-05"
"5655","REDUCTION PLASMA 17BETA-ESTRADIOL CONCENTRATIONS","0.08","yes","n","n","4.71e-05"
"6078","OXIDATION GLUTATHIONE","0.08","n","n","n",NA
"5940","INCREASE REGENERATIVE CELL PROLIFERATION FORESTOMACH EPITHELIAL CELLS","0.08","n","n","n",NA
"6832","INCREASE PAPILLOMAS/CARCINOMAS SQUAMOUS CELLS","0.08","n","n","yes",NA
"6836","INCREASE HYPERPLASIA FORESTOMACH EPITHELIAL CELLS","0.08","n","n","n",NA
"7639","ACTIVATION FOXO","0.07","yes","n","n","4.89e-05"
"7645","INHIBITION WNT PATHWAY","0.07","yes","n","n","4.89e-05"
"7647","DEFECT OF EMBRYOGENESIS","0.07","yes","n","n","4.89e-05"
"6111","REDUCTION PLASMA VITELLOGENIN CONCENTRATIONS","0.07","n","n","n",NA
"6116","REDUCTION VITELLOGENIN ACCUMULATION INTO OOCYTES AND OOCYTE GROWTH/DEVELOPMENT","0.07","yes","n","n","6.81e-05"
"6989","LUNG CANCER","0.07","n","n","yes",NA
"5877","INCREASE CANCER","0.06","n","n","yes",NA
"6265","DECREASED TRIIODOTHYRONINE T3 IN SERUM","0.06","yes","n","n","1.69e-04"
"6273","REDUCTION TESTOSTERONE SYNTHESIS IN LEYDIG CELLS","0.06","n","n","n",NA
"6024","ACCUMULATION FATTY ACID","0.06","n","n","n",NA
"5654","REDUCTION 17BETA-ESTRADIOL SYNTHESIS BY OVARIAN GRANULOSA CELLS","0.06","n","n","n",NA
"5723","REDUCTION VITELLOGENIN SYNTHESIS IN LIVER","0.06","yes","n","n","4.71e-05"
"7124","REDUCED SWIMMING PERFORMANCE","0.06","yes","n","n","1.69e-04"
"5868","ACCUMULATION TRIGLYCERIDE","0.05","n","n","n",NA
"5824","INCREASED DE NOVO FA SYNTHESIS","0.05","yes","n","n","4.75e-05"
"6734","INCREASE PRENEOPLASTIC FOCI HEPATOCYTES","0.05","yes","n","n","5.00e-05"
"5995","DAMAGING MITOCHONDRIA","0.05","yes","n","n","6.79e-05"
"5996","APOPTOSIS","0.05","n","n","n",NA
"6242","REDUCED ANTERIOR SWIM BLADDER INFLATION","0.04","yes","n","n","1.69e-04"
"7117","REDUCED POSTERIOR SWIM BLADDER INFLATION","0.04","yes","n","n","1.69e-04"
"6022","INCREASED LIVER STEATOSIS","0.04","yes","n","yes","6.02e-05"
"6132","DECREASE STEROIDOGENIC ACUTE REGULATORY PROTEIN STAR","0.04","yes","n","n","4.57e-05"
"6213","REDUCTION CHOLESTEROL TRANSPORT IN MITOCHONDRIA","0.04","yes","n","n","4.57e-05"
"6405","REDUCTION TESTOSTERONE LEVEL","0.04","n","n","n",NA
"6126","ACTIVATION LXR ALPHA","0.03","yes","n","n","4.75e-05"
"6317","IMPAIRED FERTILITY","0.03","n","n","yes",NA
"6146","ACTIVATION OF SPECIFIC NUCLEAR RECEPTORS PPAR-GAMMA ACTIVATION","0.03","n","n","n",NA
"6202","INCREASED SECRETION OF LOCAL GROWTH FACTORS","0.03","yes","n","n","7.74e-05"
"7175","INCREASED ADIPOGENESIS","0.03","yes","n","n","7.74e-05"
"8303","DECREASE DHT LEVEL","0.03","n","n","n",NA
"5870","ALKYLATION DNA","0.02","n","yes","n",NA
"6134","DECREASE TRANSLOCATOR PROTEIN TSPO","0.02","n","n","n",NA
"6403","REDUCTION TESTOSTERONE LEVELS ","0.02","n","n","n",NA
"5972","ACTIVATION LXR","0.02","yes","yes","n","6.79e-05"
"5742","INHIBITION AROMATASE","0.02","yes","yes","n","4.71e-05"
"6151","REDUCTION IN OVARIAN GRANULOSA CELLS AROMATASE CYP19A1","0.02","yes","yes","n","4.71e-05"
"6316","MALFORMATION MALE REPRODUCTIVE TRACT","0.02","n","n","yes",NA
"6867","INCREASED HIF-1 HETERODIMER","0.02","n","n","n",NA
"6869","DECREASED AROMATASE CYP19A1 MRNA","0.02","yes","n","n","4.71e-05"
"6872","MODULATION UNKNOWN","0.02","n","yes","n",NA
"6873","INCREASED HIF-1 ALPHA TRANSCRIPTION","0.02","n","n","n",NA
"7127","REDUCED YOUNG OF YEAR SURVIVAL","0.02","n","n","n",NA
"5705","INHIBITION MITOCHONDRIAL FATTY ACID BETA-OXIDATION","0.02","n","n","n",NA
"5709","INCREASED FA INFLUX","0.02","n","n","n",NA
"5873","N/A INADEQUATE DNA REPAIR","0.02","n","n","n",NA
"7334","INCREASED DNA DAMAGE AND MUTATION","0.02","n","n","n",NA
"5707","UP REGULATION CD36","0.01","n","n","n",NA
"6578","DECREASED SURVIVAL","0.01","n","n","yes",NA
"7131","GROWTH REDUCTION","0.01","n","n","yes",NA
"5728","DECREASE AR ACTIVATION","0.01","n","n","n",NA
"5733","DECREASED TRANSCRIPTION OF GENES BY AR","0.01","yes","n","n","9.89e-05"
"5735","ALTERATION WNT PATHWAY","0.01","yes","n","n","9.89e-05"
"6167","FEMINISATION OR INCOMPLETE DEVELOPMENT PRIMARY AND ACCESSORY MALE SEX ORGANS","0.01","n","n","n",NA
"6168","N/A IMPAIRMENT OF REPRODUCTIVE CAPACITY","0.01","yes","n","yes","9.89e-05"
"6277","ACCUMULATION LIVER LIPID","0.01","n","n","yes",NA
"5982","ACTIVATION SREBF1","0.01","n","n","n",NA
"6136","ACTIVATION HSD17B4","0.01","n","n","n",NA
"6407","INCREASE LUTEINIZING HORMONE LH ","0.01","n","n","n",NA
"6408","INCREASE PROLIFERATION LEYDIG CELL ","0.01","n","n","n",NA
"6410","HYPERPLASIA LEYDIG CELL","0.01","n","n","n",NA
"6436","DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY ","0.01","n","n","n",NA
"7861","LIVER CANCER","0.01","n","n","yes",NA
"5954","INCREASE DNA STRAND BREAKS","0.01","n","n","n",NA
"6980","DECREASE INTRACELLULAR PH","0.01","yes","yes","n","4.55e-05"
"7185","DIFFERENTIATION OF FIBROBLASTS","0.01","n","n","n",NA
"5697","UP REGULATION SCD-1","0.01","n","n","n",NA
"5935","INHIBITION NUCLEAR FACTOR KAPPA B NF-KB","0.01","yes","n","n","1.60e-04"
"5987","INHIBITION PPAR ALPHA","0.01","n","n","n",NA
"6015","IMPAIRED THORACIC SHIVERING","0.01","n","n","n",NA
"6062","ACTIVATION CASPASE 8 PATHWAY","0.01","n","n","n",NA
"7853","HEPATOCYTOTOXICITY","0.01","n","n","n",NA
"8077","LOSS OF ALVEOLAR CAPILLARY MEMBRANE INTEGRITY","0.01","n","n","n",NA
"8080","ACTIVATION OF TH2 CELLS","0.01","n","n","n",NA
"8082","INCREASED CELLULAR PROLIFERATION AND DIFFERENTIATION","0.01","n","n","n",NA
"8084","INCREASED EXTRACELLULAR MATRIX DEPOSITION","0.01","n","n","n",NA
"8315","5Α-REDUCTASE INHIBITION","0.01","n","yes","n",NA
"5784","INCREASE FA INFLUX","0","n","n","n",NA
"6486","INHIBITION LXR","0","n","n","n",NA
"7135","REDUCED HEARING","0","n","n","n",NA
"5821","ACTIVATION CHREBP","0","n","n","n",NA
"5845","INHIBITION CYCLOOXYGENASE ACTIVITY","0","n","yes","n",NA
"5854","REDUCED PROSTAGLANDIN E2 CONCENTRATION HYPOTHALAMUS","0","n","n","n",NA
"5944","CHOLESTASIS PATHOLOGY","0","yes","n","yes","5.31e-05"
"5973","UP REGULATION ACETYL-COA CARBOXYLASE-1 ACC-1","0","n","n","n",NA
"5984","UP REGULATION FAS","0","n","n","n",NA
"6692","REDUCED GONADOTROPIN RELEASING HORMONE HYPOTHALAMUS","0","n","n","n",NA
"6694","REDUCED LUTEINIZING HORMONE LH PLASMA ","0","n","n","n",NA
"6696","REDUCED MATURATION INDUCING STEROID PLASMA","0","yes","n","n","7.12e-05"
"6698","REDUCED MATURATION INDUCING STEROID RECEPTOR SIGNALLING OOCYTE","0","yes","n","n","7.12e-05"
"6700","INCREASED CYCLIC ADENOSINE MONOPHOSPHATE","0","n","n","n",NA
"6729","ACTIVATION CONSTITUTIVE ANDROSTANE RECEPTOR","0","yes","yes","n","6.04e-05"
"7863","SUSTAINED PROLIFERATION","0","n","n","n",NA
"8455","INHIBITION OF IL-1 BINDING TO IL-1 RECEPTOR","0","n","yes","n",NA
"5711","DECREASED PCK1 EXPRESSION CONTROL POINT FOR GLYCOLYSIS/GLUCONEOGENESIS PATHWAY","0","n","n","n",NA
"5725","ANTAGONISM ANDROGEN RECEPTOR","0","n","yes","n",NA
"5910","ACTIVATION GLUCOCORTICOID RECEPTOR","0","n","yes","n",NA
"5913","INDUCTION IKB INHIBITORY PROTEIN","0","n","n","n",NA
"6069","SUPPRESSION OF T CELL ACTIVATION","0","n","n","n",NA
"6732","ALTERED EXPRESSION OF HEPATIC CAR-DEPENDENT GENES","0","n","n","n",NA
"7188","INCREASED CELL PROLIFERATION MESOTHELIUM","0","n","n","n",NA
"7296","INCREASED MESOTHELIOMAS","0","n","n","yes",NA
"8234","INHIBITION IKK COMPLEX","0","n","yes","n",NA
