"nodes","name","%ppp","matched","mie","ao","pod"
"5792","INCREASED ACTIVATION AND RECRUITMENT OF HEPATIC MACROPHAGES KUPFFER CELLS","14.33","n","n","n",NA
"5829","LUNG FIBROSIS","14.21","n","n","yes",NA
"5946","EXPRESSION OF COLLAGEN","13.64","n","n","n",NA
"7185","DIFFERENTIATION OF FIBROBLASTS","11.02","n","n","n",NA
"5827","N/A LIVER FIBROSIS","10.81","yes","n","yes","1.74e-01"
"6445","SUPPRESSION CONSTITUTIVE ANDROSTANE RECEPTOR NR1L3","10.8","n","yes","n",NA
"6144","DEMETHYLATION PPARG PROMOTER","10.79","n","n","n",NA
"6148","ACTIVATION SREBP-1","10.79","n","n","n",NA
"5831","PULMONARY FIBROSIS","9.41","n","n","yes",NA
"8176","MITOCHONDRIAL INJURY","9.25","n","n","n",NA
"7306","OCCURRENCE CARDIAC ARRTHYMIA","8.39","n","n","n",NA
"7308","OCCURRENCE CARDIAC ARRHYTHMIA","8.39","n","n","n",NA
"5798","SYNAPTOGENESIS DECREASED ","8.01","n","n","n",NA
"8164","MITOCHONDRIAL COMPLEX III INHIBITION","7.77","n","yes","n",NA
"6349","INCREASED INDUCED MUTATIONS IN CRITICAL GENES","7.1","yes","n","n","1.15e-01"
"6986","INCREASE MUTATIONS IN CRITICAL GENES","7.1","yes","n","n","1.15e-01"
"5843","DECLINE POPULATION","7.1","n","n","yes",NA
"5782","BDNF REDUCED","6.71","n","n","n",NA
"5780","IMPAIRMENT LEARNING AND MEMORY","6.33","n","n","yes",NA
"6998","INHIBITION NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I","6.02","n","n","n",NA
"7004","BINDING OF INHIBITOR NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I","6.02","n","yes","n",NA
"8169","MITOCHONDRIAL COMPLEX IV INHIBITION","5.95","n","yes","n",NA
"8172","MITOCHONDRIAL COMPLEX V INHIBITION","5.95","n","yes","n",NA
"6910","INHIBITION PHOSPHOLIPASE A","5.89","n","yes","n",NA
"6913","DISTURBANCE LYSOSOMAL FUNCTION","5.89","n","n","n",NA
"6929","DISRUPTION LYSOSOME","5.89","n","n","n",NA
"6038","INCREASE LUNG CANCER","5.8","n","n","yes",NA
"5800","N/A NEURODEGENERATION","5.51","n","n","n",NA
"6229","TH SYNTHESIS DECREASED","5.37","n","n","n",NA
"6332","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN","4.67","yes","n","n","4.07e-02"
"5766","INCREASE APOPTOSIS","3.98","n","n","n",NA
"5685","DECREASE POPULATION TRAJECTORY","3.91","n","n","yes",NA
"6234","T4 IN SERUM DECREASED","3.66","n","n","n",NA
"6249","T4 IN NEURONAL TISSUE DECREASED","3.66","n","n","n",NA
"5690","UP REGULATION CYP1A1","3.59","n","n","n",NA
"5692","ACTIVATION AHR","3.59","n","yes","n",NA
"6335","ALTERATION FOOD-WEB STRUCTURES","3.55","n","n","yes",NA
"6007","IMPAIRED PROTEOSTASIS","3.37","yes","n","n","1.21e+00"
"6413","INHIBITION NA+/I- SYMPORTER NIS","3.29","n","yes","n",NA
"5860","INCREASE INFLAMMATION","3.27","yes","n","n","1.54e+00"
"6536","DEATH/FAILURE COLONY","3.23","n","n","yes",NA
"6321","DECREASED POPULATION 1","3.16","n","n","yes",NA
"6310","ABNORMAL ROLL CHANGE WITHIN CASTE","3.12","n","n","n",NA
"6312","ABNORMAL FORAGING ACTIVITY AND BEHAVIOR","3","n","n","n",NA
"6519","DECREASE NUMBER OF WORKER BEES","2.88","n","n","yes",NA
"5679","DECREASED POPULATION TRAJECTORY","2.81","n","n","yes",NA
"5871","INCREASE HERITABLE MUTATIONS IN OFFSPRING","2.54","n","n","yes",NA
"5877","INCREASE CANCER","2.54","n","n","yes",NA
"6989","LUNG CANCER","2.54","n","n","yes",NA
"6164","INCREASE MORTALITY","2.53","yes","n","n","3.60e-02"
"5768","INHIBITION BILE SALT EXPORT PUMP ABCB11","2.37","n","yes","n",NA
"5769","BILE ACCUMULATION PATHOLOGICAL CONDITION","2.37","n","n","n",NA
"6020","INCREASE ROS PRODUCTION","2.22","n","n","n",NA
"6521","REDUCED FOOD STORAGE","2.16","n","n","n",NA
"6513","ACTIVATION NICOTINIC ACETYLCHOLINE RECEPTOR","2.03","n","yes","n",NA
"6241","THYROPEROXIDASE INHIBITION","1.95","n","yes","n",NA
"6415","THYROIDAL IODIDE DECREASED","1.95","n","n","n",NA
"6171","ALKYLATION PROTEIN","1.92","n","yes","n",NA
"6237","GABAERGIC INTERNEURONS DECREASED","1.83","n","n","n",NA
"7787","INCREASE ROS","1.83","n","n","n",NA
"5942","FIBROPROLIFERATIVE AIRWAY LESIONS","1.81","n","n","n",NA
"8252","BRONCHIOLITIS OBLITERANS","1.81","n","n","yes",NA
"5687","ALTERED REGULATION AHR NUCLEAR TRANSLOCATOR ARNT-DEPENDENT PATHWAYS","1.8","n","n","n",NA
"6106","PRODUCTION REACTIVE OXYGEN SPECIES","1.8","n","n","n",NA
"6749","INHIBITION PYRUVATE DEHYDROGENASE KINASE PDK ENZYME","1.8","n","yes","n",NA
"6750","INCREASED INDUCTION OF PYRUVATE DEHYDROGENASE PDH","1.8","n","n","n",NA
"6752","INCREASE OXIDATIVE METABOLISM","1.8","n","n","n",NA
"6314","DECREASED LOCOMOTION","1.66","yes","n","n","3.58e-02"
"6572","INCREASED PREDATION","1.66","n","n","yes",NA
"5756","DECREASE OOGENESIS","1.45","n","n","n",NA
"6162","DECREASE FECUNDITY","1.45","n","n","yes",NA
"6497","DECREASE OVULATION","1.45","n","n","n",NA
"6499","REDUCED REPRODUCTIVE SUCCESS","1.45","yes","n","yes","1.09e-02"
"6003","IMPAIRED HIVE THERMOREGULATION","1.44","n","n","n",NA
"6376","OVERACTIVATION NMDARS","1.42","n","n","n",NA
"6378","INCREASED INTRACELLULAR CALCIUM OVERLOAD","1.42","yes","n","n","1.09e-02"
"7188","INCREASED CELL PROLIFERATION MESOTHELIUM","1.4","n","n","n",NA
"7296","INCREASED MESOTHELIOMAS","1.4","n","n","yes",NA
"6359","ABERRANT DENDRITIC MORPHOLOGY","1.34","n","n","n",NA
"6365","DOWN REGULATION K-CL CO-TRANSPORTER 2 KCC2 ","1.34","n","n","n",NA
"6426","DELAY DEVELOPMENTAL GABA SHIFT ","1.34","n","n","n",NA
"7393","INHIBITION PENDRIN","1.34","n","yes","n",NA
"5804","NEURONAL NETWORK FUNCTION DECREASED","1.3","n","n","n",NA
"7334","INCREASED DNA DAMAGE AND MUTATION","1.23","n","n","n",NA
"6005","WEAKENED COLONY","1.2","n","n","n",NA
"6528","IMPAIRED LARVAL DEVELOPMENT","1.2","n","n","yes",NA
"5818","REDUCTION IONOTROPIC GABA RECEPTOR CHLORIDE CHANNEL CONDUCTANCE","0.95","n","n","n",NA
"5819","REDUCTION NEURONAL SYNAPTIC INHIBITION","0.95","n","n","n",NA
"6380","OCCURRENCE EPILEPTIC SEIZURE","0.95","n","n","n",NA
"6597","OCCURRENCE A PAROXYSMAL DEPOLARIZING SHIFT","0.95","n","n","n",NA
"6674","BINDING AT PICROTOXIN SITE IGABAR CHLORIDE CHANNEL","0.95","n","yes","n",NA
"6676","GENERATION AMPLIFIED EXCITATORY POSTSYNAPTIC POTENTIAL EPSP","0.95","n","n","n",NA
"7458","N/A BREAST CANCER","0.93","yes","n","yes","2.26e-03"
"6055","INHIBITION NMDARS","0.73","n","n","n",NA
"6059","BINDING OF ANTAGONIST NMDA RECEPTORS","0.73","n","yes","n",NA
"7794","INCREASE FOLLICULAR ATRESIA","0.72","n","n","n",NA
"5794","ACTIVATION STELLATE CELLS","0.7","n","n","n",NA
"7442","INCREASED DUCTAL HYPERPLASIA ","0.62","n","n","n",NA
"5779","DECREASED CALCIUM INFLUX","0.61","n","n","n",NA
"7326","UNKNOWN MIE","0.57","n","yes","n",NA
"8071","INCREASED PROINFLAMMATORY MEDIATORS","0.57","n","n","n",NA
"8408","FRUSTRATED PHAGOYTOSIS","0.57","n","yes","n",NA
"8502","ENHANCED VIRAL ENTRY AND GENE EXPRESSION","0.57","n","n","n",NA
"8504","BINDING OF S PROTEIN TO ACE RECEPTOR","0.57","n","yes","n",NA
"6575","REDUCED SURVIVAL","0.55","n","n","yes",NA
"6578","DECREASED SURVIVAL","0.55","n","n","yes",NA
"5935","INHIBITION NUCLEAR FACTOR KAPPA B NF-KB","0.49","n","n","n",NA
"6062","ACTIVATION CASPASE 8 PATHWAY","0.49","n","n","n",NA
"6530","REDUCED BROOD CARE","0.48","n","n","n",NA
"6594","INCREASED GLUTAMATE","0.47","n","n","n",NA
"6992","BINDING OF AGONIST IONOTROPIC GLUTAMATE RECEPTORS","0.47","n","yes","n",NA
"7535","ALTERED DIFFERENTIATION","0.36","n","n","n",NA
"8193","INCREASE CELL PROLIFERATION","0.36","n","n","n",NA
"8203","NEURAL TUBE DEFECTS","0.36","n","n","yes",NA
"7851","ACTIVATION OF CYP2E1","0.24","n","yes","n",NA
"8455","INHIBITION OF IL-1 BINDING TO IL-1 RECEPTOR","0.24","n","yes","n",NA
"5940","INCREASE REGENERATIVE CELL PROLIFERATION FORESTOMACH EPITHELIAL CELLS","0.2","n","n","n",NA
"6832","INCREASE PAPILLOMAS/CARCINOMAS SQUAMOUS CELLS","0.2","n","n","yes",NA
"6836","INCREASE HYPERPLASIA FORESTOMACH EPITHELIAL CELLS","0.2","n","n","n",NA
"6091","INCREASE CYTOTOXICITY","0.2","n","n","n",NA
"6817","INCREASE TISSUE DEGENERATION NECROSIS & ATROPHY ","0.2","n","n","n",NA
"6982","INCREASE RESPIRATORY OR SQUAMOUS METAPLASIA","0.2","n","n","n",NA
"5774","INCREASE CA++ INTRACELLULAR","0.15","yes","n","n","1.13e-01"
"5775","DISRUPTION MITOCHONDRIAL ELECTRON TRANSPORT CHAIN","0.15","n","n","n",NA
"5777","INHIBITION CA++ ATPASE","0.15","n","yes","n",NA
"5910","ACTIVATION GLUCOCORTICOID RECEPTOR","0.12","n","yes","n",NA
"5913","INDUCTION IKB INHIBITORY PROTEIN","0.12","n","n","n",NA
"6048","N/A NEURONAL DYSFUNCTION","0.12","n","n","n",NA
"6069","SUPPRESSION OF T CELL ACTIVATION","0.12","n","n","n",NA
"8234","INHIBITION IKK COMPLEX","0.12","n","yes","n",NA
"6525","ABNORMAL ROLE CHANGE WITHIN CASTE","0.12","n","n","n",NA
"6273","REDUCTION TESTOSTERONE SYNTHESIS IN LEYDIG CELLS","0.1","n","n","n",NA
"6403","REDUCTION TESTOSTERONE LEVELS ","0.1","n","n","n",NA
"8303","DECREASE DHT LEVEL","0.09","n","n","n",NA
"6213","REDUCTION CHOLESTEROL TRANSPORT IN MITOCHONDRIA","0.09","n","n","n",NA
"5655","REDUCTION PLASMA 17BETA-ESTRADIOL CONCENTRATIONS","0.08","n","n","n",NA
"5841","REDUCTION CUMULATIVE FECUNDITY AND SPAWNING","0.08","n","n","n",NA
"5926","UP REGULATION TGFBETA1 EXPRESSION","0.08","n","n","n",NA
"6132","DECREASE STEROIDOGENIC ACUTE REGULATORY PROTEIN STAR","0.07","yes","n","n","1.10e-01"
"6111","REDUCTION PLASMA VITELLOGENIN CONCENTRATIONS","0.07","yes","n","n","1.15e-01"
"6116","REDUCTION VITELLOGENIN ACCUMULATION INTO OOCYTES AND OOCYTE GROWTH/DEVELOPMENT","0.07","yes","n","n","1.10e-01"
"6022","INCREASED LIVER STEATOSIS","0.07","yes","n","yes","1.26e-01"
"5944","CHOLESTASIS PATHOLOGY","0.05","yes","n","yes","1.25e+00"
"6086","DECREASE AKT/ENOS ACTIVITY","0.05","yes","n","n","1.21e+00"
"7042","DEPLETION NITRIC OXIDE","0.05","n","n","n",NA
"7044","IMPAIRED VASODILATION","0.05","n","n","n",NA
"7049","INCREASE VASCULAR RESISTANCE","0.05","n","n","n",NA
"7065","HYPERTENSION","0.05","n","n","yes",NA
"7432","ACTIVATION ESTROGEN RECEPTOR","0.04","n","yes","n",NA
"5824","INCREASED DE NOVO FA SYNTHESIS","0.04","yes","n","n","1.26e-01"
"6301","INCREASED TRIGLYCERIDE FORMATION","0.03","n","n","n",NA
"6024","ACCUMULATION FATTY ACID","0.03","yes","n","n","9.87e-02"
"5972","ACTIVATION LXR","0.03","yes","yes","n","1.68e-01"
"6134","DECREASE TRANSLOCATOR PROTEIN TSPO","0.03","n","n","n",NA
"7433","INCREASED NON-GENOMIC SIGNALING","0.03","n","n","n",NA
"7439","INCREASED ER BINDING TO TF TO DNA NON-CLASSICAL PATHWAY","0.02","n","n","n",NA
"6126","ACTIVATION LXR ALPHA","0.02","yes","n","n","1.26e-01"
"5705","INHIBITION MITOCHONDRIAL FATTY ACID BETA-OXIDATION","0.02","n","n","n",NA
"5728","DECREASE AR ACTIVATION","0.02","n","n","n",NA
"5733","DECREASED TRANSCRIPTION OF GENES BY AR","0.02","n","n","n",NA
"6167","FEMINISATION OR INCOMPLETE DEVELOPMENT PRIMARY AND ACCESSORY MALE SEX ORGANS","0.02","n","n","n",NA
"6168","N/A IMPAIRMENT OF REPRODUCTIVE CAPACITY","0.02","yes","n","yes","6.10e-01"
"6600","INHIBITION 5-HYDROXYTRYPTAMINE TRANSPORTER 5-HTT; SERT","0.02","n","yes","n",NA
"6601","INCREASED MUSCULAR WAVES IN FOOT","0.02","yes","n","n","1.05e-01"
"6622","INCREASED LOCOMOTION","0.02","yes","n","n","1.05e-01"
"6639","DEPLETION ENERGY RESERVES","0.02","n","n","n",NA
"7358","DELAYED SEXUAL MATURITY","0.02","n","n","n",NA
"7359","DECREASED REPRODUCTIVE SUCCESS","0.02","n","n","n",NA
"7312","INHIBITION CYCLOOXYGENASE 1 ACTIVITY","0.01","n","yes","n",NA
"7313","DECREASED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA ","0.01","n","n","n",NA
"7315","OCCURRENCE RENAL ISCHEMIA","0.01","n","n","n",NA
"7435","INCREASED SECOND MESSENGER PRODUCTION","0.01","n","n","n",NA
"5657","DECREASED 3-HYDROXYACYL-COA DEHYDROGENASE TYPE-2 ACTIVITY","0.01","n","n","n",NA
"5658","DECREASED MITOCHONDRIAL FATTY ACID BETA-OXIDATION","0.01","n","n","n",NA
"5735","ALTERATION WNT PATHWAY","0.01","n","n","n",NA
"5931","DECREASED HSD17B10 EXPRESSION","0.01","yes","n","n","9.99e-02"
"5987","INHIBITION PPAR ALPHA","0.01","n","n","n",NA
"6136","ACTIVATION HSD17B4","0.01","n","n","n",NA
"7437","INCREASED ER BINDING TO DNA CLASSICAL PATHWAY ","0.01","n","n","n",NA
"5870","ALKYLATION DNA","0.01","n","yes","n",NA
"6611","INCREASED SEROTONIN 5-HT 1","0.01","n","n","n",NA
"6613","INCREASED SEROTONIN 5-HT ","0.01","n","n","n",NA
"8087","HISTONE DEACETYLASE INHIBITION","0.01","n","yes","n",NA
"8092","HISTONE ACETYLATION INCREASE","0.01","n","n","n",NA
"5707","UP REGULATION CD36","0","n","n","n",NA
"5709","INCREASED FA INFLUX","0","n","n","n",NA
"5821","ACTIVATION CHREBP","0","n","n","n",NA
"5873","N/A INADEQUATE DNA REPAIR","0","n","n","n",NA
"5919","DECREASED PPAR-ALPHA ACTIVATION","0","n","yes","n",NA
"5973","UP REGULATION ACETYL-COA CARBOXYLASE-1 ACC-1","0","n","n","n",NA
"5982","ACTIVATION SREBF1","0","n","n","n",NA
"5984","UP REGULATION FAS","0","n","n","n",NA
"6486","INHIBITION LXR","0","n","n","n",NA
"5954","INCREASE DNA STRAND BREAKS","0","n","n","n",NA
"6158","DECREASED PPAR-BETA ACTIVATION","0","n","yes","n",NA
"6160","DECREASED PPAR-GAMMA ACTIVATION","0","n","yes","n",NA
