"nodes","name","%ppp","matched","mie","ao","pod"
"7851","ACTIVATION OF CYP2E1","0.4","n","yes","n",NA
"6273","REDUCTION TESTOSTERONE SYNTHESIS IN LEYDIG CELLS","0.38","n","n","n",NA
"7435","INCREASED SECOND MESSENGER PRODUCTION","0.37","yes","n","n","1.03e+02"
"5999","ALTERED CA2+-CALMODULIN ACTIVATED SIGNAL TRANSDUCTION","0.37","n","n","n",NA
"6069","SUPPRESSION OF T CELL ACTIVATION","0.37","n","n","n",NA
"8234","INHIBITION IKK COMPLEX","0.37","n","yes","n",NA
"7535","ALTERED DIFFERENTIATION","0.37","n","n","n",NA
"8203","NEURAL TUBE DEFECTS","0.37","n","n","yes",NA
"5788","NECROTIC TISSUE","0.34","n","n","yes",NA
"6995","INHIBITION ORGANIC ANION TRANSPORTER 1 OAT1","0.34","n","yes","n",NA
"6996","INCREASED BLOOD URIC ACID CONCENTRATION","0.34","yes","n","n","2.21e+01"
"5871","INCREASE HERITABLE MUTATIONS IN OFFSPRING","0.34","yes","n","yes","4.15e+01"
"5877","INCREASE CANCER","0.34","yes","n","yes","4.95e+01"
"6343","INCREASED PROLIFERATION/CLONAL EXPANSION OF MUTANT CELLS PRE-NEOPLASTIC LESIONS/ALTERED H","0.34","n","n","n",NA
"6347","INCREASED CLONAL EXPANSION / CELL PROLIFERATIN TO FORM PRE-NEOPLASTIC ALTERED HEPATIC FOCI","0.34","n","n","n",NA
"6403","REDUCTION TESTOSTERONE LEVELS ","0.33","n","n","n",NA
"6213","REDUCTION CHOLESTEROL TRANSPORT IN MITOCHONDRIA","0.33","yes","n","n","5.89e+01"
"5868","ACCUMULATION TRIGLYCERIDE","0.32","yes","n","n","5.06e+01"
"8303","DECREASE DHT LEVEL","0.31","n","n","n",NA
"6359","ABERRANT DENDRITIC MORPHOLOGY","0.31","yes","n","n","1.24e+02"
"5655","REDUCTION PLASMA 17BETA-ESTRADIOL CONCENTRATIONS","0.3","n","n","n",NA
"5995","DAMAGING MITOCHONDRIA","0.3","yes","n","n","5.73e+01"
"5996","APOPTOSIS","0.3","n","n","yes",NA
"7576","LIVER INJURY","0.29","n","n","yes",NA
"6998","INHIBITION NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I","0.24","n","n","n",NA
"7004","BINDING OF INHIBITOR NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I","0.24","yes","yes","n","1.28e+02"
"6024","ACCUMULATION FATTY ACID","0.21","n","n","n",NA
"7326","UNKNOWN MIE","0.2","n","yes","n",NA
"8071","INCREASED PROINFLAMMATORY MEDIATORS","0.2","n","n","n",NA
"8502","ENHANCED VIRAL ENTRY AND GENE EXPRESSION","0.2","n","n","n",NA
"8504","BINDING OF S PROTEIN TO ACE RECEPTOR","0.2","n","yes","n",NA
"6111","REDUCTION PLASMA VITELLOGENIN CONCENTRATIONS","0.19","n","n","n",NA
"6134","DECREASE TRANSLOCATOR PROTEIN TSPO","0.19","n","n","n",NA
"6132","DECREASE STEROIDOGENIC ACUTE REGULATORY PROTEIN STAR","0.19","yes","n","n","5.89e+01"
"5796","NEURODEGENERATION","0.17","n","n","yes",NA
"7861","LIVER CANCER","0.16","n","n","yes",NA
"5942","FIBROPROLIFERATIVE AIRWAY LESIONS","0.16","n","n","n",NA
"8252","BRONCHIOLITIS OBLITERANS","0.16","n","n","yes",NA
"5972","ACTIVATION LXR","0.15","yes","yes","n","6.09e+01"
"6116","REDUCTION VITELLOGENIN ACCUMULATION INTO OOCYTES AND OOCYTE GROWTH/DEVELOPMENT","0.15","yes","n","n","7.06e+01"
"7312","INHIBITION CYCLOOXYGENASE 1 ACTIVITY","0.15","n","yes","n",NA
"7313","DECREASED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA ","0.15","n","n","n",NA
"7315","OCCURRENCE RENAL ISCHEMIA","0.15","n","n","n",NA
"7437","INCREASED ER BINDING TO DNA CLASSICAL PATHWAY ","0.15","n","n","n",NA
"8087","HISTONE DEACETYLASE INHIBITION","0.14","n","yes","n",NA
"8092","HISTONE ACETYLATION INCREASE","0.14","n","n","n",NA
"6048","N/A NEURONAL DYSFUNCTION","0.13","n","n","n",NA
"5824","INCREASED DE NOVO FA SYNTHESIS","0.12","n","n","n",NA
"7580","TESTICULAR ATROPHY","0.12","n","n","yes",NA
"7853","HEPATOCYTOTOXICITY","0.11","n","n","n",NA
"7334","INCREASED DNA DAMAGE AND MUTATION","0.1","n","n","n",NA
"7042","DEPLETION NITRIC OXIDE","0.08","n","n","n",NA
"7044","IMPAIRED VASODILATION","0.08","n","n","n",NA
"7049","INCREASE VASCULAR RESISTANCE","0.08","n","n","n",NA
"7065","HYPERTENSION","0.08","n","n","yes",NA
"5723","REDUCTION VITELLOGENIN SYNTHESIS IN LIVER","0.07","yes","n","n","7.33e+01"
"7040","UNCOUPLING ENOS","0.07","n","n","n",NA
"6038","INCREASE LUNG CANCER","0.07","n","n","yes",NA
"6989","LUNG CANCER","0.07","n","n","yes",NA
"5705","INHIBITION MITOCHONDRIAL FATTY ACID BETA-OXIDATION","0.06","n","n","n",NA
"6126","ACTIVATION LXR ALPHA","0.06","yes","n","n","5.06e+01"
"6317","IMPAIRED FERTILITY","0.06","yes","n","yes","6.96e+01"
"7574","ACTIVATION HEPATIC STELLATE CELLS","0.06","n","n","n",NA
"7582","SPERMATOCYTE DEPLETION","0.06","n","n","n",NA
"5822","SYNTHESIS DE NOVO FA","0.05","n","n","n",NA
"7863","SUSTAINED PROLIFERATION","0.05","n","n","n",NA
"6405","REDUCTION TESTOSTERONE LEVEL","0.05","n","n","n",NA
"6082","DECREASE GTPCH-1","0.05","n","n","n",NA
"7046","DECREASE TETRAHYDROBIOPTERIN","0.05","yes","n","n","1.01e+02"
"5774","INCREASE CA++ INTRACELLULAR","0.04","n","n","n",NA
"5775","DISRUPTION MITOCHONDRIAL ELECTRON TRANSPORT CHAIN","0.04","yes","n","n","1.25e+02"
"5777","INHIBITION CA++ ATPASE","0.04","n","yes","n",NA
"6020","INCREASE ROS PRODUCTION","0.04","n","n","n",NA
"6749","INHIBITION PYRUVATE DEHYDROGENASE KINASE PDK ENZYME","0.04","n","yes","n",NA
"6750","INCREASED INDUCTION OF PYRUVATE DEHYDROGENASE PDH","0.04","n","n","n",NA
"6752","INCREASE OXIDATIVE METABOLISM","0.04","yes","n","n","1.25e+02"
"5697","UP REGULATION SCD-1","0.04","n","n","n",NA
"6089","INCREASE ADENOMAS/CARCINOMAS HEPATOCELLULAR","0.04","n","n","yes",NA
"6113","IRREGULARITIES OVARIAN CYCLE","0.04","n","n","yes",NA
"5982","ACTIVATION SREBF1","0.04","n","n","n",NA
"6091","INCREASE CYTOTOXICITY","0.04","n","n","n",NA
"5728","DECREASE AR ACTIVATION","0.03","n","n","n",NA
"5733","DECREASED TRANSCRIPTION OF GENES BY AR","0.03","n","n","n",NA
"6136","ACTIVATION HSD17B4","0.03","n","n","n",NA
"6167","FEMINISATION OR INCOMPLETE DEVELOPMENT PRIMARY AND ACCESSORY MALE SEX ORGANS","0.03","n","n","n",NA
"6168","N/A IMPAIRMENT OF REPRODUCTIVE CAPACITY","0.03","yes","n","yes","7.37e+01"
"5987","INHIBITION PPAR ALPHA","0.03","n","n","n",NA
"5707","UP REGULATION CD36","0.03","n","n","n",NA
"6022","INCREASED LIVER STEATOSIS","0.03","yes","n","yes","5.77e+01"
"5784","INCREASE FA INFLUX","0.03","n","n","n",NA
"6817","INCREASE TISSUE DEGENERATION NECROSIS & ATROPHY ","0.03","n","n","n",NA
"6982","INCREASE RESPIRATORY OR SQUAMOUS METAPLASIA","0.03","yes","n","n","6.25e+01"
"5658","DECREASED MITOCHONDRIAL FATTY ACID BETA-OXIDATION","0.02","n","n","n",NA
"5821","ACTIVATION CHREBP","0.02","n","n","n",NA
"6164","INCREASE MORTALITY","0.02","yes","n","n","6.78e+01"
"6316","MALFORMATION MALE REPRODUCTIVE TRACT","0.02","n","n","yes",NA
"6176","ACTIVATION PXR/SXR","0.02","yes","yes","n","7.30e+01"
"6277","ACCUMULATION LIVER LIPID","0.02","n","n","yes",NA
"5657","DECREASED 3-HYDROXYACYL-COA DEHYDROGENASE TYPE-2 ACTIVITY","0.02","n","n","n",NA
"5931","DECREASED HSD17B10 EXPRESSION","0.02","yes","n","n","6.09e+01"
"6084","INCREASE ACTIVATION NUCLEAR FACTOR KAPPA B NF-KB","0.02","n","n","n",NA
"6138","MODULATION GENES/PROTEINS THAT REGULATE HEPATOCYTE FATE","0.02","n","n","n",NA
"6075","S-GLUTATHIONYLATION ENOS","0.02","n","n","n",NA
"6736","INCREASE CLONAL EXPANSION / CELL PROLIFERATIN TO FORM PRE-NEOPLASTIC ALTERED HEPATIC FOCI","0.02","n","n","n",NA
"5904","ACTIVATION FAS","0.02","n","n","n",NA
"5978","ACTIVATION SCD-1","0.02","n","n","n",NA
"5677","INCREASED MORTALITY","0.02","yes","n","yes","6.69e+01"
"5679","DECREASED POPULATION TRAJECTORY","0.02","n","n","n",NA
"6407","INCREASE LUTEINIZING HORMONE LH ","0.02","n","n","n",NA
"6408","INCREASE PROLIFERATION LEYDIG CELL ","0.02","n","n","n",NA
"6410","HYPERPLASIA LEYDIG CELL","0.02","n","n","n",NA
"6436","DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY ","0.02","n","n","n",NA
"6486","INHIBITION LXR","0.02","n","n","n",NA
"6600","INHIBITION 5-HYDROXYTRYPTAMINE TRANSPORTER 5-HTT; SERT","0.02","n","yes","n",NA
"6601","INCREASED MUSCULAR WAVES IN FOOT","0.02","yes","n","n","6.69e+01"
"6622","INCREASED LOCOMOTION","0.02","yes","n","n","6.69e+01"
"6639","DEPLETION ENERGY RESERVES","0.02","n","n","n",NA
"7358","DELAYED SEXUAL MATURITY","0.02","n","n","n",NA
"7359","DECREASED REPRODUCTIVE SUCCESS","0.02","n","n","n",NA
"5973","UP REGULATION ACETYL-COA CARBOXYLASE-1 ACC-1","0.01","n","n","n",NA
"5984","UP REGULATION FAS","0.01","n","n","n",NA
"6086","DECREASE AKT/ENOS ACTIVITY","0.01","yes","n","n","7.13e+01"
"5919","DECREASED PPAR-ALPHA ACTIVATION","0.01","n","yes","n",NA
"5980","ACTIVATION SREBP-1C","0.01","n","n","n",NA
"6177","INHIBITION FOXA2","0.01","n","n","n",NA
"6202","INCREASED SECRETION OF LOCAL GROWTH FACTORS","0.01","yes","n","n","5.89e+01"
"6730","INCREASE MITOGENIC CELL PROLIFERATION HEPATOCYTES","0.01","n","n","n",NA
"5870","ALKYLATION DNA","0.01","n","yes","n",NA
"5944","CHOLESTASIS PATHOLOGY","0.01","n","n","yes",NA
"6078","OXIDATION GLUTATHIONE","0.01","n","n","n",NA
"5910","ACTIVATION GLUCOCORTICOID RECEPTOR","0.01","yes","yes","n","6.09e+01"
"8077","LOSS OF ALVEOLAR CAPILLARY MEMBRANE INTEGRITY","0.01","n","n","n",NA
"8080","ACTIVATION OF TH2 CELLS","0.01","n","n","n",NA
"8082","INCREASED CELLULAR PROLIFERATION AND DIFFERENTIATION","0.01","n","n","n",NA
"8084","INCREASED EXTRACELLULAR MATRIX DEPOSITION","0.01","n","n","n",NA
"5873","N/A INADEQUATE DNA REPAIR","0.01","n","n","n",NA
"6015","IMPAIRED THORACIC SHIVERING","0.01","n","n","n",NA
"6321","DECREASED POPULATION 1","0.01","n","n","yes",NA
"5701","DIMERIZATION AHR/ARNT","0.01","yes","n","n","1.03e+02"
"5711","DECREASED PCK1 EXPRESSION CONTROL POINT FOR GLYCOLYSIS/GLUCONEOGENESIS PATHWAY","0.01","n","n","n",NA
"6146","ACTIVATION OF SPECIFIC NUCLEAR RECEPTORS PPAR-GAMMA ACTIVATION","0.01","n","n","n",NA
"6467","DOWN REGULATION CPT1A","0.01","n","n","n",NA
"6469","DOWN REGULATION HMGCS2","0.01","n","n","n",NA
"6472","DECREASED KETOGENESIS","0.01","n","n","n",NA
"6611","INCREASED SEROTONIN 5-HT 1","0.01","n","n","n",NA
"6613","INCREASED SEROTONIN 5-HT ","0.01","n","n","n",NA
"6158","DECREASED PPAR-BETA ACTIVATION","0","n","yes","n",NA
"6160","DECREASED PPAR-GAMMA ACTIVATION","0","n","yes","n",NA
"6232","INCREASED SERUM CREATININE","0","n","n","n",NA
"6719","OCCURRENCE KIDNEY TOXICITY","0","yes","n","yes","5.57e+01"
"6895","DECREASED RENAL ABILITY TO DILUTE URINE","0","yes","n","n","5.57e+01"
"7185","DIFFERENTIATION OF FIBROBLASTS","0","n","n","n",NA
"5654","REDUCTION 17BETA-ESTRADIOL SYNTHESIS BY OVARIAN GRANULOSA CELLS","0","yes","n","n","1.13e+02"
"5699","INCREASE DNMT EXPRESSION","0","n","n","n",NA
"5954","INCREASE DNA STRAND BREAKS","0","n","n","n",NA
"8450","INCREASE HYPERMETHYLATION OF THE PROMOTOR REGION OF GNRHR","0","n","n","n",NA
"8452","DECEASE EXPRESSION OF GNRHR","0","n","n","n",NA
"5738","IMPAIRMENT ENDOTHELIAL NETWORK","0","yes","n","n","1.03e+02"
"5891","INSUFFICIENCY VASCULAR","0","n","n","n",NA
"5906","INCREASED LIPOGENESIS","0","n","n","n",NA
"6027","INCREASED DEVELOPMENTAL DEFECTS","0","n","n","yes",NA
"6420","OCCURRENCE CYTOPLASMIC VACUOLIZATION RENAL TUBULE","0","yes","n","n","5.57e+01"
"6422","OCCURRENCE CYSTIC DILATATION RENAL TUBULE","0","yes","n","n","5.57e+01"
"7060","REDUCED DIMERIZATION ARNT/HIF1-ALPHA","0","yes","n","n","1.03e+02"
"7062","REDUCED PRODUCTION VEGF","0","yes","n","n","1.03e+02"
"7668","INCREASE CYTOSOLIC FATTY ACID","0","n","n","n",NA
"5695","INDUCTION CYP1A2/CYP1A5","0","n","n","n",NA
"5709","INCREASED FA INFLUX","0","yes","n","n","8.01e+01"
"6026","ABNORMAL MORPHOGENESIS","0","n","n","n",NA
"6734","INCREASE PRENEOPLASTIC FOCI HEPATOCYTES","0","yes","n","n","6.61e+01"
"6948","OXIDATION UROPORPHYRINOGEN","0","n","n","n",NA
"6949","ACCUMULATION HIGHLY CARBOXYLATED PORPHYRINS","0","yes","n","n","1.14e+02"
"6951","INHIBITION UROD","0","yes","n","n","1.14e+02"
"6955","UROPORPHYRIA","0","n","n","yes",NA
