"nodes","name","%ppp","matched","mie","ao","pod"
"6144","DEMETHYLATION PPARG PROMOTER","19.33","n","n","n",NA
"6005","WEAKENED COLONY","16.79","n","n","n",NA
"6528","IMPAIRED LARVAL DEVELOPMENT","16.62","n","n","yes",NA
"6017","INCREASED REACTIVE OXYGEN SPECIES IN THE MITOCHONDRIA","14.98","n","n","n",NA
"8176","MITOCHONDRIAL INJURY","14.96","n","n","n",NA
"6475","ACTIVATION NRF2","14.84","n","yes","n",NA
"6476","ACTIVATION NR1H4","14.84","n","yes","n",NA
"6478","ACTIVATION FXR","14.84","n","n","n",NA
"6480","ACTIVATION SHP","14.84","n","n","n",NA
"5982","ACTIVATION SREBF1","13.59","n","n","n",NA
"5707","UP REGULATION CD36","13.09","n","n","n",NA
"5692","ACTIVATION AHR","12.69","n","yes","n",NA
"5875","INCREASE MUTATIONS","12.07","n","n","n",NA
"8060","INCREASE IN RONS","11.6","n","n","n",NA
"6036","INCREASE CELL PROLIFERATION","9.93","n","n","n",NA
"6033","INCREASE CELL PROLIFERATION EPITHELIAL CELLS","8.93","n","n","n",NA
"8065","LEUKOCYTE RECRUITMENT/ACTIVATION","8.51","n","n","n",NA
"6148","ACTIVATION SREBP-1","7.84","n","n","n",NA
"5821","ACTIVATION CHREBP","7.38","n","n","n",NA
"5973","UP REGULATION ACETYL-COA CARBOXYLASE-1 ACC-1","7.38","n","n","n",NA
"5984","UP REGULATION FAS","7.38","n","n","n",NA
"5766","INCREASE APOPTOSIS","7.28","n","n","n",NA
"6530","REDUCED BROOD CARE","6.65","n","n","n",NA
"6314","DECREASED LOCOMOTION","5.92","yes","n","n","1.72e-01"
"6572","INCREASED PREDATION","5.92","n","n","yes",NA
"5756","DECREASE OOGENESIS","5.56","n","n","n",NA
"6354","INCREASE SITE OF CONTACT NASAL TUMORS","5.26","yes","n","yes","2.63e-01"
"6349","INCREASED INDUCED MUTATIONS IN CRITICAL GENES","4.87","n","n","n",NA
"5806","RELEASE CYTOKINE","4.7","n","n","n",NA
"5860","INCREASE INFLAMMATION","4.4","yes","n","n","2.87e-01"
"6162","DECREASE FECUNDITY","4.28","n","n","yes",NA
"7463","INCREASE MUTATIONS","4.26","n","n","n",NA
"6497","DECREASE OVULATION","3.85","n","n","n",NA
"5843","DECLINE POPULATION","3.43","n","n","yes",NA
"6345","TUMORIGENESIS HEPATOCELLULAR CARCINOMA","3.11","n","n","yes",NA
"5948","EMT","2.86","n","n","n",NA
"5711","DECREASED PCK1 EXPRESSION CONTROL POINT FOR GLYCOLYSIS/GLUCONEOGENESIS PATHWAY","2.85","n","n","n",NA
"5713","UP REGULATION LDLR LOW DENSITY LIPOPROTEIN RECEPTOR","2.85","n","n","n",NA
"6462","INCREASED LDL UPTAKE","2.85","n","n","n",NA
"7794","INCREASE FOLLICULAR ATRESIA","2.78","n","n","n",NA
"5826","ACCUMULATION COLLAGEN","2.75","n","n","n",NA
"5999","ALTERED CA2+-CALMODULIN ACTIVATED SIGNAL TRANSDUCTION","2.65","n","n","n",NA
"5697","UP REGULATION SCD-1","2.51","n","n","n",NA
"5906","INCREASED LIPOGENESIS","2.51","n","n","n",NA
"7668","INCREASE CYTOSOLIC FATTY ACID","2.51","n","n","n",NA
"5829","LUNG FIBROSIS","2.4","n","n","yes",NA
"7605","COLLAGEN DEPOSITION","2.34","n","n","n",NA
"6575","REDUCED SURVIVAL","1.97","n","n","yes",NA
"6578","DECREASED SURVIVAL","1.97","n","n","yes",NA
"5685","DECREASE POPULATION TRAJECTORY","1.93","n","n","yes",NA
"6038","INCREASE LUNG CANCER","1.91","n","n","yes",NA
"6986","INCREASE MUTATIONS IN CRITICAL GENES","1.75","n","n","n",NA
"5831","PULMONARY FIBROSIS","1.74","n","n","yes",NA
"6335","ALTERATION FOOD-WEB STRUCTURES","1.71","n","n","yes",NA
"6525","ABNORMAL ROLE CHANGE WITHIN CASTE","1.66","n","n","n",NA
"5946","EXPRESSION OF COLLAGEN","1.56","n","n","n",NA
"5877","INCREASE CANCER","1.52","yes","n","yes","1.82e-01"
"6164","INCREASE MORTALITY","1.5","n","n","n",NA
"7458","N/A BREAST CANCER","1.35","n","n","yes",NA
"5841","REDUCTION CUMULATIVE FECUNDITY AND SPAWNING","1.28","n","n","n",NA
"5904","ACTIVATION FAS","1.26","n","n","n",NA
"5978","ACTIVATION SCD-1","1.26","n","n","n",NA
"7442","INCREASED DUCTAL HYPERPLASIA ","1.22","n","n","n",NA
"6308","DECREASE FERTILITY","0.86","n","n","yes",NA
"5919","DECREASED PPAR-ALPHA ACTIVATION","0.84","n","yes","n",NA
"6091","INCREASE CYTOTOXICITY","0.79","n","n","n",NA
"6341","CLONAL EXPANSION/CELL PROLIFERATION TO FORM ALTERED HEPATIC FOCI AHF","0.78","n","n","n",NA
"6343","INCREASED PROLIFERATION/CLONAL EXPANSION OF MUTANT CELLS PRE-NEOPLASTIC LESIONS/ALTERED H","0.78","n","n","n",NA
"6347","INCREASED CLONAL EXPANSION / CELL PROLIFERATIN TO FORM PRE-NEOPLASTIC ALTERED HEPATIC FOCI","0.78","n","n","n",NA
"6989","LUNG CANCER","0.78","n","n","yes",NA
"6817","INCREASE TISSUE DEGENERATION NECROSIS & ATROPHY ","0.74","n","n","n",NA
"6982","INCREASE RESPIRATORY OR SQUAMOUS METAPLASIA","0.74","n","n","n",NA
"5871","INCREASE HERITABLE MUTATIONS IN OFFSPRING","0.7","n","n","yes",NA
"5794","ACTIVATION STELLATE CELLS","0.66","n","n","n",NA
"7446","ALTERED GENE EXPRESSION","0.65","yes","n","n","3.33e-01"
"7537","ALTERED PROTEIN PRODUCTION","0.65","yes","n","n","3.33e-01"
"5942","FIBROPROLIFERATIVE AIRWAY LESIONS","0.52","n","n","n",NA
"8252","BRONCHIOLITIS OBLITERANS","0.52","n","n","yes",NA
"7444","DECREASED APOPTOSIS EPITHELIAL CELLS","0.51","yes","n","n","3.33e-01"
"7009","PARKINSONIAN MOTOR DEFICITS","0.48","n","n","yes",NA
"5910","ACTIVATION GLUCOCORTICOID RECEPTOR","0.42","n","yes","n",NA
"5944","CHOLESTASIS PATHOLOGY","0.32","n","n","yes",NA
"7042","DEPLETION NITRIC OXIDE","0.32","n","n","n",NA
"7044","IMPAIRED VASODILATION","0.32","n","n","n",NA
"7049","INCREASE VASCULAR RESISTANCE","0.32","n","n","n",NA
"7065","HYPERTENSION","0.32","n","n","yes",NA
"5864","RECRUITMENT OF INFLAMMATORY CELLS","0.3","n","n","n",NA
"7334","INCREASED DNA DAMAGE AND MUTATION","0.26","n","n","n",NA
"5940","INCREASE REGENERATIVE CELL PROLIFERATION FORESTOMACH EPITHELIAL CELLS","0.26","n","n","n",NA
"6832","INCREASE PAPILLOMAS/CARCINOMAS SQUAMOUS CELLS","0.26","n","n","yes",NA
"6836","INCREASE HYPERPLASIA FORESTOMACH EPITHELIAL CELLS","0.26","n","n","n",NA
"6020","INCREASE ROS PRODUCTION","0.25","n","n","n",NA
"5774","INCREASE CA++ INTRACELLULAR","0.24","n","n","n",NA
"5775","DISRUPTION MITOCHONDRIAL ELECTRON TRANSPORT CHAIN","0.24","yes","n","n","1.72e-01"
"5777","INHIBITION CA++ ATPASE","0.24","n","yes","n",NA
"6089","INCREASE ADENOMAS/CARCINOMAS HEPATOCELLULAR","0.23","n","n","yes",NA
"6321","DECREASED POPULATION 1","0.21","n","n","yes",NA
"7792","REDUCE SPERM COUNT","0.21","n","n","yes",NA
"8193","INCREASE CELL PROLIFERATION","0.21","n","n","n",NA
"6749","INHIBITION PYRUVATE DEHYDROGENASE KINASE PDK ENZYME","0.19","n","yes","n",NA
"6750","INCREASED INDUCTION OF PYRUVATE DEHYDROGENASE PDH","0.19","n","n","n",NA
"6752","INCREASE OXIDATIVE METABOLISM","0.19","yes","n","n","2.57e-01"
"6075","S-GLUTATHIONYLATION ENOS","0.19","n","n","n",NA
"7040","UNCOUPLING ENOS","0.19","n","n","n",NA
"6078","OXIDATION GLUTATHIONE","0.13","yes","n","n","2.64e-01"
"6086","DECREASE AKT/ENOS ACTIVITY","0.13","yes","n","n","2.33e-01"
"5782","BDNF REDUCED","0.12","n","n","n",NA
"5788","NECROTIC TISSUE","0.12","n","n","yes",NA
"6015","IMPAIRED THORACIC SHIVERING","0.12","n","n","n",NA
"6084","INCREASE ACTIVATION NUCLEAR FACTOR KAPPA B NF-KB","0.12","n","n","n",NA
"6138","MODULATION GENES/PROTEINS THAT REGULATE HEPATOCYTE FATE","0.12","n","n","n",NA
"6736","INCREASE CLONAL EXPANSION / CELL PROLIFERATIN TO FORM PRE-NEOPLASTIC ALTERED HEPATIC FOCI","0.12","n","n","n",NA
"7432","ACTIVATION ESTROGEN RECEPTOR","0.12","n","yes","n",NA
"7861","LIVER CANCER","0.12","n","n","yes",NA
"8077","LOSS OF ALVEOLAR CAPILLARY MEMBRANE INTEGRITY","0.12","n","n","n",NA
"8080","ACTIVATION OF TH2 CELLS","0.12","n","n","n",NA
"8082","INCREASED CELLULAR PROLIFERATION AND DIFFERENTIATION","0.12","n","n","n",NA
"8084","INCREASED EXTRACELLULAR MATRIX DEPOSITION","0.12","n","n","n",NA
"6140","INCREASE GENES INVOLVED IN FATTY ACID OXIDATION","0.11","n","n","n",NA
"6229","TH SYNTHESIS DECREASED","0.1","n","n","n",NA
"7433","INCREASED NON-GENOMIC SIGNALING","0.08","n","n","n",NA
"7853","HEPATOCYTOTOXICITY","0.08","n","n","n",NA
"6234","T4 IN SERUM DECREASED","0.07","n","n","n",NA
"6249","T4 IN NEURONAL TISSUE DECREASED","0.07","n","n","n",NA
"6142","ACTIVATION NADPH OXIDASE","0.06","n","yes","n",NA
"6413","INHIBITION NA+/I- SYMPORTER NIS","0.06","n","yes","n",NA
"7001","DECREASE IN MITOCHONDRIAL OXIDATIVE PHOSPHORYLATION","0.06","n","n","n",NA
"5796","NEURODEGENERATION","0.06","n","n","yes",NA
"6730","INCREASE MITOGENIC CELL PROLIFERATION HEPATOCYTES","0.06","n","n","n",NA
"7439","INCREASED ER BINDING TO TF TO DNA NON-CLASSICAL PATHWAY","0.06","n","n","n",NA
"7576","LIVER INJURY","0.06","n","n","yes",NA
"7419","INCREASE PEROXISOMAL FATTY ACID BETA OXIDATION OF FATTY ACIDS","0.06","n","n","n",NA
"7435","INCREASED SECOND MESSENGER PRODUCTION","0.04","n","n","n",NA
"7863","SUSTAINED PROLIFERATION","0.04","n","n","n",NA
"6241","THYROPEROXIDASE INHIBITION","0.04","n","yes","n",NA
"6415","THYROIDAL IODIDE DECREASED","0.04","n","n","n",NA
"8164","MITOCHONDRIAL COMPLEX III INHIBITION","0.03","n","yes","n",NA
"6237","GABAERGIC INTERNEURONS DECREASED","0.03","n","n","n",NA
"6376","OVERACTIVATION NMDARS","0.03","n","n","n",NA
"6378","INCREASED INTRACELLULAR CALCIUM OVERLOAD","0.03","n","n","n",NA
"7393","INHIBITION PENDRIN","0.02","n","yes","n",NA
"6998","INHIBITION NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I","0.02","n","n","n",NA
"7004","BINDING OF INHIBITOR NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I","0.02","n","yes","n",NA
"8169","MITOCHONDRIAL COMPLEX IV INHIBITION","0.02","n","yes","n",NA
"8172","MITOCHONDRIAL COMPLEX V INHIBITION","0.02","n","yes","n",NA
"6910","INHIBITION PHOSPHOLIPASE A","0.02","n","yes","n",NA
"6913","DISTURBANCE LYSOSOMAL FUNCTION","0.02","n","n","n",NA
"6929","DISRUPTION LYSOSOME","0.02","n","n","n",NA
"6332","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN","0.02","yes","n","n","1.72e-01"
"6359","ABERRANT DENDRITIC MORPHOLOGY","0.02","n","n","n",NA
"6362","REDUCED PRESYNAPTIC RELEASE OF GLUTAMATE","0.02","n","n","n",NA
"6365","DOWN REGULATION K-CL CO-TRANSPORTER 2 KCC2 ","0.02","n","n","n",NA
"6426","DELAY DEVELOPMENTAL GABA SHIFT ","0.02","n","n","n",NA
"7437","INCREASED ER BINDING TO DNA CLASSICAL PATHWAY ","0.02","n","n","n",NA
"8087","HISTONE DEACETYLASE INHIBITION","0.02","n","yes","n",NA
"8092","HISTONE ACETYLATION INCREASE","0.02","n","n","n",NA
"5818","REDUCTION IONOTROPIC GABA RECEPTOR CHLORIDE CHANNEL CONDUCTANCE","0.02","n","n","n",NA
"5819","REDUCTION NEURONAL SYNAPTIC INHIBITION","0.02","n","n","n",NA
"6380","OCCURRENCE EPILEPTIC SEIZURE","0.02","n","n","n",NA
"6597","OCCURRENCE A PAROXYSMAL DEPOLARIZING SHIFT","0.02","n","n","n",NA
"6674","BINDING AT PICROTOXIN SITE IGABAR CHLORIDE CHANNEL","0.02","n","yes","n",NA
"6676","GENERATION AMPLIFIED EXCITATORY POSTSYNAPTIC POTENTIAL EPSP","0.02","n","n","n",NA
"5827","N/A LIVER FIBROSIS","0.02","yes","n","yes","4.64e-02"
"6071","ACTIVATION JNK","0.02","n","n","n",NA
"7596","ACTIVATION TGF-BETA PATHWAY","0.02","yes","n","n","4.64e-02"
"8592","TGFBETA EXPRESSION","0.02","n","n","n",NA
"6996","INCREASED BLOOD URIC ACID CONCENTRATION","0.01","n","n","n",NA
"7312","INHIBITION CYCLOOXYGENASE 1 ACTIVITY","0.01","n","yes","n",NA
"7313","DECREASED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA ","0.01","n","n","n",NA
"7315","OCCURRENCE RENAL ISCHEMIA","0.01","n","n","n",NA
"6055","INHIBITION NMDARS","0.01","n","n","n",NA
"6059","BINDING OF ANTAGONIST NMDA RECEPTORS","0.01","n","yes","n",NA
"7294","OCCURRENCE RENAL PROXIMAL TUBULAR NECROSIS","0.01","yes","n","n","1.75e-01"
"5690","UP REGULATION CYP1A1","0.01","n","n","n",NA
"5779","DECREASED CALCIUM INFLUX","0.01","n","n","n",NA
"6594","INCREASED GLUTAMATE","0.01","n","n","n",NA
"6992","BINDING OF AGONIST IONOTROPIC GLUTAMATE RECEPTORS","0.01","n","yes","n",NA
"7641","AP-1 ACTIVATION","0.01","n","n","n",NA
"7643","PIN-1 ACTIVATION","0.01","n","n","n",NA
"6171","ALKYLATION PROTEIN","0.01","n","yes","n",NA
"5935","INHIBITION NUCLEAR FACTOR KAPPA B NF-KB","0.01","n","n","n",NA
"6062","ACTIVATION CASPASE 8 PATHWAY","0.01","n","n","n",NA
"6513","ACTIVATION NICOTINIC ACETYLCHOLINE RECEPTOR","0.01","n","yes","n",NA
"7787","INCREASE ROS","0.01","n","n","n",NA
"5687","ALTERED REGULATION AHR NUCLEAR TRANSLOCATOR ARNT-DEPENDENT PATHWAYS","0.01","n","n","n",NA
"5768","INHIBITION BILE SALT EXPORT PUMP ABCB11","0.01","n","yes","n",NA
"5769","BILE ACCUMULATION PATHOLOGICAL CONDITION","0.01","n","n","n",NA
"6106","PRODUCTION REACTIVE OXYGEN SPECIES","0.01","n","n","n",NA
"5926","UP REGULATION TGFBETA1 EXPRESSION","0","yes","n","n","4.64e-02"
"7578","REPRODUCTIVE FAILURE","0","yes","n","yes","6.38e-02"
"7851","ACTIVATION OF CYP2E1","0","n","yes","n",NA
"8455","INHIBITION OF IL-1 BINDING TO IL-1 RECEPTOR","0","n","yes","n",NA
"5688","ALTERED CARDIOVASCULAR DEVELOPMENT/FUNCTION","0","yes","n","n","4.89e-01"
"5701","DIMERIZATION AHR/ARNT","0","yes","n","n","4.89e-01"
"5738","IMPAIRMENT ENDOTHELIAL NETWORK","0","n","n","n",NA
"7060","REDUCED DIMERIZATION ARNT/HIF1-ALPHA","0","yes","n","n","4.89e-01"
"7062","REDUCED PRODUCTION VEGF","0","n","n","n",NA
"5913","INDUCTION IKB INHIBITORY PROTEIN","0","n","n","n",NA
"6048","N/A NEURONAL DYSFUNCTION","0","n","n","n",NA
"6069","SUPPRESSION OF T CELL ACTIVATION","0","n","n","n",NA
"8234","INHIBITION IKK COMPLEX","0","n","yes","n",NA
"6995","INHIBITION ORGANIC ANION TRANSPORTER 1 OAT1","0","n","yes","n",NA
