"nodes","name","%ppp","matched","mie","ao","pod"
"6478","ACTIVATION FXR","13.45","n","n","n",NA
"6480","ACTIVATION SHP","13.45","n","n","n",NA
"5843","DECLINE POPULATION","13.01","n","n","yes",NA
"6343","INCREASED PROLIFERATION/CLONAL EXPANSION OF MUTANT CELLS PRE-NEOPLASTIC LESIONS/ALTERED H","12.15","n","n","n",NA
"6347","INCREASED CLONAL EXPANSION / CELL PROLIFERATIN TO FORM PRE-NEOPLASTIC ALTERED HEPATIC FOCI","12.15","n","n","n",NA
"6142","ACTIVATION NADPH OXIDASE","11.21","n","yes","n",NA
"6413","INHIBITION NA+/I- SYMPORTER NIS","10.75","n","yes","n",NA
"7419","INCREASE PEROXISOMAL FATTY ACID BETA OXIDATION OF FATTY ACIDS","10.08","n","n","n",NA
"6017","INCREASED REACTIVE OXYGEN SPECIES IN THE MITOCHONDRIA","9.96","n","n","n",NA
"6415","THYROIDAL IODIDE DECREASED","9.29","n","n","n",NA
"7001","DECREASE IN MITOCHONDRIAL OXIDATIVE PHOSPHORYLATION","8.65","n","n","n",NA
"7432","ACTIVATION ESTROGEN RECEPTOR","7.95","n","yes","n",NA
"5780","IMPAIRMENT LEARNING AND MEMORY","7.88","n","n","yes",NA
"6362","REDUCED PRESYNAPTIC RELEASE OF GLUTAMATE","6.82","yes","n","n","1.74e+00"
"6144","DEMETHYLATION PPARG PROMOTER","6.72","n","n","n",NA
"6148","ACTIVATION SREBP-1","6.72","n","n","n",NA
"6445","SUPPRESSION CONSTITUTIVE ANDROSTANE RECEPTOR NR1L3","6.72","n","yes","n",NA
"8176","MITOCHONDRIAL INJURY","6.71","n","n","n",NA
"5685","DECREASE POPULATION TRAJECTORY","6.57","n","n","yes",NA
"6335","ALTERATION FOOD-WEB STRUCTURES","6.5","n","n","yes",NA
"7433","INCREASED NON-GENOMIC SIGNALING","6.48","n","n","n",NA
"6241","THYROPEROXIDASE INHIBITION","6.39","n","yes","n",NA
"6038","INCREASE LUNG CANCER","6.35","n","n","yes",NA
"6321","DECREASED POPULATION 1","6.32","n","n","yes",NA
"5679","DECREASED POPULATION TRAJECTORY","6.31","n","n","yes",NA
"6237","GABAERGIC INTERNEURONS DECREASED","5.44","n","n","n",NA
"6536","DEATH/FAILURE COLONY","5.38","n","n","yes",NA
"5804","NEURONAL NETWORK FUNCTION DECREASED","5.22","n","n","n",NA
"6310","ABNORMAL ROLL CHANGE WITHIN CASTE","5.16","n","n","n",NA
"5800","N/A NEURODEGENERATION","5.05","n","n","yes",NA
"7435","INCREASED SECOND MESSENGER PRODUCTION","5.01","yes","n","n","1.90e+00"
"6312","ABNORMAL FORAGING ACTIVITY AND BEHAVIOR","4.96","n","n","n",NA
"6007","IMPAIRED PROTEOSTASIS","4.78","yes","n","n","3.14e+00"
"6519","DECREASE NUMBER OF WORKER BEES","4.76","n","n","yes",NA
"8164","MITOCHONDRIAL COMPLEX III INHIBITION","4.4","n","yes","n",NA
"7393","INHIBITION PENDRIN","4.35","n","yes","n",NA
"6359","ABERRANT DENDRITIC MORPHOLOGY","4","n","n","n",NA
"6365","DOWN REGULATION K-CL CO-TRANSPORTER 2 KCC2 ","4","n","n","n",NA
"6426","DELAY DEVELOPMENTAL GABA SHIFT ","4","n","n","n",NA
"7439","INCREASED ER BINDING TO TF TO DNA NON-CLASSICAL PATHWAY","3.98","n","n","n",NA
"6521","REDUCED FOOD STORAGE","3.57","n","n","n",NA
"6910","INHIBITION PHOSPHOLIPASE A","3.32","n","yes","n",NA
"6913","DISTURBANCE LYSOSOMAL FUNCTION","3.32","n","n","n",NA
"6929","DISRUPTION LYSOSOME","3.32","n","n","n",NA
"6998","INHIBITION NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I","3.24","n","n","n",NA
"7004","BINDING OF INHIBITOR NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I","3.24","n","yes","n",NA
"8169","MITOCHONDRIAL COMPLEX IV INHIBITION","3.24","n","yes","n",NA
"8172","MITOCHONDRIAL COMPLEX V INHIBITION","3.24","n","yes","n",NA
"6055","INHIBITION NMDARS","3.02","yes","n","n","2.31e+00"
"6059","BINDING OF ANTAGONIST NMDA RECEPTORS","3.02","n","yes","n",NA
"5871","INCREASE HERITABLE MUTATIONS IN OFFSPRING","3.02","n","n","yes",NA
"5877","INCREASE CANCER","3.02","n","n","yes",NA
"6989","LUNG CANCER","3.02","n","n","yes",NA
"7387","INHIBITION IODOTYROSINE DEIODINASE IYD","2.9","yes","yes","n","5.65e+00"
"5779","DECREASED CALCIUM INFLUX","2.53","yes","n","n","3.80e+00"
"6376","OVERACTIVATION NMDARS","2.49","yes","n","n","2.31e+00"
"6378","INCREASED INTRACELLULAR CALCIUM OVERLOAD","2.49","n","n","n",NA
"6992","BINDING OF AGONIST IONOTROPIC GLUTAMATE RECEPTORS","2.49","n","yes","n",NA
"6003","IMPAIRED HIVE THERMOREGULATION","2.4","n","n","n",NA
"5692","ACTIVATION AHR","2.25","n","yes","n",NA
"5690","UP REGULATION CYP1A1","2.24","n","n","n",NA
"6005","WEAKENED COLONY","2","n","n","n",NA
"7395","INHIBITION DUAL OXIDASE","1.99","yes","yes","n","5.65e+00"
"6528","IMPAIRED LARVAL DEVELOPMENT","1.98","n","n","yes",NA
"6020","INCREASE ROS PRODUCTION","1.9","n","n","n",NA
"5768","INHIBITION BILE SALT EXPORT PUMP ABCB11","1.55","n","yes","n",NA
"5769","BILE ACCUMULATION PATHOLOGICAL CONDITION","1.55","n","n","n",NA
"6171","ALKYLATION PROTEIN","1.39","n","yes","n",NA
"7787","INCREASE ROS","1.16","n","n","n",NA
"5687","ALTERED REGULATION AHR NUCLEAR TRANSLOCATOR ARNT-DEPENDENT PATHWAYS","1.12","n","n","n",NA
"6106","PRODUCTION REACTIVE OXYGEN SPECIES","1.12","n","n","n",NA
"5935","INHIBITION NUCLEAR FACTOR KAPPA B NF-KB","1.08","n","n","n",NA
"6062","ACTIVATION CASPASE 8 PATHWAY","1.08","n","n","n",NA
"6513","ACTIVATION NICOTINIC ACETYLCHOLINE RECEPTOR","1.08","n","yes","n",NA
"5826","ACCUMULATION COLLAGEN","0.84","n","n","n",NA
"6530","REDUCED BROOD CARE","0.79","n","n","n",NA
"5774","INCREASE CA++ INTRACELLULAR","0.79","n","n","n",NA
"5775","DISRUPTION MITOCHONDRIAL ELECTRON TRANSPORT CHAIN","0.79","yes","n","n","6.50e+00"
"5777","INHIBITION CA++ ATPASE","0.79","n","yes","n",NA
"7437","INCREASED ER BINDING TO DNA CLASSICAL PATHWAY ","0.74","n","n","n",NA
"5827","N/A LIVER FIBROSIS","0.73","yes","n","yes","1.83e+00"
"8087","HISTONE DEACETYLASE INHIBITION","0.73","n","yes","n",NA
"8092","HISTONE ACETYLATION INCREASE","0.73","n","n","n",NA
"5766","INCREASE APOPTOSIS","0.61","n","n","n",NA
"6749","INHIBITION PYRUVATE DEHYDROGENASE KINASE PDK ENZYME","0.6","n","yes","n",NA
"6750","INCREASED INDUCTION OF PYRUVATE DEHYDROGENASE PDH","0.6","n","n","n",NA
"6752","INCREASE OXIDATIVE METABOLISM","0.6","yes","n","n","6.65e+00"
"5756","DECREASE OOGENESIS","0.58","n","n","n",NA
"7851","ACTIVATION OF CYP2E1","0.54","n","yes","n",NA
"8455","INHIBITION OF IL-1 BINDING TO IL-1 RECEPTOR","0.54","n","yes","n",NA
"6497","DECREASE OVULATION","0.54","n","n","n",NA
"6048","N/A NEURONAL DYSFUNCTION","0.49","n","n","n",NA
"5841","REDUCTION CUMULATIVE FECUNDITY AND SPAWNING","0.48","yes","n","n","1.74e+00"
"5948","EMT","0.44","n","n","n",NA
"7326","UNKNOWN MIE","0.43","n","yes","n",NA
"8071","INCREASED PROINFLAMMATORY MEDIATORS","0.43","n","n","n",NA
"8408","FRUSTRATED PHAGOYTOSIS","0.43","n","yes","n",NA
"8502","ENHANCED VIRAL ENTRY AND GENE EXPRESSION","0.43","n","n","n",NA
"8504","BINDING OF S PROTEIN TO ACE RECEPTOR","0.43","n","yes","n",NA
"5794","ACTIVATION STELLATE CELLS","0.37","n","n","n",NA
"7605","COLLAGEN DEPOSITION","0.33","n","n","n",NA
"7334","INCREASED DNA DAMAGE AND MUTATION","0.32","n","n","n",NA
"6071","ACTIVATION JNK","0.29","n","n","n",NA
"7596","ACTIVATION TGF-BETA PATHWAY","0.29","n","n","n",NA
"7794","INCREASE FOLLICULAR ATRESIA","0.29","n","n","n",NA
"8592","TGFBETA EXPRESSION","0.29","n","n","n",NA
"6091","INCREASE CYTOTOXICITY","0.28","yes","n","n","1.84e+00"
"6817","INCREASE TISSUE DEGENERATION NECROSIS & ATROPHY ","0.28","n","n","n",NA
"6982","INCREASE RESPIRATORY OR SQUAMOUS METAPLASIA","0.28","n","n","n",NA
"5910","ACTIVATION GLUCOCORTICOID RECEPTOR","0.27","n","yes","n",NA
"5913","INDUCTION IKB INHIBITORY PROTEIN","0.27","n","n","n",NA
"6069","SUPPRESSION OF T CELL ACTIVATION","0.27","n","n","n",NA
"8234","INHIBITION IKK COMPLEX","0.27","n","yes","n",NA
"5860","INCREASE INFLAMMATION","0.25","yes","n","n","1.83e+00"
"7458","N/A BREAST CANCER","0.24","yes","n","yes","1.95e+00"
"6525","ABNORMAL ROLE CHANGE WITHIN CASTE","0.2","n","n","n",NA
"5999","ALTERED CA2+-CALMODULIN ACTIVATED SIGNAL TRANSDUCTION","0.19","n","n","n",NA
"5946","EXPRESSION OF COLLAGEN","0.19","n","n","n",NA
"7442","INCREASED DUCTAL HYPERPLASIA ","0.16","n","n","n",NA
"8193","INCREASE CELL PROLIFERATION","0.16","n","n","n",NA
"6314","DECREASED LOCOMOTION","0.15","yes","n","n","6.17e-01"
"6332","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN","0.15","yes","n","n","6.17e-01"
"6354","INCREASE SITE OF CONTACT NASAL TUMORS","0.15","yes","n","yes","1.82e+00"
"6572","INCREASED PREDATION","0.15","n","n","yes",NA
"7641","AP-1 ACTIVATION","0.14","n","n","n",NA
"7643","PIN-1 ACTIVATION","0.14","n","n","n",NA
"5944","CHOLESTASIS PATHOLOGY","0.1","yes","n","yes","2.70e+00"
"6162","DECREASE FECUNDITY","0.1","n","n","yes",NA
"6242","REDUCED ANTERIOR SWIM BLADDER INFLATION","0.1","yes","n","n","3.92e+00"
"7117","REDUCED POSTERIOR SWIM BLADDER INFLATION","0.1","yes","n","n","3.92e+00"
"5829","LUNG FIBROSIS","0.08","n","n","yes",NA
"5926","UP REGULATION TGFBETA1 EXPRESSION","0.08","n","n","n",NA
"7009","PARKINSONIAN MOTOR DEFICITS","0.08","n","n","yes",NA
"7124","REDUCED SWIMMING PERFORMANCE","0.08","n","n","n",NA
"5831","PULMONARY FIBROSIS","0.07","n","n","yes",NA
"6265","DECREASED TRIIODOTHYRONINE T3 IN SERUM","0.07","yes","n","n","3.92e+00"
"6578","DECREASED SURVIVAL","0.07","n","n","yes",NA
"6089","INCREASE ADENOMAS/CARCINOMAS HEPATOCELLULAR","0.06","n","n","yes",NA
"6084","INCREASE ACTIVATION NUCLEAR FACTOR KAPPA B NF-KB","0.06","n","n","n",NA
"6138","MODULATION GENES/PROTEINS THAT REGULATE HEPATOCYTE FATE","0.06","n","n","n",NA
"6730","INCREASE MITOGENIC CELL PROLIFERATION HEPATOCYTES","0.05","n","n","n",NA
"6575","REDUCED SURVIVAL","0.05","n","n","yes",NA
"6734","INCREASE PRENEOPLASTIC FOCI HEPATOCYTES","0.05","yes","n","n","3.54e+00"
"7127","REDUCED YOUNG OF YEAR SURVIVAL","0.04","n","n","n",NA
"6164","INCREASE MORTALITY","0.03","n","n","n",NA
"6308","DECREASE FERTILITY","0.02","n","n","yes",NA
"7131","GROWTH REDUCTION","0.02","n","n","yes",NA
"7135","REDUCED HEARING","0.02","n","n","n",NA
"7040","UNCOUPLING ENOS","0.01","n","n","n",NA
"7042","DEPLETION NITRIC OXIDE","0.01","n","n","n",NA
"7044","IMPAIRED VASODILATION","0.01","n","n","n",NA
"7049","INCREASE VASCULAR RESISTANCE","0.01","n","n","n",NA
"7065","HYPERTENSION","0.01","n","n","yes",NA
"7861","LIVER CANCER","0.01","n","n","yes",NA
"7115","INHIBITION DEIODINASE 2","0.01","yes","yes","n","4.24e+00"
"7139","INHIBITION DEIODINASE 1","0.01","yes","yes","n","4.24e+00"
"5788","NECROTIC TISSUE","0.01","n","n","yes",NA
"5942","FIBROPROLIFERATIVE AIRWAY LESIONS","0.01","n","n","n",NA
"6015","IMPAIRED THORACIC SHIVERING","0.01","n","n","n",NA
"6075","S-GLUTATHIONYLATION ENOS","0.01","n","n","n",NA
"6736","INCREASE CLONAL EXPANSION / CELL PROLIFERATIN TO FORM PRE-NEOPLASTIC ALTERED HEPATIC FOCI","0.01","n","n","n",NA
"7853","HEPATOCYTOTOXICITY","0.01","n","n","n",NA
"8077","LOSS OF ALVEOLAR CAPILLARY MEMBRANE INTEGRITY","0.01","n","n","n",NA
"8080","ACTIVATION OF TH2 CELLS","0.01","n","n","n",NA
"8082","INCREASED CELLULAR PROLIFERATION AND DIFFERENTIATION","0.01","n","n","n",NA
"8084","INCREASED EXTRACELLULAR MATRIX DEPOSITION","0.01","n","n","n",NA
"8252","BRONCHIOLITIS OBLITERANS","0.01","n","n","yes",NA
"6995","INHIBITION ORGANIC ANION TRANSPORTER 1 OAT1","0.01","n","yes","n",NA
"6996","INCREASED BLOOD URIC ACID CONCENTRATION","0.01","n","n","n",NA
"7312","INHIBITION CYCLOOXYGENASE 1 ACTIVITY","0.01","n","yes","n",NA
"7313","DECREASED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA ","0.01","n","n","n",NA
"7315","OCCURRENCE RENAL ISCHEMIA","0.01","n","n","n",NA
"5701","DIMERIZATION AHR/ARNT","0","yes","n","n","4.27e+00"
"5738","IMPAIRMENT ENDOTHELIAL NETWORK","0","n","n","n",NA
"5796","NEURODEGENERATION","0","n","n","yes",NA
"5891","INSUFFICIENCY VASCULAR","0","n","n","n",NA
"6027","INCREASED DEVELOPMENTAL DEFECTS","0","yes","n","yes","4.27e+00"
"6078","OXIDATION GLUTATHIONE","0","n","n","n",NA
"6082","DECREASE GTPCH-1","0","n","n","n",NA
"6230","DECREASED THYROXINE T4 IN SERUM","0","yes","n","n","4.47e+00"
"6424","OCCURRENCE CYTOPLASMIC VACUOLIZATION PODOCYTE","0","yes","n","n","4.47e+00"
"6719","OCCURRENCE KIDNEY TOXICITY","0","n","n","yes",NA
"6889","DECREASED GLOMERULAR FILTRATION","0","yes","n","n","4.47e+00"
"7046","DECREASE TETRAHYDROBIOPTERIN","0","n","n","n",NA
"7060","REDUCED DIMERIZATION ARNT/HIF1-ALPHA","0","yes","n","n","4.27e+00"
"7062","REDUCED PRODUCTION VEGF","0","n","n","n",NA
"7576","LIVER INJURY","0","n","n","yes",NA
"7792","REDUCE SPERM COUNT","0","n","n","yes",NA
"7863","SUSTAINED PROLIFERATION","0","n","n","n",NA
"6026","ABNORMAL MORPHOGENESIS","0","n","n","n",NA
