"nodes","name","%ppp","matched","mie","ao","pod"
"6005","WEAKENED COLONY","10.74","n","n","n",NA
"6528","IMPAIRED LARVAL DEVELOPMENT","10.66","n","n","yes",NA
"6475","ACTIVATION NRF2","9.89","n","yes","n",NA
"6476","ACTIVATION NR1H4","9.89","n","yes","n",NA
"6478","ACTIVATION FXR","9.89","n","n","n",NA
"6480","ACTIVATION SHP","9.89","n","n","n",NA
"6234","T4 IN SERUM DECREASED","9.57","n","n","n",NA
"6249","T4 IN NEURONAL TISSUE DECREASED","9.57","n","n","n",NA
"6415","THYROIDAL IODIDE DECREASED","9.36","n","n","n",NA
"7387","INHIBITION IODOTYROSINE DEIODINASE IYD","8.62","yes","yes","n","1.70e+01"
"5658","DECREASED MITOCHONDRIAL FATTY ACID BETA-OXIDATION","8.54","n","n","n",NA
"6467","DOWN REGULATION CPT1A","8.54","n","n","n",NA
"6497","DECREASE OVULATION","8.07","n","n","n",NA
"8164","MITOCHONDRIAL COMPLEX III INHIBITION","7.16","n","yes","n",NA
"6341","CLONAL EXPANSION/CELL PROLIFERATION TO FORM ALTERED HEPATIC FOCI AHF","7.09","n","n","n",NA
"6343","INCREASED PROLIFERATION/CLONAL EXPANSION OF MUTANT CELLS PRE-NEOPLASTIC LESIONS/ALTERED H","7.09","n","n","n",NA
"6347","INCREASED CLONAL EXPANSION / CELL PROLIFERATIN TO FORM PRE-NEOPLASTIC ALTERED HEPATIC FOCI","7.09","n","n","n",NA
"5692","ACTIVATION AHR","6.75","n","yes","n",NA
"7794","INCREASE FOLLICULAR ATRESIA","6.73","n","n","n",NA
"6998","INHIBITION NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I","5.91","n","n","n",NA
"7004","BINDING OF INHIBITOR NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I","5.91","n","yes","n",NA
"8169","MITOCHONDRIAL COMPLEX IV INHIBITION","5.91","n","yes","n",NA
"8172","MITOCHONDRIAL COMPLEX V INHIBITION","5.91","n","yes","n",NA
"7395","INHIBITION DUAL OXIDASE","5.9","yes","yes","n","1.70e+01"
"5843","DECLINE POPULATION","5.38","n","n","yes",NA
"6910","INHIBITION PHOSPHOLIPASE A","5.19","n","yes","n",NA
"6913","DISTURBANCE LYSOSOMAL FUNCTION","5.19","n","n","n",NA
"6929","DISRUPTION LYSOSOME","5.19","n","n","n",NA
"6144","DEMETHYLATION PPARG PROMOTER","4.94","n","n","n",NA
"6148","ACTIVATION SREBP-1","4.94","n","n","n",NA
"6445","SUPPRESSION CONSTITUTIVE ANDROSTANE RECEPTOR NR1L3","4.94","n","yes","n",NA
"5707","UP REGULATION CD36","4.27","n","n","n",NA
"5709","INCREASED FA INFLUX","4.27","n","n","n",NA
"5711","DECREASED PCK1 EXPRESSION CONTROL POINT FOR GLYCOLYSIS/GLUCONEOGENESIS PATHWAY","4.27","yes","n","n","2.42e+01"
"6469","DOWN REGULATION HMGCS2","4.27","n","n","n",NA
"6472","DECREASED KETOGENESIS","4.27","n","n","n",NA
"6530","REDUCED BROOD CARE","4.26","n","n","n",NA
"5685","DECREASE POPULATION TRAJECTORY","4.04","n","n","yes",NA
"6038","INCREASE LUNG CANCER","3.83","n","n","yes",NA
"6237","GABAERGIC INTERNEURONS DECREASED","3.72","n","n","n",NA
"6749","INHIBITION PYRUVATE DEHYDROGENASE KINASE PDK ENZYME","3.31","n","yes","n",NA
"6750","INCREASED INDUCTION OF PYRUVATE DEHYDROGENASE PDH","3.31","n","n","n",NA
"6752","INCREASE OXIDATIVE METABOLISM","3.31","yes","n","n","3.42e+01"
"7442","INCREASED DUCTAL HYPERPLASIA ","3.24","n","n","n",NA
"7458","N/A BREAST CANCER","3.24","yes","n","yes","1.44e+01"
"6308","DECREASE FERTILITY","2.69","n","n","yes",NA
"6335","ALTERATION FOOD-WEB STRUCTURES","2.69","n","n","yes",NA
"6359","ABERRANT DENDRITIC MORPHOLOGY","2.66","n","n","n",NA
"6362","REDUCED PRESYNAPTIC RELEASE OF GLUTAMATE","2.66","n","n","n",NA
"6365","DOWN REGULATION K-CL CO-TRANSPORTER 2 KCC2 ","2.66","n","n","n",NA
"6426","DELAY DEVELOPMENTAL GABA SHIFT ","2.66","n","n","n",NA
"5794","ACTIVATION STELLATE CELLS","2.57","n","n","n",NA
"5826","ACCUMULATION COLLAGEN","2.57","n","n","n",NA
"5690","UP REGULATION CYP1A1","2.47","n","n","n",NA
"6989","LUNG CANCER","2.21","n","n","yes",NA
"6020","INCREASE ROS PRODUCTION","1.98","n","n","n",NA
"6513","ACTIVATION NICOTINIC ACETYLCHOLINE RECEPTOR","1.97","n","yes","n",NA
"7861","LIVER CANCER","1.7","n","n","yes",NA
"5871","INCREASE HERITABLE MUTATIONS IN OFFSPRING","1.62","n","n","yes",NA
"5829","LUNG FIBROSIS","1.29","n","n","yes",NA
"5831","PULMONARY FIBROSIS","1.29","n","n","yes",NA
"6171","ALKYLATION PROTEIN","1.27","n","yes","n",NA
"6413","INHIBITION NA+/I- SYMPORTER NIS","1.25","n","yes","n",NA
"7787","INCREASE ROS","1.24","n","n","n",NA
"5687","ALTERED REGULATION AHR NUCLEAR TRANSLOCATOR ARNT-DEPENDENT PATHWAYS","1.24","n","n","n",NA
"5999","ALTERED CA2+-CALMODULIN ACTIVATED SIGNAL TRANSDUCTION","1.14","n","n","n",NA
"7853","HEPATOCYTOTOXICITY","1.13","n","n","n",NA
"7334","INCREASED DNA DAMAGE AND MUTATION","1.12","n","n","n",NA
"6525","ABNORMAL ROLE CHANGE WITHIN CASTE","1.07","n","n","n",NA
"6241","THYROPEROXIDASE INHIBITION","0.74","n","yes","n",NA
"7792","REDUCE SPERM COUNT","0.67","n","n","yes",NA
"7863","SUSTAINED PROLIFERATION","0.57","n","n","n",NA
"7393","INHIBITION PENDRIN","0.51","n","yes","n",NA
"5935","INHIBITION NUCLEAR FACTOR KAPPA B NF-KB","0.16","n","n","n",NA
"6062","ACTIVATION CASPASE 8 PATHWAY","0.16","n","n","n",NA
"6089","INCREASE ADENOMAS/CARCINOMAS HEPATOCELLULAR","0.15","n","n","yes",NA
"7009","PARKINSONIAN MOTOR DEFICITS","0.13","n","n","yes",NA
"6084","INCREASE ACTIVATION NUCLEAR FACTOR KAPPA B NF-KB","0.09","n","n","n",NA
"6091","INCREASE CYTOTOXICITY","0.09","n","n","n",NA
"6138","MODULATION GENES/PROTEINS THAT REGULATE HEPATOCYTE FATE","0.09","n","n","n",NA
"7851","ACTIVATION OF CYP2E1","0.08","n","yes","n",NA
"8455","INHIBITION OF IL-1 BINDING TO IL-1 RECEPTOR","0.08","n","yes","n",NA
"5788","NECROTIC TISSUE","0.07","n","n","yes",NA
"6015","IMPAIRED THORACIC SHIVERING","0.06","n","n","n",NA
"6075","S-GLUTATHIONYLATION ENOS","0.06","n","n","n",NA
"6730","INCREASE MITOGENIC CELL PROLIFERATION HEPATOCYTES","0.06","n","n","n",NA
"6736","INCREASE CLONAL EXPANSION / CELL PROLIFERATIN TO FORM PRE-NEOPLASTIC ALTERED HEPATIC FOCI","0.06","n","n","n",NA
"6817","INCREASE TISSUE DEGENERATION NECROSIS & ATROPHY ","0.06","n","n","n",NA
"6982","INCREASE RESPIRATORY OR SQUAMOUS METAPLASIA","0.06","n","n","n",NA
"7040","UNCOUPLING ENOS","0.06","n","n","n",NA
"7042","DEPLETION NITRIC OXIDE","0.06","n","n","n",NA
"7044","IMPAIRED VASODILATION","0.06","n","n","n",NA
"7049","INCREASE VASCULAR RESISTANCE","0.06","n","n","n",NA
"7065","HYPERTENSION","0.06","n","n","yes",NA
"5910","ACTIVATION GLUCOCORTICOID RECEPTOR","0.04","n","yes","n",NA
"5913","INDUCTION IKB INHIBITORY PROTEIN","0.04","n","n","n",NA
"6069","SUPPRESSION OF T CELL ACTIVATION","0.04","n","n","n",NA
"8234","INHIBITION IKK COMPLEX","0.04","n","yes","n",NA
"5796","NEURODEGENERATION","0.04","n","n","yes",NA
"7576","LIVER INJURY","0.04","n","n","yes",NA
"5944","CHOLESTASIS PATHOLOGY","0.03","n","n","yes",NA
"6078","OXIDATION GLUTATHIONE","0.03","n","n","n",NA
"6734","INCREASE PRENEOPLASTIC FOCI HEPATOCYTES","0.03","n","n","n",NA
"6996","INCREASED BLOOD URIC ACID CONCENTRATION","0.02","n","n","n",NA
"7312","INHIBITION CYCLOOXYGENASE 1 ACTIVITY","0.02","n","yes","n",NA
"7313","DECREASED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA ","0.02","n","n","n",NA
"7315","OCCURRENCE RENAL ISCHEMIA","0.02","n","n","n",NA
"6995","INHIBITION ORGANIC ANION TRANSPORTER 1 OAT1","0.01","n","yes","n",NA
"7294","OCCURRENCE RENAL PROXIMAL TUBULAR NECROSIS","0.01","n","n","n",NA
"7432","ACTIVATION ESTROGEN RECEPTOR","0.01","n","yes","n",NA
"7433","INCREASED NON-GENOMIC SIGNALING","0.01","n","n","n",NA
"7435","INCREASED SECOND MESSENGER PRODUCTION","0.01","yes","n","n","1.20e+01"
"7439","INCREASED ER BINDING TO TF TO DNA NON-CLASSICAL PATHWAY","0.01","n","n","n",NA
"5701","DIMERIZATION AHR/ARNT","0","yes","n","n","2.22e+01"
"5738","IMPAIRMENT ENDOTHELIAL NETWORK","0","n","n","n",NA
"5833","N/A COVALENT BINDING TO PROTEIN POSSIBLY LYSINE RESIDUE","0","yes","yes","n","2.04e+01"
"5836","ACTIVATION DENDRITIC CELLS","0","yes","n","n","2.04e+01"
"5845","INHIBITION CYCLOOXYGENASE ACTIVITY","0","n","yes","n",NA
"5854","REDUCED PROSTAGLANDIN E2 CONCENTRATION HYPOTHALAMUS","0","yes","n","n","2.24e+01"
"5891","INSUFFICIENCY VASCULAR","0","n","n","n",NA
"6027","INCREASED DEVELOPMENTAL DEFECTS","0","n","n","yes",NA
"6219","ACTIVATION/PROLIFERATION T-CELLS","0","n","n","n",NA
"6222","SENSITISATION SKIN","0","yes","n","yes","2.04e+01"
"6499","REDUCED REPRODUCTIVE SUCCESS","0","yes","n","yes","2.24e+01"
"6692","REDUCED GONADOTROPIN RELEASING HORMONE HYPOTHALAMUS","0","n","n","n",NA
"6694","REDUCED LUTEINIZING HORMONE LH PLASMA ","0","n","n","n",NA
"6696","REDUCED MATURATION INDUCING STEROID PLASMA","0","n","n","n",NA
"6698","REDUCED MATURATION INDUCING STEROID RECEPTOR SIGNALLING OOCYTE","0","n","n","n",NA
"6700","INCREASED CYCLIC ADENOSINE MONOPHOSPHATE","0","n","n","n",NA
"6705","REDUCED MEIOTIC PROPHASE I/METAPHASE I TRANSITION OOCYTE","0","yes","n","n","2.24e+01"
"7060","REDUCED DIMERIZATION ARNT/HIF1-ALPHA","0","yes","n","n","2.22e+01"
"7062","REDUCED PRODUCTION VEGF","0","yes","n","n","2.22e+01"
"5834","ACTIVATION INFLAMMATORY CYTOKINES CHEMOKINES CYTOPROTECTIVE GENE PATHWAYS","0","n","n","n",NA
"6026","ABNORMAL MORPHOGENESIS","0","n","n","n",NA
