"nodes","name","%ppp","matched","mie","ao","pod"
"6996","INCREASED BLOOD URIC ACID CONCENTRATION","1.3","n","n","n",NA
"7605","COLLAGEN DEPOSITION","0.98","n","n","n",NA
"5655","REDUCTION PLASMA 17BETA-ESTRADIOL CONCENTRATIONS","0.86","yes","n","n","1.86e-04"
"5831","PULMONARY FIBROSIS","0.85","n","n","yes",NA
"6111","REDUCTION PLASMA VITELLOGENIN CONCENTRATIONS","0.77","n","n","n",NA
"6308","DECREASE FERTILITY","0.75","n","n","yes",NA
"7641","AP-1 ACTIVATION","0.7","n","n","n",NA
"7643","PIN-1 ACTIVATION","0.7","n","n","n",NA
"7294","OCCURRENCE RENAL PROXIMAL TUBULAR NECROSIS","0.66","n","n","n",NA
"7458","N/A BREAST CANCER","0.66","n","n","yes",NA
"6995","INHIBITION ORGANIC ANION TRANSPORTER 1 OAT1","0.65","n","yes","n",NA
"6578","DECREASED SURVIVAL","0.6","n","n","yes",NA
"6575","REDUCED SURVIVAL","0.59","n","n","yes",NA
"5654","REDUCTION 17BETA-ESTRADIOL SYNTHESIS BY OVARIAN GRANULOSA CELLS","0.58","n","n","n",NA
"5723","REDUCTION VITELLOGENIN SYNTHESIS IN LIVER","0.56","yes","n","n","2.27e-04"
"5871","INCREASE HERITABLE MUTATIONS IN OFFSPRING","0.56","n","n","yes",NA
"5877","INCREASE CANCER","0.56","n","n","yes",NA
"6341","CLONAL EXPANSION/CELL PROLIFERATION TO FORM ALTERED HEPATIC FOCI AHF","0.56","n","n","n",NA
"6343","INCREASED PROLIFERATION/CLONAL EXPANSION OF MUTANT CELLS PRE-NEOPLASTIC LESIONS/ALTERED H","0.56","n","n","n",NA
"6347","INCREASED CLONAL EXPANSION / CELL PROLIFERATIN TO FORM PRE-NEOPLASTIC ALTERED HEPATIC FOCI","0.56","n","n","n",NA
"6989","LUNG CANCER","0.56","n","n","yes",NA
"7442","INCREASED DUCTAL HYPERPLASIA ","0.56","n","n","n",NA
"5946","EXPRESSION OF COLLAGEN","0.52","n","n","n",NA
"6116","REDUCTION VITELLOGENIN ACCUMULATION INTO OOCYTES AND OOCYTE GROWTH/DEVELOPMENT","0.49","n","n","n",NA
"5806","RELEASE CYTOKINE","0.42","yes","n","n","1.01e-04"
"5864","RECRUITMENT OF INFLAMMATORY CELLS","0.42","n","n","n",NA
"8077","LOSS OF ALVEOLAR CAPILLARY MEMBRANE INTEGRITY","0.42","n","n","n",NA
"8080","ACTIVATION OF TH2 CELLS","0.42","n","n","n",NA
"8082","INCREASED CELLULAR PROLIFERATION AND DIFFERENTIATION","0.42","n","n","n",NA
"8084","INCREASED EXTRACELLULAR MATRIX DEPOSITION","0.42","n","n","n",NA
"6091","INCREASE CYTOTOXICITY","0.28","n","n","n",NA
"6817","INCREASE TISSUE DEGENERATION NECROSIS & ATROPHY ","0.28","n","n","n",NA
"6982","INCREASE RESPIRATORY OR SQUAMOUS METAPLASIA","0.28","n","n","n",NA
"6273","REDUCTION TESTOSTERONE SYNTHESIS IN LEYDIG CELLS","0.27","n","n","n",NA
"6202","INCREASED SECRETION OF LOCAL GROWTH FACTORS","0.25","yes","n","n","2.19e-04"
"6144","DEMETHYLATION PPARG PROMOTER","0.21","n","n","n",NA
"6445","SUPPRESSION CONSTITUTIVE ANDROSTANE RECEPTOR NR1L3","0.21","n","yes","n",NA
"6229","TH SYNTHESIS DECREASED","0.2","n","n","n",NA
"6403","REDUCTION TESTOSTERONE LEVELS ","0.2","n","n","n",NA
"6134","DECREASE TRANSLOCATOR PROTEIN TSPO","0.19","n","n","n",NA
"6321","DECREASED POPULATION 1","0.19","n","n","yes",NA
"7792","REDUCE SPERM COUNT","0.19","n","n","yes",NA
"8193","INCREASE CELL PROLIFERATION","0.19","n","n","n",NA
"8303","DECREASE DHT LEVEL","0.19","n","n","n",NA
"6151","REDUCTION IN OVARIAN GRANULOSA CELLS AROMATASE CYP19A1","0.18","yes","yes","n","1.86e-04"
"6867","INCREASED HIF-1 HETERODIMER","0.18","n","n","n",NA
"6869","DECREASED AROMATASE CYP19A1 MRNA","0.18","yes","n","n","1.86e-04"
"7578","REPRODUCTIVE FAILURE","0.18","yes","n","yes","1.42e-04"
"6213","REDUCTION CHOLESTEROL TRANSPORT IN MITOCHONDRIA","0.16","yes","n","n","2.04e-04"
"5996","APOPTOSIS","0.12","n","n","yes",NA
"7421","ROS FORMATION","0.12","n","n","n",NA
"7610","INCREASE OXIDATIVE STRESS / ACTIVATION PMK-1 P38 MAPK","0.12","yes","n","n","1.41e-04"
"5699","INCREASE DNMT EXPRESSION","0.09","n","n","n",NA
"5728","DECREASE AR ACTIVATION","0.09","n","n","n",NA
"5733","DECREASED TRANSCRIPTION OF GENES BY AR","0.09","n","n","n",NA
"5788","NECROTIC TISSUE","0.09","n","n","yes",NA
"6167","FEMINISATION OR INCOMPLETE DEVELOPMENT PRIMARY AND ACCESSORY MALE SEX ORGANS","0.09","n","n","n",NA
"6168","N/A IMPAIRMENT OF REPRODUCTIVE CAPACITY","0.09","yes","n","yes","2.04e-04"
"6415","THYROIDAL IODIDE DECREASED","0.09","n","n","n",NA
"7009","PARKINSONIAN MOTOR DEFICITS","0.09","n","n","yes",NA
"7612","INCREASED DNA DAMAGE-REPAIR","0.09","yes","n","n","1.41e-04"
"8450","INCREASE HYPERMETHYLATION OF THE PROMOTOR REGION OF GNRHR","0.09","n","n","n",NA
"8452","DECEASE EXPRESSION OF GNRHR","0.09","n","n","n",NA
"5742","INHIBITION AROMATASE","0.09","yes","yes","n","1.86e-04"
"6234","T4 IN SERUM DECREASED","0.09","n","n","n",NA
"6242","REDUCED ANTERIOR SWIM BLADDER INFLATION","0.09","yes","n","n","8.31e-04"
"6265","DECREASED TRIIODOTHYRONINE T3 IN SERUM","0.09","n","n","n",NA
"6413","INHIBITION NA+/I- SYMPORTER NIS","0.09","yes","yes","n","8.31e-04"
"6866","INHIBITION PROLYL HYDROXYLASES","0.09","n","yes","n",NA
"6872","MODULATION UNKNOWN","0.09","n","yes","n",NA
"6873","INCREASED HIF-1 ALPHA TRANSCRIPTION","0.09","n","n","n",NA
"7117","REDUCED POSTERIOR SWIM BLADDER INFLATION","0.09","yes","n","n","8.31e-04"
"7185","DIFFERENTIATION OF FIBROBLASTS","0.09","n","n","n",NA
"6132","DECREASE STEROIDOGENIC ACUTE REGULATORY PROTEIN STAR","0.08","n","n","n",NA
"6148","ACTIVATION SREBP-1","0.08","n","n","n",NA
"6317","IMPAIRED FERTILITY","0.08","yes","n","yes","1.86e-04"
"6478","ACTIVATION FXR","0.08","n","n","n",NA
"6405","REDUCTION TESTOSTERONE LEVEL","0.07","n","n","n",NA
"7124","REDUCED SWIMMING PERFORMANCE","0.07","n","n","n",NA
"7576","LIVER INJURY","0.07","n","n","yes",NA
"5735","ALTERATION WNT PATHWAY","0.05","n","n","n",NA
"5796","NEURODEGENERATION","0.05","n","n","yes",NA
"5717","AGONISM ANDROGEN RECEPTOR","0.04","yes","yes","n","3.55e-04"
"5740","DECREASE AROMATASE CYP19A1","0.04","n","n","n",NA
"5999","ALTERED CA2+-CALMODULIN ACTIVATED SIGNAL TRANSDUCTION","0.04","n","n","n",NA
"6241","THYROPEROXIDASE INHIBITION","0.04","n","yes","n",NA
"7127","REDUCED YOUNG OF YEAR SURVIVAL","0.04","n","n","n",NA
"7387","INHIBITION IODOTYROSINE DEIODINASE IYD","0.04","n","yes","n",NA
"7393","INHIBITION PENDRIN","0.04","n","yes","n",NA
"7395","INHIBITION DUAL OXIDASE","0.04","n","yes","n",NA
"8315","5Α-REDUCTASE INHIBITION","0.04","n","yes","n",NA
"5942","FIBROPROLIFERATIVE AIRWAY LESIONS","0.02","n","n","n",NA
"6316","MALFORMATION MALE REPRODUCTIVE TRACT","0.02","n","n","n",NA
"6407","INCREASE LUTEINIZING HORMONE LH ","0.02","n","n","n",NA
"6408","INCREASE PROLIFERATION LEYDIG CELL ","0.02","n","n","n",NA
"6410","HYPERPLASIA LEYDIG CELL","0.02","n","n","n",NA
"6436","DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY ","0.02","n","n","n",NA
"7580","TESTICULAR ATROPHY","0.02","n","n","yes",NA
"8252","BRONCHIOLITIS OBLITERANS","0.02","n","n","yes",NA
"7131","GROWTH REDUCTION","0.02","n","n","yes",NA
"7135","REDUCED HEARING","0.02","n","n","n",NA
"5701","DIMERIZATION AHR/ARNT","0.01","yes","n","n","2.42e-04"
"5738","IMPAIRMENT ENDOTHELIAL NETWORK","0.01","n","n","n",NA
"5891","INSUFFICIENCY VASCULAR","0.01","n","n","n",NA
"5995","DAMAGING MITOCHONDRIA","0.01","n","n","n",NA
"6027","INCREASED DEVELOPMENTAL DEFECTS","0.01","n","n","yes",NA
"6113","IRREGULARITIES OVARIAN CYCLE","0.01","n","n","n",NA
"7060","REDUCED DIMERIZATION ARNT/HIF1-ALPHA","0.01","yes","n","n","2.42e-04"
"7062","REDUCED PRODUCTION VEGF","0.01","n","n","n",NA
"7574","ACTIVATION HEPATIC STELLATE CELLS","0.01","n","n","n",NA
"7582","SPERMATOCYTE DEPLETION","0.01","n","n","n",NA
"7615","ACTIVATION HIF-1","0.01","n","n","n",NA
"6026","ABNORMAL MORPHOGENESIS","0.01","n","n","n",NA
