"","Num","POD","SD","%","Genes","KE"
"ABNORMAL CARDIAC TEST","4","1.34761732232213","0.322631028410342","30.77","calm3a, cyp17a1, psmd12, sox19b","INCREASED CARDIAC ARRTHYMIA"
"LUNG FIBROSIS","3","1.48519682612149","0.262991785495857","8.33","cebpb, hmox1a, nfe2l2a","LUNG FIBROSIS"
"REGULATION OF ATPASE ACTIVITY","7","1.60084816398666","0.145080945388774","43.75","atp1b1b, dnajb11, dnajc1, gtf2h4, msh6, sirt1, tfa","INHIBITION CA++ ATPASE"
"ARYL HYDROCARBON RECEPTOR PATHWAY","4","1.60413912006478","0.546483170420389","8.33","ahr1b, cyp1b1, nfe2l2a, ptges3a","UP REGULATION CYP1A1; ACTIVATION AHR"
"GLUTATHIONE METABOLIC PROCESS","6","1.61208196373525","0.106122370907477","60","cndp2, gsr, nfe2l2a, park7, ptgesl, sod1","GLUTATHIONE SYNTHESIS; GLUTATHIONE HOMEOSTASIS"
"CONSTITUTIVE ANDROSTANE RECEPTOR PATHWAY","3","1.64233809191585","0.236688693252072","10","alas1, nr1i2, rxraa","SUPPRESSION CONSTITUTIVE ANDROSTANE RECEPTOR NR1L3; ACTIVATION CONSTITUTIVE ANDROSTANE RECEPTOR"
"GO:0032623","2","1.65987980247034","0.60993809158791","40","anxa1a, rps3","SUPPRESSION IL-2 AND IL-4 PRODUCTION"
"MATING BEHAVIOR","3","1.7156532186517","0.177959977082263","33.33","hdac1, ptena, thrb","REDUCED ABILITY TO ATTRACT SPAWNING MATES"
"REPRODUCTIVE BEHAVIOR","3","1.7156532186517","0.177959977082263","30","hdac1, ptena, thrb","REDUCED SPAWNING BEHAVIOR"
"STEROID HORMONE MEDIATED SIGNALING PATHWAY","11","1.72388417207375","0.0604146617278334","10.78","arntl1b, esrrga, hdac1, park7, ppp5c, rxraa, rxrbb, rxrgb, sirt1, taf7, ufm1","DECREASE STEROIDOGENIC ACUTE REGULATORY PROTEIN STAR; DECREASED HSD17B10 EXPRESSION; REDUCED MATURATION INDUCING STEROID PLASMA"
"GO:0050665","2","1.74979296052685","0.304557502468795","33.33","sod1, stat3","DECREASED HYDROGEN PEROXIDE PRODUCTION"
"PROSTAGLANDIN SYNTHESIS AND REGULATION","3","1.85391452855465","0.272257781338048","11.54","anxa1a, ednraa, hsd11b2","REDUCTION PROSTAGLANDIN E2 CONCENTRATION; REDUCED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA"
"INHIBITION ACETYLCHOLINESTERASE ACHE","2","1.88730025527415","0.538707613609985","18.18","agrn, chrna1","INHIBITION ACETYLCHOLINESTERASE ACHE"
"GO:0015631","6","1.9883795048867","0.289623417965457","31.58","cenpe, gli1, plk1, ppp5c, rps3, tprb","BINDING TUBULIN"
"GO:0019932","13","2.02511858647163","0.103689254144176","21.31","adcyap1b, adora2aa, adrb3a, ahr1b, apoeb, bcap31, gsk3ab, gsk3b, nme2b.2, ppp2ca, ppp2r1b, prkaa1, vcam1","INCREASED SECOND MESSENGER PRODUCTION"
"GO:0042311","4","2.05713756720033","0.155586960645337","26.67","adora2aa, adrb3a, apoeb, sod1","IMPAIRED VASODILATION"
"GLUCOCORTICOID RECEPTOR PATHWAY","3","2.11162680985629","0.271821788529493","12.5","nr1i2, ptges3a, rxraa","ACTIVATION GLUCOCORTICOID RECEPTOR"
"ABNORMAL RENAL TUBULE MORPHOLOGY","3","2.29317885134347","0.301049868893197","33.33","ndufb8, nup107, pmm2","OCCURRENCE CYSTIC DILATATION RENAL TUBULE; OCCURRENCE CYTOPLASMIC VACUOLIZATION RENAL TUBULE"
"RENAL TUBULAR DYSFUNCTION","9","2.30430766518777","0.111427048995368","34.62","gatm, hnf4a, ndufa1, ndufb8, ndufb9, ndufv1, pex19, pmm2, stat3","INCREASE HYPERPLASIA RENAL TUBULAR CELLS; INCREASE CYTOTOXICITY RENAL TUBULAR CELL; INCREASE ADENOMAS/CARCINOMAS RENAL TUBULAR; OCCURRENCE RENAL PROXIMAL TUBULAR NECROSIS"
"GO:0099536","25","2.35983028791962","0.0390263359870995","22.52","adcyap1b, adora2aa, agrn, apoeb, cdc20, chrna1, cyfip1, eif4a3, ephb2b, flot1b, gsk3ab, gsk3b, hspa8, lin7a, ntf3, park7, pcdh17, ptena, rab5ab, rap1b, rpl22, serpine2, stat3, usp14, vdac3","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN; DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN"
"GO:0006636","5","2.44925678686353","0.18446885483376","41.67","anxa1a, mif, ptges3a, ptgesl, sirt1","UP REGULATION UNSATURATED FATTY ACID"
"GO:0003158","7","2.50504075575728","0.0842185831020397","29.17","csnk2b, f11r.1, gstm, met, rap1b, rock1, zeb1b","IMPAIRMENT ENDOTHELIAL NETWORK"
"ABNORMAL CIRCULATING CHOLESTEROL CONCENTRATION","6","2.52782130440442","0.0868577453339154","54.55","apoeb, hsd3b7, lipf, nup107, pmm2, sar1b","DECREASED CHOLESTEROL; PERTURBATION OF CHOLESTEROL"
"GO:0016209","5","2.5372004829235","0.121095787492603","45.45","apoeb, gsr, park7, sod1, zgc-56493","OXIDATION GLUTATHIONE"
"GO:0016055","9","2.54474995697957","0.0598628203599643","39.13","axin2, csnk1da, csnk2b, fzd7a, hdac1, met, tcf7, tcf7l1b, wnt1","ALTERATION WNT PATHWAY"
"GO:0030520","2","2.56861417478972","0.4534224028282","25","taf7, ufm1","ACTIVATION ESTROGEN RECEPTOR ALPHA"
"REGULATION OF WNT SIGNALING PATHWAY","28","2.57359704031088","0.0254064440854013","35.44","apoeb, arntl1b, axin2, csnk1e, gli1, gsk3ab, gsk3b, hdac1, mdka, ppm1aa, ppp1cab, ppp2r1a, ppp2r1b, psma4, psma5, psmb3, psmb5, psmb6, psmc1b, psmc2, psmc6, psmd1, psmd10, psmd12, psmd13, psmd14, psmd3, psmd5","INHIBITION WNT PATHWAY"
"ABNORMALITY OF THE OVARY","21","2.64964240977566","0.0449586067739426","36.84","cyb5a, cyp17a1, eif2b1, eif2b3, ewsr1a, fgfr1b, mmp14b, mre11a, msh6, nup107, pik3ca, pmm2, polr3h, ptena, sdhb, sdhc, sdhdb, sec23b, sox19b, tgfbr2, thoc6","REDUCED PROSTAGLANDINS OVARY"
"GO:0019226","2","2.66062068532887","0.433248319089667","16.67","chrna1, sod1","REDUCTION ECDYSIS MOTONEURON BURSTS"
"IMMUNOLOGIC HYPERSENSITIVITY","10","2.6917742074205","0.0576186693044403","43.48","casp8, fgfr1b, grhl2b, gtf2h5, igf2b, jak1, rbm8a, sdhdb, stat3, tbx1","INCREASE ALLERGIC RESPIRATORY HYPERSENSITIVITY RESPONSE"
"GO:0050805","4","2.69603269821787","0.165744499889406","23.53","eif4a3, pcdh17, ptena, rap1b","INCREASED NEURONAL SYNAPTIC INHIBITION"
"ABNORMALITY OF REPRODUCTIVE SYSTEM PHYSIOLOGY","30","2.80369353982572","0.0392625190182556","29.13","ahr1b, atrx, cyb5a, cyp17a1, eif2b1, eif2b3, fgfr1b, fip1l1b, gtf2h5, igf2b, lman1, mre11a, nras, nup107, papss2b, park7, phgdh, pik3ca, pmm2, pold1, polr1c, polr3h, psmd12, rbm28, rps4x, rras, sox19b, stat3, thoc6, tubb4b","N/A IMPAIRMENT OF REPRODUCTIVE CAPACITY"
"CHOLESTASIS","11","2.94824564185679","0.0783039698759983","31.43","adka, farsb, gale, hmgcl, hnf4a, hsd3b7, krt8, lipf, pex19, rnaseh2a, sec23b","INCREASED CHOLESTASIS; CHOLESTASIS PATHOLOGY"
"GO:0003714","10","2.9686361922278","0.0660410382953938","50","apex1, ccnd1, e2f7, hdac1, hdac3, sap18, sirt1, tfap2b, thrb, zeb1b","STABILIZATION PPAR ALPHA CO-REPRESSOR"
"BILE ACID AND BILE SALT TRANSPORT","2","3.05894795172516","0.77031887670158","40","prkaa1, rxraa","INHIBITION BILE SALT EXPORT PUMP ABCB11"
"GO:0030154","26","3.06920969054101","0.0259573018055543","40","agrn, cpsf5, cyfip1, flt4, fsta, fyna, hnf4a, hs6st2, kif1bp, neurog1, nr1i2, nr2f5, onecut1, otpb, pparaa, rb1, rxraa, rxrbb, rxrgb, sema3d, sox19b, tgfbr2, thoc5, thrab, thrb, wnt1","DIFFERENTIATION OF MYOFIBROBLAST"
"LIPID ACCUMULATION IN HEPATOCYTES","12","3.1177897657172","0.0737212771361876","37.5","adka, apoeb, farsa, farsb, fbp1b, hmgcl, hnf4a, lipf, pgm1, pmm2, pold1, sar1b","INCREASE PRENEOPLASTIC FOCI HEPATOCYTES"
"GO:0046903","71","3.13630026342308","0.0139561517557577","30.74","actn1, adcyap1b, adora2aa, anxa1a, apoeb, arntl1a, atp5j, atp6v0ca, bc2, ccnd1, CD68, cfd, cops5, csnk2b, ctsc, ctsd, cyb5r3, cyfip1, dhodh, dnajc1, fgfr1b, fth1a, got2a, gsk3b, hif1ab, hmox1a, hnf4a, hspa8, igf2b, inhbb, iqgap1, kars, kpnb1, lin7a, mapk3, mdka, mif, mvp, neurog1, nme2b.2, nras, pa2g4b, park7, pdia4, pgam1a, pgm1, ppid, preb, psma5, psmc2, psmd1, psmd12, psmd13, psmd14, psmd3, ptgesl, ptpn6, rab5ab, rac1a, rap1b, rock1, SERP1, serpine2, smad2, sod1, stxbp2, tfa, tfap2b, tgfb2, tuba8l3, tubb4b","SUPPRESSION VLDL SECRETION; INCREASE MUCIN PRODUCTION; INCREASED SECRETION OF LOCAL GROWTH FACTORS"
"GO:0005515","20","3.1689617286703","0.0320520250333236","42.55","arntl1a, arntl1b, arntl2, axin2, bmp1a, e2f7, eif1axb, ewsr1a, fgfr1b, gli1, gnb1b, hsp90aa1.1, neurog1, nup62l, ran, robo3, rtn4a, smad2, tbx1, thrb","BINDING SH-/SELEN-PROTEINS; COVALENT BINDING PROTEIN"
"GO:0035357","3","3.19182562015051","0.319977931436464","100","actn1, rxraa, sirt1","ACTIVATION LXR ALPHA; DECREASED PPAR-ALPHA ACTIVATION; DECREASED PPAR-BETA ACTIVATION; DECREASED PPAR-GAMMA ACTIVATION; INHIBITION PPAR ALPHA; ACTIVATION OF SPECIFIC NUCLEAR RECEPTORS PPAR-GAMMA ACTIVATION; INCREASED PPAR-ALPHA ACTIVATION"
"OXIDATIVE DAMAGE","3","3.23795706413797","0.102333766481951","15","casp3b, casp9, pcna","INCREASED OXIDATIVE DAMAGE"
"GO:0006281","40","3.24726452676559","0.02254739597051","47.06","apex1, atrx, axin2, cdc5l, cops5, csnk1e, fzr1a, gtf2h4, gtf2h5, hsf1, lig1, lig3, mre11a, msh6, park7, parp2, parp3, pcna, pold1, pold3, polr2f, polr2i, polr2j, polr2l, ppp5c, prp19, psmd14, rad54l, rbm17, rchy1, rnaseh2a, rpa1, rpa2, rps27a, rps3, sirt1, sumo1, uba52, unga, whsc1","N/A INSUFFICIENT OR INCORRECT DNA REPAIR; INCREASED INSUFFICIENT REPAIR OR MIS-REPAIR OF PRO-MUTAGENIC DNA ADDUCTS; OVERWHELMED MITOCHONDRIAL DNA REPAIR MECHANISMS; INCREASED DNA DAMAGE-REPAIR"
"GO:0019882","21","3.25805134022515","0.0442427980331664","35.59","bcap31, CD68, cenpe, ctsd, psma4, psma5, psmb3, psmb5, psmb6, psmc1a, psmc2, psmc6, psmd1, psmd10, psmd12, psmd13, psmd14, psmd3, psmd5, sar1b, sec13","GENERATION OF NOVEL EPITOPES  ANTIGEN PRESENTATION"
"BLADDER CANCER","6","3.32845323220529","0.126490232226768","14.29","araf, ccnd1, E2F1, nras, rb1, rps6ka5","INCREASE CANCER"
"ABNORMAL PROLACTIN LEVEL","2","3.35154993667415","0.130587705444561","25","pik3ca, rbm28","DECREASED PROLACTIN"
"GO:0004872","33","3.3653339374092","0.0190618297789748","13.81","adcyap1b, adora2aa, adrb3a, chrna1, ednraa, ednrab, EPHA2_2of2, ephb2b, esrrga, fgfr1b, flt4, fzd7a, hnf4a, igf2b, inhbb, mdka, met, nr1i2, nr2f5, ntf3, opn5, pdgfra, pparaa, rxraa, rxrbb, rxrgb, sema3d, tek, tgfb2, tgfbr2, thrab, thrb, wnt1","ACTIVATION PXR/SXR"
"GO:0010468","4","3.41693752374962","0.196933505202744","25","arntl1b, mapk12a, mapk3, pax6a","DECREASED TRANSCRIPTION OF GENES BY AR"
"GO:0004882","8","3.47436036401858","0.0508168421711426","22.86","casp8, ccnd1, hdac1, raf1a, ran, rb1, rchy1, stat3","N/A ANDROGEN RECEPTOR ANTAGONISM; AGONISM ANDROGEN RECEPTOR; DECREASED ANDROGEN RECEPTOR ACTIVITY; ACTIVATION ANDROGEN RECEPTOR"
"GO:0072358","32","3.49000210879286","0.0277749206579611","28.83","ahr1b, anxa1a, apoeb, cyp1b1, e2f7, ednraa, EPHA2_2of2, ephb2b, fgfr1b, flt4, gbx2, hand2, hif1ab, hmox1a, hoxb3a, jak1, mdka, mmp14b, nfe2l2a, pdcd6, pdgfra, pik3ca, ptena, rock1, rras, sirt1, stat3, tbx1, tek, tfap2b, tgfb2, tgfbr2","ALTERED CARDIOVASCULAR DEVELOPMENT/FUNCTION"
"NCRNAS INVOLVED IN WNT SIGNALING IN HEPATOCELLULAR CARCINOMA","7","3.49169343113075","0.0619989715934337","14.58","ccnd1, csnk1e, csnk2b, elavl1, gsk3b, tcf7, wnt1","INCREASE HERITABLE MUTATIONS IN OFFSPRING"
"NRF2 PATHWAY","9","3.51945595117499","0.0981277668534564","22.5","EPHA2_2of2, fth1a, gsr, hmox1a, nfe2l2a, pgd, rxraa, tgfb2, tgfbr2","ACTIVATION NRF2"
"RESPONSE TO ESTRADIOL","9","3.59109753739722","0.0572258883626684","30","anxa1a, casp3b, casp8, ccna2, ccnd1, hsf1, pcna, ptena, stat3","REDUCTION PLASMA 17BETA-ESTRADIOL CONCENTRATIONS"
"GO:0050663","5","3.59879025738128","0.166173518653591","16.67","anxa1a, kars, mapk3, mdka, mif","RELEASE CYTOKINE"
"HEART DEVELOPMENT","29","3.61482920691457","0.0277108713086569","23.02","axin2, casp3b, casp8, ccnb1, ddx39b, dhrs3a, ednraa, eif4g2b, gli1, grhl2b, gsk3ab, hand2, hif1ab, mapk3, mthfd1b, parp2, pcna, pdgfra, ptena, rb1, rock1, rtn4a, smad2, tbx1, tek, tgfb2, tgfbr2, vcam1, whsc1","ALTERED LARVAL DEVELOPMENT; IMPAIRED DEVELOPMENT"
"INCREASED LEVEL OF HIPPURIC ACID IN URINE","2","3.64041605813502","0.393751851741876","66.67","hmgcl, pccb","INCREASED BLOOD URIC ACID CONCENTRATION"
"CYANOSIS","6","3.72589674714599","0.0960611608763649","31.58","agrn, chrna1, cyb5a, cyb5r3, hsd17b10, rnaseh2a","N/A CYANOSIS OCCURS"
"POSITIVE REGULATION OF GENE EXPRESSION","59","3.74033318422033","0.0123905940634089","32.6","actb1, adcyap1b, anxa1a, axin2, casp8, cebpb, cyp1b1, ddx39b, E2F1, eif3ea, eif4a3, eif4g2b, eif6, elavl1, eno1a, ephb2b, flot1b, flt4, gsk3ab, gsk3b, hand2, hdac1, hif1ab, hmox1a, hspa8, hspd1, mapk3, mdka, mif, mmp14b, mre11a, nfe2l2a, pabpc1b, park7, polr1c, polr1e, polr2f, polr2l, polr3d, polr3h, polr3k, prkaa1, prp19, ptena, rbm22, rock1, rpl30, rpl5a, rps3, rps4x, rps7, rps9, sod1, sox19b, stat3, tardbpl, tbp, tra2b, whsc1","ALTERED GENE EXPRESSION"
"GO:0007249","14","3.74881258239647","0.0441525745588306","32.56","casp8, golt1bb, hdac1, hmox1a, nup62l, ppm1aa, ppm1bb, ppp5c, rock1, rps27a, sirt1, tfa, tradd, uba52","INHIBITION NUCLEAR FACTOR KAPPA B NF-KB"
"GO:0006633","8","3.76098327517367","0.103318967899445","27.59","anxa1a, eif6, mif, ndufab1b, prkaa1, ptges3a, ptgesl, sirt1","SYNTHESIS DE NOVO FA; INCREASED DE NOVO FA SYNTHESIS; INCREASED DE NOVO FA SYNTHESIS"
"CTOME SYNTHESIS OF KETONE BODIES","3","3.76743648562187","0.180404598353362","37.5","bdh2, hmgcl, hmgcs1","DECREASED KETOGENESIS PRODUCTION OF KETONE BODIES; DECREASED KETOGENESIS"
"SYNTHESIS AND DEGRADATION OF KETONE BODIES","2","3.7738789114382","0.382694865508903","33.33","hmgcl, hmgcs1","NOT INCREASED CIRCULATING KETONE BODIES"
"SMOOTH MUSCLE CELL PROLIFERATION","6","3.77613610825455","0.106047458348124","23.08","ddx39b, hmox1a, igfbp5a, igfbp5b, ptena, tgfbr2","HYPERTROPHY/HYPERPLASIA SMOOTH MUSCLE"
"GO:0019904","43","3.81629526369202","0.0184806808890802","34.96","atrx, bc2, casp8, casp9, ccna2, cdc5l, crk, csnk2b, esrrga, f11r.1, fgfr1b, gng12a, hdac1, hif1ab, hnrnpm, hspa8, iqgap1, kpnb1, lin7a, mcl1a, nfe2l2a, nup62l, polr2j, ppp1cc, ptena, ptpn6, rb1, rrm1, rxraa, sirt1, skp1, smad2, srp72, srsf10b, tfdp1a, tra2b, tradd, u2af2b, wnt1, ywhaba, ywhabl, ywhaqa, ywhaqb","N/A INTERFERENCES WITH SH-/SELEN-PROTEINS"
"ABNORMALITY OF ADRENAL PHYSIOLOGY","7","3.90189228255372","0.029653680179711","7.61","cyp17a1, hsd11b2, lipf, pex19, pik3ca, rbm28, sox19b","INCREASE RENAL PATHOLOGY DUE TO VTG DEPOSITION; DECREASED RENAL ABILITY TO DILUTE URINE; OCCURRENCE KIDNEY TOXICITY; INCREASED KIDNEY FAILURE"
"MALE REPRODUCTIVE SYSTEM NEOPLASM","6","3.91995682372303","0.0719767239766481","40","ephb2b, ewsr1a, igf2b, mre11a, ptena, sox19b","MALFORMATION MALE REPRODUCTIVE TRACT; INDUCTION MALE REPRODUCTIVE TRACT; MALFORMED MALE REPRODUCTIVE TRACT"
"G TGF BETA SIGNALING PATHWAY","12","3.92131315953938","0.063423727600508","17.65","fsta, inhbb, mapk3, ppp2cb, ppp2r1a, ppp2r1b, rock1, skp1, smad2, tfdp1a, tgfb2, tgfbr2","ACTIVATION TGF-BETA PATHWAY; UP REGULATION TGFBETA1 EXPRESSION"
"GO:0005488","403","3.92162863784094","0.00196077568388907","37.45","abcb7, aco2, actb1, actn1, adcyap1b, adh5, adrb3a, adssl, agrn, ahr1b, ahr2, ak2, alas1, aldh18a1, alyref, anapc11, anxa1a, apex1, apoeb, araf, arntl1a, arntl1b, arntl2, arpc1a, arpc5a, atf1, atf6, atp5g1, atp5g3b, atrx, aurka, axin2, bambib, bcl2a, bmp1a, brk1, bub3, calm3a, cars, casp8, cdc20, cdc42l, cdc5l, cdc6, cdk6, cebpa, cebpb, cenpe, cfl1l, chrna1, cisd1, cltcb, cndp2, cops5, cp, cpsf2, cpsf5, cpsf6, crtap, csnk1da, csnk1e, csnk2b, cstf2, cstf3, ctps1a, cwc15, cyb5a, cyb5b, cyb5r3, cyc1, cyfip1, cyp17a1, cyp1b1, cyp26a1, cyp2aa3, dbi, ddx39b, dkc1, dnajb11, dnajc1, E2F1, e2f7, eif1axb, EIF1B, eif2b1, eif2b3, eif2s1b, eif2s2, eif3ba, eif3ea, eif3ja, eif4a3, eif4e1c, eif4g2b, eif5b, eif6, elavl1, elavl3, eno1a, eno3, EPHA2_2of2, ephb2b, esrrga, ewsr1a, exosc10, exosc2, exosc7, exosc9, f11r.1, farsa, farsb, fbl, fbxo5, fgfr1b, fip1l1b, flt4, foxk2, fsta, fth1a, fyna, fzd7a, fzr1a, gbx1, gbx2, gk5, gli1, gnb1b, gng12a, gnl3l, gosr2, got2a, grhl2b, gsk3ab, gsk3b, GSK3B_2of2, gspt1l, gsr, gtf2b, gtf2h4, gtpbp4, hand2, hbbe3, hdac1, hdac3, hif1ab, hmox1a, hnf4a, hnrnpm, hoxb2a, hoxb3a, hoxb6a, hoxb8a, hsf1, hsp90aa1.1, hsp90b1, hspa8, hspa9, hspd1, htatsf1, hug, igf2b, igfbp5a, igfbp5b, imp3, inhbb, iqgap1, ivd, jak1, kars, kpnb1, lamb1a, lig1, lig3, lin7a, lman1, lsg1, lsm6, lsm7, mapk12a, mapk3, mcl1a, mdka, mef2ca, meis2b, met, mmp14a, mmp14b, mmp17b, mre11a, msh6, mthfd1b, mylpfa, nars, ndufab1a, ndufab1b, ndufv1, neurog1, nfe2l2a, nfia, nhp2l1b, nme2b.2, nme3, nme7, nol6, nr1i2, nr2f5, nras, nrf1, ntf3, nucb2a, nup62l, ogdhb, onecut1, opn5, orc1, otpb, oxsr1a, pa2g4b, pabpc1b, pak2a, pak2b, papss2b, park7, parp2, pax6a, pcdh17, pcna, pdcd6, pdgfra, pelo, pes, pex19, pgd, pgm1, phgdh, pik3ca, plk1, plod1a, pold1, polr1c, polr1e, polr2f, polr2i, polr2j, polr2l, polr3d, polr3h, polr3k, pparaa, ppid, ppm1aa, ppm1bb, ppp1cab, ppp1cb, preb, prkaa1, prkcsh, psmc1a, psmc1b, psmc2, psmc6, psmd14, ptges3a, ptgesl, ptpn4b, puf60a, pvalb4, qars, rab11ba, rab5ab, rac1a, rad21a, rad54l, raf1a, ran, rap1b, rb1, rbm17, rbm22, rbm28, rbm8a, rchy1, riok1, rnaseh1, rnaseh2a, rnf7, robo3, rock1, rpa1, rpa2, rpl12, rpl13, rpl15, rpl19, rpl22, rpl24, rpl3, rpl30, rpl5a, rpl5b, rpl7a, rpl9, rps10, rps18, rps19, rps26, rps27a, rps29, rps3, rps4x, rps5, rps6ka5, rps9, rpsa, rras, rrm1, rrm2, rrp7a, rsl24d1, rtn4a, rxraa, rxrbb, rxrgb, sar1b, sdha, sdhb, sdhc, sdhdb, sec23b, sec61a1, sema3d, sephs1, sf3a2, sf3b3, sf3b6, sirt1, skp1, smad2, smarcb1b, smc4, smn1, smx5, snrpc, snupn, sod1, sox19b, sqrdl, srp54, srp72, srpr, srprb, srsf10b, srsf2b, srsf3b, srsf6a, stat3, stxbp2, sucla2, suclg1, sumo1, sumo3a, taf11, tardbpl, tbp, tbx1, tcf7, tcf7l1b, tek, tfa, tfap2b, tfdp1a, tgfb2, tgfbr2, thoc5, thoc6, thrab, thrb, tlk2, tnnc2, tph1b, tpm3, tpm4a, tra2b, tradd, tuba8l3, tubb4b, TUBB8P7_2of3, u2af2b, uba1, uba3, uba52, ube2e2, ubr7, usf1, usf1l, vdac2, whsc1, wnt1, yars, zeb1a, zeb1b, zgc-55733, zgc-86598","INCREASED BINDING OF CHEMICALS TO 2U SERUM"
