"","Num","POD","SD","%","Genes","KE"
"ELECTRON TRANSPORT CHAIN","11","2.28666753046362","0.163875102565391","16.18","akr1a1b, cdk1, ciapin1, cox7a3, cycsb, mt-co2, ndufa5, ndufb9, uqcrc2b, uqcrfs1, uqcrh","DISRUPTION MITOCHONDRIAL ELECTRON TRANSPORT CHAIN"
"GO:0003714","3","2.51124851339272","0.83730134513265","15","apex1, sirt1, srsf2a","STABILIZATION PPAR ALPHA CO-REPRESSOR"
"GO:0045333","15","2.70962334149829","0.127468648035279","20.83","cdk1, cox7a3, cycsb, hif1ab, idh3a, mdh2, mt-co2, ndufa5, ndufb9, sirt3, sucla2, uqcrc2b, uqcrfs1, uqcrh, vcp","INCREASE OXIDATIVE METABOLISM"
"REGULATION OF ATPASE ACTIVITY","3","2.80333058223906","0.817882561754146","18.75","atp1b1b, msh6, sirt1","INHIBITION CA++ ATPASE"
"GO:0003707","6","2.81235657046575","0.367931596203762","18.75","ar, esrrga, nr3c2, nr4a2a, pparda, ppardb","REDUCED MATURATION INDUCING STEROID RECEPTOR SIGNALLING OOCYTE"
"GO:0007051","4","2.81874454206373","0.575365346253015","14.81","fbxo5, ppp2r1b, rae1, vcp","DISORGANIZATION SPINDLE"
"GO:0016209","3","2.84302468989835","0.970995387275394","27.27","apoeb, sod1, sod2","OXIDATION GLUTATHIONE"
"GO:0046562","7","2.86184402254869","0.229720130247394","25.93","akr1a1b, eno3, ldha, pck2, pgam1b, pgam2, tpi1b","DECREASED GLUCOSE OXIDASE ENZYME ACTIVITY"
"GO:0048469","4","2.9974829988163","0.576776744576493","16.67","fbxo5, hif1ab, nr4a2a, ppp2r1b","INCREASED OOCYTE MATURATION"
"GO:0006281","12","3.05129884268067","0.143194273022461","14.12","apex1, cdk1, lig3, mre11a, msh6, polr2c, rbx1, rfc3, rfc5, sirt1, usp1, vcp","N/A INSUFFICIENT OR INCORRECT DNA REPAIR; INCREASED INSUFFICIENT REPAIR OR MIS-REPAIR OF PRO-MUTAGENIC DNA ADDUCTS; OVERWHELMED MITOCHONDRIAL DNA REPAIR MECHANISMS; INCREASED DNA DAMAGE-REPAIR"
"GO:0030545","8","3.0921288070964","0.162582031625943","13.56","bmp2a, bmp4, fgf3, fgf8a, fsta, inhbb, nppa, wnt3a","DESENSITIZATION NICOTINIC ACETYLCHOLINE RECEPTOR"
"ABNORMAL LIVER MORPHOLOGY","25","3.09784508113788","0.0734220231397549","21.01","acat1, akt2, apoeb, bmp2a, casp8, ctsk, dhdds, dhfr, hmgcs1, hmox1a, jak1, ldlra, lipf, lpl, ndufb9, nhp2, nras, pccb, pck2, pex19, pigs, pmm2, srsf2a, tkta, vcp","INDUCTION LIVER “DYSFUNCTIONAL” CHANGES BY CGA 330050; INFLAMMATION LIVER; N/A LIVER FIBROSIS; INCREASE RBC CONGESTION IN LIVER; INCREASE LIVER AND SPLENIC HEMOSIDEROSIS; REDUCTION VITELLOGENIN SYNTHESIS IN LIVER; INCREASE VITELLOGENIN SYNTHESIS IN LIVER; FORMATION LIVER FIBROSIS; FORMATION LIVER TUMOR"
"REGULATION OF SODIUM ION TRANSPORT","3","3.17954114490227","0.927869995175224","25","ahcyl1, atp1b1b, ywhah","INHIBITION SODIUM CHANNEL; MODULATION SODIUM CHANNEL"
"ABNORMAL NASAL MORPHOLOGY","23","3.25367325588264","0.0781075917035149","14.84","akt3a, atic, bmp2a, cars, ctsk, dhdds, eif4a3, fgf3, fgf8a, gata4, idh3a, nras, nup88, orc6, pex19, pigs, plod1a, pmm2, ppp2r1b, pqbp1, prpf6, psat1, stag1b","INCREASE SITE OF CONTACT NASAL TUMORS"
"GO:0004872","34","3.37053409559183","0.0521767793946745","14.23","ar, bmp2a, bmp4, c5ar1, csf1ra, drd1b, ephb2b, erbb2, esrrga, fgf3, fgf8a, fzd7a, gabbr1a, gabbr1b, gria3a, gria4a, grik1b, inhbb, nppa, npy2rl, nr3c2, nr4a2a, nr4a2b, ntrk1, oprd1a, paqr3a, pparda, ppardb, ptger2b, tek, trhra, valopa, vipr2, wnt3a","ACTIVATION PXR/SXR"
"GO:0044414","4","3.44798886304242","0.490015554904988","10","atp6v1ba, atp6v1h, sec61g, tuba8l4","SUPPRESSION IMMUNE SYSTEM"
"GO:0009058","3","3.47697474495575","0.614994886693354","42.86","alas1, gcat, gmppb","INCREASED TRIGLYCERIDE FORMATION; INCREASED TRIGLYCERIDE FORMATION; DECREASE TETRAHYDROBIOPTERIN; ROS FORMATION"
"REGULATION OF NITRIC OXIDE SYNTHASE ACTIVITY","5","3.54217239484764","0.33786952121918","62.5","apoeb, calm3a, dhfr, hif1ab, hsp90aa1.2","INHIBITION INDUCIBLE NITRIC OXIDE SYNTHASE BY METABOLITE CGA 265307"
"UPPER MOTOR NEURON DYSFUNCTION","34","3.6535830603567","0.0557844359314515","7.17","acat1, cacna1ba, cars, cyb5r3, cyp26c1, dhdds, dnm1l, echs1, eif2b4, fdxr, fgf8a, fth1a, gamt, gfap, gmppb, gria4a, hsd17b10, mdh2, mre11a, msh6, mt-co2, pax6b, pccb, pex19, pitx3, pqbp1, psat1, rbm28, rnaseh1, sod1, sucla2, th, tpi1b, vcp","DECREASE HISTAMINERGIC NEURON EXCITATION; OCCURRENCE CYTOPLASMIC VACUOLIZATION BILE DUCT CELL; OCCURRENCE CYTOPLASMIC VACUOLIZATION KUPFFER CELL"
"G TGF BETA SIGNALING PATHWAY","7","3.67569743161219","0.236682462787181","10.29","bmp2a, bmp4, fsta, inhbb, myca, ppp2r1b, rbx1","ACTIVATION TGF-BETA PATHWAY; UP REGULATION TGFBETA1 EXPRESSION"
"PARALYSIS","4","3.95456883818249","0.609711515482992","17.39","mdh2, sod1, tpi1b, vcp","INDUCTION SOMATIC MUSCLE PARALYSIS; INDUCTION PHARYNGEAL MUSCLE PARALYSIS"
"GO:1903008","5","3.98800664578417","0.302865855946274","38.46","cdk1, ctsk, dnm1l, hif1ab, vcp","DISRUPTION LYSOSOME"
"LYSOSOMAL TRANSPORT","2","4.29311244951853","0.287517120083534","40","ncoa4, vcp","DISTURBANCE LYSOSOMAL FUNCTION"
"POSITIVE REGULATION OF CALCIUM ION TRANSPORT","3","4.35181801201362","0.818847892311191","9.38","atp1b1b, calm3a, drd1b","INCREASE CA++ INTRACELLULAR; INCREASED INTRACELLULAR CALCIUM OVERLOAD"
"ABNORMALITY OF THE LIVER","32","4.37893244790432","0.0566587190468912","4.27","acat1, akt2, apoeb, bmp2a, casp8, ctsk, dhdds, dhfr, hmgcs1, hmox1a, hsd17b10, jak1, ldlra, lipf, lpl, msh6, myca, ndufb9, nfkb1, nhp2, nras, pccb, pck2, pex19, pigs, pmm2, srsf2a, tkta, tpi1b, trhra, uqcrfs1, vcp","INCREASED INDUCTION OF UDPGT'S IN LIVER; INCREASED LIVER STEATOSIS; INCREASED LIVER STEATOSIS; N/A HEPATOTOXICITY HEPATOPATHY INCLUDING A CONSTELLATION OF OBSERVABLE EFFECTS; INDUCTION SUSTAINED HEPATOTOXICITY"
"GO:0001775","34","4.38882380991864","0.0484866634780103","17.35","apaf1, apoeb, arpc5b, bmp4, c5ar1, casp8, cebpb, cfd, cyb5r3, dusp3a, erbb2, fth1a, fynb, hmox1a, hsp90aa1.2, ldlra, msh6, nfkb1, nppa, nras, ntrk1, pak2a, pgam1b, psmd1, psmd13, ptprb, rap1b, rpl22, sart1, sod1, src, vcp, wnt3a, ywhaz","ACTIVATION DENDRITIC CELLS"
"GO:0019932","6","4.4099602387179","0.391335934221526","9.84","apoeb, drd1b, nppa, ppp2r1b, prkaa1, ptger2b","INCREASED SECOND MESSENGER PRODUCTION"
"GO:0000003","35","4.47571328176953","0.0510511269432349","17.24","ar, bmp4, casp8, cdk1, cebpb, drd1b, E2F1, eif2b4, fbxo5, fgf8a, fsta, gamt, gata4, hif1ab, hmgcs1, inhbb, ldha, mre11a, msh6, ncoa4, ndc1, nppa, ntrk1, pafah1b3, pgam2, pparda, ppardb, ppp2r1b, psmd13, rpl39, sirt1, sod1, src, th, txn","REDUCED REPRODUCTIVE SUCCESS; REPRODUCTIVE FAILURE"
"GO:0044703","22","4.6732201520117","0.0860546846947344","18.97","ar, bmp4, cdk1, drd1b, E2F1, fbxo5, fsta, gamt, inhbb, ndc1, nppa, pafah1b3, pgam2, pparda, ppardb, ppp2r1b, rpl39, sirt1, sod1, src, th, txn","N/A REPRODUCTIVE FAILURE"
"GO:0006412","12","4.68765168451535","0.150020986118951","11.11","eif2b4, eif4e2rs1, eif6, gspt1l, mrpl12, rpl19, rpl21, rpl22, rpl38, rpl39, rps4x, rps5","ALTERED PROTEIN PRODUCTION"
"GO:0004620","2","4.75608026166524","0.603215309939467","40","hmox1a, lpl","INHIBITION PHOSPHOLIPASE A"
"ABNORMALITY OF THE ABDOMINAL ORGANS","34","4.78811818154387","0.0518967598737108","20.12","acat1, akt2, apoeb, bmp2a, casp8, ctsk, dhdds, dhfr, hmgcs1, hmox1a, hsd17b10, jak1, ldlra, lipf, lpl, mre11a, msh6, mt-co2, myca, ndufb9, nfkb1, nhp2, nras, pccb, pck2, pex19, pigs, pmm2, srsf2a, tkta, tpi1b, trhra, uqcrfs1, vcp","IMPAIRED DEVELOPMENT OF REPRODUCTIVE ORGANS"
"STEROID HORMONE MEDIATED SIGNALING PATHWAY","9","4.95085971686695","0.204591712201174","8.82","ar, bmp4, esrrga, ncoa4, nr3c2, ppardb, sirt1, src, ywhah","DECREASE STEROIDOGENIC ACUTE REGULATORY PROTEIN STAR; DECREASED HSD17B10 EXPRESSION; REDUCED MATURATION INDUCING STEROID PLASMA"
"GO:0006936","8","4.95420538020451","0.218662385329823","14.55","drd1b, gamt, gata4, hspb6, nppa, pgam2, sod1, tpm3","REDUCTION ABDOMINAL MUSCLE CONTRACTION; OVERACTIVATION MUSCLE CONTRACTION"
"GO:0007588","2","5.07801377654196","0.583101869831738","14.29","atp6v1ba, hmox1a","INCREASE BILIARY EXCRETION TH GLUCURONIDE"
"SMOOTH MUSCLE CELL PROLIFERATION","6","5.51202477830897","0.306266893703981","23.08","bmp4, ctnnbip1, ddx39b, hmox1a, ppardb, sod2","HYPERTROPHY/HYPERPLASIA SMOOTH MUSCLE"
"LOCOMOTORY BEHAVIOR","9","5.5445192801367","0.225710211535293","14.52","apoeb, drd1b, gbx1, npy2rl, nr4a2a, oprd1a, pitx3, sod1, th","REDUCED SWIMMING SPEED; REDUCED SWIMMING PERFORMANCE"
"CHOLESTASIS","6","5.69351887221969","0.324422662466782","17.14","dhfr, lipf, lpl, pex19, tpi1b, trhra","INCREASED CHOLESTASIS; CHOLESTASIS PATHOLOGY"
"GO:0030728","2","5.85169789503571","0.531241199401388","40","inhbb, sirt1","DECREASE OVULATION"
"OVULATION","2","5.85169789503571","0.531241199401388","33.33","inhbb, sirt1","DECREASE OVULATION; INTERRUPTION OVULATION"
"GO:0007612","6","5.85339052318376","0.29989837687902","25","drd1b, eif4a3, ephb2b, fynb, hif1ab, th","IMPAIRMENT LEARNING AND MEMORY"
"REGULATION OF POTASSIUM ION TRANSPORT","3","6.08720061163159","0.734829963408622","18.75","atp1b1b, drd1b, nppa","INHIBITION ETHER-A-GO-GO ERG VOLTAGE-GATED POTASSIUM CHANNEL"
"GO:0005125","3","6.20359447731109","0.224635887320494","12","bmp2a, bmp4, inhbb","ACTIVATION INFLAMMATORY CYTOKINES CHEMOKINES CYTOPROTECTIVE GENE PATHWAYS"
"SYNAPTIC TRANSMISSION GLUTAMATERGIC","4","6.23767836001378","0.548581687247799","30.77","drd1b, grik1b, npy2rl, ntrk1","REDUCED PRESYNAPTIC RELEASE OF GLUTAMATE"
"GO:0099536","17","6.3469614378922","0.104176213824175","15.32","apoeb, cacna1ba, dnm1l, drd1b, eif4a3, ephb2b, fynb, gria4a, grik1b, ntrk1, rap1b, rpl22, SLC29A1_1of2, src, th, wnt3a, ywhah","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN; DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN"
"GO:0006629","43","6.38592999139511","0.0394601276854376","20.87","acadl, acat1, akt2, alas1, alg6, apoeb, atp6v1ba, bmp2a, crk, csnk1g2a, cyb5r3, cyp26c1, dhdds, echs1, eif6, fdxr, gk5, hacd3, hmgcs1, hsd17b10, ldlra, lipf, lpgat1, lpl, nfkb1, pafah1b3, pccb, pck2, pigs, pparda, ppardb, ppp2r1b, prkaa1, ptges, ptpn13, sirt1, sirt3, sod1, src, tek, th, vldlr, ywhah","ALTERATION LIPID METABOLISM"
"HEART DEVELOPMENT","21","6.50312119953284","0.0725561796293902","16.67","ap2b1, bmp2a, bmp4, casp8, ddx39b, eif4g2b, erbb2, fgf3, fgf8a, gata4, hand2, hif1ab, mapk11, nppa, npy2rl, ppardb, rtn4a, tbx5a, tek, th, wnt3a","ALTERED LARVAL DEVELOPMENT; IMPAIRED DEVELOPMENT"
"GO:0042311","4","6.63552656769747","0.622443133205966","26.67","apoeb, drd1b, sod1, sod2","IMPAIRED VASODILATION"
"GO:0046983","41","7.01914608072037","0.0360331594637975","20.81","acat1, apoeb, ar, arntl2, atf1, atic, bmp2a, cars, cebpb, dnm1l, E2F1, eno3, erbb2, hand2, hars, hif1ab, hmgcs1, hmox1a, hsp90aa1.2, hspb6, inhbb, lpl, nfkb1, nfs1, nr4a2a, ntrk1, nudt5, nup35, pafah1b3, plod1a, pole3, polr2c, ppp2r1b, sae1, snrpc, sod1, taf11, tkta, tpi1b, uba3, ywhah","DIMERIZATION AHR/ARNT; REDUCED DIMERIZATION ARNT/HIF1-ALPHA"
"PYRUVATE METABOLIC PROCESS","16","7.09583323238539","0.0951545713488848","28.57","eif6, eno3, hif1ab, ldha, ndc1, nup35, nup37, nup85, nup88, pck2, pgam1b, pgam2, prkaa1, rae1, sec13, tpi1b","INHIBITION 4-HYDROXYPHENYL-PYRUVATE DIOXYGENASE HPPD ENZYME"
"ABNORMALITY OF BLOOD AND BLOOD FORMING TISSUES","35","7.551293203884","0.0475556631038933","8.66","acat1, alg6, apoeb, casp8, ctsk, cyb5r3, cycsb, cyp26c1, dhfr, dnm1l, echs1, ephb2b, hand2, hmox1a, hsd17b10, jak1, lipf, mdh2, msh6, mt-co2, mtap, myca, nfkb1, nhp2, nras, ntrk1, pccb, pex19, plod1a, pmm2, src, srsf2a, tek, tpi1b, uqcrfs1","DAMAGING RED BLOOD CELLS; HEMOLYSIS"
"GO:0006898","6","7.6095042433938","0.200260969774","15.79","ap2b1, apoeb, hsp90aa1.2, ldlra, vldlr, wnt3a","REDUCTION VITELLOGENIN ACCUMULATION INTO OOCYTES AND OOCYTE GROWTH/DEVELOPMENT; INCREASED LDL UPTAKE"
"GO:0042701","7","8.06780903197666","0.215782604262569","20.59","akt2, akt3a, araf, cdk1, hsp90aa1.2, mapk11, mapk9","DECREASED PROGESTERONE FROM CORPUS LUTEUM"
"ABNORMALITY OF THE PITUITARY GLAND","7","8.36069593240877","0.236731102575247","14.58","ar, bmp4, fgf8a, gata4, msh6, pmm2, rbm28","INCREASED ADENOMAS PITUITARY"
"GO:0048813","6","8.71685100671374","0.246892620923737","46.15","dnm1l, ephb2b, fynb, pqbp1, vldlr, ywhah","ABERRANT DENDRITIC MORPHOLOGY"
"ABNORMAL CIRCULATING CHOLESTEROL CONCENTRATION","5","9.19721750059938","0.218844961368505","45.45","apoeb, ldlra, lipf, lpl, pmm2","DECREASED CHOLESTEROL; PERTURBATION OF CHOLESTEROL"
"GO:0072358","23","9.59485563157832","0.0662028758754199","20.72","akt3a, ap2b1, apoeb, bmp4, c5ar1, ephb2b, erbb2, fgf8a, foxo1b, gata4, gbx2, hand2, hif1ab, hmox1a, hspb6, jak1, ldlra, pax6b, ptprb, sirt1, sod2, tbx5a, tek","ALTERED CARDIOVASCULAR DEVELOPMENT/FUNCTION"
"HIF1A AND PPARG REGULATION OF GLYCOLYSIS","3","9.61951507344129","0.453368524398198","25","hif1ab, ldha, tpi1b","INCREASED HIF-1 HETERODIMER; INCREASED HIF-1 ALPHA TRANSCRIPTION; ACTIVATION HIF-1"
"OXIDATIVE DAMAGE","4","9.65429108853949","0.515432605485775","20","apaf1, c5ar1, cycsb, nfkb1","INCREASED OXIDATIVE DAMAGE"
"PEPTIDYL LYSINE MODIFICATION","17","9.96442235938766","0.0803047696194069","23.94","gnl3, gtf2b, ndc1, nup35, nup37, nup85, nup88, plod1a, pole3, prkaa1, pwp1, rae1, sae1, sirt1, sirt3, sumo2b, taf10","N/A COVALENT BINDING TO PROTEIN POSSIBLY LYSINE RESIDUE"
"DNA DAMAGE RESPONSE","9","10.2512903610535","0.196921169025085","15.52","apaf1, bbc3, casp8, cdk1, cycsb, E2F1, mre11a, myca, ywhaqa","INCREASED DNA DAMAGE-REPAIR"
"GO:0022414","5","10.3392266455231","0.384828774281945","13.89","ar, fbxo5, fsta, mre11a, msh6","INCREASED REPRODUCTIVE SUCCESS"
"GO:0019904","19","10.5083993917538","0.0829203553885257","15.45","ar, casp8, crk, ctnnbip1, dnm1l, esrrga, fynb, gng12a, hif1ab, hsp90aa1.2, pax6b, sirt1, src, th, vcp, wnt3a, ywhah, ywhaqa, ywhaz","N/A INTERFERENCES WITH SH-/SELEN-PROTEINS"
"GO:0005488","195","10.9585570990831","0.00714950781491261","18.12","acadl, acat1, akt2, akt3a, alas1, ap2b1, apaf1, apex1, apoeb, ar, araf, arntl2, arpc5b, atf1, atp5g1, atp5g3b, atp6v1ba, bmp2a, bmp4, calm3a, cars, casp8, cdk1, cebpb, cfl1l, ciapin1, csf1ra, csnk1g2a, cstf3, ctnnbip1, cyb5r3, cyp26c1, cyp2p10, ddx39b, dhfr, dhx15, dnm1l, E2F1, ehd1b, EIF1B, eif2b4, eif4a3, eif4e2rs1, eif4g2b, eif5b, eif6, eno3, enoph1, ephb2b, erbb2, esrrga, fbxo5, fgf3, fgf8a, foxo1b, fsta, fth1a, fynb, fzd7a, gata4, gbx1, gbx2, gcat, gk5, gmppb, gng12a, gnl3, gpd1b, gpd1c, gspt1l, gtf2b, hand2, hars, hif1ab, hmox1a, hmx2, hoxb2a, hoxc5a, hsp70.1, hsp90aa1.2, htatsf1, idh3a, inhbb, jak1, jak2a, ldlra, lig3, lpl, lsm6, mapk11, mapk9, mmp11b, mmp17b, mmp24, mre11a, msh6, mt2, myca, nat10, nfkb1, nfs1, nhp2, nol6, nppa, npy2rl, nr3c2, nr4a2a, nr4a2b, nras, ntrk1, nup35, oprd1a, orc6, otpb, pak2a, pax6b, pck2, pes, pex19, pitx3, plod1a, pole3, polr2c, polr3d, pparda, ppardb, ppm1ab, ppm1bb, pqbp1, prkaa1, prps1a, psat1, psmc1a, psmc1b, ptpn13, ptprb, rab11ba, rae1, rap1b, rassf1, rbm22, rbm28, rbx1, rfc3, rfc5, rhoab, riok2, rnaseh1, rnf185, rnps1, rpl19, rpl22, rps4x, rps5, rtn4a, sae1, sf3a2, sirt1, sirt3, smx5, snrpc, snupn, sod1, sod2, sox9b, sqrdl, src, srprb, srsf2a, srsf3b, srsf6a, stag1b, sucla2, sumo2b, taf11, tbx5a, tek, th, thop1, timp2b, tkta, tmsb4x, tph1b, tpi1b, tpm3, tuba8l4, uba3, ube2d1b, ube2kb, uqcrc2b, uqcrfs1, vcp, vipr2, vldlr, wnt3a","INCREASED BINDING OF CHEMICALS TO 2U SERUM"
"GO:0009790","25","11.2979641117941","0.0559989219194658","14.79","apaf1, ar, atp6v1ba, bmp2a, bmp4, casp8, cdk1, cebpb, eif4a3, ephb2b, fgf8a, gata4, gbx2, hand2, hif1ab, hmx2, hoxb2a, hoxc5a, pax6b, rpl38, rtn4a, sod1, tbx5a, th, wnt3a","DEFECT OF EMBRYOGENESIS"
