"","Num","POD","SD","%","Genes","KE"
"GO:0006629","10","0.511307628170569","0.101493069786181","4.85","csnk1g2a, cyp26a1, cyp2y3, dhrs3a, hnf4a, hsd3b7, nr1h3, pigx, src, xbp1","ALTERATION LIPID METABOLISM"
"GO:0001816","4","0.562619580169831","0.307388349296394","3.33","mapk11, src, tgfb2, xbp1","NON-NEURONAL PRODUCTION OF TNF EPITHELIAL IRRITATION; PRODUCTION OF NERVE GROWTH FACTOR  EPITHELIAL IRRITATION; NON-NEURONAL PRODUCTION OF IL-8/CXCL1 EPITHELIAL IRRITATION"
"GO:0046903","11","0.575326592570194","0.156882338891325","4.76","agla, gsk3b, hnf4a, mapk11, nr1h3, pa2g4b, pgm1, src, tgfb2, umps, xbp1","SUPPRESSION VLDL SECRETION; INCREASE MUCIN PRODUCTION; INCREASED SECRETION OF LOCAL GROWTH FACTORS"
"GO:0005488","39","0.584716134861816","0.0365863789436065","3.62","ak1, AK6, caspb, csnk1g2a, cyp26a1, cyp2y3, exosc7, foxc1a, gmppb, gsk3b, hnf4a, hoxb3a, hoxb5a, hoxb5b, hyou1, lsm4, map2k2a, mapk11, mcm5, mmp14b, nhp2l1b, nos1, nr1h3, pa2g4b, pgm1, rpa1, rpa2, rpl19, rxrbb, sox1b, src, tbx1, tgfb2, tpm4a, tra2a, ubr5, ubr7, xbp1, zeb1a","INCREASED BINDING OF CHEMICALS TO 2U SERUM"
"ABNORMALITY OF BLOOD AND BLOOD FORMING TISSUES","12","0.682000923855916","0.138213279591256","2.97","ak1, cyp2y3, hnf4a, hsd3b7, hyou1, map2k2a, nos1, pgm1, src, tbx1, tgfb2, umps","DAMAGING RED BLOOD CELLS; HEMOLYSIS"
"GO:0042060","4","0.685179470545246","0.315263656911281","4.55","hnf4a, src, tgfb2, xbp1","FAILURE IN VASCULAR REPAIR MECHANISMS UNRESOLVED BLOOD LOSS HEMORRHAGE"
"LIVER X RECEPTOR PATHWAY","2","0.743920218658101","0.132414475661006","16.67","cyp2y3, nr1h3","ACTIVATION LXR; ACTIVATION LXR ALPHA"
"GO:0046983","5","0.755039826564888","0.221358866596902","2.54","hnf4a, tbx1, tgfb2, tpm4a, xbp1","DIMERIZATION AHR/ARNT; REDUCED DIMERIZATION ARNT/HIF1-ALPHA"
"GO:0040011","10","0.796588203826422","0.102729839199534","4.41","dusp3a, foxc1a, hsd3b7, map2k2a, mmp14b, sox1b, src, tbx1, tgfb2, xbp1","INCREASED LOCOMOTION; INCREASED MUSCULAR WAVES IN FOOT; DECREASED LOCOMOTION"
"GO:0048870","10","0.796588203826422","0.102729839199534","5","dusp3a, foxc1a, hsd3b7, map2k2a, mmp14b, sox1b, src, tbx1, tgfb2, xbp1","INCREASED MOTILITY"
"GO:0050673","5","0.969373946196834","0.236611829928761","6.1","map2k2a, mmp14b, tbx1, tgfb2, xbp1","INCREASE REGENERATIVE CELL PROLIFERATION TUBULAR EPITHELIAL CELLS; INCREASE REGENERATIVE CELL PROLIFERATION TERMINAL BRONCHIOLAR EPITHELIAL CELLS"
"REGULATION OF WNT SIGNALING PATHWAY","5","0.999517402977425","0.322968473676595","6.33","csnk1g2a, gsk3b, psmd5, src, ubr5","INHIBITION WNT PATHWAY"
"HEART DEVELOPMENT","6","1.06821950688212","0.0766213116157201","4.76","dhrs3a, foxc1a, mapk11, nos1, tbx1, tgfb2","ALTERED LARVAL DEVELOPMENT; IMPAIRED DEVELOPMENT"
"POSITIVE REGULATION OF GENE EXPRESSION","9","1.0740056366339","0.158596678665369","4.97","gsk3b, map2k2a, mapk11, mmp14b, nos1, src, tra2a, ubr5, xbp1","ALTERED GENE EXPRESSION"
"GO:0009611","5","1.13659867090965","0.239521225678918","4.46","hnf4a, map2k2a, src, tgfb2, xbp1","ACCUMULATION DAMAGED MITOCHONDRIAL DNA"
"GO:0001775","8","1.49041588071345","0.124257166538162","4.08","agla, dusp3a, mmp14b, nr1h3, pa2g4b, pgm1, src, xbp1","ACTIVATION DENDRITIC CELLS"
"ABNORMALITY OF THE LIVER","6","1.5187787603365","0.16306217078579","0.8","agla, hnf4a, hsd3b7, hyou1, pgm1, tbx1","INCREASED INDUCTION OF UDPGT'S IN LIVER; INCREASED LIVER STEATOSIS; INCREASED LIVER STEATOSIS; N/A HEPATOTOXICITY HEPATOPATHY INCLUDING A CONSTELLATION OF OBSERVABLE EFFECTS; INDUCTION SUSTAINED HEPATOTOXICITY"
"ABNORMAL LIVER MORPHOLOGY","5","1.65486215628978","0.217816512383768","4.2","agla, hnf4a, hsd3b7, hyou1, pgm1","INDUCTION LIVER “DYSFUNCTIONAL” CHANGES BY CGA 330050; INFLAMMATION LIVER; N/A LIVER FIBROSIS; INCREASE RBC CONGESTION IN LIVER; INCREASE LIVER AND SPLENIC HEMOSIDEROSIS; REDUCTION VITELLOGENIN SYNTHESIS IN LIVER; INCREASE VITELLOGENIN SYNTHESIS IN LIVER; FORMATION LIVER FIBROSIS; FORMATION LIVER TUMOR"
"REGULATION OF CELL DEATH","10","1.8530712091071","0.0885305604870726","3.73","foxc1a, gabra5, gsk3b, hyou1, nos1, pa2g4b, src, tbx1, tgfb2, xbp1","N/A CELL INJURY/DEATH"
"GO:0005102","6","2.38940055428643","0.0860329941968406","2.88","dusp3a, gabra5, hnf4a, mmp14b, src, tgfb2","DECREASED TESTOSTERONE BINDING TO ANDROGEN RECEPTOR HYPOTHALAMUS"
"GO:0030154","6","2.61946728290959","0.0711989830282132","9.23","foxc1a, hnf4a, nr1h3, rxrbb, sox1b, src","DIFFERENTIATION OF MYOFIBROBLAST"
"GO:0003707","3","2.70338498425246","0.149384353128125","9.38","hnf4a, nr1h3, rxrbb","REDUCED MATURATION INDUCING STEROID RECEPTOR SIGNALLING OOCYTE"
"NUCLEAR RECEPTORS","3","2.70338498425246","0.149384353128125","5.77","hnf4a, nr1h3, rxrbb","ACTIVATION HEPATIC NUCLEAR RECEPTORS"
"GO:0004872","6","2.79984015534074","0.0577745440450689","2.51","gabbr1a, gabra5, hnf4a, nr1h3, rxrbb, tgfb2","ACTIVATION PXR/SXR"
"RESPONSE TO REACTIVE OXYGEN SPECIES","3","2.92992656268601","0.226448201983631","5.36","cyp2y3, nos1, src","INCREASED REACTIVE OXYGEN SPECIES"
"GO:0019904","3","3.74451823702642","0.200047971759153","2.44","lsm4, map2k2a, src","N/A INTERFERENCES WITH SH-/SELEN-PROTEINS"
"GO:0048856","2","4.15400955317716","0.219576545382315","16.67","hnf4a, rxrbb","ALTERED NEUROANATOMY"
"GO:0016310","7","4.38766084164507","0.0714513230733869","5.6","ak1, AK6, csnk1g2a, gsk3b, map2k2a, mapk11, src","ACTIVATION SP1"
"G VEGF SIGNALING PATHWAY","4","4.50999931754861","0.115513090198627","19.05","map2k2a, mapk11, nos1, src","REDUCED PRODUCTION VEGF"
"REGULATION OF PROTEOLYSIS","4","4.63106188167362","0.101459840457319","3.57","gsk3b, mmp14b, nr1h3, src","IMPAIRED PROTEOSTASIS"
"GO:0099536","4","5.87983391630788","0.0405427131441949","3.6","gabra5, gsk3b, nos1, src","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN; DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN"
