"","Num","POD","SD","%","Genes","KE"
"GO:0003824","8","8.6266267750583e-05","0.223676315998924","12.31","fh, gad2, got2b, hmgcl, mthfd1b, pdhb, pgam2, tpi1b","DECREASED DHB4/HSD17B4; DECREASE INCORPORATION OF ACTIVE IODIDE INTO IODOTYROSINES; INHIBITION PROLYL HYDROXYLASES; INHIBITION UROD; DECREASE AKT/ENOS ACTIVITY; INHIBITION DEIODINASE 2; INHIBITION DEIODINASE 1; INHIBITION IODOTYROSINE DEIODINASE IYD; INHIBITION DEIODINASE 3; INHIBITION DUAL OXIDASE; INDUCTION UPREGULATION OF GLUCURONYLTRANSFERASE ACTIVITY"
"CYTOPLASMIC RIBOSOMAL PROTEINS","4","0.000100363357808847","0.282082467178985","2.78","rpl23a, rpl26, rps26l, rps3","OCCURRENCE CYTOPLASMIC VACUOLIZATION PODOCYTE"
"ABNORMALITY OF THE MITOCHONDRION","6","0.000136450070769929","0.307646792995429","4.76","dlat, dldh, fus, hmgcl, ndufb10, pdhb","INJURY MITOCHONDRIA; DAMAGING MITOCHONDRIA; N/A MITOCHONDRIAL DYSFUNCTION 1"
"GO:0006412","6","0.000160993353842841","0.335671719344906","5.56","eif3ba, eif3g, eif6, rpl23a, rps26l, rps3","ALTERED PROTEIN PRODUCTION"
"CTOME FOXO MEDIATED TRANSCRIPTION","5","0.000212214395045642","0.45191312978167","17.86","cat, nr3c1, sirt3, smad2, ywhaz","ACTIVATION FOXO"
"CTOME CELLULAR RESPONSE TO HYPOXIA","5","0.000280752469793732","0.38992211368252","11.63","arnt, epo, psmb1, psmd1, rbx1","N/A HYPOXIA"
"DECREASED FERTILITY","4","0.000288633185116072","0.643138451573019","5.26","cyb5a, nr3c1, raf1b, stub1","IMPAIRED FERTILITY; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; REDUCTION CUMULATIVE FECUNDITY AND SPAWNING; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; DECREASED TESTOSTERONE"
"GO:0006633","4","0.000443160919774336","0.613675824544075","13.79","eif6, hacd3, ndufab1b, ptges3a","SYNTHESIS DE NOVO FA; INCREASED DE NOVO FA SYNTHESIS; INCREASED DE NOVO FA SYNTHESIS"
"G TGF BETA SIGNALING PATHWAY","3","0.000492949066485577","0.912192289157299","4.41","bmp2a, rbx1, smad2","ACTIVATION TGF-BETA PATHWAY; UP REGULATION TGFBETA1 EXPRESSION"
"ABNORMAL RESPIRATORY SYSTEM MORPHOLOGY","12","0.000504234714341968","0.174095523579863","8.16","agrn, bmp2a, cat, dhcr7, fus, mthfd1b, ndufb10, nup88, raf1b, stat3, tp53, whsc1","INCREASED RESPIRATORY DISTRESS/ARREST"
"BLADDER CANCER","3","0.000519394478523038","0.9044285937566","7.14","raf1b, rassf1, tp53","INCREASE CANCER"
"GO:0006281","13","0.000541953627559603","0.175462089716761","15.29","cdk2, fh, fus, nploc4, pold2, polr2c, polr2f, rbx1, rpa2, rps3, stub1, tp53, whsc1","N/A INSUFFICIENT OR INCORRECT DNA REPAIR; INCREASED INSUFFICIENT REPAIR OR MIS-REPAIR OF PRO-MUTAGENIC DNA ADDUCTS; OVERWHELMED MITOCHONDRIAL DNA REPAIR MECHANISMS; INCREASED DNA DAMAGE-REPAIR"
"HUMAN THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY","3","0.000557228011519726","0.921960397700343","2.78","cdk2, raf1b, stat3","DECREASED TRIIODOTHYRONINE T3 IN SERUM; INCREASE THYROID-STIMULATING HORMONE TSH; DECREASED THYROXINE T4 IN SERUM; INCREASED THYROID-STIMULATING HORMONE TSH"
"ENDOMETRIAL CANCER","3","0.000592225748359977","0.88860859508926","4.41","raf1b, tcf7l1a, tp53","INCREASE ENDOMETRIAL ADENOCARCINOMAS"
"ABNORMAL FORM OF THE VERTEBRAL BODIES","3","0.000697566318109426","0.534084026566612","9.09","dhcr7, tmco1, whsc1","CLONAL EXPANSION/CELL PROLIFERATION TO FORM ALTERED HEPATIC FOCI AHF"
"ARYL HYDROCARBON RECEPTOR PATHWAY","3","0.000727960853785391","0.981335149630859","6.25","arnt, hsp90aa1.2, ptges3a","UP REGULATION CYP1A1; ACTIVATION AHR"
"STEROID HORMONE MEDIATED SIGNALING PATHWAY","3","0.000762622336498611","1.01495096977667","2.94","esrrga, ncor1, nr3c1","DECREASE STEROIDOGENIC ACUTE REGULATORY PROTEIN STAR; DECREASED HSD17B10 EXPRESSION; REDUCED MATURATION INDUCING STEROID PLASMA"
"GO:0016310","10","0.000777879831641128","0.221290404185221","8","cdk2, cdk6, csnk1db, GSK3B_2of2, nme2b.2, pak2a, pak2b, prkcz, raf1b, ttk","ACTIVATION SP1"
"GLUCOCORTICOID RECEPTOR PATHWAY","3","0.000786490165457991","0.971363238245642","12.5","hsp90aa1.2, nr3c1, ptges3a","ACTIVATION GLUCOCORTICOID RECEPTOR"
"PYRUVATE METABOLIC PROCESS","12","0.000908997286649967","0.199207894648853","21.43","arnt, dlat, dldh, eif6, eno1a, ncor1, nup35, nup88, pck2, pdhb, pgam2, tpi1b","INHIBITION 4-HYDROXYPHENYL-PYRUVATE DIOXYGENASE HPPD ENZYME"
"GO:0004738","3","0.000924677953660941","0.846295230830128","75","dlat, dldh, pdhb","INCREASED INDUCTION OF PYRUVATE DEHYDROGENASE PDH; INHIBITION PYRUVATE DEHYDROGENASE KINASE PDK ENZYME"
"ABNORMAL LUNG MORPHOLOGY","10","0.000943960178713845","0.219998851893836","7.81","agrn, bmp2a, dhcr7, mthfd1b, ndufb10, nup88, raf1b, stat3, tp53, whsc1","INCREASE ADENOMAS/CARCINOMAS BRONCHIOLOALVEOLAR"
"ABNORMALITY OF BLOOD AND BLOOD FORMING TISSUES","17","0.00104472688898023","0.12713930707363","4.21","cat, cyb5a, dldh, epo, fh, gata1a, hand2, hmgcl, hsd3b7, mthfd1b, raf1b, rpl26, rps26l, ssr4, stat3, tp53, tpi1b","DAMAGING RED BLOOD CELLS; HEMOLYSIS"
"DECREASED BODY WEIGHT","18","0.00125738954662564","0.118957890923343","7.96","cyb5a, cyp24a1, dhcr7, dldh, fh, fus, gata1a, gria3b, hmgcl, hsd3b7, ndufb10, pdhb, rpl26, rps26l, ssr4, stat3, tp53, whsc1","DECREASED BODY WEIGHT"
"ABNORMAL NASAL MORPHOLOGY","17","0.00133491792192599","0.114755818455782","10.97","aldh6a1, bmp2a, colec11, dhcr7, eftud2, fh, gata1a, kif1bp, nup88, pigs, raf1b, rpl26, rps26l, stat3, tfap2a, tmco1, whsc1","INCREASE SITE OF CONTACT NASAL TUMORS"
"CHOLESTASIS","6","0.00148012367386777","0.377709035223318","17.14","dhcr7, fh, hmgcl, hsd3b7, tp53, tpi1b","INCREASED CHOLESTASIS; CHOLESTASIS PATHOLOGY"
"GO:0005488","110","0.00152573166195992","0.0203896551667033","10.22","abcf1, agrn, arnt, bmp2a, calb2b, caspa, cat, cdk2, cdk6, cdx1b, colec11, cox17, cpsf1, creb3l3l, crhr1, csnk1db, cstf2, cyb5a, cyp24a1, dhcr7, dhx15, dldh, eftud2, eif3ba, eif3g, eif6, elavl3, eno1a, epo, esrrga, exosc7, fbxo5, foxo3a, fus, gad2, gap43, gata1a, gclm, gnl3l, got2b, grhl2b, GSK3B_2of2, hand2, hbbe3, hmgcra, hnrnpm, hoxa1a, hoxb2a, hsp90aa1.2, kars, lhx2b, lsm6, mat1a, mmp16b, mthfd1b, mylpfa, ncor1, ndufab1b, nhp2l1b, nme2b.2, nploc4, nr1h5, nr3c1, nup35, onecut1, orc5, pabpc1a, pak2a, pak2b, patl1, pck2, pold2, polr2c, polr2f, pou2f1b, ppp1cab, prkcz, ptges3a, raf1b, rassf1, rbx1, rhoaa, rnaseh1, rnf185, rnps1, rpa2, rps26l, rps3, sf3a1, sf3b5, sirt3, smad2, smc4, sox1b, srsf5a, srsf5b, stat3, stub1, taf11, tcf7l1a, tfap2a, timp2a, tnnc2, tp53, tpi1b, trap1, ttk, whsc1, wnt3a, zeb1b","INCREASED BINDING OF CHEMICALS TO 2U SERUM"
"UPPER MOTOR NEURON DYSFUNCTION","11","0.00171593255709314","0.213446319520245","2.32","cyb5a, dhcr7, dlat, dldh, fus, gria3b, hmgcl, rnaseh1, stub1, tp53, tpi1b","DECREASE HISTAMINERGIC NEURON EXCITATION; OCCURRENCE CYTOPLASMIC VACUOLIZATION BILE DUCT CELL; OCCURRENCE CYTOPLASMIC VACUOLIZATION KUPFFER CELL"
"GO:1903009","3","0.00185594991855161","0.688978510958651","8.82","psmb1, psmd1, psmd11b","DECREASE GTPCH-1"
"GLYCOLYSIS AND GLUCONEOGENESIS","5","0.00185673693992662","0.521104423147529","21.74","dlat, dldh, eno1a, pgam2, tpi1b","DECREASED PCK1 EXPRESSION CONTROL POINT FOR GLYCOLYSIS/GLUCONEOGENESIS PATHWAY"
"GO:0046903","20","0.00199916374250529","0.116094365208744","8.66","adora2b, atp6v1d, caspa, cat, chrm2a, crhr1, gad2, hmgcra, hsp90aa1.2, kars, ndufc2, nme2b.2, prkcz, psmb1, psmd1, raf1b, sirt3, slc29a1a, smad2, timp2a","SUPPRESSION VLDL SECRETION; INCREASE MUCIN PRODUCTION; INCREASED SECRETION OF LOCAL GROWTH FACTORS"
"REGULATION OF WNT SIGNALING PATHWAY","8","0.00211323363546665","0.292703087512729","10.13","bmp2a, csnk1db, ppp1cab, psmb1, psmd1, rbx1, tcf7l1a, wnt3a","INHIBITION WNT PATHWAY"
"ABNORMAL CORNEAL EPITHELIUM MORPHOLOGY","3","0.00229370811722529","0.619610716129463","23.08","gata1a, kif1bp, zeb1b","INCREASED ACCUMULATION OF ALPHA2U MICROGLOBULIN PROXIMAL TUBULAR EPITHELIUM"
"REGULATION OF PROTEOLYSIS","14","0.00240394410727036","0.174203961101662","12.5","aph1b, caspa, csnk1db, eno1a, pak2a, raf1b, rbx1, rnf185, rps3, stat3, stub1, timp2a, tp53, wnt3a","IMPAIRED PROTEOSTASIS"
"ABNORMALITY OF THE LIVER","14","0.00253276036433949","0.166063897564733","1.87","bmp2a, dhcr7, dldh, fh, hmgcl, hsd3b7, ndufb10, pck2, pigs, raf1b, stat3, tp53, tpi1b, whsc1","INCREASED INDUCTION OF UDPGT'S IN LIVER; INCREASED LIVER STEATOSIS; INCREASED LIVER STEATOSIS; N/A HEPATOTOXICITY HEPATOPATHY INCLUDING A CONSTELLATION OF OBSERVABLE EFFECTS; INDUCTION SUSTAINED HEPATOTOXICITY"
"HEMOGLOBIN METABOLIC PROCESS","2","0.00269198539104644","1.4631477368269","33.33","cat, epo","ALTERED REGULATION ALPHA HEMOGLOBIN"
"ABNORMALITY OF THE PITUITARY GLAND","3","0.00272046260074043","0.776497377130496","6.25","cyb5a, tmco1, tp53","INCREASED ADENOMAS PITUITARY"
"GO:0046562","7","0.0027778404569525","0.361451126504675","25.93","dlat, dldh, eno1a, pck2, pdhb, pgam2, tpi1b","DECREASED GLUCOSE OXIDASE ENZYME ACTIVITY"
"PSYCHOGENIC NON EPILEPTIC SEIZURE","2","0.00294298605861242","1.68269152090114","15.38","fh, tp53","OCCURRENCE EPILEPTIC SEIZURE"
"VENTRICULAR ARRHYTHMIA","2","0.00310829564773274","1.66863675316154","28.57","bmp2a, raf1b","OCCURRENCE CARDIAC ARRHYTHMIA"
"GO:0042701","4","0.00320931027753609","0.685287246278952","11.76","anapc10, cdk2, hsp90aa1.2, raf1b","DECREASED PROGESTERONE FROM CORPUS LUTEUM"
"ABNORMAL BLOOD POTASSIUM CONCENTRATION","2","0.0033052398330488","1.64704289288092","16.67","nr3c1, tp53","INCREASED BLOOD POTASSIUM CONCENTRATION"
"ABNORMAL CIRCULATING ESTROGEN LEVEL","2","0.00334306779742842","1.64354822538672","14.29","cyb5a, tp53","INCREASED CIRCULATING ESTROGEN LEVELS"
"ELEVATED RED CELL ADENOSINE DEAMINASE LEVEL","3","0.00340063040302332","0.624361988383106","16.67","gata1a, rpl26, rps26l","INCREASED CYCLIC ADENOSINE MONOPHOSPHATE"
"GO:0001775","27","0.00403346014438264","0.0864147753899423","13.78","adora2b, atp6v1d, cat, cdk6, dusp3a, epo, flot2a, gata1a, gclm, hsp90aa1.2, kars, ndufc2, nme2b.2, onecut1, pak2a, prkcz, psmb1, psmd1, raf1b, rps3, stat3, timp2a, tp53, whsc1, wnt3a, ywhaz, zeb1b","ACTIVATION DENDRITIC CELLS"
"GO:0048469","4","0.00429662953375759","0.657308245482703","16.67","agrn, dldh, epo, fbxo5","INCREASED OOCYTE MATURATION"
"GO:0030163","13","0.004304164704918","0.180031494333308","8.5","anapc10, cdk2, csnk1db, fbxo5, hmgcra, hsp90aa1.2, nploc4, psmb1, psmd1, rbx1, rnf185, stub1, timp2a","INCREASED CATABOLISM OF MUSCLE PROTEIN"
"G OOCYTE MEIOSIS","6","0.00460221335296274","0.436628588646607","15","anapc10, cdk2, fbxo5, ppp1cab, rbx1, ywhaz","REDUCED MEIOTIC PROPHASE I/METAPHASE I TRANSITION OOCYTE"
"JNK CASCADE","4","0.00477505824662979","0.662782681679924","18.18","adora2b, dusp3a, hacd3, ncor1","ACTIVATION JNK"
"ABNORMALITY OF THE ABDOMINAL ORGANS","16","0.00507938529200227","0.145229239222108","9.47","bmp2a, dhcr7, dldh, fh, gata1a, hmgcl, hsd3b7, ndufb10, pck2, pigs, raf1b, stat3, stub1, tp53, tpi1b, whsc1","IMPAIRED DEVELOPMENT OF REPRODUCTIVE ORGANS"
"GO:0006629","21","0.00514329851306155","0.109923205799492","10.19","agrn, bmp2a, cat, crls1, cyp24a1, dhcr7, dhrs3a, dldh, eif6, hacd3, hmgcl, hmgcra, hsd3b7, ncor1, ndufab1b, pck2, pgp, pigs, ptges3a, sirt3, stub1","ALTERATION LIPID METABOLISM"
"GO:0042446","3","0.00517239823614764","0.806154545006734","10.71","arnt, bmp2a, dhcr7","INCREASE LUTEINIZING HORMONE LH; REPRESSED EXPRESSION OF STEROIDOGENIC ENZYMES"
"GO:0005102","16","0.00616470561807741","0.151368064533262","7.69","arnt, bmp2a, cat, dusp3a, epo, flot2a, fus, ncor1, smad2, stat3, stub1, taf11, timp2a, tp53, trap1, wnt3a","DECREASED TESTOSTERONE BINDING TO ANDROGEN RECEPTOR HYPOTHALAMUS"
"REGULATION OF CELL DEATH","25","0.00646228258885492","0.0886953196071811","9.33","aph1b, bmp2a, caspa, cat, creb3l3l, ctnnbl1, eno1a, epo, gata1a, gclm, hand2, hsp90aa1.2, nme2b.2, pak2a, ppp1cab, prkcz, raf1b, rnps1, rpl26, rps3, tfap2a, tp53, trap1, wnt3a, ywhaz","N/A CELL INJURY/DEATH"
"INHIBITION ACETYLCHOLINESTERASE ACHE","2","0.00656663508243475","1.77160063095693","18.18","agrn, chrm2a","INHIBITION ACETYLCHOLINESTERASE ACHE"
"POSITIVE REGULATION OF GENE EXPRESSION","19","0.00739845010162492","0.127054096908889","10.5","arnt, bmp2a, caspa, eif6, eno1a, fus, hand2, hsp90aa1.2, ncor1, polr2f, prkcz, rpl26, rps3, srsf5b, stat3, tfap2a, tp53, whsc1, wnt3a","ALTERED GENE EXPRESSION"
"GO:0007051","5","0.00826868911683725","0.507909820661294","18.52","csnk1db, fbxo5, ncor1, rps3, ttk","DISORGANIZATION SPINDLE"
"ABNORMALITY OF REPRODUCTIVE SYSTEM PHYSIOLOGY","7","0.00843315428485597","0.36843329902438","6.8","bmp2a, cyb5a, nr3c1, raf1b, stat3, stub1, tp53","N/A IMPAIRMENT OF REPRODUCTIVE CAPACITY"
"GO:0030154","6","0.00874249326755282","0.370241656020369","9.23","agrn, cdx1b, kif1bp, nr1h5, onecut1, sox1b","DIFFERENTIATION OF MYOFIBROBLAST"
"GO:0005515","5","0.00928363691852262","0.50947326987436","10.64","gata1a, hsp90aa1.2, smad2, tcf7l1a, tp53","BINDING SH-/SELEN-PROTEINS; COVALENT BINDING PROTEIN"
"GLUTATHIONE METABOLIC PROCESS","2","0.00986861963513523","1.69085156461338","20","gclm, gstk1","GLUTATHIONE SYNTHESIS; GLUTATHIONE HOMEOSTASIS"
"G GLUTATHIONE METABOLISM","2","0.00986861963513523","1.69085156461338","25","gclm, gstk1","DEPLETION GSH"
"BREAST CANCER PATHWAY","5","0.00995356401755263","0.510676892883942","4.39","cdk6, raf1b, tcf7l1a, tp53, wnt3a","N/A BREAST CANCER"
"GO:0007059","5","0.0101982863222413","0.513516776189323","11.36","fbxo5, nr3c1, rps3, smc4, ttk","INCREASED CHROMOSOME MISSEGGREGATION"
"ABNORMAL LIVER MORPHOLOGY","10","0.0103834117534728","0.235465129621734","8.4","bmp2a, dldh, hmgcl, hsd3b7, ndufb10, pck2, pigs, raf1b, stat3, tp53","INDUCTION LIVER “DYSFUNCTIONAL” CHANGES BY CGA 330050; INFLAMMATION LIVER; N/A LIVER FIBROSIS; INCREASE RBC CONGESTION IN LIVER; INCREASE LIVER AND SPLENIC HEMOSIDEROSIS; REDUCTION VITELLOGENIN SYNTHESIS IN LIVER; INCREASE VITELLOGENIN SYNTHESIS IN LIVER; FORMATION LIVER FIBROSIS; FORMATION LIVER TUMOR"
"HEART DEVELOPMENT","10","0.0111068698590768","0.242786762409679","7.94","bmp2a, dhrs3a, grhl2b, hand2, mthfd1b, raf1b, smad2, tp53, whsc1, wnt3a","ALTERED LARVAL DEVELOPMENT; IMPAIRED DEVELOPMENT"
"GO:0046983","24","0.0111703397010251","0.100959685444503","12.18","arnt, bmp2a, cat, eno1a, flot2a, gad2, gclm, hand2, hmgcl, hmgcra, hsp90aa1.2, kars, nup35, polr2c, raf1b, smad2, smc4, stat3, stub1, taf11, tfap2a, tp53, tpi1b, ttk","DIMERIZATION AHR/ARNT; REDUCED DIMERIZATION ARNT/HIF1-ALPHA"
"GO:0001816","10","0.011984545771024","0.248000739229901","8.33","adora2b, arnt, caspa, kars, nploc4, polr2f, prkcz, rps3, stat3, wnt3a","NON-NEURONAL PRODUCTION OF TNF EPITHELIAL IRRITATION; PRODUCTION OF NERVE GROWTH FACTOR  EPITHELIAL IRRITATION; NON-NEURONAL PRODUCTION OF IL-8/CXCL1 EPITHELIAL IRRITATION"
"GO:0042060","8","0.0133530949746155","0.314411048806586","9.09","gap43, gata1a, hmgcra, raf1b, smad2, tp53, wnt3a, ywhaz","FAILURE IN VASCULAR REPAIR MECHANISMS UNRESOLVED BLOOD LOSS HEMORRHAGE"
"GO:0009790","18","0.0140068342426807","0.116158913185811","10.65","arnt, bmp2a, cdx1b, dldh, gata1a, grhl2b, hand2, hoxa1a, hoxb2a, kif1bp, lhx2b, mmp16b, mthfd1b, smad2, tfap2a, tp53, wnt3a, zeb1b","DEFECT OF EMBRYOGENESIS"
"GO:0007568","11","0.0186762293195242","0.202032170361988","12.79","cat, cdk6, dldh, epo, fbxo5, gclm, hmgcra, sirt3, stat3, timp2a, tp53","ACCELERATED AGING"
"GO:0009611","9","0.0189764346636004","0.266331081563337","8.04","epo, gap43, gata1a, hmgcra, raf1b, smad2, tp53, wnt3a, ywhaz","ACCUMULATION DAMAGED MITOCHONDRIAL DNA"
"GO:0001935","3","0.0196675179725922","0.925195185299217","8.33","arnt, bmp2a, stat3","INCREASED PROLIFERATION ENDOTHELIAL CELLS"
"ABNORMALITY OF THE BLADDER","3","0.0203803710241047","0.879530477119637","5.77","cdk6, fus, stub1","REDUCED POSTERIOR SWIM BLADDER INFLATION; REDUCED ANTERIOR SWIM BLADDER INFLATION; INCREASE URINARY BLADDER CALCULI"
"GO:0050673","6","0.021046318237704","0.402917874477649","7.32","arnt, bmp2a, cdk6, nme2b.2, stat3, wnt3a","INCREASE REGENERATIVE CELL PROLIFERATION TUBULAR EPITHELIAL CELLS; INCREASE REGENERATIVE CELL PROLIFERATION TERMINAL BRONCHIOLAR EPITHELIAL CELLS"
"GO:0007269","3","0.0219146793456422","0.923087611418392","12","adora2b, chrm2a, gad2","OVERACTIVATION NEURONOTRANSMITTER RELEASE"
"GO:0019932","3","0.0219238659154389","0.858870963058067","4.92","adora2b, crhr1, nme2b.2","INCREASED SECOND MESSENGER PRODUCTION"
"PURE RED CELL APLASIA","5","0.0244616388127407","0.354757511643514","25","epo, gata1a, rpl26, rps26l, tp53","N/A METHEMOGLOBINEMIA DECREASED HEMOGLOBIN HEMATOCRIT RED BLOOD CELL NUMBER"
"GO:0099536","9","0.0257966287954562","0.255798090237506","8.11","adora2b, agrn, chrm2a, gad2, gria3b, prkcz, slc29a1a, stat3, wnt3a","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN; DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN"
"DNA DAMAGE RESPONSE","4","0.0273281526042533","0.548351194921371","6.9","cdk2, cdk6, rpa2, tp53","INCREASED DNA DAMAGE-REPAIR"
"GO:0000003","13","0.0277967965711813","0.167058483581062","6.4","arnt, cdk2, crhr1, dldh, epo, fbxo5, gata1a, grhl2b, nhp2l1b, pgam2, smc4, stat3, ttk","REDUCED REPRODUCTIVE SUCCESS; REPRODUCTIVE FAILURE"
"MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION","3","0.0291040399479441","0.920438663940356","30","csnk1db, fbxo5, rps3","DEPOLYMERIZATION MICROTUBULE"
"GO:0040011","18","0.030446772882835","0.120831992129245","7.93","agrn, bmp2a, cdk6, creb3l3l, dusp3a, fbxo5, gap43, hand2, hsd3b7, kars, lhx2b, onecut1, prkcz, raf1b, sox1b, stat3, tp53, wnt3a","INCREASED LOCOMOTION; INCREASED MUSCULAR WAVES IN FOOT; DECREASED LOCOMOTION"
"GO:0006936","6","0.0316933703869507","0.393613573358029","10.91","adora2b, chrm2a, eno1a, mylpfa, pgam2, tnnc2","REDUCTION ABDOMINAL MUSCLE CONTRACTION; OVERACTIVATION MUSCLE CONTRACTION"
"GO:0016055","3","0.0326126889942535","0.921990371566354","13.04","csnk1db, tcf7l1a, wnt3a","ALTERATION WNT PATHWAY"
"GO:0045444","3","0.0370797126422629","0.898986003066709","7.32","aldh6a1, bmp2a, wnt3a","INCREASED ADIPOGENESIS"
"GO:0022414","4","0.0384550345430803","0.597755722891248","11.11","fbxo5, smad2, tp53, ttk","INCREASED REPRODUCTIVE SUCCESS"
"GO:0010463","3","0.0402743143194075","0.863294412006882","25","bmp2a, hand2, zeb1b","INCREASED PROLIFERATION OF MESENCHYMAL CELLS"
"GO:0006898","3","0.0519240809121483","0.928221789330843","7.89","colec11, hsp90aa1.2, wnt3a","REDUCTION VITELLOGENIN ACCUMULATION INTO OOCYTES AND OOCYTE GROWTH/DEVELOPMENT; INCREASED LDL UPTAKE"
"GO:0006839","6","0.0586542150113679","0.361613829812947","13.04","atp5h, hsp90aa1.2, kif1bp, stat3, tp53, ywhaz","REDUCTION CHOLESTEROL TRANSPORT IN MITOCHONDRIA"
"GO:0019904","11","0.0603598944974241","0.212678201269979","8.94","caspa, cdk2, esrrga, gata1a, hnrnpm, hsp90aa1.2, smad2, stub1, tp53, wnt3a, ywhaz","N/A INTERFERENCES WITH SH-/SELEN-PROTEINS"
"GO:0004882","5","0.0642196172294943","0.421202698585734","14.29","nr3c1, pou2f1b, stat3, stub1, tp53","N/A ANDROGEN RECEPTOR ANTAGONISM; AGONISM ANDROGEN RECEPTOR; DECREASED ANDROGEN RECEPTOR ACTIVITY; ACTIVATION ANDROGEN RECEPTOR"
"GO:0044703","8","0.0652040542117452","0.252860896108538","6.9","crhr1, dldh, epo, fbxo5, nhp2l1b, pgam2, stat3, ttk","N/A REPRODUCTIVE FAILURE"
"ABNORMAL CIRCULATING CHOLESTEROL CONCENTRATION","2","0.0693658745645786","0.45366402547848","18.18","dhcr7, hsd3b7","DECREASED CHOLESTEROL; PERTURBATION OF CHOLESTEROL"
"GO:0048870","14","0.0907524995945805","0.137706562153666","7","bmp2a, cdk6, creb3l3l, dusp3a, fbxo5, hand2, hsd3b7, kars, onecut1, prkcz, raf1b, sox1b, stat3, tp53","INCREASED MOTILITY"
"CTOME ACTIVATION OF GENE EXPRESSION BY SREBF SREBP","2","0.0946350239551351","0.549056994232007","16.67","dhcr7, hmgcra","UP REGULATION SREBF2"
"CTOME REGULATED NECROSIS","5","0.149207211667802","0.440225294084961","23.81","caspa, flot2a, hsp90aa1.2, stub1, tp53","INCREASE NECROSIS TERMINAL BRONCHIOLAR CELLS"
"GO:1903409","3","0.164315642698362","0.513419136814374","12","hsp90aa1.2, stat3, trap1","INCREASE ROS PRODUCTION; PRODUCTION REACTIVE OXYGEN SPECIES"
"GO:0006954","8","0.197227704912133","0.196549548116078","6.84","abcf1, adora2b, bmp2a, caspa, epo, kars, prkcz, stat3","INCREASE INFLAMMATION; INCREASE INFLAMMATION CORNEAL CELLS; INFILTRATION INFLAMMATORY CELLS; INCREASED INFLAMMATION; CHRONIC COUGH RESPIRATORY IRRITABILITY"
"INCREASED HEMOGLOBIN","2","0.257933436388842","0.0620616504050863","66.67","epo, gata1a","INCREASED NON-GENOMIC SIGNALING; INCREASED AMPUTATIONS"
"GO:0004872","11","0.375162623764008","0.135158149759837","4.6","adora2b, bmp2a, chrm2a, crhr1, epo, esrrga, gria1a, gria3b, nr1h5, nr3c1, wnt3a","ACTIVATION PXR/SXR"
