"","Num","POD","SD","%","Genes","KE"
"ABNORMAL LIVER MORPHOLOGY","24","0.437021211786288","0.045786995369173","20.17","acat1, agla, atp6ap1b, bmp2a, cpox, cpt2, ctnnb1, ctsc, dhdds, dnajb11, hmgcl, hmgcs1, hnf1ba, lpl, naga, ndufs4, nras, psmb4, ptena, raf1b, rras, tars, tkta, tnnt2a","INDUCTION LIVER “DYSFUNCTIONAL” CHANGES BY CGA 330050; INFLAMMATION LIVER; N/A LIVER FIBROSIS; INCREASE RBC CONGESTION IN LIVER; INCREASE LIVER AND SPLENIC HEMOSIDEROSIS; REDUCTION VITELLOGENIN SYNTHESIS IN LIVER; INCREASE VITELLOGENIN SYNTHESIS IN LIVER; FORMATION LIVER FIBROSIS; FORMATION LIVER TUMOR"
"ABNORMALITY OF THE PITUITARY GLAND","8","0.438908546217327","0.124043460820807","16.67","ar, ctnnb1, fgf8a, nfkb2, otx2, polr3h, rbm28, tgfbr2","INCREASED ADENOMAS PITUITARY"
"GO:0001816","18","0.456140827929907","0.0382480989171012","15","ctnnb1, cyp1b1, drd2b, egr1, f11r.1, hif1ab, hsf1, inhbab, lpl, mapk3, nfkb1, nfkb2, polr3h, ppm1bb, prkcz, rps3, syk, uba1","NON-NEURONAL PRODUCTION OF TNF EPITHELIAL IRRITATION; PRODUCTION OF NERVE GROWTH FACTOR  EPITHELIAL IRRITATION; NON-NEURONAL PRODUCTION OF IL-8/CXCL1 EPITHELIAL IRRITATION"
"STEROID HORMONE MEDIATED SIGNALING PATHWAY","9","0.456217036436359","0.0779661468380454","8.82","ar, esrrga, hdac1, ncoa4, ncor1, nr3c2, paqr7b, rxrba, ubr5","DECREASE STEROIDOGENIC ACUTE REGULATORY PROTEIN STAR; DECREASED HSD17B10 EXPRESSION; REDUCED MATURATION INDUCING STEROID PLASMA"
"GO:0005216","10","0.45855788880287","0.0596045567511145","41.67","cacna1ba, cacna1bb, chrna6, gabra1, gabra5, glrba, gria2b, grik1b, htr3a, scn1lab","IMPAIRED ION CHANNELS"
"GO:0007269","10","0.463342962914461","0.163939342115354","40","adora2aa, cacna1ba, chrm2a, chrna6, drd2b, lin7a, P2RY1, pfn2l, rab5ab, slc32a1","OVERACTIVATION NEURONOTRANSMITTER RELEASE"
"ENDOMETRIAL CANCER","8","0.466666057611388","0.0786330952823759","11.76","casp9, ctnnb1, foxo3b, mapk3, nras, ptena, raf1b, tcf7","INCREASE ENDOMETRIAL ADENOCARCINOMAS"
"CTOME METABOLISM OF PORPHYRINS","2","0.467593035311674","0.089280867387041","66.67","alas1, cpox","ACCUMULATION HIGHLY CARBOXYLATED PORPHYRINS"
"PROLONGED NEONATAL JAUNDICE","2","0.470915086827897","0.0871068177754557","33.33","atp6ap1b, cpox","PROLONGED ESTRUS"
"IMMUNOLOGIC HYPERSENSITIVITY","4","0.482610775920425","0.0486359848859423","17.39","fgf8a, grhl2b, nfkb2, tbx1","INCREASE ALLERGIC RESPIRATORY HYPERSENSITIVITY RESPONSE"
"SANDAL GAP","2","0.483763141773894","0.258940210587914","40","bmp2a, igf1ra","N/A GAP"
"GO:0030545","6","0.487199109780669","0.100126506721082","10.17","bmp2a, fgf8a, fsta, gpia, inhbab, nppa","DESENSITIZATION NICOTINIC ACETYLCHOLINE RECEPTOR"
"GO:0001516","2","0.504432950799085","0.2528992900393","50","ptgesl, ptgs2a","REDUCED PROSTAGLANDIN F2ALPHA SYNTHESIS OVARY; DECREASED PROSTAGLANDIN F2ALPHA SYNTHESIS OVARY"
"GLUTATHIONE METABOLIC PROCESS","2","0.509265060341749","0.249971561708838","20","gstk1, ptgesl","GLUTATHIONE SYNTHESIS; GLUTATHIONE HOMEOSTASIS"
"ABNORMALITY OF THE MITOCHONDRION","6","0.519664682098763","0.112857015498105","4.76","cpt2, echs1, fdxr, hmgcl, ndufs4, sucla2","INJURY MITOCHONDRIA; DAMAGING MITOCHONDRIA; N/A MITOCHONDRIAL DYSFUNCTION 1"
"JNK CASCADE","6","0.52307232144957","0.107191152147354","27.27","hacd3, igf1ra, mapk9, ncor1, nppa, syk","ACTIVATION JNK"
"DECREASED FERTILITY","6","0.534675639689711","0.191552107762109","7.89","ar, ercc3, fgf8a, otx2, polr3h, raf1b","IMPAIRED FERTILITY; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; REDUCTION CUMULATIVE FECUNDITY AND SPAWNING; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; DECREASED TESTOSTERONE"
"BREAST CANCER PATHWAY","12","0.538073814885937","0.0425925990634014","10.53","cdk6, csnk2b, ctnnb1, fgf8a, fzd2, igf1ra, mapk3, nfkb2, nras, ptena, raf1b, tcf7","N/A BREAST CANCER"
"GO:0050663","5","0.539347926756544","0.106472984815872","16.67","drd2b, lpl, mapk3, prkcz, syk","RELEASE CYTOKINE"
"ABNORMALITY OF ADRENAL PHYSIOLOGY","4","0.553283970937981","0.212493421710927","4.35","ctnnb1, nfkb2, nr3c2, rbm28","INCREASE RENAL PATHOLOGY DUE TO VTG DEPOSITION; DECREASED RENAL ABILITY TO DILUTE URINE; OCCURRENCE KIDNEY TOXICITY; INCREASED KIDNEY FAILURE"
"OXIDATIVE DAMAGE","4","0.554352536084687","0.0713169159298544","20","casp3b, casp9, nfkb1, pcna","INCREASED OXIDATIVE DAMAGE"
"FAS LIGAND FASL PATHWAY AND STRESS INDUCTION OF HEAT SHOCK PROTEINS HSP REGULATION","3","0.557613022293423","0.138774222894416","11.54","casp3b, casp9, pak2a","ACTIVATION FAS; UP REGULATION FAS"
"RESPONSE TO ESTRADIOL","9","0.558988133634309","0.0537771994932724","30","arpc1b, casp3b, cat, ccna2, ctnnb1, hsf1, ogg1, pcna, ptena","REDUCTION PLASMA 17BETA-ESTRADIOL CONCENTRATIONS"
"ABNORMAL CIRCULATING FATTY ACID CONCENTRATION","2","0.57112292721914","0.0921216593656022","22.22","cpt2, hmgcl","ACCUMULATION FATTY ACID"
"DECREASED PLASMA CARNITINE","2","0.57112292721914","0.0921216593656022","28.57","cpt2, hmgcl","REDUCTION PLASMA VITELLOGENIN CONCENTRATIONS; INCREASE PLASMA VITELLOGENIN CONCENTRATIONS; DECREASED RENAL PLASMA FLOW; INCREASED PLASMA TYROSINE; DECREASED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA"
"ABNORMAL RESPIRATORY SYSTEM MORPHOLOGY","31","0.580122412604888","0.0357484879008958","21.09","atp6v1e1b, bmp2a, cacna1ba, cat, ccnf, cdc45, ctsc, dhcr7, ercc3, fgf8a, gli1, ikbkap, nfkb1, nfkb2, nos1, nras, otx2, polr3h, psat1, psmb4, ptena, raf1b, rps15a, rras, scn1lab, stk11, tars, tbx1, tgfbr2, tnnt2a, uba1","INCREASED RESPIRATORY DISTRESS/ARREST"
"GO:0004970","2","0.583603336643913","0.0382596032164803","33.33","gria2b, grik1b","BINDING OF AGONIST IONOTROPIC GLUTAMATE RECEPTORS"
"ABNORMALITY OF THE ABDOMINAL ORGANS","37","0.583874255526634","0.0265448942254871","21.89","acat1, acvr2b, agla, atp6ap1b, bckdha, bmp2a, cpox, cpt2, ctnnb1, ctsc, dhcr7, dhdds, dnajb11, gpia, hmgcl, hmgcs1, hnf1ba, ikbkap, lpl, naga, ndufs4, nfkb1, nfkb2, nras, pdx1, psmb4, ptena, raf1b, rras, sdhc, sec23b, stk11, tars, tbx1, tgfbr2, tkta, tnnt2a","IMPAIRED DEVELOPMENT OF REPRODUCTIVE ORGANS"
"ABNORMALITY OF THE LIVER","34","0.584704808520096","0.0300359019516609","4.53","acat1, agla, atp6ap1b, bmp2a, cpox, cpt2, ctnnb1, ctsc, dhcr7, dhdds, dnajb11, gpia, hmgcl, hmgcs1, hnf1ba, lpl, naga, ndufs4, nfkb1, nfkb2, nras, pdx1, psmb4, ptena, raf1b, rras, sdhc, sec23b, stk11, tars, tbx1, tgfbr2, tkta, tnnt2a","INCREASED INDUCTION OF UDPGT'S IN LIVER; INCREASED LIVER STEATOSIS; INCREASED LIVER STEATOSIS; N/A HEPATOTOXICITY HEPATOPATHY INCLUDING A CONSTELLATION OF OBSERVABLE EFFECTS; INDUCTION SUSTAINED HEPATOTOXICITY"
"GO:0010463","4","0.590127608490134","0.213207217262835","33.33","bmp2a, ctnnb1, tbx1, tgfbr2","INCREASED PROLIFERATION OF MESENCHYMAL CELLS"
"ABNORMAL RENAL TUBULE MORPHOLOGY","2","0.596401301586506","0.10542162212132","22.22","cpt2, ndufb8","OCCURRENCE CYSTIC DILATATION RENAL TUBULE; OCCURRENCE CYTOPLASMIC VACUOLIZATION RENAL TUBULE"
"REGULATION OF ATPASE ACTIVITY","5","0.598227727166371","0.136337301785525","31.25","dnajb11, hspa5, pfn2l, ssbp1, tnnt2a","INHIBITION CA++ ATPASE"
"GO:0042698","6","0.621478457521884","0.0977906645620766","27.27","casp2, casp3b, egr1, hspa5, inhbab, pcna","IRREGULARITIES OVARIAN CYCLE"
"DECREASED BODY WEIGHT","41","0.623490834233319","0.0239388194129739","18.14","acat1, acvr1l, arpc1b, atp6v1e1b, cacna1ba, cars, cdc45, dhcr7, dhdds, echs1, ercc3, fdxr, fgf8a, gabra5, gli1, hmgcl, igf1ra, mccc2, ndufb8, ndufs4, nfkb1, nfkb2, nos1, nr3c2, pdx1, psat1, psmb4, ptena, rpl18, rpl35a, rps15a, scn1lab, sdhc, sec23b, ssr4, strada, sucla2, tbx1, tgfbr2, uba1, znf711","DECREASED BODY WEIGHT"
"GO:0042446","7","0.623877651108754","0.104843680082702","25","bmp2a, dhcr7, egr1, fdx1, fdxr, hif1ab, nfkb1","INCREASE LUTEINIZING HORMONE LH; REPRESSED EXPRESSION OF STEROIDOGENIC ENZYMES"
"HEPATOCELLULAR CARCINOMA","4","0.629938176885617","0.212700235594025","30.77","bmp2a, cpox, ctnnb1, tgfbr2","FORMATION HEPATOCELLULAR AND BILE DUCT TUMORS; INCREASE ADENOMAS/CARCINOMAS HEPATOCELLULAR; TUMORIGENESIS HEPATOCELLULAR CARCINOMA"
"GO:0046983","44","0.635115464508881","0.0209691125970115","22.34","acat1, acvr1l, adora2aa, ahr1b, aldh1a3, ar, arntl2, aurka, bmp2a, cars, cat, cdh10a, cpox, drd2b, e2f8, eno3, f11r.1, fasn, gabbr2, h2afx, hif1ab, hmgcl, hmgcs1, hnf1ba, hsf1, hsp90aa1.2, inhbab, lpl, naga, neurog1, nfkb1, nfs1, P2RY1, pdx1, ppp2r1b, raf1b, ran, rpl7, tars, tbx1, tfap2b, tfdp1a, tkta, ttk","DIMERIZATION AHR/ARNT; REDUCED DIMERIZATION ARNT/HIF1-ALPHA"
"PYRUVATE METABOLIC PROCESS","13","0.645389398709593","0.0542925284002373","23.21","eno3, gpia, hif1ab, ncor1, nup93, ogdhb, pgam1a, pgam1b, pgam2, pkma, prkaa1, sec13, vdac1","INHIBITION 4-HYDROXYPHENYL-PYRUVATE DIOXYGENASE HPPD ENZYME"
"GO:0030163","25","0.648674222567869","0.0458505552050376","16.34","anapc10, aurka, ccnb1, ccnf, cdk1, csnk1e, ctnnb1, ctsc, fbxo5, gsk3ab, hsp90aa1.2, hspa5, mapk9, plk1, prp19, psma1, psmb3, psmb4, psmc1a, psmd9, ptena, sumo2b, uba1, ube2kb, usp14","INCREASED CATABOLISM OF MUSCLE PROTEIN"
"GO:0005515","14","0.653962851519716","0.0679602563639557","29.79","acvr1l, arntl2, ctnnb1, fgfr4, foxo3b, gata5, gli1, hsp90aa1.2, igfbp7, neurog1, ran, ta, tbx1, thraa","BINDING SH-/SELEN-PROTEINS; COVALENT BINDING PROTEIN"
"POSITIVE REGULATION OF GENE EXPRESSION","37","0.664752007013662","0.0220533229375436","20.44","ar, bmp2a, ctnnb1, cyp1b1, ddx39b, egr1, eif4g2b, f3a, fgf8a, fgfr4, gata5, gpia, gsk3ab, hdac1, hif1ab, hmx2, hsp90aa1.2, inhbab, lpcat3, lpl, mapk3, mapk9, ncor1, nfkb1, nfkb2, nos1, pkma, polr3h, prkaa1, prkcz, prp19, ptena, rps3, rps4x, syk, tra2b, ubr5","ALTERED GENE EXPRESSION"
"GO:0005102","34","0.665737302573694","0.016990701182721","16.35","adora2aa, ar, bambia, bmp2a, canx, casp3b, cat, ccnb1, csnk2b, ctnnb1, drd2b, eif3s10, f11r.1, fgf8a, fsta, gabra5, gnat2, gpia, gsk3ab, hif1ab, igf1ra, inhbab, lpl, ncoa4, ncor1, nppa, P2RY1, pcna, ptena, ran, syk, taf10, tgfbr2, vcam1","DECREASED TESTOSTERONE BINDING TO ANDROGEN RECEPTOR HYPOTHALAMUS"
"ABNORMALITY OF REPRODUCTIVE SYSTEM PHYSIOLOGY","21","0.666180011174582","0.0413283111931154","20.39","ahr1b, ar, bmp2a, ctnnb1, dhdds, eif2b2, ercc3, fgf8a, hnf1ba, idh3a, lss, nras, otx2, polr3h, psat1, raf1b, rbm28, rho, rps4x, rras, tkta","N/A IMPAIRMENT OF REPRODUCTIVE CAPACITY"
"GO:0009790","41","0.6668332871919","0.0212779742836586","24.26","acvr1l, acvr2b, aldh1a3, ar, bmp2a, casp3b, ccnb1, cdk1, cpt2, ctnnb1, e2f8, ercc3, fgf8a, fzd2, gli1, grhl2b, hdac1, hif1ab, hmx2, hnf1ba, hoxb2a, hoxb5a, hoxb8a, hsf1, inhbab, lias, mapk3, mmp2, neurog1, otx2, pax5, pdx1, prp19, rdh10a, rpl38, rrp7a, sf3b6, tbx1, tcf7, tgfbr2, tra2b","DEFECT OF EMBRYOGENESIS"
"GO:0007568","28","0.66946335886112","0.0345793175811044","32.56","canx, casp2, casp9, cat, CD68, cdk1, cdk6, ctsc, ddc, eno3, fbxo5, gsk3ab, h2afx, mapk3, nfkb2, ogg1, P2RY1, pax5, pdx1, pitx3, ptena, rpn2, SERP1, sirt3, slc32a1, sod2, tgfbr2, vcam1","ACCELERATED AGING"
"PARALYSIS","4","0.675276852301229","0.179072164445746","17.39","ccnf, cpox, scn1lab, sdhc","INDUCTION SOMATIC MUSCLE PARALYSIS; INDUCTION PHARYNGEAL MUSCLE PARALYSIS"
"GO:0004882","6","0.687293746045596","0.15115039159009","17.14","ar, cdk1, ctnnb1, hdac1, ncoa4, ran","N/A ANDROGEN RECEPTOR ANTAGONISM; AGONISM ANDROGEN RECEPTOR; DECREASED ANDROGEN RECEPTOR ACTIVITY; ACTIVATION ANDROGEN RECEPTOR"
"ABNORMAL LUNG MORPHOLOGY","27","0.690500202748606","0.0278025897097058","21.09","atp6v1e1b, bmp2a, cacna1ba, cdc45, ctsc, dhcr7, ercc3, fgf8a, gli1, ikbkap, nfkb1, nfkb2, nos1, nras, polr3h, psat1, ptena, raf1b, rps15a, rras, scn1lab, stk11, tars, tbx1, tgfbr2, tnnt2a, uba1","INCREASE ADENOMAS/CARCINOMAS BRONCHIOLOALVEOLAR"
"HEART DEVELOPMENT","25","0.692495348554807","0.0238690257694059","19.84","acvr1l, bmp2a, casp3b, ccnb1, ctnnb1, ddx39b, dhrs3a, eif4g2b, fgf8a, fzd2, gata5, gli1, grhl2b, gsk3ab, hif1ab, mapk3, nos1, nppa, pcna, ptena, raf1b, tbx1, tgfbr2, tnnt2a, vcam1","ALTERED LARVAL DEVELOPMENT; IMPAIRED DEVELOPMENT"
"HYPERACTIVITY","13","0.706746177037302","0.042797000928871","26","cacna1ba, cars, dhcr7, dhdds, fgf8a, gabra1, gabra5, ppp2r1b, scn1lab, tbx1, tgfbr2, tkta, znf711","INDUCTION ATAXIA PARALYSIS OR HYPERACTIVITY; INCREASED ATAXIA PARALYSIS OR HYPERACTIVITY; N/A ATAXIA PARALYSIS OR HYPERACTIVITY"
"ABNORMALITY OF BLOOD AND BLOOD FORMING TISSUES","42","0.724101900738721","0.0238033256270859","10.4","acat1, acvr1l, alg6, arpc1b, atp6ap1b, atp6v1e1b, cat, cpox, cpt2, ctnnb1, cyp26c1, echs1, ercc3, gli1, gpia, hmgcl, mtap, ndufb8, ndufs4, nfkb1, nfkb2, nos1, nras, pdx1, psmb4, ptena, raf1b, rpl18, rpl35a, rps15a, rras, scn1lab, sdhc, sec23b, ssr4, stk11, tars, tbx1, tgfbr2, thraa, tnnt2a, uba1","DAMAGING RED BLOOD CELLS; HEMOLYSIS"
"REGULATION OF CELL DEATH","59","0.724662069603099","0.0113001194846208","22.01","acvr1l, adora2aa, aldh1a3, ar, aurka, bbc3, bmp2a, casp2, casp3b, casp9, cat, cdk1, ciapin1, creb3l3l, ctnnb1, ctsc, cyp1b1, egr1, ercc3, fgf8a, foxo3b, gabra5, gsk3ab, hdac1, hif1ab, hnrpkl, hsf1, hsp90aa1.2, hspa5, igf1ra, inhbab, mapk9, nfkb1, nme2b.2, nos1, ogg1, pa2g4b, pak2a, pdx1, pitx3, plk1, ppp2r1b, prkaa1, prkcz, ptena, raf1b, rps3, sap18, sgk1, sod2, syk, tbx1, tfap2b, tfap2d, thraa, txn, vdac1, ywhaqa, ywhaqb","N/A CELL INJURY/DEATH"
"HUMAN THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY","4","0.732226598575122","0.196696669983084","3.7","egr1, igf1ra, mapk3, raf1b","DECREASED TRIIODOTHYRONINE T3 IN SERUM; INCREASE THYROID-STIMULATING HORMONE TSH; DECREASED THYROXINE T4 IN SERUM; INCREASED THYROID-STIMULATING HORMONE TSH"
"ABNORMALITY OF THE OVARY","10","0.733376814028059","0.107152299883086","17.54","ctnnb1, eif2b2, fgf8a, mmp2, polr3h, ptena, sdhc, sec23b, stk11, tgfbr2","REDUCED PROSTAGLANDINS OVARY"
"GO:0048870","40","0.736728779738853","0.0186344118340781","20","acvr1l, arpc5b, bambia, bmp2a, cd63, cdk1, cdk6, creb3l3l, csnk2b, ctnnb1, cyp1b1, drd2b, f11r.1, f3a, f3b, fbxo5, fgf8a, fgfr4, foxo3b, gpia, gsk3ab, hif1ab, hspa5, igf1ra, ikbkap, mapk3, onecut1, P2RY1, pfn2l, pgam1a, prkcz, ptena, raf1b, rras, sgk1, sod2, syk, tbx1, tgfbr2, vcam1","INCREASED MOTILITY"
"GO:0009058","4","0.754336242900488","0.186938582459701","57.14","alas1, gcat, gmppb, got1","INCREASED TRIGLYCERIDE FORMATION; INCREASED TRIGLYCERIDE FORMATION; DECREASE TETRAHYDROBIOPTERIN; ROS FORMATION"
"GO:0046903","53","0.76389136125279","0.0175524232817437","22.94","acvr2b, adora2aa, agla, arpc5b, atp6ap1b, cacna1ba, calm1b, canx, cat, cd63, CD68, cfd, chrm2a, chrna6, csnk2b, ctsc, cyfip1, drd2b, gpia, hif1ab, hnf1ba, hsp90aa1.2, htr2cl1, impdh2, inhbab, lin7a, lpl, mapk3, neurog1, nfkb1, nme2b.2, nppa, nras, P2RY1, pa2g4b, pdia4, pdx1, pfn2l, pgam1a, pgam1b, pkma, prkcz, psmd9, ptgesl, ptprb, rab5ab, raf1b, SERP1, sgk1, sirt3, slc32a1, syk, tfap2b","SUPPRESSION VLDL SECRETION; INCREASE MUCIN PRODUCTION; INCREASED SECRETION OF LOCAL GROWTH FACTORS"
