"","Num","POD","SD","%","Genes","KE"
"GO:0007568","10","17.1697032948458","0.116378637697425","11.63","apaf1, arntl1a, casp2, casp9, chek2, cyp1a, rela, serpine1, sirt1, sod1","ACCELERATED AGING"
"REGULATION OF PROTEOLYSIS","9","17.7604064289822","0.135592231505039","8.04","apaf1, casp2, casp9, csnk1e, mdm2, mycb, serpine1, sirt1, tradd","IMPAIRED PROTEOSTASIS"
"REGULATION OF CELL DEATH","21","18.2105521037238","0.0530868878433668","7.84","acvr1l, apaf1, axin2, casp2, casp9, chek2, fgfr1b, foxc1a, gata4, hdac3, mdm2, mycb, nkx2.7, rb1, rela, serpine1, sirt1, sod1, tfap2b, tgfb2, tradd","N/A CELL INJURY/DEATH"
"GO:0016209","2","19.6375028851532","0.251687854690813","18.18","gstk1, sod1","OXIDATION GLUTATHIONE"
"GLUTATHIONE METABOLIC PROCESS","2","19.6375028851532","0.251687854690813","20","gstk1, sod1","GLUTATHIONE SYNTHESIS; GLUTATHIONE HOMEOSTASIS"
"GO:0004872","10","20.4059648606741","0.103163393811933","4.18","acvr1l, f3b, fgfr1b, fzd2, gria3b, opn4b, paqr7b, rxrab, tgfb2, trhra","ACTIVATION PXR/SXR"
"GO:0030545","3","20.6064609599203","0.192359124374878","5.08","bmp1a, fsta, tgfb2","DESENSITIZATION NICOTINIC ACETYLCHOLINE RECEPTOR"
"ABNORMALITY OF THE OVARY","7","20.8279595297638","0.203949903347789","12.28","chek2, eif2b3, fgfr1b, gata4, mdm2, mycb, rela","REDUCED PROSTAGLANDINS OVARY"
"GO:0005488","63","20.9605454088732","0.0143171370961386","5.86","abcd3a, acad8, acadl, acvr1l, agrn, apaf1, arntl1a, axin2, bambib, bmp1a, chek2, csnk1e, cyp1a, cyp24a1, dhcr7, eif2b3, fasn, fgfr1b, foxc1a, fsta, fstb, fzd2, gata4, gng12a, hdac3, hoxb2a, ikbkap, lhx2b, lsm7, mdm2, mef2ca, mitfa, mmp17b, mmp28, mycb, neurog1, nkx2.7, otpb, p4ha2, pabpc1b, paqr7b, pcna, pou2f1b, ppat, ppp1caa, prkcsh, ptges3a, ptgs2a, rap1b, rb1, rela, riok2, rxrab, sirt1, sod1, srsf2a, tbp, tfap2b, tgfb2, tra2b, tradd, tuba8l4, uba2","INCREASED BINDING OF CHEMICALS TO 2U SERUM"
"ABNORMAL NASAL MORPHOLOGY","13","21.8519055036445","0.0790621852171504","8.39","adsl, cpt2, dhcr7, fgfr1b, foxc1a, fzd2, gata4, mdm2, nkx2.7, rb1, rps23, tfap2b, txnl4a","INCREASE SITE OF CONTACT NASAL TUMORS"
"GO:0001775","4","22.8983551827766","0.105990278167418","2.04","apaf1, pgam1a, rap1b, sod1","ACTIVATION DENDRITIC CELLS"
"GO:0019904","12","23.7884489462854","0.090086389050565","9.76","casp2, casp9, fgfr1b, fzd2, gng12a, kcnh2a, mdm2, rb1, rela, sirt1, tra2b, tradd","N/A INTERFERENCES WITH SH-/SELEN-PROTEINS"
"HEART DEVELOPMENT","9","24.5797747650993","0.139358693760709","7.14","acvr1l, axin2, foxc1a, fzd2, gata4, nkx2.7, pcna, rb1, tgfb2","ALTERED LARVAL DEVELOPMENT; IMPAIRED DEVELOPMENT"
"GO:0003158","3","25.4554734947667","0.160198382822539","12.5","acvr1l, fasn, rap1b","IMPAIRMENT ENDOTHELIAL NETWORK"
"ABNORMAL BLOOD POTASSIUM CONCENTRATION","2","25.7542263041477","0.39703355640156","16.67","hsd11b2, kcnh2a","INCREASED BLOOD POTASSIUM CONCENTRATION"
"GO:0006954","7","26.9728191866731","0.0701020280755266","5.98","acvr1l, f3b, rb1, rela, serpine1, sod1, tradd","INCREASE INFLAMMATION; INCREASE INFLAMMATION CORNEAL CELLS; INFILTRATION INFLAMMATORY CELLS; INCREASED INFLAMMATION; CHRONIC COUGH RESPIRATORY IRRITABILITY"
"GO:0050665","2","28.1342445742616","0.362101869102126","33.33","cyp1a, sod1","DECREASED HYDROGEN PEROXIDE PRODUCTION"
"GO:0007009","2","28.5047680086389","0.366119828205234","22.22","sod1, tgfb2","NARCOSIS"
"FAS LIGAND FASL PATHWAY AND STRESS INDUCTION OF HEAT SHOCK PROTEINS HSP REGULATION","3","30.0939541188072","0.0796278501475662","11.54","apaf1, casp9, rb1","ACTIVATION FAS; UP REGULATION FAS"
"GO:0009790","15","30.1314754772347","0.0659994146328972","8.88","acvr1l, apaf1, axin2, cpt2, fgfr1b, foxc1a, fzd2, gata4, hoxb2a, lhx2b, neurog1, nkx2.7, sod1, tgfb2, tra2b","DEFECT OF EMBRYOGENESIS"
"DECREASED BODY WEIGHT","12","30.6086781763409","0.0423577874304526","5.31","acvr1l, bmp1a, chek2, cyp24a1, dhcr7, fgfr1b, gata4, gria3b, hsd11b2, ndufs4, rb1, srsf2a","DECREASED BODY WEIGHT"
"ABNORMAL FORM OF THE VERTEBRAL BODIES","5","31.2016192149423","0.0961464922882903","15.15","acvr1l, bmp1a, dhcr7, fgfr1b, fzd2","CLONAL EXPANSION/CELL PROLIFERATION TO FORM ALTERED HEPATIC FOCI AHF"
"ABNORMALITY OF THE ABDOMINAL ORGANS","13","31.8627317238946","0.0664639907248703","7.69","abcd3a, chek2, cpt2, dhcr7, ikbkap, mdm2, mycb, ndufs4, prkcsh, rela, serpine1, srsf2a, trhra","IMPAIRED DEVELOPMENT OF REPRODUCTIVE ORGANS"
"GO:0046903","13","32.4551678840567","0.0316181236271531","5.63","apaf1, arntl1a, atp5j, fgfr1b, neurog1, pgam1a, ppat, rap1b, serpine1, sod1, tfap2b, tgfb2, tuba8l4","SUPPRESSION VLDL SECRETION; INCREASE MUCIN PRODUCTION; INCREASED SECRETION OF LOCAL GROWTH FACTORS"
"GO:0005515","6","33.4575093553937","0.0748091999683421","12.77","acvr1l, arntl1a, axin2, bmp1a, fgfr1b, neurog1","BINDING SH-/SELEN-PROTEINS; COVALENT BINDING PROTEIN"
"GO:0099536","4","36.3785431021918","0.0894304081710953","3.6","agrn, gria3b, rap1b, rela","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN; DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN"
"GO:0006915","6","36.5150550087855","0.0639833226937147","19.35","apaf1, casp2, casp9, dap3, rb1, tradd","CHANGES/INHIBITION CELLULAR HOMEOSTASIS AND APOPTOSIS; DECREASED APOPTOSIS EPITHELIAL CELLS; INCREASED APOPTOSIS DECREASED LEYDIG CELLS"
"OXIDATIVE DAMAGE","3","36.7683645278504","0.12549250587695","15","apaf1, casp9, pcna","INCREASED OXIDATIVE DAMAGE"
"GO:0006635","3","37.6359724827354","0.225807174352256","15","abcd3a, acadl, cpt2","DECREASED PEROXISOMAL FATTY ACID BETA OXIDATION OF FATTY ACIDS; DECREASED MITOCHONDRIAL FATTY ACID BETA OXIDATION; DECREASED MITOCHONDRIAL FATTY ACID BETA-OXIDATION; INHIBITION MITOCHONDRIAL FATTY ACID BETA-OXIDATION"
"CHOLESTASIS","3","38.23365609511","0.156231462481748","8.57","abcd3a, dhcr7, trhra","INCREASED CHOLESTASIS; CHOLESTASIS PATHOLOGY"
"GO:0009611","6","38.7980992537115","0.0936541360512098","5.36","cyp1a, f3b, gata4, serpine1, sod1, tgfb2","ACCUMULATION DAMAGED MITOCHONDRIAL DNA"
"APOPTOSIS","7","40.4064932792899","0.0528640392047414","12.5","apaf1, casp2, casp9, mdm2, mycb, rela, tradd","INCREASED APOPTOSIS ADENOMAS/CARCINOMAS FOLLICULAR CELL"
"GO:0006936","4","41.712042069094","0.120842169523456","7.27","gata4, kcnh2a, neurog1, sod1","REDUCTION ABDOMINAL MUSCLE CONTRACTION; OVERACTIVATION MUSCLE CONTRACTION"
"GO:0046983","14","41.9867859017466","0.0296889110043868","7.11","abcd3a, acvr1l, arntl1a, chek2, fasn, fgfr1b, kcnh2a, mycb, neurog1, rela, sod1, tfap2b, tgfb2, uba2","DIMERIZATION AHR/ARNT; REDUCED DIMERIZATION ARNT/HIF1-ALPHA"
"HUMAN THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY","3","43.8402095337148","0.0981157323529097","2.78","mycb, rap1b, rb1","DECREASED TRIIODOTHYRONINE T3 IN SERUM; INCREASE THYROID-STIMULATING HORMONE TSH; DECREASED THYROXINE T4 IN SERUM; INCREASED THYROID-STIMULATING HORMONE TSH"
"ABNORMALITY OF THE LIVER","9","44.1691064401717","0.0520974469113183","1.2","abcd3a, cpt2, dhcr7, mycb, ndufs4, prkcsh, rela, srsf2a, trhra","INCREASED INDUCTION OF UDPGT'S IN LIVER; INCREASED LIVER STEATOSIS; INCREASED LIVER STEATOSIS; N/A HEPATOTOXICITY HEPATOPATHY INCLUDING A CONSTELLATION OF OBSERVABLE EFFECTS; INDUCTION SUSTAINED HEPATOTOXICITY"
"GO:0042060","4","45.561503316205","0.144040123133881","4.55","f3b, gata4, serpine1, tgfb2","FAILURE IN VASCULAR REPAIR MECHANISMS UNRESOLVED BLOOD LOSS HEMORRHAGE"
"ELECTRON TRANSPORT CHAIN","3","46.8690525578018","0.177592066717053","4.41","cyp1a, ndufs4, p4ha2","DISRUPTION MITOCHONDRIAL ELECTRON TRANSPORT CHAIN"
"HYPERACTIVITY","4","47.8553951954576","0.107688557070893","8","adsl, dhcr7, fgfr1b, gata4","INDUCTION ATAXIA PARALYSIS OR HYPERACTIVITY; INCREASED ATAXIA PARALYSIS OR HYPERACTIVITY; N/A ATAXIA PARALYSIS OR HYPERACTIVITY"
"ABNORMAL LIVER MORPHOLOGY","5","48.2898900490362","0.11544040789627","4.2","abcd3a, cpt2, ndufs4, prkcsh, srsf2a","INDUCTION LIVER “DYSFUNCTIONAL” CHANGES BY CGA 330050; INFLAMMATION LIVER; N/A LIVER FIBROSIS; INCREASE RBC CONGESTION IN LIVER; INCREASE LIVER AND SPLENIC HEMOSIDEROSIS; REDUCTION VITELLOGENIN SYNTHESIS IN LIVER; INCREASE VITELLOGENIN SYNTHESIS IN LIVER; FORMATION LIVER FIBROSIS; FORMATION LIVER TUMOR"
"DNA DAMAGE RESPONSE","6","49.9734993564594","0.0475721164683754","10.34","apaf1, casp9, chek2, mdm2, mycb, rb1","INCREASED DNA DAMAGE-REPAIR"
"G TGF BETA SIGNALING PATHWAY","4","51.9139057290781","0.107542466215653","5.88","acvr1l, fsta, mycb, tgfb2","ACTIVATION TGF-BETA PATHWAY; UP REGULATION TGFBETA1 EXPRESSION"
"ABNORMALITY OF BLOOD AND BLOOD FORMING TISSUES","14","53.3968125879437","0.0332483449139198","3.47","abcd3a, acad8, acvr1l, alg6, chek2, cpt2, mdm2, mycb, ndufs4, prkcsh, rb1, serpine1, srsf2a, tgfb2","DAMAGING RED BLOOD CELLS; HEMOLYSIS"
"ENDOMETRIAL CANCER","4","57.4922214359647","0.0515359879378036","5.88","axin2, casp9, fgfr1b, mycb","INCREASE ENDOMETRIAL ADENOCARCINOMAS"
"POSITIVE REGULATION OF GENE EXPRESSION","9","58.9917981909062","0.036503788437743","4.97","axin2, gata4, mycb, pabpc1b, rela, serpine1, sod1, tbp, tra2b","ALTERED GENE EXPRESSION"
"GO:0004882","4","61.2332182841329","0.0241372002579679","11.43","mdm2, pou2f1b, rb1, rela","N/A ANDROGEN RECEPTOR ANTAGONISM; AGONISM ANDROGEN RECEPTOR; DECREASED ANDROGEN RECEPTOR ACTIVITY; ACTIVATION ANDROGEN RECEPTOR"
"NCRNAS INVOLVED IN WNT SIGNALING IN HEPATOCELLULAR CARCINOMA","3","64.3451757235695","0.0405795354123871","6.25","csnk1e, fzd2, mycb","INCREASE HERITABLE MUTATIONS IN OFFSPRING"
"GO:0010463","2","64.5654604995741","0.0580771149485952","16.67","fgfr1b, mycb","INCREASED PROLIFERATION OF MESENCHYMAL CELLS"
"GO:0007059","3","64.8337196481043","0.0378241630230693","6.82","axin2, rb1, riok2","INCREASED CHROMOSOME MISSEGGREGATION"
"GO:0048469","3","65.1404896749028","0.0531324250833319","12.5","agrn, fgfr1b, rb1","INCREASED OOCYTE MATURATION"
"GO:0016310","6","65.3619531523908","0.0185621907602727","4.8","acvr1l, chek2, csnk1e, fgfr1b, prkcsh, riok2","ACTIVATION SP1"
"BREAST CANCER PATHWAY","5","67.2217619202624","0.0199843294377248","4.39","axin2, fgfr1b, fzd2, mycb, rb1","N/A BREAST CANCER"
"BLADDER CANCER","3","69.0494495424263","0.0356963681084643","7.14","mdm2, mycb, rb1","INCREASE CANCER"
"SOMATIC MUTATION","5","70.0942604236978","0.0230816427736272","5.95","axin2, chek2, fgfr1b, mycb, rb1","INCREASED INDUCED MUTATIONS IN CRITICAL GENES; INCREASE MUTATIONS; INCREASE MUTATIONS IN CRITICAL GENES"
"ABNORMAL LACTATE DEHYDROGENASE LEVEL","3","71.5303540937103","0.0413726152048932","33.33","chek2, mycb, rb1","DOWN REGULATION GULCOSE-6-PHOSPHATE DEHYDROGENASE"
"GO:0006839","3","80.0118705284706","0.0263504507695545","6.52","atp5c1, atp5j, cpt2","REDUCTION CHOLESTEROL TRANSPORT IN MITOCHONDRIA"
"ABNORMAL CIRCULATING FATTY ACID CONCENTRATION","2","82.4224092561572","0.0429555757148469","22.22","acad8, cpt2","ACCUMULATION FATTY ACID"
"DECREASED PLASMA CARNITINE","2","82.4224092561572","0.0429555757148469","28.57","acad8, cpt2","REDUCTION PLASMA VITELLOGENIN CONCENTRATIONS; INCREASE PLASMA VITELLOGENIN CONCENTRATIONS; DECREASED RENAL PLASMA FLOW; INCREASED PLASMA TYROSINE; DECREASED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA"
"GO:0015908","3","82.7281638528867","0.0284996842263696","13.64","abcd3a, atp5j, cpt2","INCREASED FA INFLUX"
"MALE REPRODUCTIVE SYSTEM NEOPLASM","3","86.915191860447","0.00857601900789045","20","chek2, gata4, mdm2","MALFORMATION MALE REPRODUCTIVE TRACT; INDUCTION MALE REPRODUCTIVE TRACT; MALFORMED MALE REPRODUCTIVE TRACT"
"ABNORMALITY OF THE MITOCHONDRION","3","87.5939215521421","0.025354784694358","2.38","acad8, cpt2, ndufs4","INJURY MITOCHONDRIA; DAMAGING MITOCHONDRIA; N/A MITOCHONDRIAL DYSFUNCTION 1"
"ABNORMAL CARDIAC TEST","2","91.7021163617039","0.00704235150660077","15.38","gata4, kcnh2a","INCREASED CARDIAC ARRTHYMIA"
"GO:0045333","3","95.4544156527217","0.00573080299456346","4.17","adsl, cyp1a, ndufs4","INCREASE OXIDATIVE METABOLISM"
