"","Num","POD","SD","%","Genes","KE"
"GO:0006636","5","0.163536294097984","0.410664378548268","41.67","avpr1a, ptgesl, ptgs1, ptgs2b, tbxas1","UP REGULATION UNSATURATED FATTY ACID"
"ABNORMAL BLOOD SODIUM CONCENTRATION","4","0.165853939757143","0.549532634293581","44.44","cpox, fgfr1b, nfkb2, nr3c2","DECREASED SODIUM CONDUCTANCE 2; DECREASED SODIUM REABSORPTION"
"GO:0046562","4","0.174111448305603","0.553281669342493","14.81","adh5, aldh9a1a.1, dlat, pdhb","DECREASED GLUCOSE OXIDASE ENZYME ACTIVITY"
"GO:0007269","5","0.19251238933997","0.35472871559832","20","drd2b, gsk3b, rab5ab, rap1aa, slc18a2","OVERACTIVATION NEURONOTRANSMITTER RELEASE"
"GO:0050663","6","0.198053270643468","0.276497786334555","20","agtr2, drd2b, mmp13a, nr1h4, src, xbp1","RELEASE CYTOKINE"
"GO:0015908","5","0.207921932354789","0.380060670740974","22.73","agtr2, cpt1aa, drd2b, pparab, rps6kb1b","INCREASED FA INFLUX"
"PROSTAGLANDIN SYNTHESIS AND REGULATION","6","0.237829426784748","0.312989958348679","23.08","ednraa, ptger2a, ptger2b, ptgs1, ptgs2b, tbxas1","REDUCTION PROSTAGLANDIN E2 CONCENTRATION; REDUCED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA"
"GO:0003707","13","0.239635215870244","0.125550335851969","40.62","esrra, esrrga, nr1h3, nr1h4, nr2f6a, nr3c2, paqr7b, pparab, rarga, roraa, rxraa, thraa, thrb","REDUCED MATURATION INDUCING STEROID RECEPTOR SIGNALLING OOCYTE"
"CHOLESTASIS","12","0.268394663249079","0.135368593925581","34.29","alg8, atp6ap1b, cpox, farsb, fh, hnf1ba, iars, krt8, lipf, nr1h4, rnaseh2b, trhra","INCREASED CHOLESTASIS; CHOLESTASIS PATHOLOGY"
"ABNORMALITY OF THE BLADDER","12","0.291586977761494","0.144339382302582","23.08","agtr2, cdk6, fus, glud1a, hnrnpa1b, hs6st2, hspa9, nfia, pax6b, rarga, sdhb, smo","REDUCED POSTERIOR SWIM BLADDER INFLATION; REDUCED ANTERIOR SWIM BLADDER INFLATION; INCREASE URINARY BLADDER CALCULI"
"ABNORMALITY OF ADRENAL PHYSIOLOGY","5","0.292466988658472","0.396182638827228","5.43","lipf, nfkb2, nr3c2, smo, sox19b","INCREASE RENAL PATHOLOGY DUE TO VTG DEPOSITION; DECREASED RENAL ABILITY TO DILUTE URINE; OCCURRENCE KIDNEY TOXICITY; INCREASED KIDNEY FAILURE"
"OXIDATIVE STRESS","3","0.3057749290321","0.496715686348948","12.5","cat, hmox1a, mt2","PROPAGATION OXIDATIVE STRESS; N/A OXIDATIVE STRESS; INCREASE OXIDATIVE STRESS / ACTIVATION PMK-1 P38 MAPK; INCREASED OXIDATIVE STRESS; INCREASE OXIDATIVE STRESS / ACTIVATION PMK-1 P38 MAPK; INCREASE ENERGETIC DEMANDS AND THEREFORE METABOLIC STRESS; INCREASED ENERGETIC DEMANDS AND THEREFORE METABOLIC STRESS"
"GO:0019932","14","0.316879353795478","0.109381047461991","22.95","adra2c, agtr2, ahr1b, avpr1a, crhr1, drd2b, gsk3b, npy2r, oprl1, pdx1, ppp2ca, ppp2r1b, ptger2a, ptger2b","INCREASED SECOND MESSENGER PRODUCTION"
"NUCLEAR RECEPTORS","8","0.317455160063303","0.199541680203911","15.38","esrra, nr1h3, pparab, rarga, roraa, rxraa, thraa, thrb","ACTIVATION HEPATIC NUCLEAR RECEPTORS"
"GO:0003824","8","0.35515929517246","0.195263126815687","12.31","adsl, atic, fh, mdh1aa, mthfd1b, naga, pdhb, ppm1bb","DECREASED DHB4/HSD17B4; DECREASE INCORPORATION OF ACTIVE IODIDE INTO IODOTYROSINES; INHIBITION PROLYL HYDROXYLASES; INHIBITION UROD; DECREASE AKT/ENOS ACTIVITY; INHIBITION DEIODINASE 2; INHIBITION DEIODINASE 1; INHIBITION IODOTYROSINE DEIODINASE IYD; INHIBITION DEIODINASE 3; INHIBITION DUAL OXIDASE; INDUCTION UPREGULATION OF GLUCURONYLTRANSFERASE ACTIVITY"
"UPPER MOTOR NEURON DYSFUNCTION","38","0.360294253275635","0.041644440048678","8.02","adsl, agtr2, bckdha, cars, cpt1aa, cyb5a, dlat, dyrk1ab, eif2b2, eif2b4, fgfr1b, fus, gabbr2, gamt, gria3b, hnrnpa1b, iars, mdh1aa, mre11a, msh6, naga, ndufa12, ndufs2, ndufs8a, nup107, nup133, ogdhb, park7, pax6b, pccb, pdhx, polr1c, rnaseh1, rnaseh2b, roraa, sdhb, slc18a2, smo","DECREASE HISTAMINERGIC NEURON EXCITATION; OCCURRENCE CYTOPLASMIC VACUOLIZATION BILE DUCT CELL; OCCURRENCE CYTOPLASMIC VACUOLIZATION KUPFFER CELL"
"GO:0001525","11","0.375202289483327","0.125595373159793","29.73","flt1, gsk3b, hdac3, hdac6, hs6st2, mt2, nfkb2, rab5c, rps29, vegfaa, wdr43","REDUCTION ANGIOGENESIS; INCREASED ANGIOGENESIS"
"RENAL TUBULAR DYSFUNCTION","7","0.392204366820372","0.234405683214942","26.92","cpt1aa, gatm, hnf1ba, ndufs2, ndufs8a, pdx1, pmm2","INCREASE HYPERPLASIA RENAL TUBULAR CELLS; INCREASE CYTOTOXICITY RENAL TUBULAR CELL; INCREASE ADENOMAS/CARCINOMAS RENAL TUBULAR; OCCURRENCE RENAL PROXIMAL TUBULAR NECROSIS"
"GO:0043542","7","0.412826166573562","0.23302762939033","20","agtr2, bmp4, EPHA2_2of2, fgfr1b, hmox1a, id1, ptgs2b","INCREASED MIGRATION ENDOTHELIAL CELLS"
"GO:0030545","6","0.428913933990506","0.299818532112396","10.17","agtr2, bmp4, inhbaa, tgfb2, tgfb3, trh","DESENSITIZATION NICOTINIC ACETYLCHOLINE RECEPTOR"
"GLOMERULAR SCLEROSIS","6","0.43599446781389","0.281277572446192","42.86","fh, nup107, nup133, nup93, sdhb, sec61a1","DECREASED GLOMERULAR FILTRATION"
"LOCOMOTORY BEHAVIOR","7","0.446687462939805","0.222312768920379","11.29","arrb2b, egr1, foxa2, ncoa2, npy2rl, park7, slc18a2","REDUCED SWIMMING SPEED; REDUCED SWIMMING PERFORMANCE"
"ABNORMAL FORM OF THE VERTEBRAL BODIES","10","0.447505096289847","0.132355804466335","30.3","fgfr1b, fzd2, hdac6, hspa9, kdelr2b, lfng, plod3, pmm2, rps19, tbxas1","CLONAL EXPANSION/CELL PROLIFERATION TO FORM ALTERED HEPATIC FOCI AHF"
"GO:0044414","11","0.465670913630428","0.109897787162701","27.5","actb1, atp6ap1b, colec11, ctsla, rab5ab, rab5c, rac1a, sec61a1, sec61al2, tuba8l, TUBB8P7_2of3","SUPPRESSION IMMUNE SYSTEM"
"ABNORMAL NASAL MORPHOLOGY","40","0.468360565227448","0.0339532595815941","25.81","actb1, adsl, agtr2, ahr1b, aldh6a1, atic, cars, cdc42, colec11, dyrk1ab, ednraa, fgfr1b, fh, fzd2, hdac6, hspa9, kif1bp, lfng, map2k2a, mdh1aa, naga, nfia, nkx2.7, nras, orc6, plod3, pmm2, polr1c, ppp2r1b, prpf31, prpf4, rac1a, rarga, rbm8a, rpl18, rps19, rps23, rps29, smo, strada","INCREASE SITE OF CONTACT NASAL TUMORS"
"GO:0046903","54","0.471353189964029","0.0270863845199774","23.38","actn1, adra2c, agtr2, atp6ap1b, avpr1a, cat, CCKAR, cpt1aa, crhr1, drd2b, fgfr1b, foxa2, glud1a, gsk3b, hmox1a, hnf1ba, inhbaa, llgl2, mmp13a, myb, ncoa1, npy2r, nr1h3, nr1h4, nras, oprl1, park7, pdx1, ppat, psma5, psmc2, psmd1, psmd13, psmd14, psmd6, ptgesl, ptprb, rab5ab, rab5c, rac1a, rap1aa, rock1, slc18a2, slc25a5, SLC29A1_1of2, src, stxbp2, tcf7l2, tgfb2, tgfb3, timp2a, trh, wls, xbp1","SUPPRESSION VLDL SECRETION; INCREASE MUCIN PRODUCTION; INCREASED SECRETION OF LOCAL GROWTH FACTORS"
"GO:0006412","24","0.474948375873368","0.0627221832705198","22.22","eif2b2, eif2b4, eif2s1b, eif2s2, eif3d, eif3ha, eif3i, eif3ja, eif4bb, faua, gspt1l, iars, rpl14, rpl18, rpl18a, rpl21, rpl4, rps17, rps19, rps23, rps29, rps3a, rps9, uba52","ALTERED PROTEIN PRODUCTION"
"GO:0006936","10","0.483550019742174","0.130961472065439","18.18","adra2c, atp2a1, drd2b, ednraa, gamt, npy2r, ptgs2b, rock1, rps6kb1b, tpm4a","REDUCTION ABDOMINAL MUSCLE CONTRACTION; OVERACTIVATION MUSCLE CONTRACTION"
"VASCULAR CALCIFICATION","2","0.484137711198305","0.102816657219459","40","ldlra, rnaseh2b","OSTEOPOROSIS AND VASCULAR CALCIFICATION BONE DETERIORATION"
"RESPONSE TO REACTIVE OXYGEN SPECIES","13","0.510338276566051","0.100382344917943","23.21","casp3b, cat, hdac1, hdac6, hmox1a, hsf1, jun, mt2, myb, park7, pdgfra, slc8a1a, src","INCREASED REACTIVE OXYGEN SPECIES"
"GO:0006633","9","0.5112743653142","0.17409796996088","31.03","avpr1a, cyp3c1, hacd3, nr1h3, ptgesl, ptgs1, ptgs2b, tbxas1, xbp1","SYNTHESIS DE NOVO FA; INCREASED DE NOVO FA SYNTHESIS; INCREASED DE NOVO FA SYNTHESIS"
"OXIDATIVE DAMAGE","3","0.514437830145396","0.196680155264053","15","casp3b, casp9, cdc42","INCREASED OXIDATIVE DAMAGE"
"ABNORMAL LIVER MORPHOLOGY","27","0.527384794834364","0.0514953858521","22.69","alg8, atp6ap1b, cox5aa, cpox, cpt1aa, farsb, flt1, hmox1a, hnf1ba, hnrnpa1b, iars, krt8, ldlra, lipf, naga, ndufs2, ndufs8a, nhp2, nr1h4, nras, pccb, pdgfra, pmm2, rbm8a, rnaseh2b, rras, stxbp2","INDUCTION LIVER “DYSFUNCTIONAL” CHANGES BY CGA 330050; INFLAMMATION LIVER; N/A LIVER FIBROSIS; INCREASE RBC CONGESTION IN LIVER; INCREASE LIVER AND SPLENIC HEMOSIDEROSIS; REDUCTION VITELLOGENIN SYNTHESIS IN LIVER; INCREASE VITELLOGENIN SYNTHESIS IN LIVER; FORMATION LIVER FIBROSIS; FORMATION LIVER TUMOR"
"GO:0099536","20","0.532800109815586","0.0700155842893341","18.02","agrn, arrb2b, drd2b, gabbr2, gabra6b, gria1b, gria3b, gsk3b, npy2r, park7, pcdh17, plat, ptgs2b, rab5ab, rap1aa, slc18a2, SLC29A1_1of2, src, usp14, vdac3","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN; DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN"
"GO:0060291","2","0.582028231911746","0.0841412528786994","14.29","drd2b, gsk3b","DECREASED LONG-TERM POTENTIATION LTP"
"MORTALITY AGING","8","0.630959091864716","0.187524558512131","30.77","cox5aa, hdac6, lipf, msh6, nras, ogdhb, rbm8a, smo","REDUCED FITNESS OR EVEN MORTALITY ACIDOSIS HYPOVOLEMIC SHOCK AND ORGAN DYSFUNCTION; INCREASE MORTALITY; INCREASED MORTALITY"
"GO:0004872","57","0.632425050734679","0.0204212725189086","23.85","adra2c, agtr2, arrb2b, avpr1a, avpr1b, bmp4, CCKAR, crhr1, drd2b, ednraa, EPHA2_2of2, esrra, esrrga, fgfr1b, flt1, fzd2, gabbr1b, gabbr2, gabra6b, gnrhr1, gria1a, gria1b, gria3b, grm1b, inhbaa, mtnr1c, npy2r, npy2rl, nr1h3, nr1h4, nr2f5, nr2f6a, nr3c2, opn1sw2, opn4a, oprl1, paqr3a, paqr7b, pdgfra, pparaa, pparab, ptger2a, ptger2b, rarga, roraa, rorab, rxraa, smo, tgfb2, tgfb3, thraa, thrb, trh, trhra, trhrb, valopa, vegfaa","ACTIVATION PXR/SXR"
"DECREASED BODY WEIGHT","43","0.66349874078717","0.0299561909343615","19.03","actb1, agtr2, ak2, alg8, birc2, bmp4, cars, cox5aa, cyb5a, dyrk1ab, farsb, fgfr1b, fh, flt1, fus, gatm, gria3b, iars, lipf, map2k2a, msh6, ndufa12, ndufs2, ndufs8a, nfkb2, nr1h4, nr3c2, orc6, pccb, pdhb, pdhx, pdx1, pmm2, polr1c, pomp, rarga, rpl18, rps19, rps29, sdhb, strada, tgfb3, thrb","DECREASED BODY WEIGHT"
"ABNORMALITY OF THE LIVER","34","0.665991544782334","0.0370153567611618","4.53","alg8, atp6ap1b, cox5aa, cpox, cpt1aa, farsb, fh, flt1, hmox1a, hnf1ba, hnrnpa1b, iars, krt8, ldlra, lipf, msh6, myca, naga, ndufs2, ndufs8a, nfkb2, nhp2, nr1h4, nras, pccb, pdgfra, pdx1, pmm2, rbm8a, rnaseh2b, rras, sdhb, stxbp2, trhra","INCREASED INDUCTION OF UDPGT'S IN LIVER; INCREASED LIVER STEATOSIS; INCREASED LIVER STEATOSIS; N/A HEPATOTOXICITY HEPATOPATHY INCLUDING A CONSTELLATION OF OBSERVABLE EFFECTS; INDUCTION SUSTAINED HEPATOTOXICITY"
"GO:0006629","44","0.666264635041417","0.028717268421246","21.36","adh5, agrn, alg8, avpr1a, bdh2, cat, cdc42, cpt1aa, crls1, csnk1g2a, cyp3c1, dbi, egr1, fgfr1b, flt1, hacd3, hdac3, ivd, ldlra, lipf, naga, ncoa1, ncoa2, nr1h3, nr1h4, pccb, pdgfra, pgp, pparab, ppp2ca, ppp2r1b, ptgesl, ptgs1, ptgs2b, rab5ab, rdh10a, roraa, rxraa, sirt2, src, tbxas1, thraa, xbp1, zgc-86598","ALTERATION LIPID METABOLISM"
"FARNESOID X RECEPTOR PATHWAY","3","0.675946199913957","0.144491185163874","30","cyp3c1, nr1h4, rxraa","ACTIVATION NR1H4"
"GO:0006954","23","0.678401315095396","0.0562160070761621","19.66","agtr2, birc2, EPHA2_2of2, f11r.1, hmox1a, jun, ldlra, lipf, mmp13a, nfkb2, nr1h3, nr1h4, park7, pparab, ptger2a, ptger2b, ptgs1, ptgs2b, rac1a, roraa, rps19, seh1l, smo","INCREASE INFLAMMATION; INCREASE INFLAMMATION CORNEAL CELLS; INFILTRATION INFLAMMATORY CELLS; INCREASED INFLAMMATION; CHRONIC COUGH RESPIRATORY IRRITABILITY"
"ABNORMALITY OF THE ABDOMINAL ORGANS","38","0.696454211138858","0.0315433328710152","22.49","alg8, atp6ap1b, bckdha, cox5aa, cpox, cpt1aa, farsb, fh, flt1, hmox1a, hnf1ba, hnrnpa1b, iars, krt8, ldlra, lipf, mre11a, msh6, myca, naga, ndufs2, ndufs8a, nfkb2, nhp2, nr1h4, nras, pccb, pdgfra, pdx1, pmm2, rarga, rbm8a, rnaseh2b, rras, sdhb, stxbp2, tbxas1, trhra","IMPAIRED DEVELOPMENT OF REPRODUCTIVE ORGANS"
"GO:0045333","20","0.72796866820239","0.067380038428684","27.78","adsl, cat, ccnb1, cox5aa, COX5B_2of3, cox6b1, cox7c, cs, cyc1, dlat, fh, mdh1aa, ndufa12, ndufa5, ndufa8, ndufs2, ndufs8a, park7, pdhb, sdhb","INCREASE OXIDATIVE METABOLISM"
"GO:0005488","270","0.73029937697797","0.00418463479962563","25.09","actb1, actn1, adh5, adra2c, adssl, agrn, ahr1b, ak2, AK6, ap2b1, ap2m1a, arntl1b, arntl2, arrb2b, atf6, atp2a1, atp5g3a, atp5g3b, avpr1a, avpr1b, bambia, bambib, birc2, bmp4, brk1, cars, caspb, cat, cdc42, cdc5l, cdk6, colec11, cpsf5, crhr1, csnk1e, csnk1g2a, CSNK2A1, cstf3, ctps1a, cul1a, cyb5a, cyc1, cyp2aa3, cyp2ad2, cyp2ad3, cyp2p6, cyp3c1, dao.1, dbi, dyrk1ab, E2F1, egr1, eif2b2, eif2b4, eif2s1b, eif2s2, eif3d, eif3ha, eif3i, eif3ja, eif4bb, elavl1, EPHA2_2of2, esrra, esrrga, ewsr1b, f11r.1, fabp10a, farsb, fgfr1b, flt1, foxa1, foxa2, foxk2, foxo1a, fus, fzd2, gnb1b, gng12a, gnl3, gnrhr1, gpd1c, gsk3b, GSK3B_2of2, gspt1l, gtf2b, gtf2h4, h2afx, hdac1, hdac3, hdac6, hmox1a, hnf1ba, hnrnpa1b, hsf1, hsp90b1, hspa9, iars, id1, igfbp2b, igfbp6b, ilk, imp4, inhbaa, ivd, jun, kdelr2b, ldlra, lfng, lhx2b, llgl2, lman2, lsm1, map2k2a, MAP3K14_2of2, mapk12a, mcl1a, mitfa, mmp13a, mmp16b, mmp17b, mre11a, msh6, mt2, mthfd1b, myb, myca, ncoa1, ncoa2, ndufs2, ndufs8a, nfia, nfkb2, nhp2, nkx2.7, nme3, nol6, nploc4, npy2r, npy2rl, nr1h3, nr1h4, nr2f5, nr2f6a, nr3c2, nras, nsfl1c, nvl, ogdhb, onecut1, oprl1, orc6, otpb, oxsr1a, p4ha2, pak2a, paqr7b, park7, pax6b, pcdh17, pdgfra, pdx1, pelo, pgd, plod3, pole4, polr1c, polr1e, polr2j, polr3k, pparaa, pparab, ppat, ppm1bb, ppp1caa, prpf31, prpf4, psmc1a, psmc1b, psmc2, psmc4, psmc6, psmd14, ptgesl, ptgs1, ptgs2a, ptgs2b, ptprb, pvalb2, rab5ab, rab5c, rac1a, rae1, rap1aa, rarga, rbm17, rbm8a, rchy1, rhoaa, riok1, riok2, rnaseh1, rnf185, rnf2, rock1, roraa, rorab, rpa1, rpa3, rpl14, rpl18, rpl4, rps19, rps29, rps6kb1b, rps9, rras, rrp7a, rtn4a, rxraa, sae1, sdhb, sec61a1, sec61al2, setdb1b, sf3a2, sf3b3, sf3b6, sirt2, smarcb1b, smndc1, smo, smx5, snrpa, snrpd3l, snrpe, sox19b, sqrdl, src, srp9, srsf3b, srsf5b, strada, stxbp2, tbxas1, tcf7l1b, tcf7l2, tgfb2, tgfb3, thop1, thraa, thrb, timp2a, tph1b, tpm4a, trh, TUBB8P7_2of3, u2af1, uba2, uba3, uba52, ube2kb, ube2nb, usf1, usf1l, vegfaa, wdr3, wls, xbp1, zgc-86598","INCREASED BINDING OF CHEMICALS TO 2U SERUM"
"GO:0045444","9","0.732971437921738","0.15747358160506","21.95","aldh6a1, E2F1, hdac6, ptgs2b, roraa, sirt2, tcf7l2, tph1b, xbp1","INCREASED ADIPOGENESIS"
"PEPTIDYL LYSINE MODIFICATION","23","0.743515716576863","0.0392436416750183","32.39","egr1, gnl3, gtf2b, hdac1, hdac6, myb, ncoa1, ndc1, nup107, nup133, nup93, park7, plod3, pwp1, rae1, sae1, seh1l, setdb1b, sirt2, taf10, taf7, tprb, uba2","N/A COVALENT BINDING TO PROTEIN POSSIBLY LYSINE RESIDUE"
"GO:0005102","43","0.746827389378593","0.0266804685649294","20.67","actn1, adra2c, agtr2, ap2m1a, arrb2b, avpr1a, bambia, bmp4, casp3b, cat, ccnb1, cdc42, dbi, drd2b, f11r.1, fgfr1b, fus, gtf2b, hsp90b1, igfbp6b, ilk, inhbaa, ncoa1, ncoa2, nr1h4, park7, pdgfra, plat, ppp2ca, rarga, rxraa, smo, src, strap, taf10, taf7, tcf7l2, tgfb2, tgfb3, timp2a, trh, uba3, wls","DECREASED TESTOSTERONE BINDING TO ANDROGEN RECEPTOR HYPOTHALAMUS"
"GO:0019904","30","0.751430102510151","0.0424618446604536","24.39","arrb2b, casp9, cdc42, cdc5l, esrra, esrrga, f11r.1, fgfr1b, foxa1, foxa2, fzd2, gng12a, gria1b, hdac1, hnrnpa1b, ilk, jun, llgl2, map2k2a, mcl1a, ncoa2, pax6b, polr2j, pparab, rnf2, rps6kb1b, rxraa, src, tcf7l2, thraa","N/A INTERFERENCES WITH SH-/SELEN-PROTEINS"
"PYRUVATE METABOLIC PROCESS","13","0.762674946282693","0.0931964240078202","23.21","dlat, ndc1, nup107, nup133, nup93, ogdhb, pdhb, pdhx, pparab, rae1, sec13, seh1l, tprb","INHIBITION 4-HYDROXYPHENYL-PYRUVATE DIOXYGENASE HPPD ENZYME"
"HEART DEVELOPMENT","22","0.797743886454662","0.0463186585143238","17.46","agtr2, ap2b1, arrb2b, bmp4, casp3b, ccnb1, cdc42, ednraa, foxa2, fzd2, mthfd1b, nkx2.7, npy2rl, pdgfra, pparab, rarga, rock1, rtn4a, slc8a1a, smo, tgfb2, vegfaa","ALTERED LARVAL DEVELOPMENT; IMPAIRED DEVELOPMENT"
"CYANOSIS","3","0.800442407181771","0.143615524957643","15.79","agrn, cyb5a, rnaseh2b","N/A CYANOSIS OCCURS"
"ABNORMALITY OF THE MITOCHONDRION","10","0.809202336713176","0.140092586379727","7.94","ak2, cox5aa, dlat, fus, gatm, ndufa12, ndufs2, ndufs8a, pdhb, pdhx","INJURY MITOCHONDRIA; DAMAGING MITOCHONDRIA; N/A MITOCHONDRIAL DYSFUNCTION 1"
"GO:0035357","2","0.822495665647478","0.279400158406391","66.67","actn1, rxraa","ACTIVATION LXR ALPHA; DECREASED PPAR-ALPHA ACTIVATION; DECREASED PPAR-BETA ACTIVATION; DECREASED PPAR-GAMMA ACTIVATION; INHIBITION PPAR ALPHA; ACTIVATION OF SPECIFIC NUCLEAR RECEPTORS PPAR-GAMMA ACTIVATION; INCREASED PPAR-ALPHA ACTIVATION"
"CYTOPLASMIC RIBOSOMAL PROTEINS","14","0.830632651235088","0.0905727234509816","9.72","rpl14, rpl18, rpl18a, rpl21, rpl4, rplp2l, rps19, rps23, rps25, rps29, rps3a, rps6kb1b, rps9, uba52","OCCURRENCE CYTOPLASMIC VACUOLIZATION PODOCYTE"
"REGULATION OF WNT SIGNALING PATHWAY","26","0.830646983290484","0.035513639983345","32.91","arntl1b, bambia, csnk1e, csnk1g2a, egr1, gsk3b, hdac1, igfbp6b, ilk, ppp2r1b, psma5, psmb3, psmc1b, psmc2, psmc4, psmc6, psmd1, psmd10, psmd13, psmd14, psmd5, psmd6, psme3, src, tcf7l2, wls","INHIBITION WNT PATHWAY"
"GO:0003714","5","0.831135183024072","0.0791918456644358","25","hdac1, hdac3, nr1h4, sap18, thrb","STABILIZATION PPAR ALPHA CO-REPRESSOR"
"GO:0046983","54","0.837484399987235","0.019090365943683","27.41","actn1, adh5, adra2c, ahr1b, arntl2, atf6, atic, atp2a1, cars, cat, cpox, cpsf5, dbi, drd2b, E2F1, elavl1, f11r.1, fgfr1b, gabbr2, gstm, h2afx, hmox1a, hnf1ba, hsf1, id1, inhbaa, jun, mcl1a, naga, ncoa1, ncoa2, nudt5, park7, pdgfra, pdx1, pole4, polr1c, polr2j, ppp2ca, ppp2r1b, ptgs2b, rchy1, rps19, rxraa, sae1, taf7, tgfb2, tgfb3, tpm4a, tprb, uba2, uba3, usf1, xbp1","DIMERIZATION AHR/ARNT; REDUCED DIMERIZATION ARNT/HIF1-ALPHA"
"GO:0010468","5","0.868264085694488","0.0797081870660609","31.25","arntl1b, lhx2b, mapk12a, pax6b, roraa","DECREASED TRANSCRIPTION OF GENES BY AR"
"GO:0005515","11","0.873625032529312","0.0397493887969804","23.4","arntl1b, arntl2, cdc42, fgfr1b, gnb1b, myb, rab5c, rtn4a, thraa, thrb, vegfaa","BINDING SH-/SELEN-PROTEINS; COVALENT BINDING PROTEIN"
"FAS LIGAND FASL PATHWAY AND STRESS INDUCTION OF HEAT SHOCK PROTEINS HSP REGULATION","5","0.88481361724842","0.0691069853620807","19.23","actb1, casp3b, casp9, jun, pak2a","ACTIVATION FAS; UP REGULATION FAS"
