"","Num","POD","SD","%","Genes","KE"
"HYPERACTIVITY","6","0.0530061697718078","0.283848680528808","12","fgf8a, gli2a, glud1a, pik3ca, pola1, tmco1","INDUCTION ATAXIA PARALYSIS OR HYPERACTIVITY; INCREASED ATAXIA PARALYSIS OR HYPERACTIVITY; N/A ATAXIA PARALYSIS OR HYPERACTIVITY"
"GO:0007249","6","0.0548890347534186","0.232325229402453","13.95","chuk, cth, hmox1a, roraa, ube2ia, wls","INHIBITION NUCLEAR FACTOR KAPPA B NF-KB"
"GO:0010463","2","0.0567400044781055","1.07469904924961","16.67","bmp2a, mycb","INCREASED PROLIFERATION OF MESENCHYMAL CELLS"
"GO:0045444","10","0.0568142291745075","0.157791155115301","24.39","bmp2a, ccnd1, egr2b, hdac6, inhbb, per2, ppardb, roraa, tph1b, wnt1","INCREASED ADIPOGENESIS"
"DECREASED FERTILITY","8","0.0587866537844715","0.213162663535744","10.53","ar, cyb5a, fgf8a, foxa2, gli2a, nup107, polr3h, raf1b","IMPAIRED FERTILITY; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; REDUCTION CUMULATIVE FECUNDITY AND SPAWNING; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; DECREASED TESTOSTERONE"
"RESPONSE TO REACTIVE OXYGEN SPECIES","8","0.0594746129619285","0.165807337903986","14.29","chuk, cyp1b1, fyna, hdac6, hmox1a, jun, sod1, stk25b","INCREASED REACTIVE OXYGEN SPECIES"
"GO:0099536","8","0.0648939913494629","0.19888580056061","7.21","egr2b, ephb2b, gad2, gsk3b, pcdh17, rap1b, raraa, rpl22","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN; DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN"
"HEART DEVELOPMENT","20","0.0662670183311077","0.0713900896237869","15.87","bmp2a, calcrla, cdc42, ddx39b, ednraa, fgf8a, foxa2, gata5, gata6, gli1, gli2a, mthfd1b, nppa, parp2, pparab, ppardb, raf1b, raraa, tek, tnnt2a","ALTERED LARVAL DEVELOPMENT; IMPAIRED DEVELOPMENT"
"GO:0005102","17","0.0666675938169782","0.0922899386945622","8.17","ar, bmp1a, bmp2a, cdc42, eif3s10, ephb2b, fgf8a, hsp90b1, inhbb, ncoa4, nppa, ran, raraa, rxraa, wls, wnt1, yars","DECREASED TESTOSTERONE BINDING TO ANDROGEN RECEPTOR HYPOTHALAMUS"
"GO:1903008","3","0.068437851873711","0.444088887651992","23.08","hdac6, pelo, tspo","DISRUPTION LYSOSOME"
"ABNORMAL NASAL MORPHOLOGY","29","0.0748129803750827","0.0490013654571496","18.71","bmp2a, bub3, cdc42, ednraa, fgf8a, gata5, gata6, gli2a, hdac6, impdh1b, kif1bp, naga, pex19, pik3ca, raf1b, raraa, rbm8a, rpl15, rpl27, rpl31, rpl35a, RPS17, rps19, rps23, rps24, rps29, sec23a, tmco1, umps","INCREASE SITE OF CONTACT NASAL TUMORS"
"STEROID HORMONE MEDIATED SIGNALING PATHWAY","7","0.0782692088453453","0.23124927202676","6.86","ar, foxa1, hdac6, ncoa4, pparab, ppardb, rxraa","DECREASE STEROIDOGENIC ACUTE REGULATORY PROTEIN STAR; DECREASED HSD17B10 EXPRESSION; REDUCED MATURATION INDUCING STEROID PLASMA"
"MORTALITY AGING","5","0.0801265251068213","0.258365201568986","19.23","calcrla, hdac6, pex19, pik3ca, rbm8a","REDUCED FITNESS OR EVEN MORTALITY ACIDOSIS HYPOVOLEMIC SHOCK AND ORGAN DYSFUNCTION; INCREASE MORTALITY; INCREASED MORTALITY"
"GO:0009790","26","0.0855346036934332","0.0527585660384179","15.38","apaf1, ar, bmp2a, dldh, ednraa, ephb2b, fgf8a, foxa1, foxa2, gata6, gli1, gli2a, hoxb3a, kif1bp, krt8, krt94, mthfd1b, pax5, pelo, prp19, raraa, rdh10a, rxraa, sod1, wls, wnt1","DEFECT OF EMBRYOGENESIS"
"PEPTIDYL LYSINE MODIFICATION","10","0.0855534105895754","0.152703641656085","14.08","cth, egr2b, hdac6, nup107, nup85, pax5, pom121, pwp1, ruvbl1, ube2ia","N/A COVALENT BINDING TO PROTEIN POSSIBLY LYSINE RESIDUE"
"GO:0042701","3","0.0856176460049636","0.51213900695128","8.82","cdc23, pik3ca, raf1b","DECREASED PROGESTERONE FROM CORPUS LUTEUM"
"NEGATIVE REGULATION OF FAT CELL PROLIFERATION","2","0.0866455083671146","0.653656649542672","50","per2, tfdp1a","INDUCTION SUSTAINED CELL PROLIFERATION"
"GO:0001935","4","0.0957337582115477","0.312872129780906","11.11","bmp2a, hmox1a, jun, tek","INCREASED PROLIFERATION ENDOTHELIAL CELLS"
"GO:0048813","6","0.0992631441696182","0.234377680853672","46.15","cdc42, ephb2b, gsk3b, hdac6, id1, stk11","ABERRANT DENDRITIC MORPHOLOGY"
"GO:0006633","3","0.101048171135671","0.51364274300528","10.34","cyp1a, eif6, prkag1","SYNTHESIS DE NOVO FA; INCREASED DE NOVO FA SYNTHESIS; INCREASED DE NOVO FA SYNTHESIS"
"ELEVATED RED CELL ADENOSINE DEAMINASE LEVEL","8","0.10545152804851","0.198532723868897","44.44","rpl15, rpl27, rpl31, rpl35a, RPS17, rps19, rps24, rps29","INCREASED CYCLIC ADENOSINE MONOPHOSPHATE"
"PURE RED CELL APLASIA","8","0.10545152804851","0.198532723868897","40","rpl15, rpl27, rpl31, rpl35a, RPS17, rps19, rps24, rps29","N/A METHEMOGLOBINEMIA DECREASED HEMOGLOBIN HEMATOCRIT RED BLOOD CELL NUMBER"
"GO:0043542","5","0.109939953042613","0.22434696548719","14.29","cyp1b1, hmox1a, id1, pik3ca, tek","INCREASED MIGRATION ENDOTHELIAL CELLS"
"RESPONSE TO ESTRADIOL","3","0.110174934497818","0.567556852532584","10","ccnd1, cyp1a, foxa1","REDUCTION PLASMA 17BETA-ESTRADIOL CONCENTRATIONS"
"GO:0006412","25","0.115149162052091","0.0586361602731503","23.15","eif2b4, eif3d, eif3s10, eif4e2rs1, eif4ea, eif6, rpl14, rpl15, rpl18a, rpl19, rpl22, rpl23a, rpl24, rpl27, rpl31, rpl35a, rpl5b, RPS17, rps19, rps21, rps23, rps24, rps29, rsl24d1, yars","ALTERED PROTEIN PRODUCTION"
"ABNORMAL CIRCULATING FATTY ACID CONCENTRATION","3","0.116537713408272","0.572238244351613","33.33","acadm, dldh, pex19","ACCUMULATION FATTY ACID"
"GO:0040011","25","0.117373281070842","0.0517904948065921","11.01","bmp2a, cdc42, cyp1b1, egr2b, ephb2b, fgf8a, gli2a, hdac6, hmox1a, id1, igfbp5b, jun, krt8, nup85, pik3ca, plp2, ppardb, ptpn6, raf1b, rpl24, rps19, rps6kb1b, sox1b, tek, tspo","INCREASED LOCOMOTION; INCREASED MUSCULAR WAVES IN FOOT; DECREASED LOCOMOTION"
"GO:0001816","16","0.118334942447968","0.0843969586877804","13.33","chuk, cyp1b1, gata6, hmox1a, inhbb, mapkapk2a, mre11a, nploc4, polr3b, polr3d, polr3h, ptpn6, raraa, roraa, sod1, tspo","NON-NEURONAL PRODUCTION OF TNF EPITHELIAL IRRITATION; PRODUCTION OF NERVE GROWTH FACTOR  EPITHELIAL IRRITATION; NON-NEURONAL PRODUCTION OF IL-8/CXCL1 EPITHELIAL IRRITATION"
"GO:0004872","20","0.121361184705373","0.0691557593346932","8.37","ar, bmp2a, calcrla, ednraa, ephb2b, fgf8a, inhbb, nppa, paqr3a, pparaa, pparab, ppardb, ptger2a, raraa, roraa, rorab, rxraa, tacr1b, tek, wnt1","ACTIVATION PXR/SXR"
"CYTOPLASMIC RIBOSOMAL PROTEINS","17","0.125625800784223","0.0884404824666042","11.81","rpl14, rpl15, rpl18a, rpl19, rpl22, rpl23a, rpl24, rpl27, rpl31, rpl35a, RPS17, rps19, rps21, rps23, rps24, rps29, rps6kb1b","OCCURRENCE CYTOPLASMIC VACUOLIZATION PODOCYTE"
"GO:0042060","11","0.127960307365521","0.118419571092393","12.5","cdc42, foxa2, gata5, gata6, hmox1a, pik3ca, pkma, pparab, ppardb, ptpn6, raf1b","FAILURE IN VASCULAR REPAIR MECHANISMS UNRESOLVED BLOOD LOSS HEMORRHAGE"
"GO:0016055","3","0.128283762284677","0.553453340084438","13.04","csnk1da, wls, wnt1","ALTERATION WNT PATHWAY"
"GO:0044703","19","0.128571764638191","0.0820355087267182","16.38","ar, cyp1a, dldh, gli1, igfbp5b, inhbb, nppa, pafah1b3, pax5, ppardb, prkag1, raraa, rps6kb1b, ruvbl1, rxraa, sod1, stk11, umps, vdac2","N/A REPRODUCTIVE FAILURE"
"GO:0006120","3","0.130417729478758","0.585317737662736","11.11","dldh, ndufa5, ndufb5","BINDING OF INHIBITOR NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I"
"GO:0046903","27","0.132783245521987","0.0511991935453205","11.69","apaf1, ccnd1, chuk, cyb5r3, foxa2, gad2, glud1a, gsk3b, hmox1a, impdh1b, inhbb, llgl2, nppa, pa2g4b, pdia4, per2, pkma, ppardb, psmd6, psmd9, ptpn6, raf1b, rap1b, slc25a5, sod1, umps, wls","SUPPRESSION VLDL SECRETION; INCREASE MUCIN PRODUCTION; INCREASED SECRETION OF LOCAL GROWTH FACTORS"
"GO:0042446","4","0.134207062850323","0.316576112964192","14.29","bmp2a, fdx1, hsd11b1la, tspo","INCREASE LUTEINIZING HORMONE LH; REPRESSED EXPRESSION OF STEROIDOGENIC ENZYMES"
"GO:0048870","20","0.135260092571759","0.0628301937079379","10","bmp2a, cdc42, cyp1b1, fgf8a, hdac6, hmox1a, id1, igfbp5b, jun, krt8, nup85, pik3ca, ppardb, ptpn6, raf1b, rps19, rps6kb1b, sox1b, tek, tspo","INCREASED MOTILITY"
"ABNORMALITY OF REPRODUCTIVE SYSTEM PHYSIOLOGY","16","0.137374678700065","0.0972897127145659","15.53","ar, bmp2a, cyb5a, eif2b4, fgf8a, foxa2, gli2a, impdh1b, mre11a, nup107, pik3ca, pola1, polr3b, polr3h, raf1b, raraa","N/A IMPAIRMENT OF REPRODUCTIVE CAPACITY"
"GO:0006936","9","0.139889112823793","0.149194097742811","16.36","calcrla, chuk, ednraa, nppa, pik3ca, rps6kb1b, sod1, tnnt2a, tpm3","REDUCTION ABDOMINAL MUSCLE CONTRACTION; OVERACTIVATION MUSCLE CONTRACTION"
"POSITIVE REGULATION OF GENE EXPRESSION","28","0.152119708043152","0.0469843261330946","15.47","ar, bmp2a, chuk, cyp1b1, ddx39b, eif3d, eif6, ephb2b, fgf8a, gata5, gata6, gsk3b, hmox1a, id1, mapkapk2a, mre11a, myca, mycb, pkma, polr3b, polr3d, polr3h, prkag1, prp19, raraa, roraa, rps6kb1b, sod1","ALTERED GENE EXPRESSION"
"GO:0000003","34","0.154939614328603","0.0435122695329586","16.75","ar, bub3, ccnd1, cyp1a, dldh, eif2b4, fgf8a, foxa1, gata6, gli1, gli2a, igfbp5b, inhbb, krt8, krt94, mre11a, ncoa4, nppa, nup107, pafah1b3, pax5, ppardb, prkag1, raraa, rdh10a, rps6kb1b, rrm1, ruvbl1, rxraa, sod1, stk11, umps, vdac2, zw10","REDUCED REPRODUCTIVE SUCCESS; REPRODUCTIVE FAILURE"
"ABNORMAL LUNG MORPHOLOGY","22","0.157507503848562","0.0658489305139286","17.19","bmp2a, bub3, calcrla, ccnd1, cdc42, farsb, fgf8a, gata6, gli1, gli2a, mcm4, mthfd1b, nhp2, nup107, pola1, polr3h, raf1b, raraa, stk11, tnnt2a, tpm3, umps","INCREASE ADENOMAS/CARCINOMAS BRONCHIOLOALVEOLAR"
"GO:0016310","14","0.163402922243004","0.0957155722684828","11.2","chuk, csnk1da, ephb2b, fyna, gsk3b, mapkapk2a, pik3ca, pkma, prkag1, raf1b, rps6kb1b, stk11, stk25b, tek","ACTIVATION SP1"
"ABNORMAL RESPIRATORY SYSTEM MORPHOLOGY","23","0.170566415389484","0.0619590709792345","15.65","bmp2a, bub3, calcrla, ccnd1, cdc42, farsb, fgf8a, gata6, gli1, gli2a, mcm4, mthfd1b, nhp2, nup107, pola1, polr3h, raf1b, raraa, sod1, stk11, tnnt2a, tpm3, umps","INCREASED RESPIRATORY DISTRESS/ARREST"
"GO:0007568","11","0.171420215930645","0.120448952649026","12.79","apaf1, cyp1a, dldh, igfbp5b, jun, pax5, rpn2, rps6kb1b, sod1, tspo, wnt1","ACCELERATED AGING"
"GO:0019882","6","0.174009095742777","0.269231441858986","10.17","chuk, psmb3, psmb5, psmd6, psmd9, sec23a","GENERATION OF NOVEL EPITOPES  ANTIGEN PRESENTATION"
"GO:0046983","29","0.176354309310594","0.048211811324637","14.72","acat1, adh5, ar, atf1, atf6, bmp2a, chuk, gad2, gale, hmox1a, id1, inhbb, jun, mycb, naga, nfs1, pafah1b3, pola2, pole4, polr2j, prmt5, raf1b, ran, raraa, rps19, rxraa, sod1, stk25b, tfdp1a","DIMERIZATION AHR/ARNT; REDUCED DIMERIZATION ARNT/HIF1-ALPHA"
"ABNORMAL LIVER MORPHOLOGY","18","0.18107131782925","0.0704268147606501","15.13","acadm, acat1, bmp2a, dldh, farsb, gale, hmox1a, krt8, mcm4, naga, nhp2, pccb, pex19, pik3ca, raf1b, rbm8a, sdha, tnnt2a","INDUCTION LIVER “DYSFUNCTIONAL” CHANGES BY CGA 330050; INFLAMMATION LIVER; N/A LIVER FIBROSIS; INCREASE RBC CONGESTION IN LIVER; INCREASE LIVER AND SPLENIC HEMOSIDEROSIS; REDUCTION VITELLOGENIN SYNTHESIS IN LIVER; INCREASE VITELLOGENIN SYNTHESIS IN LIVER; FORMATION LIVER FIBROSIS; FORMATION LIVER TUMOR"
"REGULATION OF CELL DEATH","40","0.184032037989543","0.0334079026446169","14.93","apaf1, ar, atf6, bmp2a, cdc42, ciapin1, cth, ctnnbl1, cyp1b1, fgf8a, foxa1, fyna, gata6, gli2a, gsk3b, hdac3, hdac6, hmox1a, hsp90b1, id1, inhbb, jun, mre11a, myca, mycb, pa2g4b, parp2, pik3ca, pparab, ppardb, ptpn6, raf1b, raraa, rps6kb1b, slc25a5, sod1, tek, tspo, vdac2, wnt1","N/A CELL INJURY/DEATH"
"GO:0030154","12","0.185344951785741","0.110704807261644","18.46","foxa1, foxa2, fyna, hs6st2, kif1bp, pparaa, pparab, ppardb, raraa, rxraa, sox1b, wnt1","DIFFERENTIATION OF MYOFIBROBLAST"
"GO:0006839","8","0.189047795359844","0.147398744843119","17.39","atp5f1, gsk3b, hspa4b, kif1bp, slc25a5, tfdp1a, tomm34, tspo","REDUCTION CHOLESTEROL TRANSPORT IN MITOCHONDRIA"
"ABNORMAL FORM OF THE VERTEBRAL BODIES","6","0.196273003410299","0.262573421212179","18.18","bmp1a, hdac6, rps19, sec23a, tmco1, wnt1","CLONAL EXPANSION/CELL PROLIFERATION TO FORM ALTERED HEPATIC FOCI AHF"
"GO:0009611","19","0.20085307312228","0.0686936628046948","16.96","cdc42, cyp1a, foxa2, gata5, gata6, gli1, hmox1a, inhbb, jun, pik3ca, pkma, pparab, ppardb, ptpn6, raf1b, rps6kb1b, sod1, tspo, wnt1","ACCUMULATION DAMAGED MITOCHONDRIAL DNA"
"DECREASED BODY WEIGHT","32","0.207627958054597","0.0405907551018303","14.16","acadm, acat1, bmp1a, ccnd1, cyb5a, cyb5r3, dldh, farsb, fgf8a, gale, gata6, gli1, gli2a, krt94, pccb, pdhx, pex19, pik3ca, pola1, raraa, rpl15, rpl27, rpl31, rpl35a, RPS17, rps19, rps24, rps29, sdha, sdhb, tpm3, umps","DECREASED BODY WEIGHT"
"REGULATION OF WNT SIGNALING PATHWAY","10","0.209489592390936","0.145483613806168","12.66","bmp2a, gli1, gsk3b, psmb3, psmb5, psmd6, psmd9, ruvbl1, stk11, wls","INHIBITION WNT PATHWAY"
"SIGNALING OF HEPATOCYTE GROWTH FACTOR RECEPTOR","4","0.221387710615077","0.361357203041616","11.76","jun, pik3ca, raf1b, rap1b","OCCURRENCE CYTOPLASMIC VACUOLIZATION HEPATOCYTE; OCCURRENCE BALLOONING DEGENERATION HEPATOCYTE"
"GO:0072358","17","0.22342338590533","0.0619229609411948","15.32","calcrla, cdc42, cth, cyp1b1, ednraa, ephb2b, fgf8a, gata6, hmox1a, hoxb3a, id1, jun, pik3ca, pkma, roraa, stk11, tek","ALTERED CARDIOVASCULAR DEVELOPMENT/FUNCTION"
"GO:0004620","2","0.224837368298127","0.293707895164185","40","ednraa, hmox1a","INHIBITION PHOSPHOLIPASE A"
"GO:0006954","14","0.226144629368414","0.085787079426611","11.97","bmp2a, calcrla, chuk, hmox1a, jun, mapkapk2a, nppa, pparab, ppardb, ptger2a, roraa, rps19, sod1, tek","INCREASE INFLAMMATION; INCREASE INFLAMMATION CORNEAL CELLS; INFILTRATION INFLAMMATORY CELLS; INCREASED INFLAMMATION; CHRONIC COUGH RESPIRATORY IRRITABILITY"
"ABNORMALITY OF THE BLADDER","8","0.238538843565523","0.1673137117613","15.38","ccnd1, glud1a, hs6st2, pik3ca, raraa, sdha, sdhb, stk11","REDUCED POSTERIOR SWIM BLADDER INFLATION; REDUCED ANTERIOR SWIM BLADDER INFLATION; INCREASE URINARY BLADDER CALCULI"
"GO:0005515","7","0.239730740502869","0.209933854628303","14.89","bmp1a, cdc42, chuk, eif4ea, gata5, gli1, ran","BINDING SH-/SELEN-PROTEINS; COVALENT BINDING PROTEIN"
"ABNORMALITY OF THE ABDOMINAL ORGANS","28","0.242740577152578","0.043184562775034","16.57","acadm, acat1, bmp2a, ccnd1, dldh, farsb, gale, gata6, hmox1a, hsd17b10, krt8, mcm4, mre11a, myca, mycb, naga, nhp2, pccb, pex19, pik3ca, raf1b, raraa, rbm8a, sdha, sdhb, stk11, tnnt2a, umps","IMPAIRED DEVELOPMENT OF REPRODUCTIVE ORGANS"
"REGULATION OF PROTEOLYSIS","8","0.242993610017622","0.166128235417648","7.14","apaf1, fyna, gsk3b, hdac6, myca, mycb, raf1b, wnt1","IMPAIRED PROTEOSTASIS"
"GO:0019904","20","0.247487013563014","0.0637795543920442","16.26","ar, cdc42, egr2b, foxa1, foxa2, gng12a, jun, llgl2, polr2j, pparab, ptpn6, raraa, rps6kb1b, rrm1, rxraa, srp72, stk11, tfdp1a, ube2ia, wnt1","N/A INTERFERENCES WITH SH-/SELEN-PROTEINS"
"PYRUVATE METABOLIC PROCESS","9","0.251353159968372","0.153747709537869","16.07","dldh, eif6, nup107, nup85, pdhx, pkma, pom121, pparab, prkag1","INHIBITION 4-HYDROXYPHENYL-PYRUVATE DIOXYGENASE HPPD ENZYME"
"CHOLESTASIS","4","0.259606723990302","0.242213408682272","11.43","farsb, gale, krt8, pex19","INCREASED CHOLESTASIS; CHOLESTASIS PATHOLOGY"
"GO:0005488","149","0.261688090510916","0.00842910126232515","13.85","acadm, acat1, adh5, apaf1, ar, atf1, atf6, bmp1a, bmp2a, bub3, cdc42, cdc42l, cfl1l, chpt1, chuk, ciapin1, csnk1da, cth, cul1a, cyb5a, cyb5r3, cyp1a, cyp1b1, cyp2aa3, dao.1, ddx39b, dldh, egr2b, EIF1B, eif2b4, eif3d, eif3s10, eif4e2rs1, eif4ea, eif6, ephb2b, exosc7, farsb, fdx1, fgf8a, foxa1, foxa2, fyna, gad2, gata5, gata6, gli1, gli2a, gng12a, gsk3b, gtf2h4, hdac3, hdac6, hmgcrb, hmox1a, hoxb3a, hsp90b1, htatsf1, id1, igfbp1a, igfbp5b, impdh1b, inhbb, jun, lig3, llgl2, mapkapk2a, mcm4, mitfa, mmp17b, mre11a, mthfd1b, myca, mycb, nars, nfs1, nhp2, nploc4, nppa, pa2g4b, parp2, pax5, pcdh17, pelo, per2, pes, pex19, pik3ca, pkma, pola1, pola2, pole4, polr2i, polr2j, polr3b, polr3d, polr3h, pom121, pop7, pparaa, pparab, ppardb, prkag1, raf1b, ran, rap1b, raraa, rbm8a, rnf7, roraa, rorab, rpa3, rpl14, rpl15, rpl19, rpl22, rpl24, rpl5b, rps19, rps29, rps6kb1b, rrm1, rsl24d1, ruvbl1, rxraa, sdha, sdhb, sec23a, sf3b3, smx5, snrpg, sod1, sox1b, srp72, srsf3b, stk11, stk25b, tek, tfdp1a, tnnt2a, tomm34, tph1b, tpm3, ube2ia, vdac2, wls, wnt1, yars, zgc-55733","INCREASED BINDING OF CHEMICALS TO 2U SERUM"
"ABNORMALITY OF THE MITOCHONDRION","5","0.266373058005421","0.264182554338792","3.97","acadm, dldh, hsd17b10, pdhx, sdha","INJURY MITOCHONDRIA; DAMAGING MITOCHONDRIA; N/A MITOCHONDRIAL DYSFUNCTION 1"
"GO:0001525","8","0.267723571640093","0.150059673543293","21.62","calcrla, gsk3b, hdac3, hdac6, hs6st2, rps29, tek, wdr43","REDUCTION ANGIOGENESIS; INCREASED ANGIOGENESIS"
"ABNORMALITY OF THE PITUITARY GLAND","11","0.2799308892851","0.133210780435165","22.92","ar, cyb5a, fgf8a, foxa2, gata6, gli2a, nup107, pik3ca, pola1, polr3h, tmco1","INCREASED ADENOMAS PITUITARY"
"GO:0003707","6","0.281078424090807","0.206463244825363","18.75","ar, pparab, ppardb, raraa, roraa, rxraa","REDUCED MATURATION INDUCING STEROID RECEPTOR SIGNALLING OOCYTE"
"NUCLEAR RECEPTORS","6","0.281078424090807","0.206463244825363","11.54","ar, pparab, ppardb, raraa, roraa, rxraa","ACTIVATION HEPATIC NUCLEAR RECEPTORS"
"GO:0003714","4","0.284351030901888","0.370721537236612","20","ccnd1, hdac3, prmt5, raraa","STABILIZATION PPAR ALPHA CO-REPRESSOR"
"GO:0070330","2","0.285060058825011","0.0998388592690888","25","cyp1a, cyp1b1","REDUCTION IN OVARIAN GRANULOSA CELLS AROMATASE CYP19A1; INHIBITION AROMATASE; DECREASED AROMATASE CYP19A1 MRNA"
"G VEGF SIGNALING PATHWAY","4","0.289701959261666","0.382196613471421","19.05","cdc42, mapkapk2a, pik3ca, raf1b","REDUCED PRODUCTION VEGF"
"GO:1903409","5","0.2939354159387","0.0989862487326713","20","cyp1a, cyp1b1, roraa, sod1, tspo","INCREASE ROS PRODUCTION; PRODUCTION REACTIVE OXYGEN SPECIES"
"ABNORMALITY OF BLOOD AND BLOOD FORMING TISSUES","40","0.30203003601484","0.0294059968430316","9.9","acat1, bub3, ccnd1, cdc42, cyb5a, cyb5r3, dldh, ephb2b, farsb, gata6, gli1, hmox1a, hsd17b10, krt94, mcm4, mthfd1b, myca, mycb, nhp2, pccb, pex19, pik3ca, raf1b, raraa, rbm8a, rpl15, rpl27, rpl31, rpl35a, RPS17, rps19, rps24, rps29, sdha, sdhb, srp72, stk11, tek, tnnt2a, umps","DAMAGING RED BLOOD CELLS; HEMOLYSIS"
"APOPTOSIS","5","0.309296848046483","0.268768585567721","8.93","apaf1, chuk, jun, myca, mycb","INCREASED APOPTOSIS ADENOMAS/CARCINOMAS FOLLICULAR CELL"
"ABNORMALITY OF THE LIVER","25","0.311046587506165","0.0455964869915289","3.33","acadm, acat1, bmp2a, ccnd1, dldh, farsb, gale, gata6, hmox1a, hsd17b10, krt8, mcm4, myca, mycb, naga, nhp2, pccb, pex19, pik3ca, raf1b, rbm8a, sdha, sdhb, stk11, tnnt2a","INCREASED INDUCTION OF UDPGT'S IN LIVER; INCREASED LIVER STEATOSIS; INCREASED LIVER STEATOSIS; N/A HEPATOTOXICITY HEPATOPATHY INCLUDING A CONSTELLATION OF OBSERVABLE EFFECTS; INDUCTION SUSTAINED HEPATOTOXICITY"
"GO:0019932","4","0.316030751668225","0.296682505490759","6.56","calcrla, gsk3b, nppa, ptger2a","INCREASED SECOND MESSENGER PRODUCTION"
