"","Num","POD","SD","%","Genes","KE"
"GO:0003824","7","0.501499649390463","0.0682994967971429","10.77","alas1, aldoaa, aldob, ckmt1, echs1, impdh2, mdh2","DECREASED DHB4/HSD17B4; DECREASE INCORPORATION OF ACTIVE IODIDE INTO IODOTYROSINES; INHIBITION PROLYL HYDROXYLASES; INHIBITION UROD; DECREASE AKT/ENOS ACTIVITY; INHIBITION DEIODINASE 2; INHIBITION DEIODINASE 1; INHIBITION IODOTYROSINE DEIODINASE IYD; INHIBITION DEIODINASE 3; INHIBITION DUAL OXIDASE; INDUCTION UPREGULATION OF GLUCURONYLTRANSFERASE ACTIVITY"
"GLYCOLYSIS AND GLUCONEOGENESIS","3","0.502304801781705","0.198378073241627","13.04","aldob, fbp1b, mdh2","DECREASED PCK1 EXPRESSION CONTROL POINT FOR GLYCOLYSIS/GLUCONEOGENESIS PATHWAY"
"UPPER MOTOR NEURON DYSFUNCTION","11","0.532519346748055","0.0474612835171665","2.32","ddb2, echs1, fgf8a, fth1a, mdh2, ndufs8a, ndufv2, rbm28, rnaseh2a, sdha, sod1","DECREASE HISTAMINERGIC NEURON EXCITATION; OCCURRENCE CYTOPLASMIC VACUOLIZATION BILE DUCT CELL; OCCURRENCE CYTOPLASMIC VACUOLIZATION KUPFFER CELL"
"G VEGF SIGNALING PATHWAY","5","0.549069128391066","0.296188448219376","23.81","akt3a, kdr, map2k2a, nos1, ptgs2b","REDUCED PRODUCTION VEGF"
"GO:0005488","79","0.5510613939732","0.0115816521220721","7.34","acvr1l, ahr1b, akt3a, alas1, axin2, bmp2a, cad, ckmt1, cndp2, colec11, cp, cpsf5, csnk1g2a, cyp11a1, cyp26a1, cyp3c1, ddb2, dhx15, eef1a1l1, eif4a1b, fgf8a, fsta, fth1a, hoxb5a, hoxb5b, hsp70.1, igf2b, igfbp1b, ikbkap, impdh2, kdr, kpnb1, lin7a, lpl, map2k2a, ncoa3, ndufab1b, ndufs8a, ndufv2, nos1, nppa, pa2g4b, pck2, pde5ab, plod1a, plod3, polr2j, polr3k, ppp1cab, ppp1cb, prkaa1, prps1a, ptgs2b, pvalb4, rab5ab, rbm28, rnaseh2a, rpl15, rpl30, rps2, rps4x, rps5, rxrgb, sdha, sf3b5, sgk1, smad1, snrpd1, sod1, sqrdl, srsf3b, stag1b, thoc5, thrab, tpm3, TUBB8P7_2of3, vldlr, wls, zgc-86598","INCREASED BINDING OF CHEMICALS TO 2U SERUM"
"GLOMERULAR SCLEROSIS","3","0.565717811623703","0.224864509782115","21.43","ikbkap, mdh2, sdha","DECREASED GLOMERULAR FILTRATION"
"REGULATION OF SODIUM ION TRANSPORT","4","0.577058095452494","0.280673119917038","33.33","ahcyl1, nos1, serpine2, ywhah","INHIBITION SODIUM CHANNEL; MODULATION SODIUM CHANNEL"
"GO:0044703","9","0.578009612175466","0.075692733508543","7.76","acvr1l, cad, fsta, nppa, pde5ab, ptgs2b, rpl10, serpine2, sod1","N/A REPRODUCTIVE FAILURE"
"ABNORMAL LUNG MORPHOLOGY","8","0.598919459736302","0.124661293346722","6.25","bmp2a, fgf8a, ikbkap, nos1, plod1a, ppp1cb, rpl10, tpm3","INCREASE ADENOMAS/CARCINOMAS BRONCHIOLOALVEOLAR"
"G OOCYTE MEIOSIS","3","0.615585083322769","0.214614318991068","7.5","ppp1cab, ppp1cb, ywhah","REDUCED MEIOTIC PROPHASE I/METAPHASE I TRANSITION OOCYTE"
"ABNORMAL RESPIRATORY SYSTEM MORPHOLOGY","9","0.677053686706642","0.105162371970432","6.12","bmp2a, fgf8a, ikbkap, nos1, plod1a, ppp1cb, rpl10, sod1, tpm3","INCREASED RESPIRATORY DISTRESS/ARREST"
"RESPONSE TO REACTIVE OXYGEN SPECIES","3","0.691963364187451","0.554255527029944","5.36","nos1, prkaa1, sod1","INCREASED REACTIVE OXYGEN SPECIES"
"LIPID ACCUMULATION IN HEPATOCYTES","3","0.721708782308396","0.281989143217626","9.38","aldob, fbp1b, pck2","INCREASE PRENEOPLASTIC FOCI HEPATOCYTES"
"REGULATION OF CELL DEATH","12","0.724736908436947","0.0879411554507776","4.48","acvr1l, axin2, bmp2a, fgf8a, kdr, nos1, pa2g4b, ppp1cab, prkaa1, rpl10, sgk1, sod1","N/A CELL INJURY/DEATH"
"GO:0019932","6","0.73281891766053","0.200568879172556","9.84","ahr1b, kdr, nos1, nppa, pde5ab, prkaa1","INCREASED SECOND MESSENGER PRODUCTION"
"GO:0006629","20","0.784501577440907","0.0472677379768735","9.71","alas1, bmp2a, csnk1g2a, cyp11a1, cyp26a1, cyp3c1, echs1, fdps, kpnb1, lpl, ndufab1b, pck2, prkaa1, ptges, ptgs2b, rab5ab, sod1, vldlr, ywhah, zgc-86598","ALTERATION LIPID METABOLISM"
"GO:0042060","3","0.821777317055225","0.279621760746289","3.41","igfbp1b, rab5ab, serpine2","FAILURE IN VASCULAR REPAIR MECHANISMS UNRESOLVED BLOOD LOSS HEMORRHAGE"
"GO:0001775","11","0.827455248323928","0.0695222826168197","5.61","ahr1b, cfd, fth1a, igf2b, impdh2, kpnb1, nppa, pa2g4b, pde5ab, serpine2, sod1","ACTIVATION DENDRITIC CELLS"
"GO:0006936","6","0.871178349173011","0.13659893870278","10.91","nos1, nppa, pde5ab, ptgs2b, sod1, tpm3","REDUCTION ABDOMINAL MUSCLE CONTRACTION; OVERACTIVATION MUSCLE CONTRACTION"
"GO:0046903","16","0.873052132837092","0.0522468498701492","6.93","cad, cfd, fth1a, igf2b, impdh2, kpnb1, lin7a, lpl, nppa, pa2g4b, rab5ab, SERP1, serpine2, sgk1, sod1, wls","SUPPRESSION VLDL SECRETION; INCREASE MUCIN PRODUCTION; INCREASED SECRETION OF LOCAL GROWTH FACTORS"
"CHOLESTASIS","3","0.873112932301634","0.293767733136696","8.57","aldob, lpl, rnaseh2a","INCREASED CHOLESTASIS; CHOLESTASIS PATHOLOGY"
"NEURODEGENERATION","3","0.916278802923095","0.0852340218015056","20","fth1a, rnaseh2a, sod1","N/A NEURODEGENERATION"
"ABNORMALITY OF THE MITOCHONDRION","4","0.918418119235927","0.0462083539082302","3.17","echs1, ndufs8a, ndufv2, sdha","INJURY MITOCHONDRIA; DAMAGING MITOCHONDRIA; N/A MITOCHONDRIAL DYSFUNCTION 1"
"ABNORMAL CIRCULATING CHOLESTEROL CONCENTRATION","2","0.92550339513937","0.640437242481689","18.18","cyp11a1, lpl","DECREASED CHOLESTEROL; PERTURBATION OF CHOLESTEROL"
"POSITIVE REGULATION OF GENE EXPRESSION","13","0.950869040054131","0.0828653640836451","7.18","axin2, bmp2a, fgf8a, lpl, map2k2a, nos1, polr3k, prkaa1, ptgs2b, rpl30, rps4x, smad1, sod1","ALTERED GENE EXPRESSION"
"GO:0006898","3","0.980536600429218","0.368244266096311","7.89","colec11, rab5ab, vldlr","REDUCTION VITELLOGENIN ACCUMULATION INTO OOCYTES AND OOCYTE GROWTH/DEVELOPMENT; INCREASED LDL UPTAKE"
"GO:0006636","2","0.997205761969601","0.614748937070842","16.67","ptges, ptgs2b","UP REGULATION UNSATURATED FATTY ACID"
"ABNORMALITY OF BLOOD AND BLOOD FORMING TISSUES","16","1.0607267765805","0.051436142137464","3.96","acvr1l, aldob, cad, cp, echs1, map2k2a, mdh2, ndufs8a, ndufv2, nos1, plod1a, plod3, rnaseh2a, rpl15, sdha, ssr4","DAMAGING RED BLOOD CELLS; HEMOLYSIS"
"ABNORMALITY OF THE ABDOMINAL ORGANS","12","1.08762995382638","0.0653812148022663","7.1","aldob, bmp2a, cp, fbp1b, igf2b, ikbkap, lpl, ndufs8a, ndufv2, pck2, rnaseh2a, sdha","IMPAIRED DEVELOPMENT OF REPRODUCTIVE ORGANS"
"HEPATOCELLULAR CARCINOMA","2","1.10057934544342","0.798846188817999","15.38","bmp2a, igf2b","FORMATION HEPATOCELLULAR AND BILE DUCT TUMORS; INCREASE ADENOMAS/CARCINOMAS HEPATOCELLULAR; TUMORIGENESIS HEPATOCELLULAR CARCINOMA"
"GO:0044414","4","1.11698528484401","0.246371423472568","10","colec11, nos1, rab5ab, TUBB8P7_2of3","SUPPRESSION IMMUNE SYSTEM"
"GO:0007009","2","1.16379679118665","0.134904247690859","22.22","SERP1, sod1","NARCOSIS"
"GO:0099536","6","1.19271677254814","0.154468343544908","5.41","lin7a, nos1, ptgs2b, rab5ab, serpine2, ywhah","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN; DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN"
"ABNORMAL PLEURA MORPHOLOGY","2","1.22136505162064","0.766867899329105","25","bmp2a, ikbkap","PERSISTENT CYTOTOXICITY PLEURA OR PERITONEUM"
"HEART DEVELOPMENT","9","1.25978305201217","0.10308640219846","7.14","acvr1l, axin2, bmp2a, cad, fgf8a, ndufv2, nos1, nppa, smad1","ALTERED LARVAL DEVELOPMENT; IMPAIRED DEVELOPMENT"
"RENAL TUBULAR DYSFUNCTION","4","1.26173442903323","0.204696227390516","15.38","aldob, cad, ndufs8a, ndufv2","INCREASE HYPERPLASIA RENAL TUBULAR CELLS; INCREASE CYTOTOXICITY RENAL TUBULAR CELL; INCREASE ADENOMAS/CARCINOMAS RENAL TUBULAR; OCCURRENCE RENAL PROXIMAL TUBULAR NECROSIS"
"REGULATION OF WNT SIGNALING PATHWAY","6","1.3283445382145","0.133251722781378","7.59","axin2, bmp2a, csnk1g2a, igfbp1b, ppp1cab, wls","INHIBITION WNT PATHWAY"
"HYPERTENSION ASSOCIATED WITH PHEOCHROMOCYTOMA","2","1.34194441298866","0.128254355331847","28.57","mdh2, sdha","INCREASE HYPERTENSION"
"PSYCHOGENIC NON EPILEPTIC SEIZURE","2","1.34194441298866","0.128254355331847","15.38","mdh2, sdha","OCCURRENCE EPILEPTIC SEIZURE"
"ABNORMAL LIVER MORPHOLOGY","11","1.35050083060168","0.0680570861785754","9.24","aldob, bmp2a, cp, fbp1b, igf2b, lpl, ndufs8a, ndufv2, pck2, rnaseh2a, sdha","INDUCTION LIVER “DYSFUNCTIONAL” CHANGES BY CGA 330050; INFLAMMATION LIVER; N/A LIVER FIBROSIS; INCREASE RBC CONGESTION IN LIVER; INCREASE LIVER AND SPLENIC HEMOSIDEROSIS; REDUCTION VITELLOGENIN SYNTHESIS IN LIVER; INCREASE VITELLOGENIN SYNTHESIS IN LIVER; FORMATION LIVER FIBROSIS; FORMATION LIVER TUMOR"
"ABNORMALITY OF THE LIVER","11","1.35050083060168","0.0680570861785754","1.47","aldob, bmp2a, cp, fbp1b, igf2b, lpl, ndufs8a, ndufv2, pck2, rnaseh2a, sdha","INCREASED INDUCTION OF UDPGT'S IN LIVER; INCREASED LIVER STEATOSIS; INCREASED LIVER STEATOSIS; N/A HEPATOTOXICITY HEPATOPATHY INCLUDING A CONSTELLATION OF OBSERVABLE EFFECTS; INDUCTION SUSTAINED HEPATOTOXICITY"
"GO:0042311","3","1.37859816923053","0.392835380562028","20","nos1, plod3, sod1","IMPAIRED VASODILATION"
"GO:0019904","6","1.45395585289355","0.148823424513372","4.88","kpnb1, lin7a, map2k2a, ncoa3, polr2j, ywhah","N/A INTERFERENCES WITH SH-/SELEN-PROTEINS"
"GO:0046983","11","1.45878339853209","0.0694588699455313","5.58","acvr1l, ahr1b, bmp2a, cpsf5, lpl, ncoa3, plod1a, polr2j, ptgs2b, sod1, ywhah","DIMERIZATION AHR/ARNT; REDUCED DIMERIZATION ARNT/HIF1-ALPHA"
"PARALYSIS","3","1.48152803843975","0.0653528891371622","13.04","mdh2, sdha, sod1","INDUCTION SOMATIC MUSCLE PARALYSIS; INDUCTION PHARYNGEAL MUSCLE PARALYSIS"
"GO:1903409","3","1.63557436404441","0.354476194858327","12","nos1, ptgs2b, sod1","INCREASE ROS PRODUCTION; PRODUCTION REACTIVE OXYGEN SPECIES"
"ELECTRON TRANSPORT CHAIN","8","1.70461582720045","0.063745823168001","11.76","akr1a1b, cox7a3, ndufab1b, ndufb7, ndufs8a, ndufv2, sdha, uqcrq","DISRUPTION MITOCHONDRIAL ELECTRON TRANSPORT CHAIN"
"GO:0006120","4","1.75586133915055","0.0749309181380312","14.81","ndufab1b, ndufb7, ndufs8a, ndufv2","BINDING OF INHIBITOR NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I"
"GO:0009611","5","1.82932893911209","0.169368969966241","4.46","igfbp1b, map2k2a, rab5ab, serpine2, sod1","ACCUMULATION DAMAGED MITOCHONDRIAL DNA"
"GO:0001816","4","1.91314662730338","0.205229755517801","3.33","lpl, polr3k, ptgs2b, sod1","NON-NEURONAL PRODUCTION OF TNF EPITHELIAL IRRITATION; PRODUCTION OF NERVE GROWTH FACTOR  EPITHELIAL IRRITATION; NON-NEURONAL PRODUCTION OF IL-8/CXCL1 EPITHELIAL IRRITATION"
"GO:0045333","8","1.94835321741413","0.0606856000457021","11.11","cox7a3, mdh2, ndufab1b, ndufb7, ndufs8a, ndufv2, sdha, uqcrq","INCREASE OXIDATIVE METABOLISM"
"GO:0006954","7","1.99465096253084","0.104278840838664","5.98","acvr1l, bmp2a, lpl, nppa, ptges, ptgs2b, sod1","INCREASE INFLAMMATION; INCREASE INFLAMMATION CORNEAL CELLS; INFILTRATION INFLAMMATORY CELLS; INCREASED INFLAMMATION; CHRONIC COUGH RESPIRATORY IRRITABILITY"
"GO:0045444","3","2.4600881706126","0.36757851319917","7.32","bmp2a, lpl, ptgs2b","INCREASED ADIPOGENESIS"
"GO:0048813","2","3.28322228856772","0.374272564891331","15.38","vldlr, ywhah","ABERRANT DENDRITIC MORPHOLOGY"
