"","Num","POD","SD","%","Genes","KE"
"ABNORMALITY OF BLOOD AND BLOOD FORMING TISSUES","42","6.13019539043195","0.0212521949857176","10.4","ahcy, atp6ap1b, atp6v1e1b, cdc42, cpt2, ctsk, cyb5a, cyb5r3, dhfr, dkc1, dpm1, echs1, flt1, gsr, hmgcl, hmox1a, hyou1, ivd, lipf, ndufv2, nfkb1, nras, phgdh, plod1a, ptenb, puf60a, rpl15, rpl26, rpl35, rps15a, rps26l, rps29, rras, sar1b, scn1lab, src, srp54, stk11, tars, tek, tgfb2, thraa","DAMAGING RED BLOOD CELLS; HEMOLYSIS"
"LIPID METABOLISM PATHWAY","2","6.28459334819337","0.14657550826069","16.67","akt3a, fasn","DAMAGE LIPID BILAYER"
"GO:0045333","7","6.73081096964041","0.0867186755342348","9.72","C24H11orf65, ndufa11, ndufb2, ndufc2, ndufv2, sucla2, uqcrc1","INCREASE OXIDATIVE METABOLISM"
"DECREASED FERTILITY","6","6.87539500785433","0.0824728734095261","7.89","cyb5a, fgfr1b, nr3c1, nup107, snrpb, stub1","IMPAIRED FERTILITY; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; REDUCTION CUMULATIVE FECUNDITY AND SPAWNING; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; DECREASED TESTOSTERONE"
"ABNORMAL LIVER MORPHOLOGY","22","7.00691561975015","0.042529044383701","18.49","atp6ap1b, cpt2, ctsc, ctsk, dhfr, dkc1, dpm1, flt1, hmgcl, hmox1a, hyou1, lipf, mif, ndufa11, ndufv2, nras, pck2, ptenb, rras, sar1b, srp54, tars","INDUCTION LIVER “DYSFUNCTIONAL” CHANGES BY CGA 330050; INFLAMMATION LIVER; N/A LIVER FIBROSIS; INCREASE RBC CONGESTION IN LIVER; INCREASE LIVER AND SPLENIC HEMOSIDEROSIS; REDUCTION VITELLOGENIN SYNTHESIS IN LIVER; INCREASE VITELLOGENIN SYNTHESIS IN LIVER; FORMATION LIVER FIBROSIS; FORMATION LIVER TUMOR"
"GO:0007051","7","7.02232464723564","0.13579983720137","25.93","fbxo5, nek2, ppp2r1b, rae1, ran, tacc3, ttk","DISORGANIZATION SPINDLE"
"PYRUVATE METABOLIC PROCESS","11","7.09944824243565","0.0710669375473913","19.64","eno1a, ldha, nup107, nup188, nup43, nup85, ogdhb, pck2, pdhx, pparab, rae1","INHIBITION 4-HYDROXYPHENYL-PYRUVATE DIOXYGENASE HPPD ENZYME"
"ABNORMAL NASAL MORPHOLOGY","30","7.12790957109641","0.0295043457252598","19.35","akt3a, atp6v1e1b, cdc42, cpt2, ctsd, ctsk, dhcr7, dpm1, fgf3, fgfr1b, hyou1, impdh1b, nek2, nras, nup188, plod1a, ppp2r1b, ptenb, puf60a, rac1a, rpl15, rpl26, rpl35, rps15a, rps26l, rps29, scn1lab, snrpb, stag1b, tlk2","INCREASE SITE OF CONTACT NASAL TUMORS"
"GO:0006635","4","7.2020314687378","0.158108616069382","20","cpt2, echs1, ivd, pparab","DECREASED PEROXISOMAL FATTY ACID BETA OXIDATION OF FATTY ACIDS; DECREASED MITOCHONDRIAL FATTY ACID BETA OXIDATION; DECREASED MITOCHONDRIAL FATTY ACID BETA-OXIDATION; INHIBITION MITOCHONDRIAL FATTY ACID BETA-OXIDATION"
"GO:0016310","19","7.28917691480779","0.0468323850814021","15.2","akt3a, ckbb, csnk1g2a, EPHA2_2of2, fgfr1b, fgfr4, flt1, insra, mapk12a, mapk3, nek2, prkacaa, sephs1, skp1, src, stk11, tek, tlk2, ttk","ACTIVATION SP1"
"ABNORMAL SOCIAL BEHAVIOR","5","7.3686088913244","0.0854689587035288","19.23","ndufa11, ndufv2, puf60a, snrpb, tars","ABNORMAL FORAGING ACTIVITY AND BEHAVIOR"
"ABNORMAL BLOOD POTASSIUM CONCENTRATION","2","7.42479669231591","0.104150973829542","16.67","calm3a, nr3c1","INCREASED BLOOD POTASSIUM CONCENTRATION"
"GO:0030545","5","7.63098037595262","0.21098935124894","8.47","adcyap1b, fgf3, mif, tgfb2, wnt3a","DESENSITIZATION NICOTINIC ACETYLCHOLINE RECEPTOR"
"POSITIVE REGULATION OF GENE EXPRESSION","21","7.65062774209128","0.038235655711818","11.6","adcyap1b, cebpb, eif3ea, eno1a, fgf3, fgfr4, hmox1a, mapk3, mif, nfe2l2a, nfkb1, polr2eb, polr2l, polr3d, ptenb, rpl26, src, vegfaa, wnt3a, xbp1, znrd1","ALTERED GENE EXPRESSION"
"ENDOMETRIAL CANCER","6","7.84619607351076","0.0606568105198594","8.82","akt3a, fgfr1b, mapk3, nras, ptenb, tcf7l1a","INCREASE ENDOMETRIAL ADENOCARCINOMAS"
"HUMAN THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY","4","7.86483441717776","0.0423229098908727","3.7","gna12a, mapk3, rap1aa, src","DECREASED TRIIODOTHYRONINE T3 IN SERUM; INCREASE THYROID-STIMULATING HORMONE TSH; DECREASED THYROXINE T4 IN SERUM; INCREASED THYROID-STIMULATING HORMONE TSH"
"GO:0043542","7","7.97017077355213","0.0613952872210772","20","akt3a, EPHA2_2of2, fgfr1b, hmox1a, lgmn, nfe2l2a, tek","INCREASED MIGRATION ENDOTHELIAL CELLS"
"HEART DEVELOPMENT","15","8.09942135610083","0.0559632636215358","11.9","ap2b1, bves, cdc42, fgf3, mapk3, ndufv2, pcna, pparab, ptenb, slc8a1a, tbx20, tek, tgfb2, vegfaa, wnt3a","ALTERED LARVAL DEVELOPMENT; IMPAIRED DEVELOPMENT"
"ELECTRON TRANSPORT CHAIN","10","8.12032560608854","0.0635772679897235","14.71","C24H11orf65, cyb5a, gsr, ndufa11, ndufb2, ndufc2, ndufv2, p4ha2, phgdh, uqcrc1","DISRUPTION MITOCHONDRIAL ELECTRON TRANSPORT CHAIN"
"ABNORMALITY OF THE LIVER","26","8.2602235252027","0.0359617715820308","3.47","ahcy, atp6ap1b, cpt2, ctsc, ctsk, dhcr7, dhfr, dkc1, dpm1, flt1, hmgcl, hmox1a, hyou1, lipf, mif, ndufa11, ndufv2, nfkb1, nras, pck2, ptenb, rras, sar1b, srp54, stk11, tars","INCREASED INDUCTION OF UDPGT'S IN LIVER; INCREASED LIVER STEATOSIS; INCREASED LIVER STEATOSIS; N/A HEPATOTOXICITY HEPATOPATHY INCLUDING A CONSTELLATION OF OBSERVABLE EFFECTS; INDUCTION SUSTAINED HEPATOTOXICITY"
"ABNORMAL CARDIAC TEST","2","8.48953502822224","0.0629978269863071","15.38","calm3a, tbx20","INCREASED CARDIAC ARRTHYMIA"
"ABNORMALITY OF THE MITOCHONDRION","7","8.54921828618949","0.0659161711094596","5.56","cpt2, echs1, hmgcl, ndufa11, ndufv2, pdhx, sucla2","INJURY MITOCHONDRIA; DAMAGING MITOCHONDRIA; N/A MITOCHONDRIAL DYSFUNCTION 1"
"ABNORMALITY OF THE ABDOMINAL ORGANS","28","8.61165518809432","0.0322490255047114","16.57","ahcy, atp6ap1b, cpt2, ctsc, ctsk, dhcr7, dhfr, dkc1, dpm1, flt1, hmgcl, hmox1a, hyou1, lipf, mif, ndufa11, ndufv2, nfkb1, nras, pck2, ptenb, puf60a, rras, sar1b, srp54, stk11, stub1, tars","IMPAIRED DEVELOPMENT OF REPRODUCTIVE ORGANS"
"GO:0019882","8","8.78821167294231","0.0680193056421804","13.56","ap2b1, ctsd, lgmn, psmc1a, psmd10, psmd13, psmd4a, sar1b","GENERATION OF NOVEL EPITOPES  ANTIGEN PRESENTATION"
"GO:0007059","11","9.02056545741735","0.0788546315591302","25","cdc42, cdc6, fbxo5, nek2, nr3c1, nup43, ppp2r1b, ran, tacc3, tlk2, ttk","INCREASED CHROMOSOME MISSEGGREGATION"
"ABNORMAL CIRCULATING CHOLESTEROL CONCENTRATION","4","9.28525778177721","0.18705577758348","36.36","dhcr7, lipf, nup107, sar1b","DECREASED CHOLESTEROL; PERTURBATION OF CHOLESTEROL"
"LIVER X RECEPTOR PATHWAY","2","9.38902375766243","0.269854807239232","16.67","cyp3c1, fasn","ACTIVATION LXR; ACTIVATION LXR ALPHA"
"CHOLESTASIS","5","9.54218425040126","0.286798503359173","14.29","atp6ap1b, dhcr7, dhfr, hmgcl, lipf","INCREASED CHOLESTASIS; CHOLESTASIS PATHOLOGY"
"GO:0004882","7","9.75851259508323","0.0586657028460419","20","nr3c1, pou2f1b, ptenb, ran, rchy1, src, stub1","N/A ANDROGEN RECEPTOR ANTAGONISM; AGONISM ANDROGEN RECEPTOR; DECREASED ANDROGEN RECEPTOR ACTIVITY; ACTIVATION ANDROGEN RECEPTOR"
"TUBE FEEDING","4","9.83868906733868","0.0801659578646342","23.53","fgfr1b, ppp2r1b, puf60a, snrpb","INHIBITION FEEDING"
"UPPER MOTOR NEURON DYSFUNCTION","24","9.8719556520337","0.0294279409409301","5.06","atp6v1e1b, ctsd, cyb5a, cyb5r3, dhcr7, dkc1, echs1, eif2b4, exosc9, fgfr1b, hmgcl, impdh1b, ndufv2, nup107, ogdhb, pdhx, phgdh, ptenb, rbm28, scn1lab, stub1, sucla2, tars, tubb2","DECREASE HISTAMINERGIC NEURON EXCITATION; OCCURRENCE CYTOPLASMIC VACUOLIZATION BILE DUCT CELL; OCCURRENCE CYTOPLASMIC VACUOLIZATION KUPFFER CELL"
"GO:0005488","164","9.93180522844434","0.00455062632717773","15.24","adcyap1b, akt3a, ap2b1, apaf1, bcl2a, bmp2b, bves, calm3a, cdc42, cdc6, cebpb, chpt1, ckbb, cops5, cpsf1, cpsf6, csnk1g2a, cyb5a, cyb5r3, cyp2ad3, cyp3c1, cyp51, dhcr7, dhfr, dkc1, dnaja2, EIF1B, eif2b4, eif3ea, eif4a1a, eif4a1b, eif4e2rs1, eif5b, eno1a, EPHA2_2of2, exosc9, fasn, fbxo5, fgf3, fgfr1b, fgfr4, flt1, fstb, fzd7a, gbx2, gcat, gna12a, gosr2, gsr, hbbe3, hmox1a, hoxb5a, hoxb8a, hsp90b1, hyou1, igfbp2a, impdh1b, insra, ivd, llgl2, lsm8, mapk12a, mapk3, mef2ca, mmp11b, mmp17b, mmp24, mmp28, ndufv2, nek2, nfe2l2a, nfkb1, nhp2l1b, nploc4, nr2f5, nr3c1, nras, ogdhb, onecut1, orc3, p4ha2, pa2g4b, papss2b, pcdh17, pck2, pcna, phgdh, plod1a, pold2, polr2c, polr2eb, polr2l, polr3d, pou2f1b, pparab, ppat, ppm1aa, ppp1caa, prkacaa, psmc1a, psmd4a, psmg1, ptges3a, ptgs2a, puf60a, rab5ab, rac1a, rae1, ran, rap1aa, rbm28, rchy1, rfc5, rhoaa, rnf2, robo3, rpa2, rpl13a, rpl15, rpl35, rpl7, rps26l, rps29, rras, rxrab, sar1b, sec61al2, sephs1, sf3b5, skp1, snrpb, snrpf, sox9b, src, srp54, srprb, srsf2b, stag1b, stk11, stub1, sucla2, ta, taf11, tardbp, tars, tbx20, tcf7l1a, tek, tgfb2, thop1, thraa, thrab, tlk2, tomm34, tradd, ttk, tubb2, u2af2b, uqcrc1, usf1l, utp6, vegfaa, wnt3a, xbp1","INCREASED BINDING OF CHEMICALS TO 2U SERUM"
"REGULATION OF PROTEOLYSIS","19","9.96844706065676","0.0267950345874393","16.96","adora2aa, apaf1, ctsc, ctsd, eno1a, fgfr4, gna12a, lgmn, nfe2l2a, psmd10, ptenb, rchy1, src, stub1, tlk2, tradd, vegfaa, wnt3a, ywhaqb","IMPAIRED PROTEOSTASIS"
"GO:0030163","21","10.1028945523028","0.0234440621217375","13.73","ap2b1, ctsc, ctsd, ctsk, cyp51, fbxo5, gna12a, hsp90b1, lgmn, nfe2l2a, nploc4, psmc1a, psmd10, psmd13, psmd4a, rchy1, skp1, stub1, tlk2, ube4b, xbp1","INCREASED CATABOLISM OF MUSCLE PROTEIN"
"GO:0004872","22","10.1915405488188","0.037372986035223","9.21","adcyap1b, adora2aa, bmp2b, EPHA2_2of2, fgf3, fgfr1b, fgfr4, flt1, fzd7a, gria4b, insra, nr2f5, nr3c1, paqr3a, pparab, rxrab, tek, tgfb2, thraa, thrab, vegfaa, wnt3a","ACTIVATION PXR/SXR"
"PEPTIDYL LYSINE MODIFICATION","7","10.4290819998214","0.107035790010581","9.86","mapk3, nup107, nup188, nup43, nup85, plod1a, rae1","N/A COVALENT BINDING TO PROTEIN POSSIBLY LYSINE RESIDUE"
"GO:0072358","17","10.5296100432564","0.0443053632311069","15.32","akt3a, ap2b1, cdc42, dhcr7, EPHA2_2of2, fgfr1b, flt1, gbx2, hmox1a, nfe2l2a, rap1aa, rras, stk11, tbx20, tek, tgfb2, xbp1","ALTERED CARDIOVASCULAR DEVELOPMENT/FUNCTION"
"GO:0003707","3","10.6599885139084","0.100081176725093","9.38","nr3c1, pparab, thraa","REDUCED MATURATION INDUCING STEROID RECEPTOR SIGNALLING OOCYTE"
"NUCLEAR RECEPTORS","3","10.6599885139084","0.100081176725093","5.77","nr3c1, pparab, thraa","ACTIVATION HEPATIC NUCLEAR RECEPTORS"
"GO:0001525","5","10.6611870661707","0.15644081855906","13.51","flt1, igfbp2a, rps29, tek, vegfaa","REDUCTION ANGIOGENESIS; INCREASED ANGIOGENESIS"
"CTOME SIGNALING BY EGFR","3","10.7371982215855","0.0441638008984361","37.5","cdc42, nras, src","ACTIVATION EGFR"
"CTOME ACTIVATION OF BAD AND TRANSLOCATION TO MITOCHONDRIA","2","10.7854096833327","0.0192830800322828","18.18","akt3a, ywhaqb","DIRECT MITOCHONDRIAL INHIBITION; MITOCHONDRIAL IMPAIRMENT"
"ABNORMAL RESPIRATORY SYSTEM MORPHOLOGY","29","11.076651420572","0.0261951396845904","19.73","atp6v1e1b, cdc42, ctsc, ctsk, dhcr7, dkc1, exosc9, fgfr1b, lipf, mif, nfe2l2a, nfkb1, nras, nup107, phgdh, plod1a, ptenb, puf60a, rac1a, rps15a, rras, scn1lab, snrpb, srp54, stk11, sult2st3, tars, tbx20, tgfb2","INCREASED RESPIRATORY DISTRESS/ARREST"
"G VEGF SIGNALING PATHWAY","7","11.2577872540675","0.0271438901746832","33.33","akt3a, cdc42, mapk3, nras, rac1a, src, vegfaa","REDUCED PRODUCTION VEGF"
"GO:0006629","37","11.3024247433292","0.0216083088234322","17.96","cdc42, chpt1, cpt2, crls1, csnk1g2a, cyb5r3, cyp3c1, cyp51, dhcr7, dpm1, echs1, fasn, fgfr1b, fgfr4, flt1, hmgcl, ivd, lgmn, lipf, mapk3, mif, nfkb1, pck2, pigx, pparab, ppp2r1b, ptges3a, rab5ab, ran, rdh10a, src, stub1, sult2st3, tek, thraa, tspo, xbp1","ALTERATION LIPID METABOLISM"
"GO:0099536","9","11.3044898680684","0.0818754765988782","8.11","adcyap1b, adora2aa, lgmn, pcdh17, rab5ab, rap1aa, src, tubb2, wnt3a","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN; DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN"
"FAT MALABSORPTION","3","11.3773410450789","0.0517451418767487","75","lipf, sar1b, srp54","INDUCTION MICROVESICULAR FAT"
"GO:0006898","8","11.4390471715086","0.107627935336604","21.05","ap2b1, cd63, hsp90b1, hyou1, insra, rab5ab, rac1a, wnt3a","REDUCTION VITELLOGENIN ACCUMULATION INTO OOCYTES AND OOCYTE GROWTH/DEVELOPMENT; INCREASED LDL UPTAKE"
"ABNORMALITY OF REPRODUCTIVE SYSTEM PHYSIOLOGY","14","11.4838555539518","0.0441827948785113","13.59","cyb5a, eif2b4, fgfr1b, impdh1b, nek2, nr3c1, nras, nup107, papss2b, phgdh, rbm28, rras, snrpb, stub1","N/A IMPAIRMENT OF REPRODUCTIVE CAPACITY"
"GO:0005515","9","11.5386819708517","0.0537995009947494","19.15","cdc42, fgfr1b, fgfr4, ran, robo3, ta, tcf7l1a, thraa, vegfaa","BINDING SH-/SELEN-PROTEINS; COVALENT BINDING PROTEIN"
"ABNORMAL LUNG MORPHOLOGY","28","11.5498572784042","0.0273984302070358","21.88","atp6v1e1b, cdc42, ctsc, dhcr7, dkc1, exosc9, fgfr1b, lipf, mif, nfe2l2a, nfkb1, nras, nup107, phgdh, plod1a, ptenb, puf60a, rac1a, rps15a, rras, scn1lab, snrpb, srp54, stk11, sult2st3, tars, tbx20, tgfb2","INCREASE ADENOMAS/CARCINOMAS BRONCHIOLOALVEOLAR"
"GO:0003824","9","11.5584488728781","0.0739447707912407","13.85","ckbb, echs1, gcat, hmgcl, impdh1b, ldha, ppm1aa, sucla2, uqcrc1","DECREASED DHB4/HSD17B4; DECREASE INCORPORATION OF ACTIVE IODIDE INTO IODOTYROSINES; INHIBITION PROLYL HYDROXYLASES; INHIBITION UROD; DECREASE AKT/ENOS ACTIVITY; INHIBITION DEIODINASE 2; INHIBITION DEIODINASE 1; INHIBITION IODOTYROSINE DEIODINASE IYD; INHIBITION DEIODINASE 3; INHIBITION DUAL OXIDASE; INDUCTION UPREGULATION OF GLUCURONYLTRANSFERASE ACTIVITY"
"GO:0048870","32","11.5617095497884","0.0193265498391354","16","akt3a, bves, cd63, cdc42, dusp3a, EPHA2_2of2, fbxo5, fgfr1b, fgfr4, flt1, gbx2, gna12a, hmox1a, insra, ldha, lgmn, mapk3, mif, mmp28, nfe2l2a, nup85, onecut1, rac1a, rras, src, tbx20, tek, tgfb2, tradd, tspo, tubb2, xbp1","INCREASED MOTILITY"
"REGULATION OF CELL DEATH","36","11.8214564933371","0.0209704607430699","13.43","adcyap1b, adora2aa, ap2b1, apaf1, cdc42, cebpb, cops5, ctsc, ctsd, eno1a, fgfr1b, hmox1a, hsp90b1, hyou1, ldha, lgmn, mif, nfe2l2a, nfkb1, pa2g4b, pparab, ppp2r1b, ppp5c, psmd10, ptenb, rpl26, src, tek, tgfb2, thraa, tradd, tspo, vegfaa, wnt3a, xbp1, ywhaqb","N/A CELL INJURY/DEATH"
"BLADDER CANCER","3","11.8575710823985","0.0195401875392588","7.14","nras, src, vegfaa","INCREASE CANCER"
"CTOME VEGFR2 MEDIATED CELL PROLIFERATION","3","11.8575710823985","0.0195401875392588","50","nras, src, vegfaa","INHIBITION VEGFR2"
"GO:0030154","10","11.8660226666146","0.0752719240377566","15.38","fgf3, fstb, nr2f5, onecut1, pparab, rxrab, src, thraa, thrab, vegfaa","DIFFERENTIATION OF MYOFIBROBLAST"
"GO:0040011","35","11.9801339711925","0.0191735088925414","15.42","adora2aa, akt3a, bves, cd63, cdc42, dusp3a, EPHA2_2of2, fbxo5, fgfr1b, fgfr4, flt1, gbx2, gna12a, hmox1a, insra, ldha, lgmn, mapk3, mif, mmp28, nfe2l2a, nup85, onecut1, rac1a, robo3, rras, src, tbx20, tek, tgfb2, tradd, tspo, tubb2, wnt3a, xbp1","INCREASED LOCOMOTION; INCREASED MUSCULAR WAVES IN FOOT; DECREASED LOCOMOTION"
"OXIDATIVE STRESS","4","12.0591289981227","0.041620713312402","16.67","gsr, hmox1a, nfe2l2a, nfkb1","PROPAGATION OXIDATIVE STRESS; N/A OXIDATIVE STRESS; INCREASE OXIDATIVE STRESS / ACTIVATION PMK-1 P38 MAPK; INCREASED OXIDATIVE STRESS; INCREASE OXIDATIVE STRESS / ACTIVATION PMK-1 P38 MAPK; INCREASE ENERGETIC DEMANDS AND THEREFORE METABOLIC STRESS; INCREASED ENERGETIC DEMANDS AND THEREFORE METABOLIC STRESS"
