"","Num","POD","SD","%","Genes","KE"
"ABNORMALITY OF THE OVARY","4","0.0110704694907249","0.0916029800320184","7.02","eif2b3, fgf8a, nup107, pmm2","REDUCED PROSTAGLANDINS OVARY"
"ABNORMALITY OF THE PITUITARY GLAND","7","0.0111319128006265","0.046599419281884","14.58","btk, fgf8a, foxa2, nup107, otx2, pmm2, tmco1","INCREASED ADENOMAS PITUITARY"
"CYTOPLASMIC RIBOSOMAL PROTEINS","3","0.0119157385865553","0.114035054947922","2.08","C21H18orf32, rpl35a, rps19","OCCURRENCE CYTOPLASMIC VACUOLIZATION PODOCYTE"
"DECREASED FERTILITY","4","0.0126412105878904","0.100599075782255","5.26","fgf8a, foxa2, nup107, otx2","IMPAIRED FERTILITY; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; REDUCTION CUMULATIVE FECUNDITY AND SPAWNING; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; DECREASED TESTOSTERONE"
"DECREASED BODY WEIGHT","19","0.0132564425460366","0.0456953359087113","8.41","atp6v1e1b, btk, ccnd1, cyp24a1, dldh, dpm1, fgf8a, gatm, jak1, krt97, pdhx, phgdh, pmm2, pqbp1, rpl35a, rps19, smc3, stat3, ufd1l","DECREASED BODY WEIGHT"
"GO:0006412","7","0.0136712952954392","0.0531585663250177","6.48","C21H18orf32, eif2b3, eif3c, eif5, rpl35a, rpl5b, rps19","ALTERED PROTEIN PRODUCTION"
"ABNORMAL CIRCULATING CHOLESTEROL CONCENTRATION","2","0.0136842237033381","0.0869997849414433","18.18","nup107, pmm2","DECREASED CHOLESTEROL; PERTURBATION OF CHOLESTEROL"
"ABNORMAL RENAL TUBULE MORPHOLOGY","2","0.0136842237033381","0.0869997849414433","22.22","nup107, pmm2","OCCURRENCE CYSTIC DILATATION RENAL TUBULE; OCCURRENCE CYTOPLASMIC VACUOLIZATION RENAL TUBULE"
"GO:0004872","10","0.013801230202338","0.0802375708188779","4.18","adora2aa, ednrab, ephb2b, fgf8a, fgfr3, pdgfra, ppardb, ptger2a, rxraa, wnt1","ACTIVATION PXR/SXR"
"ABNORMALITY OF THE BLADDER","5","0.0145679012951076","0.144138001157475","9.62","ccnd1, glud1a, plod1a, smc3, ufd1l","REDUCED POSTERIOR SWIM BLADDER INFLATION; REDUCED ANTERIOR SWIM BLADDER INFLATION; INCREASE URINARY BLADDER CALCULI"
"ABNORMALITY OF REPRODUCTIVE SYSTEM PHYSIOLOGY","10","0.0157143905787521","0.0503996664607161","9.71","eif2b3, fgf8a, foxa2, nup107, otx2, phgdh, pmm2, smc3, stat3, uchl1","N/A IMPAIRMENT OF REPRODUCTIVE CAPACITY"
"RENAL TUBULAR DYSFUNCTION","3","0.0159002863951589","0.210462490469322","11.54","gatm, pmm2, stat3","INCREASE HYPERPLASIA RENAL TUBULAR CELLS; INCREASE CYTOTOXICITY RENAL TUBULAR CELL; INCREASE ADENOMAS/CARCINOMAS RENAL TUBULAR; OCCURRENCE RENAL PROXIMAL TUBULAR NECROSIS"
"GO:0006281","8","0.0161520960308905","0.0744008142012384","9.41","apex1, pold3, polr2eb, rbm17, rbx1, rchy1, smc3, ufd1l","N/A INSUFFICIENT OR INCORRECT DNA REPAIR; INCREASED INSUFFICIENT REPAIR OR MIS-REPAIR OF PRO-MUTAGENIC DNA ADDUCTS; OVERWHELMED MITOCHONDRIAL DNA REPAIR MECHANISMS; INCREASED DNA DAMAGE-REPAIR"
"GO:0006816","2","0.0162090909910674","0.00720382058221091","18.18","slc8a1a, tmco1","DECREASED CALCIUM INFLUX; REDUCTION CA AND HCO3 TRANSPORT TO SHELL GLAND; OPENING OF CALCIUM CHANNEL CALCIUM INFLUX"
"GO:0050673","5","0.0162141473727706","0.120541521134015","6.1","ccnd1, igfbp5b, pdcd6, ppardb, stat3","INCREASE REGENERATIVE CELL PROLIFERATION TUBULAR EPITHELIAL CELLS; INCREASE REGENERATIVE CELL PROLIFERATION TERMINAL BRONCHIOLAR EPITHELIAL CELLS"
"GO:0009058","2","0.0165435698086979","0.102491125810408","28.57","alas1, eif2b3","INCREASED TRIGLYCERIDE FORMATION; INCREASED TRIGLYCERIDE FORMATION; DECREASE TETRAHYDROBIOPTERIN; ROS FORMATION"
"BREAST CANCER PATHWAY","6","0.016808160076122","0.24148363429057","5.26","araf, ccnd1, csnk2a2b, csnk2b, fgf8a, wnt1","N/A BREAST CANCER"
"HYPERACTIVITY","8","0.0168687046980018","0.0701584302436745","16","adsl, fgf8a, fgfr3, glud1a, ppp2r1b, smc3, tmco1, ufd1l","INDUCTION ATAXIA PARALYSIS OR HYPERACTIVITY; INCREASED ATAXIA PARALYSIS OR HYPERACTIVITY; N/A ATAXIA PARALYSIS OR HYPERACTIVITY"
"GO:0048469","3","0.0173593882635134","0.231005918472074","12.5","btk, dldh, ppp2r1b","INCREASED OOCYTE MATURATION"
"MORTALITY AGING","3","0.0176878072726335","0.167941593697531","11.54","fgfr3, phgdh, pqbp1","REDUCED FITNESS OR EVEN MORTALITY ACIDOSIS HYPOVOLEMIC SHOCK AND ORGAN DYSFUNCTION; INCREASE MORTALITY; INCREASED MORTALITY"
"IMMUNOLOGIC HYPERSENSITIVITY","5","0.0177758917576","0.212575687193068","21.74","fgf8a, jak1, ptger2a, stat3, ufd1l","INCREASE ALLERGIC RESPIRATORY HYPERSENSITIVITY RESPONSE"
"TUBE FEEDING","3","0.0185017850287688","0.247172330439624","17.65","csnk2b, fgf8a, ppp2r1b","INHIBITION FEEDING"
"ABNORMALITY OF BLOOD AND BLOOD FORMING TISSUES","20","0.0185973206677471","0.0449095568609819","4.95","atp6v1e1b, btk, ccnd1, cyp26c1, dldh, dpm1, ephb2b, jak1, krt97, mthfd1b, pdgfra, phgdh, plod1a, plod3, pmm2, rpl35a, rps19, srp72, stat3, ufd1l","DAMAGING RED BLOOD CELLS; HEMOLYSIS"
"GO:0008283","2","0.0195251300724029","0.427843353565999","22.22","mif, stat3","PROLIFERATION CELL PROLIFERATION IN THE ABSENCE OF CYTOTOXICITY; ACTIVATION/PROLIFERATION T-CELLS; ALTERATIONS CELLULAR PROLIFERATION / HYPERPLASIA; INCREASE PROLIFERATION LEYDIG CELL; INCREASE MITOGENIC CELL PROLIFERATION HEPATOCYTES; INCREASE HYPERTROPHY AND PROLIFERATION FOLLICULAR CELL; INCREASE REGENERATIVE CELL PROLIFERATION CORNEAL CELLS; INCREASE REGENERATIVE CELL PROLIFERATION FORESTOMACH EPITHELIAL CELLS; INCREASE REGENERATIVE CELL PROLIFERATION HEPATOCYTES; INCREASE REGENERATIVE CELL PROLIFERATION UROTHELIAL CELLS; INCREASE CELL PROLIFERATION; INCREASE PROLIFERATION OF GOBLET CELLS; INCREASED HYPERTROPHY AND PROLIFERATION FOLLICULAR CELL; PROLIFERATION/CLONAL EXPANSION SMOOTH MUSCLE; INCREASED CELLULAR PROLIFERATION / HYPERPLASIA OF ACINAR CELLS; PROLIFERATION/CLONAL EXPANSION ABERRANT BASAL CELLS; INCREASED CELL PROLIFERATION MESOTHELIUM; INCREASE CELL PROLIFERATION EPITHELIAL CELLS"
"ABNORMAL PROLACTIN LEVEL","2","0.0201198149792207","0.127103257047252","25","foxa2, otx2","DECREASED PROLACTIN"
"ANTERIOR PITUITARY AGENESIS","2","0.0201198149792207","0.127103257047252","40","foxa2, otx2","INCREASED SECRETION OF LH FROM ANTERIOR PITUITARY"
"ABNORMAL RESPIRATORY SYSTEM MORPHOLOGY","17","0.0203020906348758","0.051006960697391","11.56","atp6v1e1b, btk, ccnd1, fgf8a, fgfr3, gatm, ikbkap, mif, mthfd1b, nup107, otx2, pdgfra, phgdh, plod1a, pmm2, stat3, ufd1l","INCREASED RESPIRATORY DISTRESS/ARREST"
"ABNORMAL LUNG MORPHOLOGY","16","0.0208458691742176","0.0558888054939204","12.5","atp6v1e1b, btk, ccnd1, fgf8a, fgfr3, gatm, ikbkap, mif, mthfd1b, nup107, pdgfra, phgdh, plod1a, pmm2, stat3, ufd1l","INCREASE ADENOMAS/CARCINOMAS BRONCHIOLOALVEOLAR"
"GO:0019882","5","0.0219165820999695","0.120224661490092","8.47","chuk, psmc1a, psmc6, sec13, sec23a","GENERATION OF NOVEL EPITOPES  ANTIGEN PRESENTATION"
"GO:0006636","2","0.0227596323194617","0.380770331634061","16.67","mif, ptges","UP REGULATION UNSATURATED FATTY ACID"
"GO:0005102","19","0.023276055863128","0.057674785471586","9.13","adora2aa, csnk2b, ephb2b, fgf8a, fynb, gna12a, igfbp2a, jak1, krt97, mif, pdgfra, ptpn1, rxraa, serpine2, stat3, uchl1, ufd1l, wls, wnt1","DECREASED TESTOSTERONE BINDING TO ANDROGEN RECEPTOR HYPOTHALAMUS"
"NCRNAS INVOLVED IN WNT SIGNALING IN HEPATOCELLULAR CARCINOMA","4","0.0241570036031963","0.454727044950435","8.33","ccnd1, csnk2a2b, csnk2b, wnt1","INCREASE HERITABLE MUTATIONS IN OFFSPRING"
"GO:0030154","6","0.0243114599779327","0.239299558889577","9.23","foxa2, fynb, ppardb, rxraa, sox1a, wnt1","DIFFERENTIATION OF MYOFIBROBLAST"
"ABNORMAL NASAL MORPHOLOGY","18","0.0244069733367389","0.0447030627493666","11.61","adsl, atp6v1e1b, dpm1, fgf8a, fgfr3, otx2, plod1a, plod3, pmm2, ppp2r1b, pqbp1, rpl35a, rps19, sec23a, smc3, stat3, tmco1, ufd1l","INCREASE SITE OF CONTACT NASAL TUMORS"
"GO:0000003","17","0.0245878762888382","0.0623796128074413","8.37","ccnd1, csnk2a2b, dldh, fgf8a, igfbp2a, igfbp5b, ndc1, nup107, pafah1b3, pdgfra, ppardb, ppp2r1b, rxraa, serpine2, smc3, stat3, vdac2","REDUCED REPRODUCTIVE SUCCESS; REPRODUCTIVE FAILURE"
"PEPTIDYL LYSINE MODIFICATION","7","0.0246707686347598","0.0708126579294515","9.86","lias, ndc1, nup107, plod1a, plod3, pwp1, taf9","N/A COVALENT BINDING TO PROTEIN POSSIBLY LYSINE RESIDUE"
"HEART DEVELOPMENT","8","0.0251977292694802","0.077707944185401","6.35","bves, eif4g2b, fgf8a, foxa2, mthfd1b, pdgfra, ppardb, slc8a1a","ALTERED LARVAL DEVELOPMENT; IMPAIRED DEVELOPMENT"
"G OOCYTE MEIOSIS","3","0.0267364619380801","0.174480431918618","7.5","ppp2r1b, rbx1, smc3","REDUCED MEIOTIC PROPHASE I/METAPHASE I TRANSITION OOCYTE"
"ABNORMAL CIRCULATING FATTY ACID CONCENTRATION","2","0.0280282767751587","0.323785956665959","22.22","dldh, gatm","ACCUMULATION FATTY ACID"
"DECREASED PLASMA CARNITINE","2","0.0280282767751587","0.323785956665959","28.57","dldh, gatm","REDUCTION PLASMA VITELLOGENIN CONCENTRATIONS; INCREASE PLASMA VITELLOGENIN CONCENTRATIONS; DECREASED RENAL PLASMA FLOW; INCREASED PLASMA TYROSINE; DECREASED PROSTAGLANDIN F2ALPHA CONCENTRATION PLASMA"
"ELECTRON TRANSPORT CHAIN","6","0.0290059554926532","0.0914782586143699","8.82","cyc1, dldh, ndufa5, ndufa8, ndufb2, phgdh","DISRUPTION MITOCHONDRIAL ELECTRON TRANSPORT CHAIN"
"GO:0006633","3","0.0330361792753499","0.202356579562519","10.34","lias, mif, ptges","SYNTHESIS DE NOVO FA; INCREASED DE NOVO FA SYNTHESIS; INCREASED DE NOVO FA SYNTHESIS"
"GO:0019904","7","0.0342721164525614","0.178437884521179","5.69","csnk2b, foxa2, fynb, rxraa, srp72, taf9, wnt1","N/A INTERFERENCES WITH SH-/SELEN-PROTEINS"
"GO:0040011","21","0.0352287947421065","0.0446024906352475","9.25","adora2aa, apex1, brk1, bves, csnk2b, ephb2b, fgf8a, fynb, gna12a, igfbp5b, ikbkap, mif, otx2, pak4, pdcd6, pdgfra, plp2, ppardb, rps19, serpine2, stat3","INCREASED LOCOMOTION; INCREASED MUSCULAR WAVES IN FOOT; DECREASED LOCOMOTION"
"GO:0045333","8","0.0389666247030687","0.19971265795179","11.11","adsl, cs, cyc1, dlat, dldh, ndufa5, ndufa8, ndufb2","INCREASE OXIDATIVE METABOLISM"
"GO:0048870","17","0.0408007977814988","0.0605463993328374","8.5","apex1, brk1, bves, csnk2b, fgf8a, fynb, gna12a, igfbp5b, ikbkap, mif, pak4, pdcd6, pdgfra, ppardb, rps19, serpine2, stat3","INCREASED MOTILITY"
"REGULATION OF CELL DEATH","15","0.041753867532415","0.0749156454467852","5.6","adora2aa, apex1, araf, btk, csnk2a2b, fgf8a, fynb, mif, pak4, ppardb, ppp2r1b, ptpn1, taf9, vdac2, wnt1","N/A CELL INJURY/DEATH"
"GO:0044703","12","0.0420224313645222","0.0979337472956722","10.34","csnk2a2b, dldh, igfbp2a, igfbp5b, ndc1, pafah1b3, ppardb, ppp2r1b, rxraa, serpine2, stat3, vdac2","N/A REPRODUCTIVE FAILURE"
"GO:0006120","4","0.0433599801842484","0.148607586118699","14.81","dldh, ndufa5, ndufa8, ndufb2","BINDING OF INHIBITOR NADH-UBIQUINONE OXIDOREDUCTASE COMPLEX I"
"GO:0046983","15","0.050653620543845","0.0710115547059505","7.61","adora2aa, chuk, pafah1b3, pdcd6, pdgfra, plod1a, ppp2r1b, rchy1, rps19, rxraa, smc3, stat3, stk25b, taf9, usf1","DIMERIZATION AHR/ARNT; REDUCED DIMERIZATION ARNT/HIF1-ALPHA"
"GO:0019932","4","0.0573494108015401","0.235128207778679","6.56","adora2aa, btk, ppp2r1b, ptger2a","INCREASED SECOND MESSENGER PRODUCTION"
"PYRUVATE METABOLIC PROCESS","6","0.0600539495535053","0.231515737073479","10.71","dlat, dldh, ndc1, nup107, pdhx, sec13","INHIBITION 4-HYDROXYPHENYL-PYRUVATE DIOXYGENASE HPPD ENZYME"
"UPPER MOTOR NEURON DYSFUNCTION","16","0.0649458848757005","0.0707060330395513","3.38","adsl, atp6v1e1b, csnk2b, cyp26c1, dlat, dldh, eif2b3, fgf8a, lias, nup107, otx2, pdhx, phgdh, pqbp1, smc3, uchl1","DECREASE HISTAMINERGIC NEURON EXCITATION; OCCURRENCE CYTOPLASMIC VACUOLIZATION BILE DUCT CELL; OCCURRENCE CYTOPLASMIC VACUOLIZATION KUPFFER CELL"
"GO:0006839","4","0.0654209771821909","0.367922358368159","8.7","csnk2a2b, cyc1, hspa4b, stat3","REDUCTION CHOLESTEROL TRANSPORT IN MITOCHONDRIA"
"RESPONSE TO REACTIVE OXYGEN SPECIES","7","0.0660391598134299","0.217747396897435","12.5","apex1, btk, chuk, fynb, pdgfra, slc8a1a, stk25b","INCREASED REACTIVE OXYGEN SPECIES"
"GO:0007059","5","0.067411314665072","0.256518151815563","11.36","csnk2a2b, ndc1, ppp2r1b, rrs1, smc3","INCREASED CHROMOSOME MISSEGGREGATION"
"GO:0005515","4","0.0709543731616956","0.428384959309161","8.51","arntl1b, chuk, gnb1b, ta","BINDING SH-/SELEN-PROTEINS; COVALENT BINDING PROTEIN"
"REGULATION OF PROTEOLYSIS","12","0.0752579325089558","0.113385654833816","10.71","adora2aa, araf, csnk2a2b, fynb, gna12a, pdcd6, rbx1, rchy1, serpine2, stat3, taf9, wnt1","IMPAIRED PROTEOSTASIS"
"GO:0030163","14","0.0781575461371501","0.090808955143065","9.15","araf, csnk2a2b, fynb, gna12a, psmc1a, psmc6, rbx1, rchy1, serpine2, sf3b3, taf9, uchl1, ufd1l, wnt1","INCREASED CATABOLISM OF MUSCLE PROTEIN"
"GO:0005488","86","0.0875484265906369","0.0303468209895301","7.99","alas1, apex1, araf, arntl1b, brk1, btk, bves, cdc42l, cfl1l, chuk, csnk2a2b, csnk2b, cyc1, cyp24a1, cyp26c1, cyp2aa3, dldh, eif2b3, eif3c, eif4g2b, eif5, ephb2b, fgf8a, fgfr3, foxa2, fynb, gna12a, gnb1b, htatsf1, igfbp2a, igfbp5b, ikbkap, impdh2, jak1, lias, lsm6, mapkapk2a, mthfd1b, orc5, otx2, pak4, patl1, pax6a, pdcd6, pdgfra, pfkpa, phgdh, plod1a, plod3, polr2eb, polr3d, ppardb, ppm1aa, ppm1ab, pqbp1, psmc1a, psmc6, psmg1, ptpn13, ptpn4b, rap1b, rbm17, rbx1, rchy1, riok1, rpl5b, rps19, rrp7a, rxraa, sec23a, sf3b3, smc3, sox1a, srp72, srsf2b, stat3, stk25b, ta, taf9, ufd1l, usf1, usf1l, vdac2, wls, wnt1, zgc-55733","INCREASED BINDING OF CHEMICALS TO 2U SERUM"
"GO:0009611","9","0.116871187186668","0.174234925224143","8.04","adora2aa, foxa2, fynb, gna12a, pdgfra, ppardb, serpine2, usf1, wnt1","ACCUMULATION DAMAGED MITOCHONDRIAL DNA"
"GO:0046903","13","0.124778515983126","0.161574270567309","5.63","adora2aa, btk, ccnd1, chuk, csnk2b, foxa2, glud1a, impdh2, mif, ppardb, rap1b, serpine2, wls","SUPPRESSION VLDL SECRETION; INCREASE MUCIN PRODUCTION; INCREASED SECRETION OF LOCAL GROWTH FACTORS"
"REGULATION OF WNT SIGNALING PATHWAY","7","0.126378363680421","0.264882470328535","8.86","arntl1b, igfbp2a, ppm1aa, ppp2r1b, psmc6, rbx1, wls","INHIBITION WNT PATHWAY"
"GO:0060291","3","0.128629591043068","0.537510770818148","21.43","adora2aa, ephb2b, serpine2","DECREASED LONG-TERM POTENTIATION LTP"
"ABNORMALITY OF THE MITOCHONDRION","4","0.129942944570931","0.407582303747232","3.17","dlat, dldh, gatm, pdhx","INJURY MITOCHONDRIA; DAMAGING MITOCHONDRIA; N/A MITOCHONDRIAL DYSFUNCTION 1"
"GO:0001775","14","0.133538510186925","0.153397667365054","7.14","adora2aa, btk, csnk2b, fynb, gna12a, igfbp2a, impdh2, mif, pdgfra, rap1b, sart1, serpine2, stat3, wnt1","ACTIVATION DENDRITIC CELLS"
"GO:0004738","3","0.152465169974435","0.663161361530056","75","dlat, dldh, pdhx","INCREASED INDUCTION OF PYRUVATE DEHYDROGENASE PDH; INHIBITION PYRUVATE DEHYDROGENASE KINASE PDK ENZYME"
"POSITIVE REGULATION OF GENE EXPRESSION","12","0.162498417142465","0.287671001582167","6.63","chuk, eif3c, eif4g2b, ephb2b, fgf8a, krt97, mapkapk2a, mif, polr2eb, polr3d, pqbp1, stat3","ALTERED GENE EXPRESSION"
"HUMAN THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY","5","0.165444627024669","0.632841769330244","4.63","apex1, gna12a, jak1, rap1b, stat3","DECREASED TRIIODOTHYRONINE T3 IN SERUM; INCREASE THYROID-STIMULATING HORMONE TSH; DECREASED THYROXINE T4 IN SERUM; INCREASED THYROID-STIMULATING HORMONE TSH"
"GO:0044414","3","0.17439598714175","0.540404284891105","7.5","atp6v1c1a, atp6v1e1b, atp6v1f","SUPPRESSION IMMUNE SYSTEM"
"REGULATION OF PH","3","0.17439598714175","0.540404284891105","21.43","atp6v1c1a, atp6v1e1b, atp6v1f","DECREASE INTRACELLULAR PH"
"GO:0048813","3","0.184968819601641","0.517408909649137","23.08","ephb2b, fynb, pqbp1","ABERRANT DENDRITIC MORPHOLOGY"
"STEROID HORMONE MEDIATED SIGNALING PATHWAY","3","0.195583356334888","0.603268482272249","2.94","arntl1b, ppardb, rxraa","DECREASE STEROIDOGENIC ACUTE REGULATORY PROTEIN STAR; DECREASED HSD17B10 EXPRESSION; REDUCED MATURATION INDUCING STEROID PLASMA"
"GO:0006629","18","0.198629001405282","0.20071146515049","8.74","alas1, crls1, csnk2a2b, csnk2b, cyp24a1, cyp26c1, dldh, dpm1, fgfr3, lias, mif, pafah1b3, pdgfra, ppardb, ppp2r1b, ptges, ptpn13, rxraa","ALTERATION LIPID METABOLISM"
"GO:0050665","2","0.21811225290469","1.16895216187927","33.33","fynb, stat3","DECREASED HYDROGEN PEROXIDE PRODUCTION"
"GO:0042060","8","0.219306702694921","0.178612102123584","9.09","adora2aa, foxa2, fynb, gna12a, pdgfra, ppardb, serpine2, usf1","FAILURE IN VASCULAR REPAIR MECHANISMS UNRESOLVED BLOOD LOSS HEMORRHAGE"
"GO:0007249","5","0.226249672903381","0.409717131635541","11.63","btk, chuk, fynb, ppm1aa, wls","INHIBITION NUCLEAR FACTOR KAPPA B NF-KB"
"GO:0004364","2","0.26151944669232","1.13054304995063","40","gstt1a, ptges","DOWN REGULATION GSS AND GSTS GENE"
"GO:0016310","15","0.30098695832118","0.210586772888197","12","araf, btk, chuk, csnk2a2b, csnk2b, ephb2b, fgfr3, fynb, jak1, mapkapk2a, pak4, pdgfra, pfkpa, riok1, stk25b","ACTIVATION SP1"
"GO:0006954","11","0.320395291551743","0.320167810004742","9.4","adora2aa, btk, chuk, lias, mapkapk2a, mif, ppardb, ptger2a, ptges, rps19, stat3","INCREASE INFLAMMATION; INCREASE INFLAMMATION CORNEAL CELLS; INFILTRATION INFLAMMATORY CELLS; INCREASED INFLAMMATION; CHRONIC COUGH RESPIRATORY IRRITABILITY"
"GO:0046562","3","0.386918065367711","0.587861665014769","11.11","dlat, dldh, pfkpa","DECREASED GLUCOSE OXIDASE ENZYME ACTIVITY"
"REGULATION OF SODIUM ION TRANSPORT","2","0.387438644282497","0.96750347457342","16.67","serpine2, slc8a1a","INHIBITION SODIUM CHANNEL; MODULATION SODIUM CHANNEL"
"GO:0001816","9","0.445717072456094","0.437447250202457","7.5","btk, chuk, mapkapk2a, mif, polr2eb, polr3d, pqbp1, stat3, ufd1l","NON-NEURONAL PRODUCTION OF TNF EPITHELIAL IRRITATION; PRODUCTION OF NERVE GROWTH FACTOR  EPITHELIAL IRRITATION; NON-NEURONAL PRODUCTION OF IL-8/CXCL1 EPITHELIAL IRRITATION"
"SYNAPTIC TRANSMISSION GLUTAMATERGIC","2","0.470787544760609","0.907666664606509","15.38","adora2aa, serpine2","REDUCED PRESYNAPTIC RELEASE OF GLUTAMATE"
