"","Num","POD","SD","%","Genes","KE"
"HEART DEVELOPMENT","8","0.0648359378594854","0.255485209102086","6.35","bves, fgf3, foxa2, insrb, nkx2.7, pcna, smo, tgfbr2","ALTERED LARVAL DEVELOPMENT; IMPAIRED DEVELOPMENT"
"CTOME SIGNALING BY TYPE 1 INSULIN LIKE GROWTH FACTOR 1 RECEPTOR IGF1R","2","0.0664122256206961","0.566005913910644","15.38","fgf3, igf2b","INCREASED IGF-1 MOUSE"
"GO:0007568","11","0.0683065356781607","0.212937711173625","12.79","abl1, akt3a, apaf1, chek2, ndufs6, ntrk1, SERP1, serpine1, sirt3, tgfbr2, timp2a","ACCELERATED AGING"
"GO:0009790","14","0.0693195885622322","0.150964704292043","8.28","abl1, apaf1, foxa2, hnf1ba, igf2b, insrb, lhx2b, lias, nkx2.7, plod3, rdh10a, rxraa, smo, tgfbr2","DEFECT OF EMBRYOGENESIS"
"GO:0005488","54","0.0853833134986704","0.0353073572208779","5.02","abl1, acad8, acadl, agrn, akt3a, apaf1, btk, bves, cdk7, chek2, cox17, csf1ra, csnk1e, cyp26a1, cyp51, fasn, fgf3, foxa2, gad2, gnl3, hnf1ba, igf2b, insrb, lhx2b, lias, mmp15a, mmp17b, nkx2.7, nsfl1c, ntrk1, orc5, paqr7b, pcna, plod3, pparda, ptges3b, ptpn4b, raf1a, rnf185, rorb, rxraa, rxrgb, sirt3, slc6a4a, smo, sox9b, tbp, tcf7l1a, tgfbr2, timp2a, tph1b, uba1, ufd1l, xbp1","INCREASED BINDING OF CHEMICALS TO 2U SERUM"
"GO:0004872","16","0.0950323805155485","0.109730986661193","6.69","csf1ra, fgf3, gria4a, gria4b, grin1a, htr3a, igf2b, insrb, ntrk1, paqr7b, pparda, rorb, rxraa, rxrgb, smo, tgfbr2","ACTIVATION PXR/SXR"
"ABNORMAL RESPIRATORY SYSTEM MORPHOLOGY","10","0.0967036261582152","0.187880861492799","6.8","abl1, agrn, btk, chek2, ntrk1, scn1lab, smo, tgfbr2, uba1, ufd1l","INCREASED RESPIRATORY DISTRESS/ARREST"
"ABNORMAL LUNG MORPHOLOGY","10","0.0967036261582152","0.187880861492799","7.81","abl1, agrn, btk, chek2, ntrk1, scn1lab, smo, tgfbr2, uba1, ufd1l","INCREASE ADENOMAS/CARCINOMAS BRONCHIOLOALVEOLAR"
"GO:0044703","8","0.104004287362949","0.258034321020889","6.9","pafah1b3, paqr7b, pparda, rxraa, serpine2, slc6a4a, tbp, tgfbr2","N/A REPRODUCTIVE FAILURE"
"GO:0040011","13","0.104627023160708","0.137265661494698","5.73","abl1, agrn, akt3a, bves, insrb, lhx2b, ntrk1, pparda, serpine1, serpine2, smo, tgfbr2, xbp1","INCREASED LOCOMOTION; INCREASED MUSCULAR WAVES IN FOOT; DECREASED LOCOMOTION"
"MORTALITY AGING","3","0.105187214156873","0.675129483077918","11.54","hmgcl, smo, tgfbr2","REDUCED FITNESS OR EVEN MORTALITY ACIDOSIS HYPOVOLEMIC SHOCK AND ORGAN DYSFUNCTION; INCREASE MORTALITY; INCREASED MORTALITY"
"GO:0046983","12","0.114938103284974","0.166905789063669","6.09","chek2, cpox, fasn, gad2, hmgcl, hnf1ba, ntrk1, pafah1b3, rqcd1, rxraa, slc6a4a, xbp1","DIMERIZATION AHR/ARNT; REDUCED DIMERIZATION ARNT/HIF1-ALPHA"
"GO:0001816","6","0.115158400422393","0.306177990752322","5","abl1, btk, serpine1, uba1, ufd1l, xbp1","NON-NEURONAL PRODUCTION OF TNF EPITHELIAL IRRITATION; PRODUCTION OF NERVE GROWTH FACTOR  EPITHELIAL IRRITATION; NON-NEURONAL PRODUCTION OF IL-8/CXCL1 EPITHELIAL IRRITATION"
"GO:0099536","8","0.119080865252319","0.231412651259067","7.21","abl1, agrn, gad2, gria4a, htr3a, ntrk1, serpine2, slc6a4a","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN; DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN"
"ABNORMALITY OF BLOOD AND BLOOD FORMING TISSUES","14","0.140600906986749","0.129444677341195","3.47","abl1, acad8, btk, chek2, cpox, hmgcl, ntrk1, plod3, scn1lab, serpine1, smo, tgfbr2, uba1, ufd1l","DAMAGING RED BLOOD CELLS; HEMOLYSIS"
"DECREASED BODY WEIGHT","14","0.148697322132157","0.14334385089581","6.19","abl1, btk, chek2, dhdds, fdxr, gria4a, hmgcl, igf2b, insrb, ndufs6, scn1lab, tgfbr2, uba1, ufd1l","DECREASED BODY WEIGHT"
"GO:0048870","10","0.159518623239391","0.175077889158707","5","abl1, akt3a, bves, insrb, pparda, serpine1, serpine2, smo, tgfbr2, xbp1","INCREASED MOTILITY"
"GO:0003707","5","0.185822326120422","0.496701636890382","15.62","paqr7b, pparda, rorb, rxraa, rxrgb","REDUCED MATURATION INDUCING STEROID RECEPTOR SIGNALLING OOCYTE"
"GO:0030163","11","0.203082165361651","0.169643769627515","7.19","chek2, csnk1e, cyp51, nsfl1c, psmb7, rnf185, serpine2, timp2a, uba1, ufd1l, xbp1","INCREASED CATABOLISM OF MUSCLE PROTEIN"
"DNA DAMAGE RESPONSE","3","0.211450858536603","0.827100897573983","5.17","abl1, apaf1, chek2","INCREASED DNA DAMAGE-REPAIR"
"GO:0005216","6","0.219195347202278","0.269267859276561","25","cacna1bb, gria4a, gria4b, grin1a, htr3a, scn1lab","IMPAIRED ION CHANNELS"
"UPPER MOTOR NEURON DYSFUNCTION","11","0.22252059419102","0.156232358121207","2.32","bckdha, dhdds, fdxr, gria4a, grin1a, hmgcl, lias, scn1lab, smo, tbp, tgfbr2","DECREASE HISTAMINERGIC NEURON EXCITATION; OCCURRENCE CYTOPLASMIC VACUOLIZATION BILE DUCT CELL; OCCURRENCE CYTOPLASMIC VACUOLIZATION KUPFFER CELL"
"GO:0006633","4","0.22885814626039","0.401895235038972","13.79","acadl, fasn, lias, xbp1","SYNTHESIS DE NOVO FA; INCREASED DE NOVO FA SYNTHESIS; INCREASED DE NOVO FA SYNTHESIS"
"ABNORMALITY OF THE PITUITARY GLAND","5","0.241277632022591","0.310952126592469","10.42","btk, foxa2, igf2b, smo, tgfbr2","INCREASED ADENOMAS PITUITARY"
"ABNORMAL NASAL MORPHOLOGY","13","0.244735006174024","0.110607816831401","8.39","abl1, akt3a, dhdds, fgf3, insrb, nansa, nkx2.7, pigs, plod3, scn1lab, smo, uba1, ufd1l","INCREASE SITE OF CONTACT NASAL TUMORS"
"GO:0009611","7","0.245508975481731","0.25674979285093","6.25","foxa2, ntrk1, pparda, serpine1, serpine2, tgfbr2, xbp1","ACCUMULATION DAMAGED MITOCHONDRIAL DNA"
"REGULATION OF CELL DEATH","9","0.251084560915211","0.178446762549405","3.36","abl1, apaf1, btk, chek2, nkx2.7, ntrk1, serpine1, smo, xbp1","N/A CELL INJURY/DEATH"
"GO:0042060","6","0.258340082648773","0.327957106978703","6.82","foxa2, pparda, serpine1, serpine2, tgfbr2, xbp1","FAILURE IN VASCULAR REPAIR MECHANISMS UNRESOLVED BLOOD LOSS HEMORRHAGE"
"ABNORMALITY OF THE LIVER","11","0.272204904132746","0.157412833634293","1.47","btk, cpox, dhdds, hmgcl, hnf1ba, igf2b, insrb, ndufs6, pigs, tgfbr2, ufd1l","INCREASED INDUCTION OF UDPGT'S IN LIVER; INCREASED LIVER STEATOSIS; INCREASED LIVER STEATOSIS; N/A HEPATOTOXICITY HEPATOPATHY INCLUDING A CONSTELLATION OF OBSERVABLE EFFECTS; INDUCTION SUSTAINED HEPATOTOXICITY"
"GO:0046903","17","0.276232116719043","0.119111142426096","7.36","abl1, apaf1, btk, cyp51, foxa2, gad2, hnf1ba, igf2b, pparda, psmb7, SERP1, serpine1, serpine2, sirt3, slc6a4a, timp2a, xbp1","SUPPRESSION VLDL SECRETION; INCREASE MUCIN PRODUCTION; INCREASED SECRETION OF LOCAL GROWTH FACTORS"
"ABNORMALITY OF THE ABDOMINAL ORGANS","15","0.294740543945935","0.117796030434732","8.88","abl1, bckdha, btk, chek2, cpox, dhdds, hmgcl, hnf1ba, igf2b, insrb, ndufs6, pigs, serpine1, tgfbr2, ufd1l","IMPAIRED DEVELOPMENT OF REPRODUCTIVE ORGANS"
"ABNORMALITY OF THE OVARY","3","0.319701492079185","0.795649814477776","5.26","chek2, insrb, tgfbr2","REDUCED PROSTAGLANDINS OVARY"
"INCREASED SUSCEPTIBILITY TO FRACTURES","4","0.321260489716551","0.487610560188431","11.43","chek2, ntrk1, plod3, scn1lab","INCREASED DISEASE SUSCEPTIBILITY"
"GO:0006898","3","0.322232228273126","0.796712642391752","7.89","insrb, serpine1, tgfbr2","REDUCTION VITELLOGENIN ACCUMULATION INTO OOCYTES AND OOCYTE GROWTH/DEVELOPMENT; INCREASED LDL UPTAKE"
"HYPERACTIVITY","7","0.347528589677535","0.201633077409294","14","dhdds, gria4a, igf2b, ntrk1, scn1lab, tgfbr2, ufd1l","INDUCTION ATAXIA PARALYSIS OR HYPERACTIVITY; INCREASED ATAXIA PARALYSIS OR HYPERACTIVITY; N/A ATAXIA PARALYSIS OR HYPERACTIVITY"
"SYNAPTIC TRANSMISSION GLUTAMATERGIC","2","0.380258092013139","0.228224096120725","15.38","ntrk1, serpine2","REDUCED PRESYNAPTIC RELEASE OF GLUTAMATE"
"GO:0050673","5","0.414546419106376","0.299807273644391","6.1","akt3a, hnf1ba, pparda, smo, xbp1","INCREASE REGENERATIVE CELL PROLIFERATION TUBULAR EPITHELIAL CELLS; INCREASE REGENERATIVE CELL PROLIFERATION TERMINAL BRONCHIOLAR EPITHELIAL CELLS"
"GO:0045444","3","0.441577086419716","0.734351130787262","7.32","pparda, tph1b, xbp1","INCREASED ADIPOGENESIS"
"ABNORMAL LIVER MORPHOLOGY","9","0.530937964698591","0.184326062657887","7.56","btk, cpox, dhdds, hmgcl, hnf1ba, igf2b, insrb, ndufs6, pigs","INDUCTION LIVER “DYSFUNCTIONAL” CHANGES BY CGA 330050; INFLAMMATION LIVER; N/A LIVER FIBROSIS; INCREASE RBC CONGESTION IN LIVER; INCREASE LIVER AND SPLENIC HEMOSIDEROSIS; REDUCTION VITELLOGENIN SYNTHESIS IN LIVER; INCREASE VITELLOGENIN SYNTHESIS IN LIVER; FORMATION LIVER FIBROSIS; FORMATION LIVER TUMOR"
"LIPID METABOLISM PATHWAY","3","0.643430528905774","0.0066037464098746","25","akt3a, bckdha, fasn","DAMAGE LIPID BILAYER"
"ABNORMALITY OF THE BLADDER","5","0.737342798047653","0.12096680307616","9.62","igf2b, scn1lab, smo, tbp, ufd1l","REDUCED POSTERIOR SWIM BLADDER INFLATION; REDUCED ANTERIOR SWIM BLADDER INFLATION; INCREASE URINARY BLADDER CALCULI"
"REGULATION OF PROTEOLYSIS","7","1.02082079833844","0.162989469278283","6.25","apaf1, csnk1e, grin1a, rnf185, serpine1, serpine2, timp2a","IMPAIRED PROTEOSTASIS"
"ABNORMAL CORNEAL EPITHELIUM MORPHOLOGY","2","1.26120098631838","0.596418724443223","15.38","ntrk1, scn1lab","INCREASED ACCUMULATION OF ALPHA2U MICROGLOBULIN PROXIMAL TUBULAR EPITHELIUM"
"INCREASED LEVEL OF HIPPURIC ACID IN URINE","2","1.67576167807646","0.295172860992646","66.67","bckdha, hmgcl","INCREASED BLOOD URIC ACID CONCENTRATION"
"ABNORMALITY OF REPRODUCTIVE SYSTEM PHYSIOLOGY","6","1.82481651357698","0.10894705223575","5.83","dhdds, foxa2, hnf1ba, igf2b, serpine1, smo","N/A IMPAIRMENT OF REPRODUCTIVE CAPACITY"
"ABNORMAL PROLACTIN LEVEL","2","1.88594445830046","0.425934215075785","25","foxa2, smo","DECREASED PROLACTIN"
"BRADYCARDIA","2","2.14418507109495","0.43344619163378","33.33","bves, scn1lab","INCREASED ATRIOVENTRICULAR BLOCK AND BRADYCARDIA"
"GO:0003824","4","2.62277284401084","0.160548504105889","6.15","gad2, hmgcl, lias, nansa","DECREASED DHB4/HSD17B4; DECREASE INCORPORATION OF ACTIVE IODIDE INTO IODOTYROSINES; INHIBITION PROLYL HYDROXYLASES; INHIBITION UROD; DECREASE AKT/ENOS ACTIVITY; INHIBITION DEIODINASE 2; INHIBITION DEIODINASE 1; INHIBITION IODOTYROSINE DEIODINASE IYD; INHIBITION DEIODINASE 3; INHIBITION DUAL OXIDASE; INDUCTION UPREGULATION OF GLUCURONYLTRANSFERASE ACTIVITY"
"CHOLESTASIS","4","2.73905707241997","0.131807659730853","11.43","cpox, hmgcl, hnf1ba, insrb","INCREASED CHOLESTASIS; CHOLESTASIS PATHOLOGY"
"GO:0006954","6","3.61077898691456","0.0956792279732139","5.13","btk, lias, pparda, scn1lab, serpine1, smo","INCREASE INFLAMMATION; INCREASE INFLAMMATION CORNEAL CELLS; INFILTRATION INFLAMMATORY CELLS; INCREASED INFLAMMATION; CHRONIC COUGH RESPIRATORY IRRITABILITY"
