"","Num","POD","SD","%","Genes","KE"
"GO:0016055","4","4.95814259908056e-05","0.229821420075894","17.39","csnk1da, csnk2b, tcf7l1b, wnt1","ALTERATION WNT PATHWAY"
"CYTOPLASMIC RIBOSOMAL PROTEINS","3","5.00217364230052e-05","0.150786493948417","2.08","rpl13, rpl15, rps15a","OCCURRENCE CYTOPLASMIC VACUOLIZATION PODOCYTE"
"SOMATIC MUTATION","6","5.11524543311858e-05","0.225563164688482","7.14","cebpa, fgfr1b, foxo1b, jak2b, msh6, mycb","INCREASED INDUCED MUTATIONS IN CRITICAL GENES; INCREASE MUTATIONS; INCREASE MUTATIONS IN CRITICAL GENES"
"ABNORMALITY OF BLOOD AND BLOOD FORMING TISSUES","21","5.11926081832947e-05","0.0510696666463948","5.2","acad8, arpc1b, atp6ap1b, btk, cebpa, cyp26c1, ephb2b, jak2b, mapk1, msh6, mtap, mycb, nfkb1, pccb, pgm1, rpl15, rps15a, serpine1, srsf2a, stat3, tfa","DAMAGING RED BLOOD CELLS; HEMOLYSIS"
"GO:0042060","12","5.12230002938732e-05","0.0866950999292848","13.64","adora2aa, f3a, ilk, jak2b, mapk1, mapk3, P2RY1, pabpc4, rab5ab, serpine1, xbp1, ywhaz","FAILURE IN VASCULAR REPAIR MECHANISMS UNRESOLVED BLOOD LOSS HEMORRHAGE"
"ARYL HYDROCARBON RECEPTOR PATHWAY","3","5.14657600101418e-05","0.31454555010775","6.25","cyp1a, cyp1b1, ncoa1","UP REGULATION CYP1A1; ACTIVATION AHR"
"HYPERACTIVITY","6","5.16722650014516e-05","0.195782320468544","12","agtr2, dhdds, fgfr1b, mapk1, msh6, znf711","INDUCTION ATAXIA PARALYSIS OR HYPERACTIVITY; INCREASED ATAXIA PARALYSIS OR HYPERACTIVITY; N/A ATAXIA PARALYSIS OR HYPERACTIVITY"
"G JAK STAT SIGNALING PATHWAY","4","5.28564677049371e-05","0.073520484398203","25","akt3a, jak2b, mycb, stat3","ACTIVATION JAK/STAT PATHWAY"
"GO:0009611","16","5.33249698158671e-05","0.0588236452726899","14.29","adora2aa, cyp1a, drd2b, f3a, ilk, inhbb, jak2b, mapk1, mapk3, P2RY1, pabpc4, rab5ab, serpine1, wnt1, xbp1, ywhaz","ACCUMULATION DAMAGED MITOCHONDRIAL DNA"
"GO:0050663","4","5.38103724942222e-05","0.030078372098858","13.33","agtr2, drd2b, mapk3, xbp1","RELEASE CYTOKINE"
"GLUTATHIONE METABOLIC PROCESS","2","5.50028814631378e-05","0.141350025011197","20","cndp2, gstk1","GLUTATHIONE SYNTHESIS; GLUTATHIONE HOMEOSTASIS"
"GO:0006839","3","5.62050626090817e-05","0.0856145732172605","6.52","kif1bp, stat3, ywhaz","REDUCTION CHOLESTEROL TRANSPORT IN MITOCHONDRIA"
"GO:0045333","6","5.6209051573818e-05","0.146823282382762","8.33","cyp1a, ndufa6, ndufb5, ndufs6, sucla2, uqcrh","INCREASE OXIDATIVE METABOLISM"
"CHOLESTASIS","4","5.62233808052589e-05","0.12938258918543","11.43","atp6ap1b, hadhaa, jak2b, trhra","INCREASED CHOLESTASIS; CHOLESTASIS PATHOLOGY"
"GO:0060291","5","5.66854672626526e-05","0.262989924891157","35.71","adora1, adora2aa, drd2b, ephb2b, mapk1","DECREASED LONG-TERM POTENTIATION LTP"
"ABNORMAL LACTATE DEHYDROGENASE LEVEL","2","5.81257879310425e-05","0.193999562493271","22.22","jak2b, mycb","DOWN REGULATION GULCOSE-6-PHOSPHATE DEHYDROGENASE"
"CELLULAR SODIUM ION HOMEOSTASIS","2","5.87249539801114e-05","0.0893394213565906","40","agtr2, atp1b1b","INHIBITION NA+/I- SYMPORTER NIS"
"GO:0099536","13","5.96666340917393e-05","0.0692296348551762","11.71","adora1, adora2aa, adora2b, agrn, drd2b, ephb2b, gabbr2, jak2b, mapk1, P2RY1, pcdh17, rab5ab, stat3","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN; DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN"
"RENAL TUBULAR DYSFUNCTION","3","6.0289056268968e-05","0.309462552037411","11.54","ndufa6, ndufs6, stat3","INCREASE HYPERPLASIA RENAL TUBULAR CELLS; INCREASE CYTOTOXICITY RENAL TUBULAR CELL; INCREASE ADENOMAS/CARCINOMAS RENAL TUBULAR; OCCURRENCE RENAL PROXIMAL TUBULAR NECROSIS"
"GO:0003707","3","6.23750655812157e-05","0.0281429246852677","9.38","paqr7b, rarab, rxraa","REDUCED MATURATION INDUCING STEROID RECEPTOR SIGNALLING OOCYTE"
"ABNORMALITY OF THE MITOCHONDRION","6","6.46384702902588e-05","0.1042024915754","4.76","acad8, fdxr, hadhaa, ndufa6, ndufs6, sucla2","INJURY MITOCHONDRIA; DAMAGING MITOCHONDRIA; N/A MITOCHONDRIAL DYSFUNCTION 1"
"GO:0072358","17","6.67475577290206e-05","0.0677592283712979","15.32","akt3a, bmp4, cyp1b1, ephb2b, f3a, fgfr1b, foxo1b, hoxb3a, mapk1, mmp14b, ndufs6, rock1, serpine1, smad1, stat3, tbx20, xbp1","ALTERED CARDIOVASCULAR DEVELOPMENT/FUNCTION"
"GO:0044703","15","7.09474397227346e-05","0.0547180861779769","12.93","arntl1a, bmp4, cyp1a, eif2s2, hsd11b2, inhbb, mapk1, mapk3, ncoa1, P2RY1, paqr7b, ppat, prkag1, rxraa, stat3","N/A REPRODUCTIVE FAILURE"
"GO:0050673","10","7.10992758526982e-05","0.0928768267200371","12.2","akt3a, bmp4, f3a, fgfr1b, lamb1a, mapk1, mmp14b, mycb, stat3, xbp1","INCREASE REGENERATIVE CELL PROLIFERATION TUBULAR EPITHELIAL CELLS; INCREASE REGENERATIVE CELL PROLIFERATION TERMINAL BRONCHIOLAR EPITHELIAL CELLS"
"GO:0045444","8","7.14121657168578e-05","0.149274311562472","19.51","adrb1, arntl1a, cebpa, foxo1b, inhbb, per2, wnt1, xbp1","INCREASED ADIPOGENESIS"
"GO:0048870","26","7.24022294349901e-05","0.0304061248540982","13","adora1, agtr2, akt3a, bambia, bmp4, csnk2b, cyp1b1, drd2b, f3a, fgfr1b, ilk, jak2b, lamb1a, mapk1, mapk3, mmp14b, mmp28, P2RY1, prpf40a, rock1, serpine1, stat3, tbx20, tfa, vcam1, xbp1","INCREASED MOTILITY"
"GO:0006633","6","7.37649605462934e-05","0.11688333432448","20.69","cyp1a, cyp3c1, degs1, eif6, prkag1, xbp1","SYNTHESIS DE NOVO FA; INCREASED DE NOVO FA SYNTHESIS; INCREASED DE NOVO FA SYNTHESIS"
"ABNORMAL NASAL MORPHOLOGY","19","7.61363440736012e-05","0.0430519141854945","12.26","agtr2, akt3a, alg9, dhdds, fgfr1b, hnrpkl, kif1bp, mapk1, nek2, nfia, nup188, prpf31, prpf4, rarab, rpl15, rps15a, stat3, txnl4a, znf711","INCREASE SITE OF CONTACT NASAL TUMORS"
"CTOME ACTIVATION OF BAD AND TRANSLOCATION TO MITOCHONDRIA","2","7.67326887381893e-05","0.0161115789625987","18.18","akt3a, ywhaz","DIRECT MITOCHONDRIAL INHIBITION; MITOCHONDRIAL IMPAIRMENT"
"GO:0006936","7","8.01522048634685e-05","0.11676120247035","12.73","adora1, adora2b, drd2b, ndufs6, neurog1, rock1, tbx20","REDUCTION ABDOMINAL MUSCLE CONTRACTION; OVERACTIVATION MUSCLE CONTRACTION"
"GO:0009790","23","8.08136721549276e-05","0.0382293076605577","13.61","aldh1a3, bmp4, cebpa, eif2s2, ephb2b, fgfr1b, hmx2, hoxb3a, kif1bp, lamb1a, lhx2b, mapk1, mapk3, mmp14b, ncoa1, nek2, neurog1, rarab, rock1, rxraa, smad1, tbx20, wnt1","DEFECT OF EMBRYOGENESIS"
"DECREASED BODY WEIGHT","26","8.1928235726685e-05","0.0309099928349813","11.5","agtr2, alg9, arpc1b, bmp1a, bmp4, btk, degs1, dhdds, fdxr, fgfr1b, hadhaa, hsd11b2, jak2b, msh6, ndufa6, ndufs6, nfkb1, nup188, pccb, rarab, rpl15, rps15a, srsf2a, stat3, sucla2, znf711","DECREASED BODY WEIGHT"
"GO:0040011","32","8.30867947462164e-05","0.0274294198594285","14.1","adora1, adora2aa, agrn, agtr2, akt3a, bambia, bmp4, csnk2b, cyp1b1, drd2b, ephb2b, f3a, fgfr1b, ilk, jak2b, lamb1a, lhx2b, lypla2, mapk1, mapk3, mmp14b, mmp28, P2RY1, prpf40a, rock1, serpine1, stat3, tbx20, tfa, vcam1, vldlr, xbp1","INCREASED LOCOMOTION; INCREASED MUSCULAR WAVES IN FOOT; DECREASED LOCOMOTION"
"GO:0005488","138","8.35206398302354e-05","0.00627026116605386","12.83","acad8, adrb1, adrb3a, adssl, agrn, ahr2, AK6, akt3a, anapc11, arntl1a, arpc1b, bambia, bmp1a, bmp4, btk, cdk7, cebpa, cherp, chpt1, cndp2, cnot4b, cox17, cpsf3, csnk1da, csnk1e, csnk2a2a, csnk2b, cwc15, cyb5b, cyp1a, cyp1b1, cyp26c1, cyp2ad3, cyp2p10, cyp3c1, cyp51, eif2b3, eif2s2, eif3s10, eif4e1c, eif5b, eif6, elavl3, enoph1, ephb2b, ewsr1b, fgfr1b, foxo1a, foxo1b, fyna, gcat, hibadhb, hmx2, hnrpkl, hoxb3a, ilk, inhbb, jak2b, kpnb1, lamb1a, lhx2b, mapk1, mapk3, mef2ca, mmp14b, mmp15a, mmp17a, mmp17b, mmp28, mmp30, msh6, mycb, nars, ncoa1, ncoa2, nek2, neurog1, nfia, nfkb1, nme3, nr1h5, oprl1, otpb, oxsr1a, p4ha2, pa2g4b, pabpc4, paqr7b, pcdh17, per2, pgm1, polr3b, pou2f1b, pparaa, ppat, ppp1caa, prkacaa, prkag1, prpf31, prpf4, prpf40a, ptpn13, ptpn4b, qdprb1, rab5ab, rab5c, raf1a, rarab, riok2, rnf185, rnps1, rock1, rorab, rpl13, rpl15, rxraa, smad1, smndc1, snrpa, snrpf, srp9, srsf2a, stat3, stk25a, sucla2, taf11, tbx20, tcf7l1b, tfa, thrab, uba2, uba3, ube2e2, ubr7, vldlr, wnt1, xbp1, znf711","INCREASED BINDING OF CHEMICALS TO 2U SERUM"
"UPPER MOTOR NEURON DYSFUNCTION","21","8.48874110659208e-05","0.0439033669703842","4.43","agtr2, csnk2b, cyp26c1, degs1, dhdds, eif2b3, fdxr, fgfr1b, gabbr2, hadhaa, lamb1a, msh6, nars, ndufa6, pccb, polr3b, qdprb1, sucla2, uchl1, ufm1, znf711","DECREASE HISTAMINERGIC NEURON EXCITATION; OCCURRENCE CYTOPLASMIC VACUOLIZATION BILE DUCT CELL; OCCURRENCE CYTOPLASMIC VACUOLIZATION KUPFFER CELL"
"GO:0007568","14","8.53342429692006e-05","0.0716584372705202","16.28","akt3a, arntl1a, CD68, cyp1a, ilk, mapk1, mapk3, msh6, ndufs6, P2RY1, serpine1, stat3, vcam1, wnt1","ACCELERATED AGING"
"BREAST CANCER PATHWAY","8","8.53780985576072e-05","0.128849499475223","7.02","akt3a, csnk2b, fgfr1b, mapk1, mapk3, mycb, ncoa1, wnt1","N/A BREAST CANCER"
"REGULATION OF CELL DEATH","27","8.64889776002143e-05","0.0351852656169824","10.07","adora1, adora2aa, agtr2, aldh1a3, bmp4, btk, ctnnbl1, cyp1b1, fgfr1b, foxo1b, fyna, hnrpkl, inhbb, jak2b, mycb, ncoa1, nfkb1, pa2g4b, psmd10, rarab, rnps1, serpine1, tfa, ufm1, wnt1, xbp1, ywhaz","N/A CELL INJURY/DEATH"
"GO:0030154","12","8.66158684281115e-05","0.0295042201943151","18.46","agrn, fyna, kif1bp, neurog1, nr1h5, otpb, paqr7b, pparaa, rarab, rxraa, thrab, wnt1","DIFFERENTIATION OF MYOFIBROBLAST"
"GO:0007269","5","8.74039906251372e-05","0.172138726006863","20","adora2aa, adora2b, drd2b, P2RY1, rab5ab","OVERACTIVATION NEURONOTRANSMITTER RELEASE"
"GO:0016310","22","8.83043055285124e-05","0.0374751477020217","17.6","AK6, akt3a, btk, cdk7, csnk1da, csnk1e, csnk2a2a, csnk2b, ephb2b, fgfr1b, fyna, ilk, jak2b, mapk1, mapk3, nek2, nme3, prkacaa, prkag1, raf1a, riok2, rock1","ACTIVATION SP1"
"GO:0001816","16","8.87831167017762e-05","0.0505987163395404","13.33","adora2b, agtr2, btk, cebpa, cyp1b1, drd2b, fgfr1b, inhbb, jak2b, mapk3, nfkb1, polr3b, serpine1, stat3, tfa, xbp1","NON-NEURONAL PRODUCTION OF TNF EPITHELIAL IRRITATION; PRODUCTION OF NERVE GROWTH FACTOR  EPITHELIAL IRRITATION; NON-NEURONAL PRODUCTION OF IL-8/CXCL1 EPITHELIAL IRRITATION"
"ELECTRON TRANSPORT CHAIN","9","8.97832546699368e-05","0.0854635900974106","13.24","cyb5b, cyp1a, degs1, ndufa6, ndufb5, ndufs6, p4ha2, qdprb1, uqcrh","DISRUPTION MITOCHONDRIAL ELECTRON TRANSPORT CHAIN"
"POSITIVE REGULATION OF GENE EXPRESSION","19","9.01698305667714e-05","0.0505593061178448","10.5","bmp4, cyp1b1, eif6, ephb2b, f3a, hmx2, jak2b, mapk1, mapk3, mmp14b, mycb, nfkb1, polr3b, prkag1, rock1, serpine1, smad1, stat3, xbp1","ALTERED GENE EXPRESSION"
"GO:0007588","5","9.09760666279214e-05","0.111207481259909","35.71","adora1, adora2aa, adora2b, agtr2, drd2b","INCREASE BILIARY EXCRETION TH GLUCURONIDE"
"LIPID METABOLISM PATHWAY","2","9.12961195826389e-05","0.037255115115469","16.67","akt3a, prkag1","DAMAGE LIPID BILAYER"
"GO:0001775","29","9.59456051763572e-05","0.0298814821883112","14.8","adora2aa, adora2b, bmp4, btk, CD68, cebpa, csnk2b, degs1, ilk, jak2b, kpnb1, mapk1, mapk3, mmp14b, msh6, nfkb1, P2RY1, pa2g4b, pgam1b, pgm1, psmd1, rab5c, rock1, stat3, tfa, vcam1, wnt1, xbp1, ywhaz","ACTIVATION DENDRITIC CELLS"
"ABNORMALITY OF THE LIVER","18","9.81890098090233e-05","0.0443588583959735","2.4","alg9, atp6ap1b, btk, dhdds, hadhaa, hmgcs1, jak2b, msh6, mycb, ndufa6, ndufs6, nfkb1, pccb, pgm1, srsf2a, stat3, tfa, trhra","INCREASED INDUCTION OF UDPGT'S IN LIVER; INCREASED LIVER STEATOSIS; INCREASED LIVER STEATOSIS; N/A HEPATOTOXICITY HEPATOPATHY INCLUDING A CONSTELLATION OF OBSERVABLE EFFECTS; INDUCTION SUSTAINED HEPATOTOXICITY"
"PROLONGED NEONATAL JAUNDICE","2","0.000103361003662774","0.361855748978731","33.33","atp6ap1b, trhra","PROLONGED ESTRUS"
"ABNORMAL LIVER MORPHOLOGY","13","0.000103509864080715","0.0487679708728484","10.92","alg9, atp6ap1b, btk, dhdds, hadhaa, hmgcs1, jak2b, ndufa6, ndufs6, pccb, pgm1, srsf2a, stat3","INDUCTION LIVER “DYSFUNCTIONAL” CHANGES BY CGA 330050; INFLAMMATION LIVER; N/A LIVER FIBROSIS; INCREASE RBC CONGESTION IN LIVER; INCREASE LIVER AND SPLENIC HEMOSIDEROSIS; REDUCTION VITELLOGENIN SYNTHESIS IN LIVER; INCREASE VITELLOGENIN SYNTHESIS IN LIVER; FORMATION LIVER FIBROSIS; FORMATION LIVER TUMOR"
"GO:0006954","13","0.000104314877173136","0.0687351385253493","11.11","adora1, adora2aa, adora2b, agtr2, btk, CD68, cebpa, f3a, jak2b, nfkb1, serpine1, stat3, vcam1","INCREASE INFLAMMATION; INCREASE INFLAMMATION CORNEAL CELLS; INFILTRATION INFLAMMATORY CELLS; INCREASED INFLAMMATION; CHRONIC COUGH RESPIRATORY IRRITABILITY"
"REGULATION OF PROTEOLYSIS","15","0.00010442573046273","0.069175918174831","13.39","adora2aa, cebpa, csnk1e, f3a, fyna, jak2b, mmp14b, mycb, psmd10, rnf185, rock1, serpine1, stat3, tfa, wnt1","IMPAIRED PROTEOSTASIS"
"GO:0000003","23","0.000104772345746798","0.0325634107806531","11.33","arntl1a, bmp4, cebpa, cyp1a, eif2s2, hmgcs1, hsd11b2, inhbb, mapk1, mapk3, mmp14b, msh6, ncoa1, nek2, neurog1, oprl1, P2RY1, paqr7b, ppat, prkag1, rxraa, stat3, zw10","REDUCED REPRODUCTIVE SUCCESS; REPRODUCTIVE FAILURE"
"HEPATOCELLULAR CARCINOMA","2","0.000105014572095841","0.375641657331235","15.38","jak2b, msh6","FORMATION HEPATOCELLULAR AND BILE DUCT TUMORS; INCREASE ADENOMAS/CARCINOMAS HEPATOCELLULAR; TUMORIGENESIS HEPATOCELLULAR CARCINOMA"
"GO:0019904","12","0.00010510151039505","0.0675345007337574","9.76","adrb1, arhgap1, csnk2b, fgfr1b, ilk, jak2b, kpnb1, ncoa2, ppp1cc, rxraa, wnt1, ywhaz","N/A INTERFERENCES WITH SH-/SELEN-PROTEINS"
"ABNORMALITY OF THE ABDOMINAL ORGANS","20","0.000105384438097108","0.0391789067225431","11.83","alg9, atp6ap1b, btk, dhdds, hadhaa, hmgcs1, jak2b, msh6, mycb, ndufa6, ndufs6, nfkb1, pccb, pgm1, rarab, serpine1, srsf2a, stat3, tfa, trhra","IMPAIRED DEVELOPMENT OF REPRODUCTIVE ORGANS"
"GO:0050805","3","0.000106028137726995","0.179793510097311","17.65","adora1, drd2b, pcdh17","INCREASED NEURONAL SYNAPTIC INHIBITION"
"GO:0007249","4","0.000107819161902164","0.374057110154188","9.3","btk, nfkb1, rock1, tfa","INHIBITION NUCLEAR FACTOR KAPPA B NF-KB"
"GO:0006629","38","0.000109304602281322","0.0218972151631684","18.45","acad8, adora1, agrn, aldh1a3, alg9, cebpa, chpt1, csnk2b, cyp1a, cyp1b1, cyp26c1, cyp3c1, cyp51, degs1, dhdds, eif6, fdxr, fgfr1b, hadhaa, hadhab, hmgcs1, hsd11b2, kpnb1, lypla2, mapk3, ncoa1, ncoa2, ndufs6, nfkb1, pccb, per2, pgp, prkag1, ptpn13, rab5ab, rxraa, vldlr, xbp1","ALTERATION LIPID METABOLISM"
"GO:0030163","20","0.000109555111547029","0.058724796184305","13.07","anapc11, arntl1a, cebpa, cnot4b, csnk1e, cyp51, foxo1b, lypla2, ppp2cb, psma8, psmb6, psmd1, psmd10, rnf185, rock1, sec22bb, uchl1, vldlr, wnt1, xbp1","INCREASED CATABOLISM OF MUSCLE PROTEIN"
"G TGF BETA SIGNALING PATHWAY","8","0.000111209642017503","0.133720473968959","11.76","bmp4, inhbb, mapk1, mapk3, mycb, ppp2cb, rock1, smad1","ACTIVATION TGF-BETA PATHWAY; UP REGULATION TGFBETA1 EXPRESSION"
"GO:0001525","3","0.000118896234677004","0.43705998194763","8.11","ppp1cc, rab5c, wdr43","REDUCTION ANGIOGENESIS; INCREASED ANGIOGENESIS"
"GO:0044414","4","0.000119914795832408","0.26613399244429","10","atp6ap1b, rab5ab, rab5c, sec22bb","SUPPRESSION IMMUNE SYSTEM"
"GO:1903009","3","0.000120900190467437","0.227086139767297","8.82","psma8, psmb6, psmd1","DECREASE GTPCH-1"
"IMMUNOLOGIC HYPERSENSITIVITY","3","0.000121603303378779","0.268517695527252","13.04","fgfr1b, srsf2a, stat3","INCREASE ALLERGIC RESPIRATORY HYPERSENSITIVITY RESPONSE"
"GO:0003857","2","0.000121937733084272","0.427938029760479","50","hadhaa, hadhab","DECREASED 3-HYDROXYACYL-COA DEHYDROGENASE TYPE-2 ACTIVITY; ACTIVATION 3-HYDROXY-3-METHYLGLUTARYL-COA REDUCTASE GENE"
"GO:0046903","35","0.000124755806702138","0.0243875873525303","15.15","adora1, adora2aa, adora2b, agtr2, arntl1a, atp6ap1b, btk, CD68, csnk2b, cyp51, degs1, drd2b, fgfr1b, inhbb, jak2b, kpnb1, mapk1, mapk3, ncoa1, neurog1, nfkb1, oprl1, P2RY1, pa2g4b, per2, pgam1b, pgm1, ppat, psmd1, rab5ab, rab5c, rock1, serpine1, tfa, xbp1","SUPPRESSION VLDL SECRETION; INCREASE MUCIN PRODUCTION; INCREASED SECRETION OF LOCAL GROWTH FACTORS"
"PYRUVATE METABOLIC PROCESS","6","0.000124875890560539","0.0847263510167458","10.71","eif6, nup188, pgam1b, pgm1, prkag1, tprb","INHIBITION 4-HYDROXYPHENYL-PYRUVATE DIOXYGENASE HPPD ENZYME"
"NCRNAS INVOLVED IN WNT SIGNALING IN HEPATOCELLULAR CARCINOMA","4","0.000126272412930345","0.0620998859919056","8.33","csnk1e, csnk2b, mycb, wnt1","INCREASE HERITABLE MUTATIONS IN OFFSPRING"
"GO:0001935","7","0.00012655450231798","0.0883962424157102","19.44","akt3a, bmp4, f3a, fgfr1b, mmp14b, stat3, xbp1","INCREASED PROLIFERATION ENDOTHELIAL CELLS"
"GO:0043542","6","0.00012905887110228","0.0914887742197596","17.14","agtr2, akt3a, bmp4, csnk2b, cyp1b1, fgfr1b","INCREASED MIGRATION ENDOTHELIAL CELLS"
"GO:0006412","8","0.000130745815974749","0.078895120776842","7.41","eif2b3, eif2s2, eif3s10, eif4e1c, eif6, rpl13, rpl15, rps15a","ALTERED PROTEIN PRODUCTION"
"GO:0048813","3","0.000131108733339271","0.433987992196355","23.08","ephb2b, ilk, vldlr","ABERRANT DENDRITIC MORPHOLOGY"
