"","Num","POD","SD","%","Genes","KE"
"PYRUVATE METABOLIC PROCESS","11","0.00126970688006737","0.111687732411345","19.64","aldob, eif6, ndc1, nup107, nup37, nup43, pdhx, pgam2, pparab, tpi1b, vdac1","INHIBITION 4-HYDROXYPHENYL-PYRUVATE DIOXYGENASE HPPD ENZYME"
"ABNORMALITY OF THE PITUITARY GLAND","5","0.00132374350192669","0.289521738262066","10.42","ar, msh6, nup107, pik3ca, tp53","INCREASED ADENOMAS PITUITARY"
"GO:0001525","5","0.00132486905489842","0.292979888488073","13.51","calcrla, mt2, rps29, tek, vegfaa","REDUCTION ANGIOGENESIS; INCREASED ANGIOGENESIS"
"ABNORMALITY OF THE ABDOMINAL ORGANS","22","0.00133623344407477","0.0562359783950104","13.02","adka, aldob, atrx, bckdha, ctsk, farsb, gale, hmox1a, hsd3b7, lipf, lpl, msh6, ndufs2, ndufv2, pik3ca, ptena, rbm8a, sdha, sdhc, tfa, tp53, tpi1b","IMPAIRED DEVELOPMENT OF REPRODUCTIVE ORGANS"
"GO:0009611","13","0.0013612636025436","0.100241610171924","11.61","arrb2b, cd40, cdc42, crk, f11r.1, hmox1a, hoxb13a, pik3ca, pparab, ptena, rac1a, tp53, wnt1","ACCUMULATION DAMAGED MITOCHONDRIAL DNA"
"GO:0040011","24","0.00138689634290368","0.0505101577640578","10.57","agrn, arrb2b, cd40, cdc42, crk, csnk2b, ephb2b, f11r.1, hmox1a, hsd3b7, kars, ntf3, pik3ca, ppid, ptena, rac1a, rock1, rps19, tbx5a, tek, tfa, tmsb4x, tp53, usp14","INCREASED LOCOMOTION; INCREASED MUSCULAR WAVES IN FOOT; DECREASED LOCOMOTION"
"GO:0046903","23","0.00140765259940598","0.0505645049837194","9.96","adcyap1b, arntl1a, cacna1ba, cat, cd40, csnk2b, gad2, hmox1a, kars, lpl, neurog1, nme2b.2, nr1h3, ppid, psmd1, psmd12, psmd14, rac1a, rock1, sirt3, tfa, tmsb4x, tuba8l3","SUPPRESSION VLDL SECRETION; INCREASE MUCIN PRODUCTION; INCREASED SECRETION OF LOCAL GROWTH FACTORS"
"REGULATION OF CELL DEATH","33","0.00140817597464759","0.0339071918175392","12.31","adcyap1b, aph1b, ar, arrb2b, atf4a, cat, cd40, cdc42, cebpb, ctnnbl1, foxo1b, fyna, hmox1a, hsp90b1, mt2, nme2b.2, ntf3, parp2, pik3ca, plk1, pparab, ppid, ppp2r1b, ptena, rps3, tek, tfa, tfap2a, thoc6, tp53, vdac1, vegfaa, wnt1","N/A CELL INJURY/DEATH"
"GO:0005488","117","0.00141241082439707","0.00980008251557094","10.87","adcyap1b, adrb1, adssl, agrn, alyref, ar, arntl1a, arpc1a, arrb2b, atf4a, atrx, bmp1a, calb2b, calr3a, cat, cd40, cdc20, cdc42, cebpb, ckmt1, cpsf6, csnk2b, cwc15, cyp24a1, cyp2aa3, eef1a1l1, eif3ea, eif4ea, eif6, enoph1, ephb2b, exosc2, f11r.1, farsb, foxo1b, fyna, fzd7a, gad2, gcat, gosr2, grhl2b, gsr, gtf2b, gtf2h4, hmgcrb, hmox1a, hoxb13a, hoxb1a, hoxb5a, hsp90aa1.1, hsp90b1, kars, lpl, mapk12a, meis2b, mmp24, msh6, mt2, ndufs2, ndufv2, neurog1, nme2b.2, nr1h3, ntf3, nucb2a, orc1, parp2, pik3ca, plk1, plod1a, polr1e, polr2j, pparab, ppid, ppp1caa, psat1, psmc6, psmd14, pvalb2, rac1a, rbm22, rbm8a, rchy1, riok1, rock1, roraa, rorb, rpa1, rpl19, rplp0, rps19, rps29, rps3, rps4x, rrm2, sdha, sdhc, sirt3, smad1, sox1a, sox9b, srp72, tbp, tbx5a, tek, tfa, tfap2a, thoc6, tmsb4x, tp53, tpi1b, tuba8l3, ube2e2, ube2na, vegfaa, wnt1, zgc-55733","INCREASED BINDING OF CHEMICALS TO 2U SERUM"
"PEPTIDYL LYSINE MODIFICATION","9","0.0014153853426571","0.139396952758855","12.68","atrx, gtf2b, ndc1, nup107, nup37, nup43, plod1a, pwp1, sirt3","N/A COVALENT BINDING TO PROTEIN POSSIBLY LYSINE RESIDUE"
"NEOPLASM OF THE SKIN","7","0.00141727322659667","0.184991519179059","21.21","fdps, krt94, msh6, pik3ca, ptena, sdhc, tp53","SENSITISATION SKIN"
"REGULATION OF APPETITE","2","0.00143519677221627","0.0886360482115011","33.33","nucb2a, pparab","INCREASED APPETITE AND HUNGER"
"ABNORMALITY OF THE BLADDER","7","0.00143824720219805","0.177726055984885","13.46","atrx, glud1b, pik3ca, plod1a, psmd12, sdha, tbp","REDUCED POSTERIOR SWIM BLADDER INFLATION; REDUCED ANTERIOR SWIM BLADDER INFLATION; INCREASE URINARY BLADDER CALCULI"
"ABNORMALITY OF BLOOD AND BLOOD FORMING TISSUES","29","0.00145552308345997","0.0417952950910399","7.18","aldob, atrx, cat, cd40, cdc42, ctsk, ephb2b, farsb, gsr, hmox1a, hsd3b7, krt94, lipf, msh6, ndufs2, ndufv2, pik3ca, plod1a, ptena, rbm8a, rps19, rps29, sdha, sdhc, srp72, tek, tfa, tp53, tpi1b","DAMAGING RED BLOOD CELLS; HEMOLYSIS"
"RESPONSE TO NITRIC OXIDE","3","0.00147718099772084","0.482930989620399","42.86","crk, foxo1b, mt2","DECREASED NITRIC OXIDE"
"INCREASED SUSCEPTIBILITY TO FRACTURES","4","0.00150224588485506","0.374452327030777","11.43","ctsk, ptena, tp53, wnt1","INCREASED DISEASE SUSCEPTIBILITY"
"ABNORMALITY OF REPRODUCTIVE SYSTEM PHYSIOLOGY","9","0.00150636013872974","0.128276583191764","8.74","ar, atrx, nup107, pik3ca, psat1, psmd12, rps4x, thoc6, tp53","N/A IMPAIRMENT OF REPRODUCTIVE CAPACITY"
"CHOLESTASIS","9","0.00154904996772302","0.134774358066451","25.71","adka, aldob, farsb, gale, hsd3b7, lipf, lpl, tp53, tpi1b","INCREASED CHOLESTASIS; CHOLESTASIS PATHOLOGY"
"ABNORMAL LIVER MORPHOLOGY","17","0.00156538502315426","0.0757633949334478","14.29","adka, aldob, atrx, ctsk, farsb, gale, hmox1a, hsd3b7, lipf, lpl, ndufs2, ndufv2, pik3ca, ptena, rbm8a, sdha, tp53","INDUCTION LIVER “DYSFUNCTIONAL” CHANGES BY CGA 330050; INFLAMMATION LIVER; N/A LIVER FIBROSIS; INCREASE RBC CONGESTION IN LIVER; INCREASE LIVER AND SPLENIC HEMOSIDEROSIS; REDUCTION VITELLOGENIN SYNTHESIS IN LIVER; INCREASE VITELLOGENIN SYNTHESIS IN LIVER; FORMATION LIVER FIBROSIS; FORMATION LIVER TUMOR"
"GO:0006629","21","0.00157079731405357","0.051283227412511","10.19","agrn, cat, cdc42, crk, csnk2b, cyp24a1, eif6, fdps, hsd11b1la, hsd3b7, lipf, lpl, nr1h3, pik3ca, pparab, ppp2r1b, ptena, rdh10a, roraa, sirt3, tek","ALTERATION LIPID METABOLISM"
"GLOMERULAR SCLEROSIS","3","0.00157915413163526","0.544490088538177","21.43","nup107, sdha, sdhc","DECREASED GLOMERULAR FILTRATION"
"GO:1904019","4","0.00167076682078261","0.396433696531839","18.18","arrb2b, cd40, hmox1a, tek","DECREASE APOPTOSIS OF CILIATED EPITHELIAL CELLS"
"DECREASED BODY WEIGHT","25","0.001674855395234","0.0527729598865882","11.06","adka, aldob, atrx, bmp1a, cacna1ba, cyp24a1, farsb, gale, hsd3b7, krt94, lipf, msh6, ndufs2, ndufv2, orc1, pdhx, pik3ca, psat1, psmd12, ptena, rps19, rps29, sdha, sdhc, tp53","DECREASED BODY WEIGHT"
"CTOME SIGNALING BY EGFR","2","0.00172868780597539","0.85884896759919","25","cdc42, pik3ca","ACTIVATION EGFR"
"ABNORMAL RESPIRATORY SYSTEM MORPHOLOGY","18","0.00173132889424725","0.0612496204377602","12.24","agrn, atrx, cacna1ba, calcrla, cat, cdc42, ctsk, farsb, lipf, msh6, nup107, plod1a, psat1, psmd12, ptena, rac1a, tbx5a, tp53","INCREASED RESPIRATORY DISTRESS/ARREST"
"GO:0004872","16","0.00174214294073061","0.0788286263107897","6.69","adcyap1b, adrb1, ar, arrb2b, calcrla, ednrab, ephb2b, fzd7a, nr1h3, ntf3, pparab, roraa, rorb, tek, vegfaa, wnt1","ACTIVATION PXR/SXR"
"REGULATION OF PROTEOLYSIS","17","0.00175496955448944","0.0729335102489647","15.18","aph1b, arrb2b, cdc20, fyna, mt2, nr1h3, plk1, psmd14, ptena, rchy1, rock1, rps3, tfa, tp53, usp14, vegfaa, wnt1","IMPAIRED PROTEOSTASIS"
"GO:0003158","5","0.00183057841675796","0.24698816399654","20.83","csnk2b, f11r.1, gstm, hoxb5a, rock1","IMPAIRMENT ENDOTHELIAL NETWORK"
"POSITIVE REGULATION OF GENE EXPRESSION","24","0.00183107993307808","0.0479754423484982","13.26","adcyap1b, ar, arrb2b, atf4a, cd40, cebpb, eif3ea, eif6, ephb2b, hmox1a, lpl, mt2, polr1e, ptena, rbm22, rock1, roraa, rps3, rps4x, smad1, tbp, tfap2a, tp53, vegfaa","ALTERED GENE EXPRESSION"
"GO:0007051","5","0.00193255631173012","0.14060325040014","18.52","atrx, cdc20, plk1, ppp2r1b, rps3","DISORGANIZATION SPINDLE"
"GO:0005102","24","0.00196912860574053","0.0547326807665772","11.54","adcyap1b, adrb1, ar, arntl1a, arrb2b, bmp1a, cat, cdc42, cebpb, crk, csnk2b, ephb2b, f11r.1, gtf2b, hsp90b1, lpl, ntf3, ppid, ptena, rqcd1, tbp, tfa, tp53, wnt1","DECREASED TESTOSTERONE BINDING TO ANDROGEN RECEPTOR HYPOTHALAMUS"
"GO:0019904","17","0.00197580485787028","0.0793746448552483","13.82","adrb1, ar, arrb2b, atrx, cd40, cdc42, crk, csnk2b, f11r.1, hoxb1a, polr2j, pparab, ptena, rqcd1, srp72, tp53, wnt1","N/A INTERFERENCES WITH SH-/SELEN-PROTEINS"
"GO:0099536","11","0.00201063225547738","0.116416769305055","9.91","adcyap1b, agrn, arrb2b, cacna1ba, cdc20, ephb2b, gad2, ntf3, ptena, usp14, vdac1","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN; DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN"
"GO:0007009","2","0.00204270517775327","0.776896831077022","22.22","ar, ptena","NARCOSIS"
"GO:0045333","9","0.00207649385225124","0.142019749747838","12.5","cat, cs, ndufs2, ndufv2, pik3ca, sdha, sdhc, sirt3, uqcrh","INCREASE OXIDATIVE METABOLISM"
"GO:0006281","12","0.0021668845659512","0.094740489267187","14.12","atrx, gtf2h4, msh6, parp2, polr2j, psmd14, rchy1, rpa1, rps3, tp53, ube2na, xab2","N/A INSUFFICIENT OR INCORRECT DNA REPAIR; INCREASED INSUFFICIENT REPAIR OR MIS-REPAIR OF PRO-MUTAGENIC DNA ADDUCTS; OVERWHELMED MITOCHONDRIAL DNA REPAIR MECHANISMS; INCREASED DNA DAMAGE-REPAIR"
"RESPONSE TO REACTIVE OXYGEN SPECIES","7","0.00216698244166345","0.172943201832794","12.5","cat, crk, foxo1b, fyna, hmox1a, mt2, rps3","INCREASED REACTIVE OXYGEN SPECIES"
"RENAL TUBULAR DYSFUNCTION","3","0.00217869168785339","0.474242049859943","11.54","aldob, ndufs2, ndufv2","INCREASE HYPERPLASIA RENAL TUBULAR CELLS; INCREASE CYTOTOXICITY RENAL TUBULAR CELL; INCREASE ADENOMAS/CARCINOMAS RENAL TUBULAR; OCCURRENCE RENAL PROXIMAL TUBULAR NECROSIS"
"G TGF BETA SIGNALING PATHWAY","4","0.00219887068303588","0.333890686052758","5.88","ppp2r1a, ppp2r1b, rock1, smad1","ACTIVATION TGF-BETA PATHWAY; UP REGULATION TGFBETA1 EXPRESSION"
"GO:0046983","24","0.00223184889251963","0.0536293021657759","12.18","adrb1, ar, arntl1a, atic, cat, cebpb, f11r.1, gad2, gale, gstm, hmox1a, kars, lpl, neurog1, plod1a, polr2j, ppp2r1b, rchy1, rps19, rqcd1, rrm2, tfap2a, tp53, tpi1b","DIMERIZATION AHR/ARNT; REDUCED DIMERIZATION ARNT/HIF1-ALPHA"
"G OOCYTE MEIOSIS","6","0.00223599697655655","0.171520040674141","15","anapc10, ar, cdc20, plk1, ppp2r1a, ppp2r1b","REDUCED MEIOTIC PROPHASE I/METAPHASE I TRANSITION OOCYTE"
"CTOME FOXO MEDIATED TRANSCRIPTION","3","0.00223684571020605","0.483289394908375","10.71","cat, foxo1b, sirt3","ACTIVATION FOXO"
"HEART DEVELOPMENT","14","0.00230875046423421","0.0896529668012426","11.11","arrb2b, calcrla, cdc42, grhl2b, ndufv2, parp2, pparab, ptena, rock1, smad1, tbx5a, tek, tp53, vegfaa","ALTERED LARVAL DEVELOPMENT; IMPAIRED DEVELOPMENT"
"MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION","2","0.00237978382850208","0.334624445441579","20","rac1a, rps3","DEPOLYMERIZATION MICROTUBULE"
"ABNORMAL RENAL TUBULE MORPHOLOGY","2","0.00240619461047645","1.04758632901282","22.22","ndufs2, nup107","OCCURRENCE CYSTIC DILATATION RENAL TUBULE; OCCURRENCE CYTOPLASMIC VACUOLIZATION RENAL TUBULE"
"GO:0050673","7","0.00240652655964673","0.163877769351586","8.54","ar, cdc42, cebpb, hmox1a, nme2b.2, ptena, tek","INCREASE REGENERATIVE CELL PROLIFERATION TUBULAR EPITHELIAL CELLS; INCREASE REGENERATIVE CELL PROLIFERATION TERMINAL BRONCHIOLAR EPITHELIAL CELLS"
"GO:0072358","14","0.00248830656900271","0.0948169262104691","12.61","calcrla, cd40, cdc42, ephb2b, foxo1b, hmox1a, hoxb13a, pik3ca, ptena, rock1, roraa, smad1, tbx5a, tek","ALTERED CARDIOVASCULAR DEVELOPMENT/FUNCTION"
"NUCLEAR RECEPTORS","4","0.00250481290156472","0.259289667412391","7.69","ar, nr1h3, pparab, roraa","ACTIVATION HEPATIC NUCLEAR RECEPTORS"
"ABNORMALITY OF THE MITOCHONDRION","4","0.00279430541457144","0.434237120715719","3.17","ndufs2, ndufv2, pdhx, sdha","INJURY MITOCHONDRIA; DAMAGING MITOCHONDRIA; N/A MITOCHONDRIAL DYSFUNCTION 1"
"GO:0006936","5","0.00281437924025043","0.231932481259619","9.09","calcrla, neurog1, pgam2, pik3ca, rock1","REDUCTION ABDOMINAL MUSCLE CONTRACTION; OVERACTIVATION MUSCLE CONTRACTION"
