"","Num","POD","SD","%","Genes","KE"
"ABNORMAL RESPIRATORY SYSTEM MORPHOLOGY","17","6.41634306644311","0.0771657649786392","11.56","alg9, calcrla, ccnd1, ctsk, fgf8a, gli1, ikbkap, mapk1, mthfd1b, nras, otx2, plod1a, polr3h, psmd12, raf1b, rarab, rras","INCREASED RESPIRATORY DISTRESS/ARREST"
"ABNORMAL LUNG MORPHOLOGY","15","6.79590578847158","0.0930514567341267","11.72","alg9, calcrla, ccnd1, fgf8a, gli1, ikbkap, mapk1, mthfd1b, nras, plod1a, polr3h, psmd12, raf1b, rarab, rras","INCREASE ADENOMAS/CARCINOMAS BRONCHIOLOALVEOLAR"
"SANDAL GAP","3","6.9820010327737","0.649479824692011","60","cenpe, mapk1, pik3ca","N/A GAP"
"MORTALITY AGING","5","7.07758907233999","0.373492794254989","19.23","calcrla, hmgcl, nras, pik3ca, rbm8a","REDUCED FITNESS OR EVEN MORTALITY ACIDOSIS HYPOVOLEMIC SHOCK AND ORGAN DYSFUNCTION; INCREASE MORTALITY; INCREASED MORTALITY"
"GO:0099536","6","7.54252663781797","0.327903748147848","5.41","adora2aa, atp2a2b, gabra1, lin7a, mapk1, rap1b","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN; DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN"
"ABNORMALITY OF THE BLADDER","8","8.04190374006964","0.198453158527646","15.38","ccnd1, gabra1, hspd1, nfia, pik3ca, plod1a, psmd12, rarab","REDUCED POSTERIOR SWIM BLADDER INFLATION; REDUCED ANTERIOR SWIM BLADDER INFLATION; INCREASE URINARY BLADDER CALCULI"
"GO:0004872","8","8.25678096250665","0.185424178276433","3.35","adora2aa, calcrla, ednrab, fgf8a, gabbr1b, gabra1, gria4b, rarab","ACTIVATION PXR/SXR"
"REGULATION OF PROTEOLYSIS","6","8.30037090963106","0.314879368532743","5.36","adora2aa, araf, ctsd, hspd1, raf1b, sirt2","IMPAIRED PROTEOSTASIS"
"GO:0019882","5","8.58616251266664","0.288248175335575","8.47","cenpe, ctsd, dync1li2, psmb3, psmd12","GENERATION OF NOVEL EPITOPES  ANTIGEN PRESENTATION"
"PSYCHOGENIC NON EPILEPTIC SEIZURE","3","10.0262063502181","0.196372139052367","23.08","mdh2, psmd12, uchl1","OCCURRENCE EPILEPTIC SEIZURE"
"GO:0005102","10","10.5930415963591","0.157004970443451","4.81","adora2aa, atp2a2b, fgf8a, ncoa1, prpf6, rarab, smad2, taf11, trap1, uchl1","DECREASED TESTOSTERONE BINDING TO ANDROGEN RECEPTOR HYPOTHALAMUS"
"GO:0050673","5","10.7770521225793","0.113552125473709","6.1","ccnd1, gli1, igfbp5b, mapk1, nras","INCREASE REGENERATIVE CELL PROLIFERATION TUBULAR EPITHELIAL CELLS; INCREASE REGENERATIVE CELL PROLIFERATION TERMINAL BRONCHIOLAR EPITHELIAL CELLS"
"INCREASED SUSCEPTIBILITY TO FRACTURES","5","11.1689913458675","0.104043925011185","14.29","ccnd1, ctsk, fgf8a, ikbkap, nras","INCREASED DISEASE SUSCEPTIBILITY"
"GO:0072358","10","11.178346405484","0.135479603518893","9.01","calcrla, cyp1b1, fgf8a, hoxb13a, hoxb3a, hpse, mapk1, mapk14a, pik3ca, rras","ALTERED CARDIOVASCULAR DEVELOPMENT/FUNCTION"
"UPPER MOTOR NEURON DYSFUNCTION","14","11.3498165059713","0.0906933649883295","2.95","cpt1aa, ctsd, cyb5a, eif2b1, fdxr, fgf8a, got2a, hmgcl, hspd1, mdh2, mre11a, otx2, pik3ca, uchl1","DECREASE HISTAMINERGIC NEURON EXCITATION; OCCURRENCE CYTOPLASMIC VACUOLIZATION BILE DUCT CELL; OCCURRENCE CYTOPLASMIC VACUOLIZATION KUPFFER CELL"
"PEPTIDYL LYSINE MODIFICATION","7","12.3314093803525","0.0927398930199964","9.86","mapk3, ncoa1, plod1a, prkaa1, rae1, rps6ka5, sirt2","N/A COVALENT BINDING TO PROTEIN POSSIBLY LYSINE RESIDUE"
"POSITIVE REGULATION OF GENE EXPRESSION","16","12.8928511470385","0.0960714214520272","8.84","cyp1b1, fgf8a, hpse, hspd1, mapk1, mapk11, mapk14a, mapk3, mre11a, polr3h, prkaa1, prkag1, prp19, rbm22, rpl30, tra2b","ALTERED GENE EXPRESSION"
"ABNORMAL NASAL MORPHOLOGY","19","13.0927569969652","0.0488288514048904","12.26","alg9, cenpe, ctsd, ctsk, fgf8a, mapk1, nfia, nras, otx2, pik3ca, plod1a, ppp2r1b, prpf6, psmd12, raf1b, rarab, rbm8a, rpl35a, tmco1","INCREASE SITE OF CONTACT NASAL TUMORS"
"CTOME SIGNALING BY TYPE 1 INSULIN LIKE GROWTH FACTOR 1 RECEPTOR IGF1R","3","13.5905093098234","0.239760648977098","23.08","fgf8a, nras, pik3ca","INCREASED IGF-1 MOUSE"
"ABNORMAL PROLACTIN LEVEL","2","13.6522627221398","0.576329714569551","25","otx2, pik3ca","DECREASED PROLACTIN"
"GO:0001775","16","13.6842517484977","0.0856189362633777","8.16","adora2aa, ctsd, hpse, hspd1, iqgap1, mapk1, mapk14a, mapk3, ndufc2, nras, pgam1b, pik3ca, prmt5, psmd12, raf1b, rap1b","ACTIVATION DENDRITIC CELLS"
"GO:0005488","81","14.177097874722","0.0146336748895508","7.53","alyref, araf, atp2a2b, cenpe, cfl1l, cnot4b, cpsf5, cpsf6, cyb5a, cyp1b1, cyp2v1, cyp3c1, dync1li2, eif2b1, eif4e1c, exosc10, fgf8a, foxa3, foxo3b, gars, gcat, gli1, gng12a, got2a, GSK3B_2of2, gspt1l, hoxb13a, hoxb2a, hoxb3a, hoxb5b, hspd1, htatsf1, igfbp5b, ikbkap, iqgap1, lin7a, mapk1, mapk11, mapk12a, mapk14a, mapk3, mmp24, mre11a, mthfd1b, mybl2b, mylpfa, ncoa1, nfia, nras, ogg1, otx2, pes, pik3ca, plod1a, polr3h, prkaa1, prkag1, ptgs2a, ptpn4b, rae1, raf1b, rap1b, rarab, rbm22, rbm8a, riok2, rpl30, rps6ka5, rras, rrp7a, sf3b6, sirt2, smad2, smad3b, srsf2b, taf11, tra2b, trap1, tuba8l3, uck2b, wdr3","INCREASED BINDING OF CHEMICALS TO 2U SERUM"
"BLADDER CANCER","6","14.2949208734533","0.111163688027227","14.29","araf, ccnd1, mapk1, nras, raf1b, rps6ka5","INCREASE CANCER"
"GO:0007059","6","14.6053438873015","0.221954169811522","13.64","cenpe, mre11a, ppp2r1b, riok2, sirt2, zw10","INCREASED CHROMOSOME MISSEGGREGATION"
"HEART DEVELOPMENT","12","14.8342675250442","0.106200321269751","9.52","calcrla, dhrs3a, fgf8a, gli1, mapk1, mapk11, mapk14a, mapk3, mthfd1b, raf1b, rarab, smad2","ALTERED LARVAL DEVELOPMENT; IMPAIRED DEVELOPMENT"
"GO:0003824","8","15.9433928014306","0.124666151597791","12.31","exosc10, gcat, got2a, hmgcl, mdh2, mthfd1b, ogg1, pgam1b","DECREASED DHB4/HSD17B4; DECREASE INCORPORATION OF ACTIVE IODIDE INTO IODOTYROSINES; INHIBITION PROLYL HYDROXYLASES; INHIBITION UROD; DECREASE AKT/ENOS ACTIVITY; INHIBITION DEIODINASE 2; INHIBITION DEIODINASE 1; INHIBITION IODOTYROSINE DEIODINASE IYD; INHIBITION DEIODINASE 3; INHIBITION DUAL OXIDASE; INDUCTION UPREGULATION OF GLUCURONYLTRANSFERASE ACTIVITY"
"DECREASED BODY WEIGHT","15","16.7599523629466","0.0628399069316118","6.64","alg9, ccnd1, cenpe, cyb5a, fdxr, fgf8a, gli1, got2a, hmgcl, krt94, mdh2, pik3ca, psmd12, rarab, rpl35a","DECREASED BODY WEIGHT"
"DISRUPTION OF POSTSYNAPTIC SIGNALLING BY CNV","2","16.9026187743293","0.537054281949107","20","mapk1, mapk3","REDUCTION EXCITATORY POSTSYNAPTIC POTENTIAL; GENERATION AMPLIFIED EXCITATORY POSTSYNAPTIC POTENTIAL EPSP"
"REGULATION OF PH","2","16.9026187743293","0.537054281949107","14.29","mapk1, mapk3","DECREASE INTRACELLULAR PH"
"SOMATIC MUTATION","3","17.4835884269727","0.204603076230457","3.57","ccnd1, nras, pik3ca","INCREASED INDUCED MUTATIONS IN CRITICAL GENES; INCREASE MUTATIONS; INCREASE MUTATIONS IN CRITICAL GENES"
"BREAST CANCER PATHWAY","10","17.5230162770795","0.0644400144273878","8.77","araf, ccnd1, fgf8a, mapk1, mapk3, mre11a, ncoa1, nras, pik3ca, raf1b","N/A BREAST CANCER"
"GO:0046903","22","17.8159876157998","0.055182850814459","9.52","adora2aa, atp2a2b, ccnd1, cpt1aa, ctsd, got2a, hpse, iqgap1, lin7a, mapk1, mapk11, mapk14a, mapk3, ncoa1, ndufc2, nras, pgam1b, psmd12, raf1b, rap1b, smad2, tuba8l3","SUPPRESSION VLDL SECRETION; INCREASE MUCIN PRODUCTION; INCREASED SECRETION OF LOCAL GROWTH FACTORS"
"ABNORMAL HYPOTHALAMUS PHYSIOLOGY","2","18.7427545399549","0.479011470662076","22.22","fgf8a, pik3ca","REDUCED PROSTAGLANDIN E2 CONCENTRATION HYPOTHALAMUS; DECREASE E2 BLOOD CONCENTRATIONS AT HYPOTHALAMUS"
"GO:0007568","5","19.1460598464487","0.15376982626188","5.81","igfbp5b, mapk1, mapk14a, mapk3, ogg1","ACCELERATED AGING"
"ABNORMALITY OF BLOOD AND BLOOD FORMING TISSUES","16","19.2182415013323","0.0386369733671672","3.96","ccnd1, ctsk, cyb5a, gli1, hmgcl, krt94, mapk1, mdh2, mthfd1b, nras, pik3ca, plod1a, raf1b, rbm8a, rpl35a, rras","DAMAGING RED BLOOD CELLS; HEMOLYSIS"
"G OOCYTE MEIOSIS","4","19.6695890470956","0.199600343763347","10","anapc10, mapk1, mapk3, ppp2r1b","REDUCED MEIOTIC PROPHASE I/METAPHASE I TRANSITION OOCYTE"
"GO:0046983","14","19.7482866812643","0.101975261118972","7.11","adora2aa, cpsf5, gars, got2a, hmgcl, hpse, ncoa1, pafah1b3, plod1a, ppp2r1b, prmt5, raf1b, smad2, taf11","DIMERIZATION AHR/ARNT; REDUCED DIMERIZATION ARNT/HIF1-ALPHA"
"CYTOPLASMIC RIBOSOMAL PROTEINS","3","20.0346196969053","0.350038726469529","2.08","rpl30, rpl35a, rpl38","OCCURRENCE CYTOPLASMIC VACUOLIZATION PODOCYTE"
"GO:0040011","15","20.5099800828307","0.0494638173413538","6.61","adora2aa, cyp1b1, fgf8a, foxo3b, igfbp5b, ikbkap, iqgap1, mapk1, mapk14a, mapk3, otx2, pik3ca, raf1b, rps6ka5, rras","INCREASED LOCOMOTION; INCREASED MUSCULAR WAVES IN FOOT; DECREASED LOCOMOTION"
"GLOMERULAR SCLEROSIS","2","21.5501963711084","0.433844400115423","14.29","ikbkap, mdh2","DECREASED GLOMERULAR FILTRATION"
"ABNORMALITY OF THE LIVER","10","22.0009253367384","0.0506781298372781","1.33","alg9, ccnd1, cpt1aa, ctsk, hmgcl, nras, pik3ca, raf1b, rbm8a, rras","INCREASED INDUCTION OF UDPGT'S IN LIVER; INCREASED LIVER STEATOSIS; INCREASED LIVER STEATOSIS; N/A HEPATOTOXICITY HEPATOPATHY INCLUDING A CONSTELLATION OF OBSERVABLE EFFECTS; INDUCTION SUSTAINED HEPATOTOXICITY"
"GO:0006281","3","22.8350848170636","0.14606759276908","3.53","mre11a, ogg1, prp19","N/A INSUFFICIENT OR INCORRECT DNA REPAIR; INCREASED INSUFFICIENT REPAIR OR MIS-REPAIR OF PRO-MUTAGENIC DNA ADDUCTS; OVERWHELMED MITOCHONDRIAL DNA REPAIR MECHANISMS; INCREASED DNA DAMAGE-REPAIR"
"ENDOMETRIAL CANCER","8","23.3299549847224","0.0818128741642463","11.76","araf, ccnd1, foxo3b, mapk1, mapk3, nras, pik3ca, raf1b","INCREASE ENDOMETRIAL ADENOCARCINOMAS"
"ABNORMAL LIVER MORPHOLOGY","9","24.4894798395904","0.0571509768159725","7.56","alg9, cpt1aa, ctsk, hmgcl, nras, pik3ca, raf1b, rbm8a, rras","INDUCTION LIVER “DYSFUNCTIONAL” CHANGES BY CGA 330050; INFLAMMATION LIVER; N/A LIVER FIBROSIS; INCREASE RBC CONGESTION IN LIVER; INCREASE LIVER AND SPLENIC HEMOSIDEROSIS; REDUCTION VITELLOGENIN SYNTHESIS IN LIVER; INCREASE VITELLOGENIN SYNTHESIS IN LIVER; FORMATION LIVER FIBROSIS; FORMATION LIVER TUMOR"
"GO:0048469","3","24.7682059757175","0.232905872821065","12.5","hoxb13a, ppp2r1b, sirt2","INCREASED OOCYTE MATURATION"
"ABNORMALITY OF THE ABDOMINAL ORGANS","13","24.93044253915","0.0397545281901681","7.69","alg9, ccnd1, cpt1aa, ctsk, hmgcl, ikbkap, mre11a, nras, pik3ca, raf1b, rarab, rbm8a, rras","IMPAIRED DEVELOPMENT OF REPRODUCTIVE ORGANS"
"CTOME SIGNALING BY EGFR","2","25.2434755579131","0.387571440082657","25","nras, pik3ca","ACTIVATION EGFR"
"GO:0045333","5","25.7050411472557","0.157078393506452","6.94","mdh2, ndufa5, ndufc2, pik3ca, trap1","INCREASE OXIDATIVE METABOLISM"
"GO:0009611","9","25.9239894876434","0.0753578130697274","8.04","adora2aa, gli1, hoxb13a, hpse, mapk1, mapk3, pik3ca, raf1b, smad2","ACCUMULATION DAMAGED MITOCHONDRIAL DNA"
"GO:0048870","12","26.1294396099331","0.0575576435962428","6","cyp1b1, fgf8a, foxo3b, igfbp5b, ikbkap, iqgap1, mapk1, mapk14a, mapk3, pik3ca, raf1b, rras","INCREASED MOTILITY"
"G VEGF SIGNALING PATHWAY","7","27.0995375099491","0.0973248708664279","33.33","mapk1, mapk11, mapk14a, mapk3, nras, pik3ca, raf1b","REDUCED PRODUCTION VEGF"
"REGULATION OF CELL DEATH","18","27.5554267963973","0.0644063013040752","6.72","adora2aa, araf, ctsd, cyp1b1, fgf8a, foxo3b, hspd1, mre11a, mybl2b, ncoa1, ogg1, pik3ca, ppp2r1b, prkaa1, raf1b, rarab, sirt2, trap1","N/A CELL INJURY/DEATH"
"SIGNALING OF HEPATOCYTE GROWTH FACTOR RECEPTOR","5","27.7348101818692","0.147305171248276","14.71","mapk1, mapk3, pik3ca, raf1b, rap1b","OCCURRENCE CYTOPLASMIC VACUOLIZATION HEPATOCYTE; OCCURRENCE BALLOONING DEGENERATION HEPATOCYTE"
"GO:0000003","19","28.7328017682628","0.0325710798188517","9.36","ccnd1, fgf8a, foxa3, gli1, got2a, hoxb13a, igfbp5b, krt94, mapk1, mapk14a, mapk3, mre11a, ncoa1, pafah1b3, ppp2r1b, prkag1, rdh10a, sirt2, zw10","REDUCED REPRODUCTIVE SUCCESS; REPRODUCTIVE FAILURE"
"GO:0009790","18","29.1223542384373","0.0353259726395385","10.65","fgf8a, gli1, hoxb2a, hoxb3a, krt94, mapk1, mapk3, mthfd1b, ncoa1, otx2, prp19, rarab, rdh10a, rpl38, rrp7a, sf3b6, smad2, tra2b","DEFECT OF EMBRYOGENESIS"
"GO:0050663","3","29.5217729654884","0.289167484404738","10","mapk11, mapk14a, mapk3","RELEASE CYTOKINE"
"RESPONSE TO ESTRADIOL","3","30.1244696847401","0.179116873045757","10","ccnd1, ncoa1, ogg1","REDUCTION PLASMA 17BETA-ESTRADIOL CONCENTRATIONS"
"GO:0045444","3","31.5050010180045","0.177438131403347","7.32","ccnd1, mapk14a, sirt2","INCREASED ADIPOGENESIS"
"GO:0016310","14","32.5437527173353","0.046353188935195","11.2","araf, GSK3B_2of2, mapk1, mapk11, mapk12a, mapk14a, mapk3, pik3ca, prkaa1, prkag1, raf1b, riok2, rps6ka5, uck2b","ACTIVATION SP1"
"ELECTRON TRANSPORT CHAIN","4","33.0862831831263","0.188126742674074","5.88","cyb5a, dhrs3a, ndufa5, ndufc2","DISRUPTION MITOCHONDRIAL ELECTRON TRANSPORT CHAIN"
"GO:0030163","11","33.4660382407553","0.0468026703287583","7.19","anapc10, araf, cnot4b, ctsd, ctsk, hpse, prp19, psmb3, psmd12, sirt2, uchl1","INCREASED CATABOLISM OF MUSCLE PROTEIN"
"GO:0070330","2","33.5179896246443","0.335194881861459","25","cyp1b1, cyp3c1","REDUCTION IN OVARIAN GRANULOSA CELLS AROMATASE CYP19A1; INHIBITION AROMATASE; DECREASED AROMATASE CYP19A1 MRNA"
"HUMAN THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY","6","34.0083078701058","0.115594276801406","5.56","mapk1, mapk14a, mapk3, pik3ca, raf1b, rap1b","DECREASED TRIIODOTHYRONINE T3 IN SERUM; INCREASE THYROID-STIMULATING HORMONE TSH; DECREASED THYROXINE T4 IN SERUM; INCREASED THYROID-STIMULATING HORMONE TSH"
"GO:0042701","9","34.5522647700124","0.0721064224493928","26.47","anapc10, araf, mapk1, mapk11, mapk12a, mapk14a, mapk3, pik3ca, raf1b","DECREASED PROGESTERONE FROM CORPUS LUTEUM"
"GO:0044703","11","34.7882563884676","0.0559353703401673","9.48","foxa3, gli1, got2a, igfbp5b, mapk1, mapk3, ncoa1, pafah1b3, ppp2r1b, prkag1, sirt2","N/A REPRODUCTIVE FAILURE"
"NEOPLASM OF THE SKIN","3","35.1857389155452","0.200781619203629","9.09","krt94, nras, pik3ca","SENSITISATION SKIN"
"GO:0006633","3","36.3360036909912","0.156873151301012","10.34","cyp3c1, prkaa1, prkag1","SYNTHESIS DE NOVO FA; INCREASED DE NOVO FA SYNTHESIS; INCREASED DE NOVO FA SYNTHESIS"
"GO:0005515","4","37.2535559726506","0.126323051504185","8.51","foxo3b, gli1, smad2, smad3b","BINDING SH-/SELEN-PROTEINS; COVALENT BINDING PROTEIN"
"GO:0004882","4","37.6692489147755","0.129401953838468","11.43","ccnd1, mapk1, ncoa1, smad3b","N/A ANDROGEN RECEPTOR ANTAGONISM; AGONISM ANDROGEN RECEPTOR; DECREASED ANDROGEN RECEPTOR ACTIVITY; ACTIVATION ANDROGEN RECEPTOR"
"GO:0042060","7","39.4593952573565","0.0936906354835585","7.95","adora2aa, hpse, mapk1, mapk3, pik3ca, raf1b, smad2","FAILURE IN VASCULAR REPAIR MECHANISMS UNRESOLVED BLOOD LOSS HEMORRHAGE"
"CTOME RHO GTPASES ACTIVATE NADPH OXIDASES","4","39.7624090210301","0.188515957709475","66.67","mapk1, mapk11, mapk14a, mapk3","ACTIVATION NADPH OXIDASE"
"G TGF BETA SIGNALING PATHWAY","4","40.1805859820056","0.189278862359844","5.88","mapk1, mapk3, ppp2r1b, smad2","ACTIVATION TGF-BETA PATHWAY; UP REGULATION TGFBETA1 EXPRESSION"
"GO:0019904","7","40.5580681010906","0.0856770703321157","5.69","arhgap1, foxa3, gng12a, iqgap1, lin7a, smad2, tra2b","N/A INTERFERENCES WITH SH-/SELEN-PROTEINS"
"CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS","3","44.4573901845119","0.11090867900312","23.08","prkaa1, prkag1, tuba8l3","INHIBITION NMDARS; OVERACTIVATION NMDARS"
"GO:0009058","2","46.3667042490979","0.13805194237538","28.57","gcat, got2a","INCREASED TRIGLYCERIDE FORMATION; INCREASED TRIGLYCERIDE FORMATION; DECREASE TETRAHYDROBIOPTERIN; ROS FORMATION"
"GO:0010468","5","46.7272242853346","0.134317139590366","31.25","mapk1, mapk11, mapk12a, mapk14a, mapk3","DECREASED TRANSCRIPTION OF GENES BY AR"
"RESPONSE TO REACTIVE OXYGEN SPECIES","6","47.4412189617883","0.101114116359509","10.71","cyp1b1, mapk1, mapk3, prkaa1, tra2b, trap1","INCREASED REACTIVE OXYGEN SPECIES"
"REGULATION OF WNT SIGNALING PATHWAY","5","50.1068945730418","0.089106196113389","6.33","gli1, mapk14a, ppp2r1b, psmb3, psmd12","INHIBITION WNT PATHWAY"
"GO:0006629","18","50.4247885046864","0.0216837947347791","8.74","alg9, cpt1aa, cyp1b1, cyp3c1, dhrs3a, fdxr, hmgcl, mapk14a, mapk3, ncoa1, pafah1b3, pik3ca, ppp2r1b, prkaa1, prkag1, prp19, rdh10a, sirt2","ALTERATION LIPID METABOLISM"
"HYPERACTIVITY","7","52.7488071131566","0.0726784024280256","14","fgf8a, gabra1, mapk1, pik3ca, ppp2r1b, psmd12, tmco1","INDUCTION ATAXIA PARALYSIS OR HYPERACTIVITY; INCREASED ATAXIA PARALYSIS OR HYPERACTIVITY; N/A ATAXIA PARALYSIS OR HYPERACTIVITY"
"LIPID METABOLISM PATHWAY","2","65.295813107358","0.11640092928076","16.67","prkaa1, prkag1","DAMAGE LIPID BILAYER"
"BILE ACID AND BILE SALT TRANSPORT","2","66.5695071164184","0.122333560163126","40","ncoa1, prkaa1","INHIBITION BILE SALT EXPORT PUMP ABCB11"
"CYANOSIS","3","81.3519904618147","0.0107452175272351","15.79","cyb5a, gabra1, ikbkap","N/A CYANOSIS OCCURS"
"GO:0030154","3","85.9492498000767","0.00957754026725153","4.62","cpsf5, foxa3, rarab","DIFFERENTIATION OF MYOFIBROBLAST"
"GO:0060291","2","96.8929697577449","0.00082814824273388","14.29","adora2aa, mapk1","DECREASED LONG-TERM POTENTIATION LTP"
