"","Num","POD","SD","%","Genes","KE"
"APOPTOSIS","4","0.000135431171348867","0.0863024613368461","7.14","caspa, igf1, irf1b, rela","INCREASED APOPTOSIS ADENOMAS/CARCINOMAS FOLLICULAR CELL"
"GO:0001820","2","0.000137778016972389","0.29742603257721","66.67","slc6a4a, syk","INCREASED SEROTONIN 5-HT"
"PYRUVATE METABOLIC PROCESS","4","0.000139500781256435","0.136045934639308","7.14","eif6, igf1, nup93, prkaa1","INHIBITION 4-HYDROXYPHENYL-PYRUVATE DIOXYGENASE HPPD ENZYME"
"GO:0007568","7","0.000141536953561462","0.119447270389752","8.14","cyp1a, fbxo5, nfe2l2a, rela, SERP1, th, vcam1","ACCELERATED AGING"
"GO:0006629","17","0.0001438389548312","0.047310748205411","8.25","bmp2a, chrm5a, csnk2b, cyp1a, cyp1b1, cyp3a65, eif6, fdxr, hmgcl, hsd11b2, igfbp7, lyn, nr1h4, pigs, prkaa1, ptges3a, th","ALTERATION LIPID METABOLISM"
"GO:0043542","5","0.000144000349262994","0.202596317665973","14.29","agtr2, csnk2b, cyp1b1, hmox1a, nfe2l2a","INCREASED MIGRATION ENDOTHELIAL CELLS"
"GO:0001775","13","0.000158995069951601","0.0348246098636492","6.63","atad5a, csnk2b, gata1a, gna12a, hmox1a, igf1, igf2a, irf1b, lyn, nppa, syk, tfa, vcam1","ACTIVATION DENDRITIC CELLS"
"GO:0048870","15","0.000161124810375644","0.0455069836115436","7.5","agtr2, bmp2a, csnk2b, cyp1b1, f3b, fbxo5, gna12a, hmox1a, igf1, lyn, nfe2l2a, prpf40a, syk, tfa, vcam1","INCREASED MOTILITY"
"GO:0072358","7","0.000166664580780574","0.120090084065004","6.31","cyp1b1, f3b, gata4, hmox1a, hspb6, nfe2l2a, syk","ALTERED CARDIOVASCULAR DEVELOPMENT/FUNCTION"
"GO:0009611","12","0.000169592880373346","0.0527642342517239","10.71","cyp1a, f3b, gata1a, gata4, gli1, gna12a, hmox1a, igf1, irf1b, lyn, nfe2l2a, syk","ACCUMULATION DAMAGED MITOCHONDRIAL DNA"
"GO:0040011","17","0.000172358138930739","0.03942907501656","7.49","agtr2, bmp2a, csnk2b, cyp1b1, egr2b, f3b, fbxo5, gbx1, gna12a, hmox1a, igf1, lyn, nfe2l2a, prpf40a, syk, tfa, vcam1","INCREASED LOCOMOTION; INCREASED MUSCULAR WAVES IN FOOT; DECREASED LOCOMOTION"
"GO:0019904","11","0.000177162078911211","0.0471980518555788","8.94","caspa, csnk2b, egr2b, foxa1, gata1a, lyn, nfe2l2a, rela, syk, th, ywhaqb","N/A INTERFERENCES WITH SH-/SELEN-PROTEINS"
"GO:0007268","3","0.000179586526319864","0.204451284717817","8.57","chrm3a, chrm5a, chrna6","REDUCTION NEURONAL SYNAPTIC INHIBITION"
"GO:0015464","3","0.000179586526319864","0.204451284717817","37.5","chrm3a, chrm5a, chrna6","ACTIVATION NICOTINIC ACETYLCHOLINE RECEPTOR"
"INHIBITION ACETYLCHOLINESTERASE ACHE","3","0.000179586526319864","0.204451284717817","27.27","chrm3a, chrm5a, chrna6","INHIBITION ACETYLCHOLINESTERASE ACHE"
"GO:0044703","11","0.000184164191557569","0.059427039752933","9.48","bcap31, cyp1a, fbxo5, gli1, hsd11b2, igf1, igfbp7, nppa, slc6a4a, th, txn","N/A REPRODUCTIVE FAILURE"
"GO:0006281","5","0.000185381857967982","0.132396488731759","5.88","cdk7, gtf2h5, mcm4, polr2i, rfc3","N/A INSUFFICIENT OR INCORRECT DNA REPAIR; INCREASED INSUFFICIENT REPAIR OR MIS-REPAIR OF PRO-MUTAGENIC DNA ADDUCTS; OVERWHELMED MITOCHONDRIAL DNA REPAIR MECHANISMS; INCREASED DNA DAMAGE-REPAIR"
"GO:0005488","70","0.000185436294931211","0.00872051994570994","6.51","ahr2, arntl2, atad5a, bmp1a, bmp2a, bmp2b, caspa, cdk7, ciapin1, csnk2b, ctgfb, cyb5a, cyp17a2, cyp1a, cyp1b1, cyp2aa3, cyp2v1, cyp3a65, egr2b, eif1axb, eif6, fbxo5, fmn2a, foxa1, gata1a, gata4, gbx1, gli1, gna12a, gsr, hif1aa, hmox1a, hmx2, igf1, igf2a, igfbp5a, igfbp7, irf1b, lyn, mcm4, mmp11b, mmp15a, neurog1, nfe2l2a, nhp2, nppa, npvf, nr1h4, nr3c2, orc5, plod1a, polr2i, polr3h, pparaa, prkaa1, prpf40a, psmd4b, ptges3a, ptgs2a, rassf1, rela, rfc3, slc6a4a, sox9b, sqrdl, syk, tfa, th, tph1a, tuba8l3","INCREASED BINDING OF CHEMICALS TO 2U SERUM"
"REGULATION OF PROTEOLYSIS","7","0.000186967828417963","0.0768205204014973","6.25","bcap31, caspa, gna12a, nfe2l2a, syk, tfa, ywhaqb","IMPAIRED PROTEOSTASIS"
"GO:0000003","16","0.000188005087010533","0.036867169446052","7.88","bcap31, cyp1a, fbxo5, foxa1, gata1a, gata4, gli1, hsd11b2, igf1, igf2a, igfbp7, neurog1, nppa, slc6a4a, th, txn","REDUCED REPRODUCTIVE SUCCESS; REPRODUCTIVE FAILURE"
"RESPONSE TO REACTIVE OXYGEN SPECIES","7","0.000195405791167907","0.110978624291506","12.5","cyp1b1, hmox1a, nfe2l2a, prkaa1, rela, slc8a1a, txn","INCREASED REACTIVE OXYGEN SPECIES"
"GO:0050673","6","0.000196660750343333","0.0624155973566924","7.32","bmp2a, f3b, gli1, hmox1a, igf1, ywhaqb","INCREASE REGENERATIVE CELL PROLIFERATION TUBULAR EPITHELIAL CELLS; INCREASE REGENERATIVE CELL PROLIFERATION TERMINAL BRONCHIOLAR EPITHELIAL CELLS"
"GO:0006954","13","0.000199657086343375","0.0395616704583151","11.11","agtr2, bmp2a, caspa, f3b, hmox1a, igf1, lyn, nfe2l2a, nppa, nr1h4, rela, syk, vcam1","INCREASE INFLAMMATION; INCREASE INFLAMMATION CORNEAL CELLS; INFILTRATION INFLAMMATORY CELLS; INCREASED INFLAMMATION; CHRONIC COUGH RESPIRATORY IRRITABILITY"
"GO:0046903","19","0.00020251939751155","0.0270447773595433","8.23","agtr2, caspa, chrm3a, chrm5a, chrna6, csnk2b, hmox1a, igf1, igf2a, lyn, neurog1, nppa, npvf, nr1h4, SERP1, slc6a4a, syk, tfa, tuba8l3","SUPPRESSION VLDL SECRETION; INCREASE MUCIN PRODUCTION; INCREASED SECRETION OF LOCAL GROWTH FACTORS"
"GO:0005102","15","0.000208348412011071","0.036704968634817","7.21","agtr2, bcap31, bmp1a, bmp2a, cdk7, csnk2b, gna12a, igf1, igf2a, lyn, nppa, nr1h4, syk, tfa, vcam1","DECREASED TESTOSTERONE BINDING TO ANDROGEN RECEPTOR HYPOTHALAMUS"
"GO:0006915","3","0.000209874951968506","0.174541283290927","9.68","caspa, ciapin1, irf1b","CHANGES/INHIBITION CELLULAR HOMEOSTASIS AND APOPTOSIS; DECREASED APOPTOSIS EPITHELIAL CELLS; INCREASED APOPTOSIS DECREASED LEYDIG CELLS"
"CTOME ACTIVATION OF AMPK DOWNSTREAM OF NMDARS","2","0.000215081765125639","0.252682130704623","15.38","prkaa1, tuba8l3","INHIBITION NMDARS; OVERACTIVATION NMDARS"
"GO:0001816","13","0.000220112808608051","0.0517592018574816","10.83","agtr2, caspa, cyp1b1, gata4, hmox1a, igf1, irf1b, lyn, nr1h4, polr3h, rela, syk, tfa","NON-NEURONAL PRODUCTION OF TNF EPITHELIAL IRRITATION; PRODUCTION OF NERVE GROWTH FACTOR  EPITHELIAL IRRITATION; NON-NEURONAL PRODUCTION OF IL-8/CXCL1 EPITHELIAL IRRITATION"
"ABNORMAL CORNEAL EPITHELIUM MORPHOLOGY","3","0.000225650589664993","0.183664560228427","23.08","gata1a, gtf2h5, kif1bp","INCREASED ACCUMULATION OF ALPHA2U MICROGLOBULIN PROXIMAL TUBULAR EPITHELIUM"
"ABNORMALITY OF BLOOD AND BLOOD FORMING TISSUES","12","0.000226010755139344","0.0484133210116807","2.97","cyb5a, gata1a, gli1, gsr, gtf2h5, hmgcl, hmox1a, mcm4, nhp2, nr1h4, plod1a, tfa","DAMAGING RED BLOOD CELLS; HEMOLYSIS"
"GO:0030154","6","0.000226098658535768","0.0866614185979565","9.23","foxa1, kif1bp, lyn, neurog1, nr1h4, pparaa","DIFFERENTIATION OF MYOFIBROBLAST"
"REGULATION OF CELL DEATH","21","0.000226273741946015","0.0284803777577863","7.84","agtr2, bcap31, bmp2a, caspa, ciapin1, cyp1b1, fmn2a, foxa1, gata1a, gata4, hmox1a, hspb6, igf1, nfe2l2a, nr1h4, prkaa1, rela, syk, tfa, txn, ywhaqb","N/A CELL INJURY/DEATH"
"UPPER MOTOR NEURON DYSFUNCTION","9","0.000226404981408052","0.0814901832140939","1.9","agtr2, bcap31, csnk2b, cyb5a, fdxr, fmn2a, gtf2h5, hmgcl, th","DECREASE HISTAMINERGIC NEURON EXCITATION; OCCURRENCE CYTOPLASMIC VACUOLIZATION BILE DUCT CELL; OCCURRENCE CYTOPLASMIC VACUOLIZATION KUPFFER CELL"
"GO:0050663","5","0.000226960556242482","0.124908293739675","16.67","agtr2, caspa, lyn, nr1h4, syk","RELEASE CYTOKINE"
"GO:0007249","6","0.00023822773733011","0.0794134329283528","13.95","caspa, golt1bb, hmox1a, nr1h4, rela, tfa","INHIBITION NUCLEAR FACTOR KAPPA B NF-KB"
"POSITIVE REGULATION OF GENE EXPRESSION","15","0.000238465496852615","0.0436542495666857","8.29","bmp2a, caspa, cyp1b1, eif6, gata4, hmox1a, hmx2, igf1, irf1b, nfe2l2a, polr3h, prkaa1, rela, slc6a4a, syk","ALTERED GENE EXPRESSION"
"GO:0030545","6","0.000242729065550002","0.0814310605465405","10.17","agtr2, bmp1a, bmp2a, igf1, igf2a, nppa","DESENSITIZATION NICOTINIC ACETYLCHOLINE RECEPTOR"
"GO:0042060","10","0.000243969372971217","0.0457705125982922","11.36","f3b, gata1a, gata4, gna12a, hmox1a, igf1, irf1b, lyn, nfe2l2a, syk","FAILURE IN VASCULAR REPAIR MECHANISMS UNRESOLVED BLOOD LOSS HEMORRHAGE"
"PEPTIDYL LYSINE MODIFICATION","5","0.000244204633658229","0.114926238559613","7.04","egr2b, nup93, plod1a, prkaa1, rela","N/A COVALENT BINDING TO PROTEIN POSSIBLY LYSINE RESIDUE"
"GO:0042446","3","0.000253277724233999","0.225369484978874","10.71","bmp2a, fdxr, hsd11b2","INCREASE LUTEINIZING HORMONE LH; REPRESSED EXPRESSION OF STEROIDOGENIC ENZYMES"
"DECREASED BODY WEIGHT","15","0.000258959953305848","0.0384123777908334","6.64","agtr2, bcap31, bmp1a, chrm3a, cyb5a, fdxr, gata1a, gata4, gli1, hmgcl, hsd11b2, igf1, nfe2l2a, nr1h4, nr3c2","DECREASED BODY WEIGHT"
"ABNORMALITY OF THE OVARY","4","0.000260411607655876","0.179282117162593","7.02","cyb5a, gata4, polr3h, rela","REDUCED PROSTAGLANDINS OVARY"
"ABNORMAL CARDIAC TEST","2","0.000267209788075474","0.336176287382673","15.38","gata4, nppa","INCREASED CARDIAC ARRTHYMIA"
"GO:0004882","3","0.000268206437879","0.172408694733612","8.57","cdk7, igf1, rela","N/A ANDROGEN RECEPTOR ANTAGONISM; AGONISM ANDROGEN RECEPTOR; DECREASED ANDROGEN RECEPTOR ACTIVITY; ACTIVATION ANDROGEN RECEPTOR"
"HEART DEVELOPMENT","9","0.000277677241740261","0.0568528925011062","7.14","agtr2, bmp2a, gata4, gli1, igf1, nppa, slc8a1a, th, vcam1","ALTERED LARVAL DEVELOPMENT; IMPAIRED DEVELOPMENT"
"ABNORMAL CIRCULATING ESTROGEN LEVEL","3","0.000277938641015692","0.291853919802084","21.43","cyb5a, gata4, polr3h","INCREASED CIRCULATING ESTROGEN LEVELS"
"ABNORMAL OVARIAN MORPHOLOGY","3","0.000277938641015692","0.291853919802084","8.11","cyb5a, gata4, polr3h","PROMOTION OVARIAN GRANULAR CELL TUMORS; DECREASED OVARIAN E2; PROMOTION OVARIAN ADENOMAS"
"ABNORMALITY OF THE PITUITARY GLAND","3","0.000277938641015692","0.291853919802084","6.25","cyb5a, gata4, polr3h","INCREASED ADENOMAS PITUITARY"
"GO:0001935","3","0.000277989290256741","0.167961965102211","8.33","bmp2a, f3b, hmox1a","INCREASED PROLIFERATION ENDOTHELIAL CELLS"
"SMOOTH MUSCLE CELL PROLIFERATION","3","0.000285529979284067","0.141051889551529","11.54","hmox1a, igf1, igfbp5a","HYPERTROPHY/HYPERPLASIA SMOOTH MUSCLE"
"GLUTATHIONE METABOLIC PROCESS","2","0.000287322742725457","0.313036673479112","20","gsr, nfe2l2a","GLUTATHIONE SYNTHESIS; GLUTATHIONE HOMEOSTASIS"
"GO:0004620","3","0.000287943114356905","0.210772746306896","60","chrm3a, chrm5a, hmox1a","INHIBITION PHOSPHOLIPASE A"
"GO:0009790","13","0.000293013101592701","0.0357453170627584","7.69","bmp2a, foxa1, gata1a, gata4, gli1, gna12a, hmx2, igf1, igf2a, kif1bp, neurog1, nfe2l2a, th","DEFECT OF EMBRYOGENESIS"
"BILE ACID AND BILE SALT TRANSPORT","2","0.000297387929824407","0.352186017154941","40","nr1h4, prkaa1","INHIBITION BILE SALT EXPORT PUMP ABCB11"
"ABNORMALITY OF THE ABDOMINAL ORGANS","10","0.000301421804300782","0.0513674168617361","5.92","bmp2a, gata1a, hmgcl, hmox1a, mcm4, nhp2, nr1h4, pigs, rela, tfa","IMPAIRED DEVELOPMENT OF REPRODUCTIVE ORGANS"
"GO:0006936","5","0.000314727092264862","0.103678505376931","9.09","chrm3a, gata4, hspb6, neurog1, nppa","REDUCTION ABDOMINAL MUSCLE CONTRACTION; OVERACTIVATION MUSCLE CONTRACTION"
"GO:0099536","7","0.000322701653144472","0.068495099586039","6.31","chrm3a, chrm5a, chrna6, egr2b, rela, slc6a4a, th","DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN; DECREASED NEURONAL NETWORK FUNCTION IN ADULT BRAIN"
"HYPERACTIVITY","5","0.000326221488120413","0.119748663730234","10","agtr2, bcap31, fmn2a, gata4, igf1","INDUCTION ATAXIA PARALYSIS OR HYPERACTIVITY; INCREASED ATAXIA PARALYSIS OR HYPERACTIVITY; N/A ATAXIA PARALYSIS OR HYPERACTIVITY"
"LUNG FIBROSIS","3","0.000333902876744834","0.164034472659112","8.33","hmox1a, igf1, nfe2l2a","LUNG FIBROSIS"
"G OOCYTE MEIOSIS","4","0.000335026350003819","0.118083760398859","10","cdc23, fbxo5, igf1, ywhaqb","REDUCED MEIOTIC PROPHASE I/METAPHASE I TRANSITION OOCYTE"
"ABNORMALITY OF THE LIVER","9","0.000335111088109952","0.0580574604452016","1.2","bmp2a, hmgcl, hmox1a, mcm4, nhp2, nr1h4, pigs, rela, tfa","INCREASED INDUCTION OF UDPGT'S IN LIVER; INCREASED LIVER STEATOSIS; INCREASED LIVER STEATOSIS; N/A HEPATOTOXICITY HEPATOPATHY INCLUDING A CONSTELLATION OF OBSERVABLE EFFECTS; INDUCTION SUSTAINED HEPATOTOXICITY"
"GO:0046983","9","0.000344131189576068","0.0474253686067631","4.57","arntl2, bmp2a, hmgcl, hmox1a, hspb6, neurog1, plod1a, rela, slc6a4a","DIMERIZATION AHR/ARNT; REDUCED DIMERIZATION ARNT/HIF1-ALPHA"
"ABNORMAL LIVER MORPHOLOGY","7","0.000348200865022094","0.0852845627390455","5.88","bmp2a, hmgcl, hmox1a, mcm4, nhp2, nr1h4, pigs","INDUCTION LIVER “DYSFUNCTIONAL” CHANGES BY CGA 330050; INFLAMMATION LIVER; N/A LIVER FIBROSIS; INCREASE RBC CONGESTION IN LIVER; INCREASE LIVER AND SPLENIC HEMOSIDEROSIS; REDUCTION VITELLOGENIN SYNTHESIS IN LIVER; INCREASE VITELLOGENIN SYNTHESIS IN LIVER; FORMATION LIVER FIBROSIS; FORMATION LIVER TUMOR"
"ABNORMALITY OF ADRENAL PHYSIOLOGY","4","0.00034857445872346","0.1453144429234","4.35","gata4, hsd11b2, mcm4, nr3c2","INCREASE RENAL PATHOLOGY DUE TO VTG DEPOSITION; DECREASED RENAL ABILITY TO DILUTE URINE; OCCURRENCE KIDNEY TOXICITY; INCREASED KIDNEY FAILURE"
"ABNORMALITY OF REPRODUCTIVE SYSTEM PHYSIOLOGY","7","0.000371215961078573","0.0882659552944239","6.8","bmp2a, chrm3a, cyb5a, gata4, gtf2h5, igf1, polr3h","N/A IMPAIRMENT OF REPRODUCTIVE CAPACITY"
"ABNORMAL RESPIRATORY SYSTEM MORPHOLOGY","11","0.000373385671371379","0.0471521164759808","7.48","bmp2a, chrm3a, gata4, gli1, gtf2h5, mcm4, nfe2l2a, nhp2, plod1a, polr3h, rela","INCREASED RESPIRATORY DISTRESS/ARREST"
"ABNORMAL LUNG MORPHOLOGY","11","0.000373385671371379","0.0471521164759808","8.59","bmp2a, chrm3a, gata4, gli1, gtf2h5, mcm4, nfe2l2a, nhp2, plod1a, polr3h, rela","INCREASE ADENOMAS/CARCINOMAS BRONCHIOLOALVEOLAR"
"NRF2 PATHWAY","5","0.000384470626386121","0.0681282151138885","12.5","gsr, hmox1a, nfe2l2a, slc6a4a, txn","ACTIVATION NRF2"
"GO:0004872","17","0.000410520925677709","0.0278534482800256","7.11","agtr2, bmp2a, bmp2b, chrm3a, chrm5a, chrna6, f3b, fmn2a, grpr, igf1, igf2a, nppa, nr1h4, nr3c2, paqr3a, pparaa, trhrb","ACTIVATION PXR/SXR"
"DECREASED FERTILITY","5","0.000447577570950396","0.136229550906781","6.58","chrm3a, cyb5a, gata4, gtf2h5, polr3h","IMPAIRED FERTILITY; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; REDUCTION CUMULATIVE FECUNDITY AND SPAWNING; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; DECREASED SPERM QUANTITY OR QUALITY IN THE ADULT DECREASED FERTILITY; DECREASED TESTOSTERONE"
"ABNORMAL NASAL MORPHOLOGY","7","0.000463346835793269","0.0624633412537516","4.52","agtr2, bmp2a, gata1a, gata4, kif1bp, pigs, plod1a","INCREASE SITE OF CONTACT NASAL TUMORS"
"GO:0030163","7","0.00046777127439977","0.0657807816978935","4.58","bcap31, cdc23, fbxo5, gna12a, nfe2l2a, psmd4b, rela","INCREASED CATABOLISM OF MUSCLE PROTEIN"
"GO:0001963","2","0.000552517544351695","0.129076837488714","16.67","slc6a4a, th","INCREASE DOPAMINERGIC ACTIVITY; DECREASED DOPAMINERGIC ACTIVITY"
"ABNORMAL BLOOD POTASSIUM CONCENTRATION","2","0.000625705131206483","0.0175890134720848","16.67","hsd11b2, nr3c2","INCREASED BLOOD POTASSIUM CONCENTRATION"
"ABNORMAL CIRCULATING RENIN","2","0.000625705131206483","0.0175890134720848","33.33","hsd11b2, nr3c2","REDUCTION GONADOTROPINS CIRCULATING CONCENTRATIONS"
"GO:0007588","2","0.000692713157490025","0.0974449174151387","14.29","agtr2, hmox1a","INCREASE BILIARY EXCRETION TH GLUCURONIDE"
"CELLULAR SODIUM ION HOMEOSTASIS","2","0.000693405154523065","0.0971382954401949","40","agtr2, slc8a1a","INHIBITION NA+/I- SYMPORTER NIS"
"GO:0045444","3","0.000814747753381654","0.041864466683326","7.32","bmp2a, egr2b, tph1a","INCREASED ADIPOGENESIS"
"ABNORMALITY OF THE BLADDER","3","0.000900330148605694","0.00749957929204967","5.77","agtr2, chrm3a, plod1a","REDUCED POSTERIOR SWIM BLADDER INFLATION; REDUCED ANTERIOR SWIM BLADDER INFLATION; INCREASE URINARY BLADDER CALCULI"
