"","Num","POD","SD","%","Genes","KE"
"ABNORMAL NEURON MORPHOLOGY","3","0.0602154814635536","0.395813824384816","18.75","hnrnpa1b, polr3b, rbm28","HYPERPOLARISATION NEURON"
"HYPERACTIVITY","12","0.0622456805410592","0.137159076332537","24","cacna1ba, dhcr7, fgfr1b, fgfr3, fmn2a, ntrk1, odc1, pola1, scn1lab, snrpb, thrb, znf711","INDUCTION ATAXIA PARALYSIS OR HYPERACTIVITY; INCREASED ATAXIA PARALYSIS OR HYPERACTIVITY; N/A ATAXIA PARALYSIS OR HYPERACTIVITY"
"GO:0004872","18","0.0636837549559782","0.0935797776739402","7.53","acvr1l, adora1, EPHA2_2of2, fgfr1b, fgfr3, fgfr4, fmn2a, igf2a, insrb, nr1h3, ntrk1, P2RY1, ptger2a, rxrab, tek, thrb, vipr2, wnt3a","ACTIVATION PXR/SXR"
"ABNORMAL CIRCULATING CHOLESTEROL CONCENTRATION","2","0.0638842043180462","0.170227050279422","18.18","dhcr7, sar1b","DECREASED CHOLESTEROL; PERTURBATION OF CHOLESTEROL"
"GO:0006633","5","0.0641784196862052","0.314314777029049","17.24","abcd3a, nr1h3, prkaa1, ptges, ptgs1","SYNTHESIS DE NOVO FA; INCREASED DE NOVO FA SYNTHESIS; INCREASED DE NOVO FA SYNTHESIS"
"LIPID ACCUMULATION IN HEPATOCYTES","6","0.0651303643312776","0.176566410570254","18.75","adka, farsa, fbp1b, hadh, hnrnpa1b, sar1b","INCREASE PRENEOPLASTIC FOCI HEPATOCYTES"
"GO:0044703","17","0.0667219907570188","0.0905608532266296","14.66","acvr1l, brca2, cad, csnk2a2b, ctnnb1, ctsla, fbxo5, foxc1a, got2a, P2RY1, pax5, plk1, ppat, rnf2, sirt2, stk11, thrb","N/A REPRODUCTIVE FAILURE"
"DNA DAMAGE RESPONSE","4","0.0668151206694785","0.504688453836998","6.9","casp3b, cdk6, mre11a, rfc1","INCREASED DNA DAMAGE-REPAIR"
"GO:0009611","13","0.0683557467825673","0.116415491723129","11.61","casp3b, crk, fynb, gata6, hif1ab, hpse, ntrk1, P2RY1, pabpc4, ptprfb, rac1a, smad3a, wnt3a","ACCUMULATION DAMAGED MITOCHONDRIAL DNA"
"ABNORMALITY OF ADRENAL PHYSIOLOGY","5","0.0707648059061765","0.169250974542028","5.43","ctnnb1, insrb, rbm28, smarcb1a, snrpb","INCREASE RENAL PATHOLOGY DUE TO VTG DEPOSITION; DECREASED RENAL ABILITY TO DILUTE URINE; OCCURRENCE KIDNEY TOXICITY; INCREASED KIDNEY FAILURE"
"CHOLESTASIS","5","0.0718591155884872","0.251055016870167","14.29","abcd3a, adka, brca2, dhcr7, insrb","INCREASED CHOLESTASIS; CHOLESTASIS PATHOLOGY"
"CTOME ACTIVATION OF GENE EXPRESSION BY SREBF SREBP","2","0.073321419261571","0.127915638142116","16.67","dhcr7, ncoa2","UP REGULATION SREBF2"
"GO:0007059","10","0.0780706425023425","0.139676517477291","22.73","bub3, csnk2a2b, ctnnb1, fbxo5, mre11a, plk1, rrs1, sirt2, tprb, zw10","INCREASED CHROMOSOME MISSEGGREGATION"
"ABNORMALITY OF THE MITOCHONDRION","6","0.0799722135434621","0.275590194607393","4.76","ak2, hadh, mrpl12, mt-co2, ndufv1, pdhx","INJURY MITOCHONDRIA; DAMAGING MITOCHONDRIA; N/A MITOCHONDRIAL DYSFUNCTION 1"
"GO:0007249","5","0.0845051226499645","0.197904050847026","11.63","ctnnb1, fynb, rela, tradd, ube2na","INHIBITION NUCLEAR FACTOR KAPPA B NF-KB"
"GO:0006915","6","0.0863596793340627","0.306958947495971","19.35","bcl2a, casp2, casp3b, caspb, fgfr3, tradd","CHANGES/INHIBITION CELLULAR HOMEOSTASIS AND APOPTOSIS; DECREASED APOPTOSIS EPITHELIAL CELLS; INCREASED APOPTOSIS DECREASED LEYDIG CELLS"
"GO:0016310","24","0.087498718673789","0.0556540225897933","19.2","acvr1l, adka, ak2, cdk6, csnk1e, csnk2a2b, EPHA2_2of2, fgfr1b, fgfr3, fgfr4, fynb, insrb, mapk12a, mapk14a, mapk9, nme2b.2, nme3, ntrk1, pfkpa, plk1, prkaa1, psmb7, stk11, tek","ACTIVATION SP1"
"GO:0042060","11","0.0882834462658581","0.13893855135111","12.5","casp3b, crk, fynb, gata6, hif1ab, hpse, P2RY1, pabpc4, rac1a, smad3a, wnt3a","FAILURE IN VASCULAR REPAIR MECHANISMS UNRESOLVED BLOOD LOSS HEMORRHAGE"
"BILE ACID AND BILE SALT TRANSPORT","2","0.0893735268408128","0.188711288615691","40","ncoa2, prkaa1","INHIBITION BILE SALT EXPORT PUMP ABCB11"
"SOMATIC MUTATION","8","0.0901859637070017","0.176348678298446","9.52","brca2, ctnnb1, ewsr1a, fgfr1b, fgfr3, rad54l, smarcb1a, stk11","INCREASED INDUCED MUTATIONS IN CRITICAL GENES; INCREASE MUTATIONS; INCREASE MUTATIONS IN CRITICAL GENES"
"CYANOSIS","3","0.0906712520207505","0.786962652696702","15.79","gata6, scn1lab, tbx20","N/A CYANOSIS OCCURS"
"ABNORMAL LUNG MORPHOLOGY","24","0.0907696502727623","0.0514868446578091","18.75","ak2, brca2, bub3, cacna1ba, dhcr7, ewsr1a, farsa, fgfr1b, fgfr3, foxc1a, gata6, ntrk1, nup88, pola1, rac1a, rela, rras, scn1lab, smad3a, smarcb1a, snrpb, stk11, tbx20, tbx5a","INCREASE ADENOMAS/CARCINOMAS BRONCHIOLOALVEOLAR"
"GO:0009653","2","0.0908538830664541","0.169722839725463","40","foxa1, foxc1a","INCREASED DEVELOPMENTAL DEFECTS"
"ABNORMALITY OF THE PITUITARY GLAND","9","0.092399160271432","0.145004971501318","18.75","ctnnb1, farsa, fgfr1b, gata6, pola1, rbm28, smarcb1a, snrpb, thrb","INCREASED ADENOMAS PITUITARY"
"ABNORMALITY OF THE LIVER","19","0.0985750651156111","0.0596617790402003","2.53","abcd3a, adka, brca2, ctnnb1, dhcr7, dpm1, ewsr1a, farsa, fbp1b, gata6, hadh, hnrnpa1b, insrb, ndufv1, pccb, rela, rras, sar1b, stk11","INCREASED INDUCTION OF UDPGT'S IN LIVER; INCREASED LIVER STEATOSIS; INCREASED LIVER STEATOSIS; N/A HEPATOTOXICITY HEPATOPATHY INCLUDING A CONSTELLATION OF OBSERVABLE EFFECTS; INDUCTION SUSTAINED HEPATOTOXICITY"
"PYRUVATE METABOLIC PROCESS","11","0.0992805918749067","0.0960012987186945","19.64","fbp1b, hif1ab, insrb, nup50, nup85, nup88, pdhx, pom121, prkaa1, rae1, tprb","INHIBITION 4-HYDROXYPHENYL-PYRUVATE DIOXYGENASE HPPD ENZYME"
"ABNORMAL RESPIRATORY SYSTEM MORPHOLOGY","26","0.0999048031324287","0.0459970927359502","17.69","ak2, brca2, bub3, cacna1ba, dhcr7, ewsr1a, farsa, fgfr1b, fgfr3, foxc1a, gata6, hnrnpa1b, ntrk1, nup88, pola1, polr1c, rac1a, rela, rras, scn1lab, smad3a, smarcb1a, snrpb, stk11, tbx20, tbx5a","INCREASED RESPIRATORY DISTRESS/ARREST"
"ABNORMALITY OF THE ABDOMINAL ORGANS","21","0.10277468783724","0.0513628857856723","12.43","abcd3a, adka, brca2, ctnnb1, dhcr7, dpm1, ewsr1a, farsa, fbp1b, gata6, hadh, hnrnpa1b, insrb, mre11a, mt-co2, ndufv1, pccb, rela, rras, sar1b, stk11","IMPAIRED DEVELOPMENT OF REPRODUCTIVE ORGANS"
"GO:0000003","32","0.102908218933685","0.0438319662305383","15.76","acvr1l, brca2, bub3, cad, casp2, casp3b, csnk2a2b, ctnnb1, ctsla, eif2b2, fbxo5, foxa1, foxc1a, gata6, got2a, hif1ab, igf2a, insrb, mapk14a, mre11a, ntrk1, P2RY1, pax5, plk1, ppat, ppp2ca, rad54l, rnf2, sirt2, stk11, thrb, zw10","REDUCED REPRODUCTIVE SUCCESS; REPRODUCTIVE FAILURE"
"PEPTIDYL LYSINE MODIFICATION","17","0.104151191126343","0.0673528183936879","23.94","brca2, ctnnb1, hdac6, ncoa3, nup50, nup85, nup88, pax5, pom121, prkaa1, rae1, rela, sirt2, smarcb1a, taf9, tprb, uba2","N/A COVALENT BINDING TO PROTEIN POSSIBLY LYSINE RESIDUE"
"GLOMERULAR SCLEROSIS","2","0.104504238631553","0.0186314385363976","14.29","mt-co2, nup85","DECREASED GLOMERULAR FILTRATION"
"GO:0001935","4","0.107095435083447","0.0758345145947085","11.11","EPHA2_2of2, fgfr1b, hif1ab, tek","INCREASED PROLIFERATION ENDOTHELIAL CELLS"
"GO:0043542","4","0.107095435083447","0.0758345145947085","11.43","EPHA2_2of2, fgfr1b, hif1ab, tek","INCREASED MIGRATION ENDOTHELIAL CELLS"
"GO:0009790","27","0.110385636755797","0.0451976653975223","15.98","acvr1l, brca2, brk1, casp3b, cdx1b, ctnnb1, EPHA2_2of2, fbl, fgfr1b, foxa1, foxc1a, gata6, hif1ab, hoxb6a, igf2a, insrb, mmp16b, nkx2.7, pax5, ralaa, rnf2, smad1, smad3a, tbx20, tbx5a, wnt3a, xab2","DEFECT OF EMBRYOGENESIS"
"GO:0040011","35","0.114899894723699","0.0309030004289951","15.42","acvr1l, adora1, bambia, brk1, cd63, cdk6, crk, ctnnb1, dusp3a, EPHA2_2of2, fbxo5, fgfr1b, fgfr4, foxc1a, fynb, gbx1, hdac6, hif1ab, insrb, lypla2, mapk14a, ntrk1, nup85, P2RY1, ppid, ptprfb, rac1a, ralaa, rras, smad3a, tbx20, tbx5a, tek, tradd, wnt3a","INCREASED LOCOMOTION; INCREASED MUSCULAR WAVES IN FOOT; DECREASED LOCOMOTION"
"GO:0001775","24","0.116026477460528","0.0577441014551799","12.24","ahr1b, atp6v1d, casp3b, cd63, CD68, cdk6, cfd, ctnnb1, dusp3a, fynb, hpse, igf2a, impdh1b, mapk14a, ndufc2, nme2b.2, nr1h3, ntrk1, P2RY1, psmb7, rac1a, smad3a, stk11, wnt3a","ACTIVATION DENDRITIC CELLS"
"HEART DEVELOPMENT","16","0.116068550279924","0.0784728754692286","12.7","acvr1l, cad, casp3b, ctnnb1, foxc1a, gata6, hif1ab, insrb, mapk14a, nkx2.7, smad1, smad3a, tbx20, tbx5a, tek, wnt3a","ALTERED LARVAL DEVELOPMENT; IMPAIRED DEVELOPMENT"
"GO:0050673","12","0.11788908309454","0.0828121933095531","14.63","brca2, cdk6, ctnnb1, EPHA2_2of2, fgfr1b, hif1ab, nme2b.2, smad3a, stk11, tcf7l2, tek, wnt3a","INCREASE REGENERATIVE CELL PROLIFERATION TUBULAR EPITHELIAL CELLS; INCREASE REGENERATIVE CELL PROLIFERATION TERMINAL BRONCHIOLAR EPITHELIAL CELLS"
"STEROID HORMONE MEDIATED SIGNALING PATHWAY","3","0.11887343207945","0.0388109760813481","2.94","foxa1, hdac6, ubr5","DECREASE STEROIDOGENIC ACUTE REGULATORY PROTEIN STAR; DECREASED HSD17B10 EXPRESSION; REDUCED MATURATION INDUCING STEROID PLASMA"
"ABNORMALITY OF THE BLADDER","9","0.122156380428074","0.141290819395122","17.31","cdk6, hnrnpa1b, hs6st2, nfia, scn1lab, smad3a, smarcb1a, stk11, znf711","REDUCED POSTERIOR SWIM BLADDER INFLATION; REDUCED ANTERIOR SWIM BLADDER INFLATION; INCREASE URINARY BLADDER CALCULI"
"GO:0036475","2","0.122673471402781","0.0106193304903415","40","ctnnb1, hif1ab","N/A NEURONAL DYSFUNCTION"
"GO:0048856","2","0.12437250418911","0.204411603793991","16.67","insrb, rxrab","ALTERED NEUROANATOMY"
"GO:0003824","8","0.126186518447611","0.130125051885218","12.31","ddc, gcat, got2a, hadhab, impdh1b, mdh1aa, odc1, pfkpa","DECREASED DHB4/HSD17B4; DECREASE INCORPORATION OF ACTIVE IODIDE INTO IODOTYROSINES; INHIBITION PROLYL HYDROXYLASES; INHIBITION UROD; DECREASE AKT/ENOS ACTIVITY; INHIBITION DEIODINASE 2; INHIBITION DEIODINASE 1; INHIBITION IODOTYROSINE DEIODINASE IYD; INHIBITION DEIODINASE 3; INHIBITION DUAL OXIDASE; INDUCTION UPREGULATION OF GLUCURONYLTRANSFERASE ACTIVITY"
"GO:0046903","30","0.130142552453295","0.0418280184151924","12.99","adora1, atp6v1d, cacna1ba, cad, canx, cd63, CD68, cfd, fgfr1b, got2a, hadh, hif1ab, hpse, igf2a, impdh1b, mapk14a, mt-co2, ndufc2, nme2b.2, nr1h3, P2RY1, per2, ppat, ppid, psmb7, rac1a, ralaa, slc32a1, tcf7l2, tfap2b","SUPPRESSION VLDL SECRETION; INCREASE MUCIN PRODUCTION; INCREASED SECRETION OF LOCAL GROWTH FACTORS"
"ABNORMALITY OF THE OVARY","9","0.130388338951331","0.0862082188235637","15.79","brca2, ctnnb1, eif2b2, ewsr1a, fgfr1b, insrb, mre11a, rela, stk11","REDUCED PROSTAGLANDINS OVARY"
"BREAST CANCER PATHWAY","10","0.130808856836514","0.107973899561915","8.77","brca2, cdk6, csnk2a2b, ctnnb1, e2f3, fgfr1b, mre11a, ncoa3, tcf7l2, wnt3a","N/A BREAST CANCER"
"GO:0003857","2","0.131553621892124","0.171341376327051","50","hadh, hadhab","DECREASED 3-HYDROXYACYL-COA DEHYDROGENASE TYPE-2 ACTIVITY; ACTIVATION 3-HYDROXY-3-METHYLGLUTARYL-COA REDUCTASE GENE"
"INCREASED SUSCEPTIBILITY TO FRACTURES","6","0.132982415524672","0.212505772709978","17.14","ctnnb1, fgfr1b, hnrnpa1b, ntrk1, scn1lab, wnt3a","INCREASED DISEASE SUSCEPTIBILITY"
"GO:0005102","27","0.138816392876208","0.042831471647389","12.98","adora1, bambia, canx, casp3b, chgb, crk, ctnnb1, dusp3a, fgfr1b, flot1b, fynb, hif1ab, igf2a, insrb, ncoa2, ncoa3, ntrk1, P2RY1, ppid, ppp2ca, prpf6, ralaa, smad3a, tcf7l2, tradd, trap1, wnt3a","DECREASED TESTOSTERONE BINDING TO ANDROGEN RECEPTOR HYPOTHALAMUS"
"GO:0006954","17","0.139324164790224","0.0638103003015601","14.53","acvr1l, adora1, CD68, ctnnbip1, EPHA2_2of2, hif1ab, mapk14a, nr1h3, ptger2a, ptges, ptgs1, rac1a, rela, scn1lab, smad3a, tek, tradd","INCREASE INFLAMMATION; INCREASE INFLAMMATION CORNEAL CELLS; INFILTRATION INFLAMMATORY CELLS; INCREASED INFLAMMATION; CHRONIC COUGH RESPIRATORY IRRITABILITY"
"GO:0001816","17","0.140144976132812","0.061241999659593","14.17","ctnnb1, EPHA2_2of2, fgfr1b, flot1b, gata6, hif1ab, hpse, mapk14a, mre11a, polr1c, polr2eb, polr3b, pqbp1, rac1a, rela, smad3a, wnt3a","NON-NEURONAL PRODUCTION OF TNF EPITHELIAL IRRITATION; PRODUCTION OF NERVE GROWTH FACTOR  EPITHELIAL IRRITATION; NON-NEURONAL PRODUCTION OF IL-8/CXCL1 EPITHELIAL IRRITATION"
"CTOME CELLULAR RESPONSE TO HYPOXIA","3","0.142088283307233","0.161218917586909","6.98","hif1ab, psma8, psmb7","N/A HYPOXIA"
"GO:0006629","26","0.144389160780125","0.0514231077190394","12.62","abcd3a, adora1, crk, csnk2a2b, cyp26c1, cyp2y3, dhcr7, dpm1, fgfr1b, fgfr3, fgfr4, gata6, hadh, hadhab, lypla2, mapk14a, ncoa2, nr1h3, pccb, per2, ppp2ca, prkaa1, ptges, ptgs1, sirt2, tek","ALTERATION LIPID METABOLISM"
"GO:0030163","20","0.146322181353436","0.0459540697020779","13.07","bub3, csnk1e, csnk2a2b, ctnnb1, ctsla, fbxo5, fynb, hdac6, hpse, lypla2, mapk9, nsfl1c, odc1, plk1, psma8, psmb7, rela, sirt2, smad3a, taf9","INCREASED CATABOLISM OF MUSCLE PROTEIN"
"GO:0048870","29","0.147532711527759","0.0350688002588445","14.5","acvr1l, adora1, bambia, brk1, cd63, cdk6, crk, ctnnb1, dusp3a, EPHA2_2of2, fbxo5, fgfr1b, fgfr4, foxc1a, fynb, hdac6, hif1ab, insrb, mapk14a, nup85, P2RY1, ptprfb, rac1a, rras, smad3a, tbx20, tbx5a, tek, tradd","INCREASED MOTILITY"
"GO:0007612","3","0.149341398746646","0.136107381944438","12.5","fynb, hif1ab, insrb","IMPAIRMENT LEARNING AND MEMORY"
"TUBE FEEDING","3","0.149762018617753","0.115740494481663","17.65","fgfr1b, fmn2a, snrpb","INHIBITION FEEDING"
"GO:0030154","9","0.150740990298913","0.156387608075798","13.85","cdx1b, foxa1, foxc1a, fynb, hs6st2, nkx2.7, nr1h3, rxrab, thrb","DIFFERENTIATION OF MYOFIBROBLAST"
"GO:0046983","29","0.155369937039464","0.0411590578880603","14.72","abcd3a, acvr1l, adora1, ahr1b, arntl2, atp2a1, e2f3, fgfr1b, flot1b, got2a, hif1ab, hpse, mef2b, ncoa2, ncoa3, ntrk1, odc1, P2RY1, pola2, polr1c, ppp2ca, rela, smad3a, snrpc, taf9, tfap2b, timm9, tprb, uba2","DIMERIZATION AHR/ARNT; REDUCED DIMERIZATION ARNT/HIF1-ALPHA"
"GO:0010463","3","0.157118943043856","0.039335756369647","25","ctnnb1, ctnnbip1, fgfr1b","INCREASED PROLIFERATION OF MESENCHYMAL CELLS"
"MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION","3","0.158014139727227","0.0691026010343399","30","fbxo5, hdac6, rac1a","DEPOLYMERIZATION MICROTUBULE"
"ABNORMAL NASAL MORPHOLOGY","30","0.159031484368675","0.0409746016211143","19.35","ahr1b, bub3, ctnnb1, dhcr7, dpm1, fgfr1b, fgfr3, foxc1a, gata6, hdac6, impdh1b, insrb, mdh1aa, nfia, nkx2.7, nup88, odc1, polr1c, pqbp1, prpf6, ptprfb, rac1a, rpl15, rpl35, scn1lab, sec23a, smarcb1a, snrpb, tfap2b, znf711","INCREASE SITE OF CONTACT NASAL TUMORS"
"DECREASED BODY WEIGHT","29","0.163350669628398","0.0412255820232015","12.83","acvr1l, adka, ak2, brca2, cacna1ba, dhcr7, dpm1, ewsr1a, fgfr1b, gata6, got2a, hadh, insrb, mccc2, mrpl12, mt-co2, ndufv1, pccb, pdhx, pola1, polr1c, pqbp1, rpl15, rpl35, sar1b, scn1lab, snrpb, thrb, znf711","DECREASED BODY WEIGHT"
"ABNORMALITY OF BLOOD AND BLOOD FORMING TISSUES","28","0.164238507774617","0.0407138725768236","6.93","abcb7, abcd3a, acvr1l, ak2, brca2, bub3, cad, ctnnb1, cyp26c1, cyp2y3, dpm1, ewsr1a, farsa, gata6, hadh, mt-co2, ndufv1, ntrk1, pccb, rpl15, rpl35, rras, sar1b, scn1lab, smad3a, smarcb1a, stk11, tek","DAMAGING RED BLOOD CELLS; HEMOLYSIS"
"GO:1903008","3","0.165674531792938","0.0796785203618215","23.08","csnk2a2b, hdac6, hif1ab","DISRUPTION LYSOSOME"
"GO:0019882","7","0.16568575697661","0.0692623496112413","11.86","canx, CD68, ctsla, psma8, psmb7, sar1b, sec23a","GENERATION OF NOVEL EPITOPES  ANTIGEN PRESENTATION"
"APOPTOSIS","4","0.167839221077973","0.390838779212607","7.14","casp2, casp3b, rela, tradd","INCREASED APOPTOSIS ADENOMAS/CARCINOMAS FOLLICULAR CELL"
"ABNORMAL OVARIAN MORPHOLOGY","3","0.17014571294672","0.130641149262661","8.11","fgfr1b, insrb, stk11","PROMOTION OVARIAN GRANULAR CELL TUMORS; DECREASED OVARIAN E2; PROMOTION OVARIAN ADENOMAS"
"UPPER MOTOR NEURON DYSFUNCTION","29","0.170712959893199","0.0376375203537764","6.12","abcb7, cacna1ba, ctnnb1, cyp26c1, ddc, dhcr7, eif2b2, fgfr1b, fmn2a, got2a, hnrnpa1b, impdh1b, mccc2, mdh1aa, mre11a, mt-co2, ndufv1, odc1, pccb, pdhx, pola1, polr1c, polr3b, pqbp1, rbm28, rfc1, scn1lab, smarcb1a, znf711","DECREASE HISTAMINERGIC NEURON EXCITATION; OCCURRENCE CYTOPLASMIC VACUOLIZATION BILE DUCT CELL; OCCURRENCE CYTOPLASMIC VACUOLIZATION KUPFFER CELL"
"G TGF BETA SIGNALING PATHWAY","3","0.175323008407997","0.135635542844288","4.41","acvr1l, smad1, smad3a","ACTIVATION TGF-BETA PATHWAY; UP REGULATION TGFBETA1 EXPRESSION"
"ABNORMAL LIVER MORPHOLOGY","15","0.17685430459609","0.0606577737635437","12.61","abcd3a, adka, brca2, ctnnb1, dpm1, ewsr1a, farsa, fbp1b, hadh, hnrnpa1b, insrb, ndufv1, pccb, rras, sar1b","INDUCTION LIVER “DYSFUNCTIONAL” CHANGES BY CGA 330050; INFLAMMATION LIVER; N/A LIVER FIBROSIS; INCREASE RBC CONGESTION IN LIVER; INCREASE LIVER AND SPLENIC HEMOSIDEROSIS; REDUCTION VITELLOGENIN SYNTHESIS IN LIVER; INCREASE VITELLOGENIN SYNTHESIS IN LIVER; FORMATION LIVER FIBROSIS; FORMATION LIVER TUMOR"
"GO:0019904","24","0.178368549661369","0.022681945915031","19.51","casp2, cdc5l, crk, ctnnb1, ctnnbip1, ddc, fgfr1b, foxa1, fynb, hif1ab, hnrnpa1b, insrb, lsm4, ncoa2, ncoa3, rela, rfc1, rnf2, srsf7a, stk11, taf9, tcf7l2, tradd, wnt3a","N/A INTERFERENCES WITH SH-/SELEN-PROTEINS"
"GO:0072358","19","0.181949791470556","0.0467962232232501","17.12","acvr1l, ahr1b, ctnnb1, dhcr7, EPHA2_2of2, fgfr1b, foxc1a, gata6, hif1ab, hpse, mapk14a, rras, smad1, stk11, tbx20, tbx5a, tcf7l2, tek, tfap2b","ALTERED CARDIOVASCULAR DEVELOPMENT/FUNCTION"
"GO:0030331","2","0.192016617159898","0.148213937395895","22.22","ctnnb1, ppid","INCREASED ER BINDING TO DNA CLASSICAL PATHWAY; INCREASED ER BINDING TO TF TO DNA NON-CLASSICAL PATHWAY"
"GO:0048469","7","0.194926456508747","0.0373922873216061","29.17","brca2, ctnnb1, fbxo5, fgfr1b, foxa1, hif1ab, sirt2","INCREASED OOCYTE MATURATION"
"INCREASED CIRCULATING PROLACTIN CONCENTRATION","2","0.195818025691193","0.154234140776454","40","ctnnb1, smarcb1a","INCREASED PROLACTIN SECRETION; INCREASED PROLACTIN EXPOSURE"
"GO:0006898","6","0.196602311188272","0.11356270090859","15.79","canx, cd63, flot1b, insrb, rac1a, wnt3a","REDUCTION VITELLOGENIN ACCUMULATION INTO OOCYTES AND OOCYTE GROWTH/DEVELOPMENT; INCREASED LDL UPTAKE"
"NEOPLASM OF THE SKIN","3","0.198437481276562","0.0727829765022164","9.09","ctnnb1, fgfr1b, smarcb1a","SENSITISATION SKIN"
"GO:0050665","2","0.200889469500596","0.219324794841039","33.33","fynb, mt-co2","DECREASED HYDROGEN PEROXIDE PRODUCTION"
"ABNORMALITY OF REPRODUCTIVE SYSTEM PHYSIOLOGY","16","0.205721292843526","0.0372877297430006","15.53","ahr1b, brca2, ctnnb1, eif2b2, fgfr1b, impdh1b, mre11a, mt-co2, pola1, polr1c, polr3b, prpf6, rbm28, rras, smarcb1a, snrpb","N/A IMPAIRMENT OF REPRODUCTIVE CAPACITY"
